AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,commitSha,commitDate,readability
7.0,7.0,7.0,6.0,53.0,1.0,43.0,7.0,7.0,38.0,13.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,23.0,17.0,24.0,108.0,2.0,0.0,4.0,18.0,0.0,398,50,284,100,163,64,0.0,0.0,0.0,128,178,82,96,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,6.0,0.0,13.0,4,0.0,241.0,235.0,2.4299999999999997,33,33,34,24,7,7a3c8fb214a5f94df33953e6f6be592a0d046403,2014-12-15 11:50:13-08:00,0.053918067794126855
7.0,7.0,7.0,6.0,53.0,1.0,43.0,7.0,7.0,38.0,13.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,23.0,17.0,24.0,108.0,2.0,0.0,4.0,18.0,0.0,398,50,284,100,163,64,0.0,0.0,0.0,128,178,82,96,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,6.0,0.0,13.0,4,0.0,241.0,235.0,2.4299999999999997,33,33,34,24,7,d30539aa813a070bb6930f8cfbab3fc07f313e65,2015-01-21 12:14:16-08:00,0.053918067794126855
7.0,7.0,7.0,6.0,53.0,1.0,43.0,7.0,7.0,38.0,13.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,23.0,17.0,24.0,108.0,2.0,0.0,4.0,18.0,0.0,398,50,284,100,163,64,0.0,0.0,0.0,128,178,82,96,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,6.0,0.0,13.0,4,0.0,241.0,235.0,2.4299999999999997,33,33,34,24,7,00307d9092fa497a4dc6db4e5dc9e909731b7dae,2015-03-30 17:43:44-07:00,0.053918067794126855
7.0,7.0,7.0,6.0,53.0,1.0,43.0,7.0,7.0,38.0,13.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,23.0,17.0,24.0,108.0,2.0,0.0,4.0,18.0,0.0,398,50,284,100,163,64,0.0,0.0,0.0,128,178,82,96,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,6.0,0.0,13.0,4,0.0,241.0,235.0,2.4299999999999997,33,33,34,24,7,13755d4d9a1a0610391b6a4a49cb697d4e9ed606,2015-04-28 10:54:28-07:00,0.053918067794126855
7.0,7.0,7.0,6.0,53.0,1.0,43.0,7.0,7.0,38.0,13.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,23.0,17.0,24.0,108.0,2.0,0.0,4.0,18.0,0.0,398,50,284,100,163,64,0.0,0.0,0.0,128,178,82,96,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,6.0,0.0,13.0,4,0.0,241.0,235.0,2.4299999999999997,33,33,34,24,7,d79ee11086cd3b2aba7fca720513df228f2c9de3,2015-05-21 10:04:33-07:00,0.053918067794126855
7.0,7.0,7.0,6.0,53.0,1.0,43.0,7.0,7.0,38.0,13.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,23.0,17.0,24.0,108.0,2.0,0.0,4.0,18.0,0.0,398,50,284,100,163,64,0.0,0.0,0.0,128,178,82,96,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,6.0,0.0,13.0,4,0.0,241.0,235.0,2.4299999999999997,33,33,34,24,7,afc45fccb8dfac7a24f68a7a2bf96f0094760ec5,2015-05-28 11:59:11-07:00,0.053918067794126855
7.0,7.0,7.0,6.0,53.0,1.0,43.0,7.0,7.0,38.0,13.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,23.0,17.0,24.0,108.0,2.0,0.0,4.0,18.0,0.0,398,50,284,100,163,64,0.0,0.0,0.0,128,178,82,96,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,6.0,0.0,13.0,4,0.0,241.0,235.0,2.4299999999999997,33,33,34,24,7,a9e47861824f5609f9d647557a0db70497e6921e,2015-07-09 11:10:30-07:00,0.053918067794126855
7.0,7.0,7.0,6.0,53.0,1.0,43.0,7.0,7.0,38.0,13.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,23.0,17.0,24.0,108.0,2.0,0.0,4.0,18.0,0.0,398,50,284,100,163,64,0.0,0.0,0.0,128,178,82,96,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,6.0,0.0,13.0,4,0.0,241.0,235.0,2.4299999999999997,33,33,34,24,7,2f2f2958ad874df7986eca9796d5553093319243,2015-08-17 09:54:38-07:00,0.053918067794126855
7.0,7.0,7.0,6.0,53.0,1.0,43.0,7.0,7.0,38.0,13.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,23.0,17.0,24.0,108.0,2.0,0.0,4.0,18.0,0.0,398,50,284,100,163,64,0.0,0.0,0.0,128,178,82,96,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,6.0,0.0,13.0,4,0.0,241.0,235.0,2.4299999999999997,33,33,34,24,7,8af2ff52a10f60d8c725b9ef4ce4a5d7bfba322b,2015-08-20 23:46:08-07:00,0.053918067794126855
7.0,7.0,7.0,6.0,53.0,1.0,43.0,7.0,7.0,38.0,13.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,23.0,17.0,24.0,108.0,2.0,0.0,4.0,18.0,0.0,397,50,283,100,162,64,0.0,0.0,0.0,127,177,82,95,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,6.0,0.0,13.0,4,0.0,241.0,235.0,2.4299999999999997,33,33,34,24,7,f2a40fdd8555e444730273bea807122cc4597c76,2015-09-04 11:21:37-07:00,0.053918067794126855
