Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,commitSha,commitDate,readability
,,2.0,2.0,2.0,2.0,6.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,26.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,9.0,5.0,2.0,6.0,0.0,0.0,0.0,2.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.35,2.0,2.0,2.0,2.0,2,e3732896c5f62a969d17ff210fc285026f5cb4bc,2015-08-29 11:17:54-07:00,0.6328926384449005
,,16.0,16.0,17.0,13.0,91.0,3.0,66.0,18.0,13.0,63.0,23.0,0.0,0.0,4.0,46.0,0.0,0.0,0.0,97.0,54.0,101.0,265.0,24.0,1.0,1.0,75.0,0.0,1963.0,221.0,1222.0,339.0,844.0,525.0,0.0,0.0,0.0,685.0,958.0,326.0,632.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,46.0,24.0,0.0,14.0,12.0,0.0,512.0,396.0,5.670000000000001,219.0,219.0,234.0,140.0,11,980cdecd28faff462bd7b7362e8dfc43efb5b4da,2015-08-29 11:36:45-07:00,0.012733602155507966
,,16.0,16.0,17.0,13.0,91.0,3.0,66.0,18.0,13.0,63.0,23.0,0.0,0.0,4.0,46.0,0.0,0.0,0.0,97.0,54.0,101.0,265.0,24.0,1.0,1.0,75.0,0.0,1964.0,221.0,1223.0,340.0,845.0,525.0,0.0,0.0,0.0,686.0,959.0,327.0,632.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,46.0,24.0,0.0,14.0,12.0,0.0,512.0,396.0,5.670000000000001,219.0,219.0,235.0,140.0,11,edaecd30d9a844b4e3f79ffafe6481f2293700b7,2016-01-19 14:28:44+04:00,0.012733602155507966
,,16.0,16.0,17.0,13.0,91.0,3.0,66.0,18.0,13.0,63.0,23.0,0.0,0.0,4.0,46.0,0.0,0.0,0.0,97.0,54.0,101.0,265.0,24.0,1.0,1.0,75.0,0.0,1963.0,221.0,1222.0,339.0,844.0,525.0,0.0,0.0,0.0,685.0,958.0,326.0,632.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,46.0,24.0,0.0,14.0,12.0,0.0,512.0,396.0,5.670000000000001,219.0,219.0,234.0,140.0,11,64f82cc20ae03c619240cf045e1fc60b2d62220b,2016-02-23 10:13:42+01:00,0.012733602155507966
,,16.0,16.0,17.0,13.0,91.0,3.0,66.0,18.0,13.0,63.0,23.0,0.0,0.0,4.0,46.0,0.0,0.0,0.0,97.0,54.0,101.0,265.0,24.0,1.0,1.0,75.0,0.0,1963.0,221.0,1222.0,339.0,844.0,525.0,0.0,0.0,0.0,685.0,958.0,326.0,632.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,46.0,24.0,0.0,14.0,12.0,0.0,512.0,396.0,5.670000000000001,219.0,219.0,234.0,140.0,11,4ee7eb837c4685ac0997d1fa6370eb0114e60eb9,2016-02-24 22:26:11-08:00,0.012733602155507966
,,16.0,16.0,17.0,13.0,91.0,3.0,66.0,18.0,13.0,63.0,23.0,0.0,0.0,4.0,46.0,0.0,0.0,0.0,97.0,54.0,101.0,265.0,24.0,1.0,1.0,75.0,0.0,1964.0,221.0,1223.0,340.0,845.0,525.0,0.0,0.0,0.0,686.0,959.0,327.0,632.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,46.0,24.0,0.0,14.0,12.0,0.0,512.0,396.0,5.670000000000001,219.0,219.0,235.0,140.0,11,07b085b32a62c7981e5f3581fd743e30b9adb4ed,2016-03-04 05:50:01-08:00,0.012733602155507966
,,17.0,17.0,18.0,13.0,92.0,3.0,68.0,18.0,13.0,65.0,25.0,0.0,0.0,4.0,46.0,0.0,0.0,0.0,98.0,56.0,102.0,266.0,24.0,1.0,1.0,76.0,0.0,2065.0,224.0,1304.0,354.0,894.0,542.0,0.0,0.0,0.0,706.0,998.0,332.0,666.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,47.0,24.0,0.0,14.0,12.0,0.0,511.0,392.0,5.620000000000001,229.0,229.0,245.0,141.0,11,e17a11c0987b0969f1c66d6684acc793c5c17ed6,2016-01-22 15:29:44-05:00,0.012733602155507966
,,17.0,17.0,18.0,13.0,92.0,3.0,68.0,18.0,13.0,65.0,25.0,0.0,0.0,4.0,46.0,0.0,0.0,0.0,98.0,56.0,102.0,266.0,24.0,1.0,1.0,76.0,0.0,2065.0,224.0,1304.0,354.0,894.0,542.0,0.0,0.0,0.0,706.0,998.0,332.0,666.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,47.0,24.0,0.0,14.0,12.0,0.0,511.0,392.0,5.620000000000001,229.0,229.0,245.0,141.0,11,55b08aa1c7b062eeac3bac3d86549581e4edf272,2016-04-08 20:26:28-07:00,0.012733602155507966
,,17.0,17.0,18.0,13.0,93.0,3.0,69.0,18.0,13.0,65.0,25.0,0.0,0.0,4.0,46.0,0.0,0.0,0.0,97.0,56.0,101.0,265.0,24.0,1.0,1.0,75.0,0.0,2061.0,222.0,1301.0,353.0,893.0,543.0,0.0,0.0,0.0,705.0,996.0,331.0,665.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,47.0,24.0,0.0,14.0,12.0,0.0,511.0,392.0,5.620000000000001,228.0,228.0,244.0,140.0,11,66f20e5236e1fd6c793592ded8132a0d1d427e2e,2016-03-07 12:36:10-05:00,0.012733602155507966
,,17.0,17.0,18.0,13.0,93.0,3.0,69.0,18.0,13.0,65.0,25.0,0.0,0.0,4.0,46.0,0.0,0.0,0.0,97.0,56.0,101.0,265.0,24.0,1.0,1.0,75.0,0.0,2061.0,222.0,1301.0,353.0,893.0,543.0,0.0,0.0,0.0,705.0,996.0,331.0,665.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,47.0,24.0,0.0,14.0,12.0,0.0,511.0,392.0,5.620000000000001,228.0,228.0,244.0,140.0,11,e19a6b4783313d51eff5111d4359ca75e1b3ec50,2016-04-12 10:44:49-07:00,0.012733602155507966
,,17.0,17.0,18.0,13.0,93.0,3.0,69.0,18.0,13.0,65.0,25.0,0.0,0.0,4.0,46.0,0.0,0.0,0.0,97.0,56.0,101.0,265.0,24.0,1.0,1.0,75.0,0.0,2061.0,222.0,1301.0,353.0,893.0,543.0,0.0,0.0,0.0,705.0,996.0,331.0,665.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,47.0,24.0,0.0,14.0,12.0,0.0,511.0,392.0,5.620000000000001,228.0,228.0,244.0,140.0,11,02bcea70fe51e9cbf6500c7efa3ece7b140b3041,2016-08-10 08:34:22-07:00,0.012733602155507966
