Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,commitSha,commitDate,readability
,,5.0,5.0,5.0,2.0,34.0,1.0,22.0,9.0,3.0,15.0,4.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,5.0,0.0,10.0,34.0,0.0,2.0,1.0,7.0,0.0,208.0,28.0,131.0,36.0,75.0,49.0,0.0,0.0,0.0,43.0,79.0,34.0,45.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10.0,4.0,0.0,3.0,5.0,0.0,0.0,0.0,0.59,28.0,28.0,30.0,12.0,3,15b6321c24d35ca7ccff4764ef586a7cdf2475d5,2015-12-17 09:07:19-08:00,0.056980098287264504
,,6.0,6.0,7.0,3.0,40.0,2.0,28.0,10.0,4.0,17.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,7.0,0.0,12.0,48.0,0.0,2.0,1.0,9.0,0.0,246.0,31.0,157.0,43.0,90.0,58.0,0.0,0.0,0.0,51.0,93.0,40.0,53.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,11.0,5.0,0.0,4.0,5.0,0.0,0.0,0.0,1.12,32.0,32.0,34.0,14.0,4,53aed9bac6eec5fbd15e2ca32c308f16b01d7237,2015-12-17 15:04:39-08:00,0.20765769109129906
,,5.0,5.0,6.0,2.0,37.0,2.0,25.0,10.0,3.0,16.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,6.0,0.0,11.0,35.0,0.0,2.0,1.0,8.0,0.0,237.0,31.0,151.0,40.0,89.0,55.0,0.0,0.0,0.0,50.0,90.0,38.0,52.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10.0,4.0,0.0,3.0,5.0,0.0,0.0,0.0,0.62,31.0,31.0,33.0,13.0,3,27bd24bf63631e041945730bf0b02f0b299b6612,2015-12-18 10:54:55-08:00,0.009845529993375143
,,5.0,5.0,6.0,2.0,37.0,2.0,25.0,10.0,3.0,16.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,6.0,0.0,11.0,35.0,0.0,2.0,1.0,8.0,0.0,237.0,31.0,151.0,40.0,89.0,55.0,0.0,0.0,0.0,50.0,90.0,38.0,52.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10.0,4.0,0.0,3.0,5.0,0.0,0.0,0.0,0.62,31.0,31.0,33.0,13.0,3,873222e4a5743c20219c67a56c235b075651b22b,2015-12-22 09:59:47-08:00,0.009845529993375143
,,5.0,5.0,6.0,2.0,37.0,2.0,25.0,10.0,3.0,16.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,6.0,0.0,11.0,35.0,0.0,2.0,1.0,8.0,0.0,237.0,31.0,151.0,40.0,89.0,55.0,0.0,0.0,0.0,50.0,90.0,38.0,52.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10.0,4.0,0.0,3.0,5.0,0.0,0.0,0.0,0.62,31.0,31.0,33.0,13.0,3,083655f7aefa95feb4f4939e2f4e5cffee20d3ad,2015-12-22 11:27:04-08:00,0.009845529993375143
,,5.0,5.0,6.0,2.0,37.0,2.0,25.0,10.0,3.0,16.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,6.0,0.0,11.0,35.0,0.0,2.0,1.0,8.0,0.0,237.0,31.0,151.0,40.0,89.0,55.0,0.0,0.0,0.0,50.0,90.0,38.0,52.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10.0,4.0,0.0,3.0,5.0,0.0,0.0,0.0,0.62,31.0,31.0,33.0,13.0,3,46ab2b51a73de70b543780f11bcc3e6970e2fb7b,2015-12-23 08:57:45+01:00,0.009845529993375143
,,5.0,5.0,6.0,2.0,37.0,2.0,25.0,10.0,3.0,16.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,6.0,0.0,11.0,35.0,0.0,2.0,1.0,8.0,0.0,237.0,31.0,151.0,40.0,89.0,55.0,0.0,0.0,0.0,50.0,90.0,38.0,52.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10.0,4.0,0.0,3.0,5.0,0.0,0.0,0.0,0.62,31.0,31.0,33.0,13.0,3,df6cd45fedfbc8833949d4b86f5d69254ebbc807,2015-12-23 11:26:52+03:18,0.009845529993375143
,,5.0,5.0,6.0,2.0,37.0,2.0,25.0,10.0,3.0,16.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,6.0,0.0,11.0,35.0,0.0,2.0,1.0,8.0,0.0,237.0,31.0,151.0,40.0,89.0,55.0,0.0,0.0,0.0,50.0,90.0,38.0,52.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10.0,4.0,0.0,3.0,5.0,0.0,0.0,0.0,0.62,31.0,31.0,33.0,13.0,3,7135b7faf8a58e5a5321b19cc00302129bc1ce39,2015-12-23 00:10:27-08:00,0.009845529993375143
,,5.0,5.0,6.0,2.0,37.0,2.0,25.0,10.0,3.0,16.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,6.0,0.0,11.0,35.0,0.0,2.0,1.0,8.0,0.0,237.0,31.0,151.0,40.0,89.0,55.0,0.0,0.0,0.0,50.0,90.0,38.0,52.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10.0,4.0,0.0,3.0,5.0,0.0,0.0,0.0,0.62,31.0,31.0,33.0,13.0,3,fffb1b2dbbc88c9eb4c8b612075bb7a0c7e3a49d,2015-12-24 15:50:30-06:00,0.009845529993375143
,,5.0,5.0,6.0,2.0,37.0,2.0,25.0,10.0,3.0,16.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,6.0,0.0,11.0,35.0,0.0,2.0,1.0,8.0,0.0,241.0,31.0,154.0,40.0,91.0,56.0,0.0,0.0,0.0,51.0,92.0,38.0,54.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,4.0,0.0,3.0,6.0,0.0,0.0,0.0,0.62,32.0,32.0,34.0,13.0,3,8c41fc49c8f124c304771d07c538ec75fb59cb92,2015-12-28 02:19:03+05:18,0.009845529993375143
