AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,commitSha,commitDate,readability
16.0,14.0,16.0,11.0,134.0,10.0,81.0,40.0,16.0,47.0,17.0,1.0,0.0,22.0,20.0,0.0,0.0,0.0,48.0,13.0,70.0,205.0,0.0,6.0,3.0,61.0,0.0,1145,156,590,183,352,404,0.0,0.0,0.0,265,385,155,230,0.0,0.0,0.0,0.0,0.0,37.0,30.0,38.0,11.0,0.0,20.0,12,0.0,496.0,390.0,7.67,113,105,115,70,13,b8e5e3a70d50340dcd45aa1fad90380caab0e514,2015-05-28 12:00:22-07:00,8.286501486928991e-05
17.0,15.0,18.0,11.0,137.0,10.0,83.0,41.0,16.0,47.0,17.0,1.0,0.0,22.0,20.0,0.0,0.0,0.0,48.0,13.0,70.0,205.0,0.0,6.0,3.0,61.0,0.0,1177,161,606,183,365,415,0.0,0.0,0.0,270,393,155,238,0.0,0.0,0.0,0.0,0.0,38.0,31.0,39.0,11.0,0.0,20.0,12,0.0,496.0,390.0,7.66,116,108,118,70,13,3ce4c3476f52e11c44acea3819c18783993623a2,2015-07-09 11:21:29-07:00,8.286501486928991e-05
17.0,15.0,19.0,12.0,145.0,10.0,89.0,43.0,18.0,50.0,18.0,1.0,0.0,22.0,21.0,0.0,0.0,0.0,53.0,14.0,75.0,222.0,0.0,8.0,5.0,62.0,0.0,1278,175,664,195,405,444,0.0,0.0,0.0,283,414,166,248,0.0,0.0,0.0,0.0,0.0,39.0,32.0,41.0,12.0,0.0,22.0,12,0.0,492.0,378.0,7.97,121,113,126,75,14,e459ec4653e91b734fb2569e88b71fd278ce8171,2015-08-17 09:55:26-07:00,0.00033755537879187614
16.0,14.0,18.0,11.0,140.0,10.0,85.0,42.0,17.0,46.0,16.0,1.0,0.0,22.0,20.0,0.0,0.0,0.0,50.0,14.0,72.0,207.0,0.0,8.0,3.0,61.0,0.0,1250,170,647,187,398,438,0.0,0.0,0.0,276,403,160,243,0.0,0.0,0.0,0.0,0.0,38.0,31.0,40.0,11.0,0.0,20.0,12,0.0,492.0,378.0,7.619999999999999,118,110,123,72,13,5a837e2d8972e84e1fee87d07aa3550245463be8,2015-08-20 08:40:13-07:00,0.0002910207639125964
16.0,14.0,18.0,11.0,140.0,10.0,85.0,42.0,17.0,46.0,16.0,1.0,0.0,22.0,20.0,0.0,0.0,0.0,50.0,14.0,72.0,207.0,0.0,8.0,3.0,61.0,0.0,1250,170,647,187,398,438,0.0,0.0,0.0,276,403,160,243,0.0,0.0,0.0,0.0,0.0,38.0,31.0,40.0,11.0,0.0,20.0,12,0.0,492.0,378.0,7.619999999999999,118,110,123,72,13,1e5f30fddbe911e1b33953ed98e55dc7f6098e58,2015-08-20 23:46:54-07:00,0.0002910207639125964
16.0,14.0,18.0,11.0,140.0,10.0,85.0,42.0,17.0,46.0,16.0,1.0,0.0,22.0,20.0,0.0,0.0,0.0,50.0,14.0,72.0,207.0,0.0,8.0,3.0,61.0,0.0,1250,170,647,187,398,438,0.0,0.0,0.0,276,403,160,243,0.0,0.0,0.0,0.0,0.0,38.0,31.0,40.0,11.0,0.0,20.0,12,0.0,492.0,378.0,7.619999999999999,118,110,123,72,13,952e8d8bdd0d9d844b957ee2ced0bd623fc2a232,2015-10-08 17:43:45-07:00,0.0002910207639125964
16.0,14.0,18.0,11.0,140.0,10.0,85.0,42.0,17.0,46.0,16.0,1.0,0.0,22.0,20.0,0.0,0.0,0.0,50.0,14.0,72.0,207.0,0.0,8.0,3.0,61.0,0.0,1250,170,647,187,398,438,0.0,0.0,0.0,276,403,160,243,0.0,0.0,0.0,0.0,0.0,38.0,31.0,40.0,11.0,0.0,20.0,12,0.0,492.0,378.0,7.619999999999999,118,110,123,72,13,de65f5da6bbc8fa913401c9f0a916c5b0c9a03d1,2015-11-18 09:34:34-08:00,0.0002910207639125964
16.0,14.0,18.0,11.0,140.0,10.0,85.0,42.0,17.0,46.0,16.0,1.0,0.0,22.0,20.0,0.0,0.0,0.0,50.0,14.0,72.0,207.0,0.0,8.0,3.0,61.0,0.0,1250,170,647,187,398,438,0.0,0.0,0.0,276,403,160,243,0.0,0.0,0.0,0.0,0.0,38.0,31.0,40.0,11.0,0.0,20.0,12,0.0,492.0,378.0,7.619999999999999,118,110,123,72,13,70515097fc9e732d7418d5701c6dc4c6cccbecd0,2016-01-11 18:27:27-08:00,0.0002910207639125964
16.0,14.0,18.0,11.0,140.0,10.0,85.0,42.0,17.0,46.0,16.0,1.0,0.0,22.0,20.0,0.0,0.0,0.0,50.0,14.0,72.0,207.0,0.0,8.0,3.0,61.0,0.0,1250,170,647,187,398,438,0.0,0.0,0.0,276,403,160,243,0.0,0.0,0.0,0.0,0.0,38.0,31.0,40.0,11.0,0.0,20.0,12,0.0,492.0,378.0,7.619999999999999,118,110,123,72,13,a47842c0ca507f07e20c00668be9cc62c3a31dab,2016-04-20 12:27:27-07:00,0.0002910207639125964
16.0,14.0,18.0,11.0,140.0,10.0,85.0,42.0,17.0,46.0,16.0,1.0,0.0,22.0,20.0,0.0,0.0,0.0,50.0,14.0,72.0,207.0,0.0,8.0,3.0,61.0,0.0,1250,170,647,187,398,438,0.0,0.0,0.0,276,403,160,243,0.0,0.0,0.0,0.0,0.0,38.0,31.0,40.0,11.0,0.0,20.0,12,0.0,492.0,378.0,7.619999999999999,118,110,123,72,13,8c6b49ef4f1a18e8d92d2c5400e7f6e9e08bfc64,2016-05-18 11:39:26-07:00,0.0002910207639125964
16.0,14.0,18.0,11.0,140.0,10.0,85.0,42.0,17.0,46.0,16.0,1.0,0.0,22.0,20.0,0.0,0.0,0.0,50.0,14.0,72.0,207.0,0.0,8.0,3.0,61.0,0.0,1250,170,647,187,398,438,0.0,0.0,0.0,276,403,160,243,0.0,0.0,0.0,0.0,0.0,38.0,31.0,40.0,11.0,0.0,20.0,12,0.0,492.0,378.0,7.619999999999999,118,110,123,72,13,1f3718591d7093b20ece2465d4256fd6e9e4e8cf,2016-08-12 15:19:46-07:00,0.0002910207639125964
16.0,14.0,18.0,11.0,140.0,10.0,85.0,42.0,17.0,46.0,16.0,1.0,0.0,22.0,20.0,0.0,0.0,0.0,50.0,14.0,72.0,207.0,0.0,8.0,3.0,61.0,0.0,1250,170,647,187,398,438,0.0,0.0,0.0,276,403,160,243,0.0,0.0,0.0,0.0,0.0,38.0,31.0,40.0,11.0,0.0,20.0,12,0.0,492.0,378.0,7.619999999999999,118,110,123,72,13,6ca05418a1e8c10fa15b10e912cf52219370c01c,2016-12-13 09:40:55-08:00,0.0002910207639125964
16.0,14.0,18.0,11.0,140.0,10.0,85.0,42.0,17.0,46.0,16.0,1.0,0.0,22.0,20.0,0.0,0.0,0.0,50.0,14.0,72.0,207.0,0.0,8.0,3.0,61.0,0.0,1250,170,647,187,398,438,0.0,0.0,0.0,276,403,160,243,0.0,0.0,0.0,0.0,0.0,38.0,31.0,40.0,11.0,0.0,20.0,12,0.0,492.0,378.0,7.619999999999999,118,110,123,72,13,425c7b85d804375733d7ac16fd8146ce5a0fcd54,2017-05-17 13:34:39-07:00,0.0002910207639125964
