Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,commitSha,commitDate,readability
,,3.0,2.0,3.0,2.0,21.0,1.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,15.0,8.0,15.0,39.0,0.0,0.0,9.0,6.0,0.0,376.0,37.0,191.0,45.0,123.0,148.0,0.0,0.0,0.0,84.0,116.0,35.0,81.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,4.0,0.0,4.0,2.0,0.0,72.0,65.0,1.53,30.0,28.0,30.0,17.0,2,3dfb6cee0b3eabb4baa013fed301b87b977bd148,2014-09-22 15:08:12-07:00,0.24073445796966553
,,3.0,2.0,3.0,2.0,21.0,1.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,15.0,8.0,15.0,39.0,0.0,0.0,9.0,6.0,0.0,376.0,37.0,191.0,45.0,123.0,148.0,0.0,0.0,0.0,84.0,116.0,35.0,81.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,4.0,0.0,4.0,2.0,0.0,72.0,65.0,1.53,30.0,28.0,30.0,17.0,2,6d24072919f5201bd97ea66b1c4996a6c9ba9388,2014-09-26 17:14:49-07:00,0.24073445796966553
,,3.0,2.0,3.0,2.0,21.0,1.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,15.0,8.0,15.0,39.0,0.0,0.0,9.0,6.0,0.0,376.0,37.0,191.0,45.0,123.0,148.0,0.0,0.0,0.0,84.0,116.0,35.0,81.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,4.0,0.0,4.0,2.0,0.0,72.0,65.0,1.53,30.0,28.0,30.0,17.0,2,7ef2eafd9b9b8c2c02a2484572b7ed8440348dff,2014-10-02 13:48:17-07:00,0.24073445796966553
,,3.0,3.0,3.0,2.0,21.0,1.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,15.0,8.0,15.0,39.0,0.0,0.0,9.0,6.0,0.0,381.0,37.0,192.0,45.0,124.0,152.0,0.0,0.0,0.0,84.0,117.0,35.0,82.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,4.0,0.0,4.0,2.0,0.0,72.0,65.0,1.54,31.0,29.0,31.0,17.0,2,b0ff0265053e44787f4c2f6adbcf7630a5972966,2014-10-02 17:05:40-07:00,0.24073445796966553
,,3.0,3.0,3.0,2.0,21.0,1.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,15.0,8.0,15.0,39.0,0.0,0.0,9.0,6.0,0.0,381.0,37.0,192.0,45.0,124.0,152.0,0.0,0.0,0.0,84.0,117.0,35.0,82.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,4.0,0.0,4.0,2.0,0.0,72.0,65.0,1.54,31.0,29.0,31.0,17.0,2,847dec90614fedd0b4e0045f4c541a020c297901,2014-11-14 16:16:06-08:00,0.24073445796966553
,,3.0,3.0,3.0,2.0,21.0,1.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,15.0,8.0,15.0,39.0,0.0,0.0,9.0,6.0,0.0,381.0,37.0,192.0,45.0,124.0,152.0,0.0,0.0,0.0,84.0,117.0,35.0,82.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,4.0,0.0,4.0,2.0,0.0,72.0,65.0,1.54,31.0,29.0,31.0,17.0,2,d093100a01d197360029ab6f00166e4257faae5f,2014-11-17 15:48:28-08:00,0.24073445796966553
,,3.0,2.0,3.0,2.0,21.0,1.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,15.0,8.0,15.0,39.0,0.0,0.0,9.0,6.0,0.0,378.0,36.0,190.0,45.0,123.0,152.0,0.0,0.0,0.0,84.0,116.0,35.0,81.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,4.0,0.0,4.0,2.0,0.0,72.0,65.0,1.55,30.0,28.0,30.0,17.0,2,7a2877c6da0b00c82f854059f38d4b2f1ddca566,2015-01-13 16:15:37-08:00,0.24073445796966553
,,5.0,4.0,5.0,4.0,41.0,2.0,25.0,13.0,10.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,27.0,13.0,27.0,75.0,0.0,2.0,13.0,12.0,0.0,661.0,74.0,303.0,80.0,195.0,288.0,0.0,0.0,0.0,144.0,194.0,63.0,131.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,13.0,6.0,0.0,8.0,4.0,0.0,142.0,114.0,3.5199999999999996,48.0,44.0,49.0,29.0,4,a67f8083bad0770178ab1e4efa12afddfc6c4495,2014-10-13 15:52:14-07:00,0.24073445796966553
,,5.0,4.0,5.0,4.0,42.0,2.0,26.0,13.0,10.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,28.0,13.0,28.0,76.0,0.0,3.0,13.0,12.0,0.0,694.0,77.0,324.0,82.0,211.0,297.0,0.0,0.0,0.0,151.0,205.0,67.0,138.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,13.0,6.0,0.0,8.0,4.0,0.0,143.0,125.0,3.3899999999999997,50.0,46.0,52.0,30.0,4,315a5949fd6f1a0a999b25fa93ae83b064832365,2015-03-02 14:54:57-08:00,0.24073445796966553
,,5.0,4.0,5.0,4.0,42.0,2.0,26.0,13.0,10.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,28.0,13.0,28.0,76.0,0.0,3.0,13.0,12.0,0.0,694.0,77.0,324.0,82.0,211.0,297.0,0.0,0.0,0.0,151.0,205.0,67.0,138.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,13.0,6.0,0.0,8.0,4.0,0.0,143.0,125.0,3.3899999999999997,50.0,46.0,52.0,30.0,4,97f39df6ed188cf403a1b061b5ccee64d39d493c,2015-03-09 13:29:16-07:00,0.24073445796966553
