AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,commitSha,commitDate,readability
15.0,14.0,15.0,10.0,133.0,12.0,83.0,36.0,13.0,48.0,19.0,1.0,0.0,18.0,25.0,0.0,0.0,0.0,56.0,27.0,74.0,197.0,0.0,11.0,5.0,58.0,0.0,1631,215,930,260,584,490,0.0,0.0,0.0,453,643,235,408,0.0,0.0,0.0,0.0,0.0,37.0,30.0,37.0,12.0,0.0,17.0,13,0.0,474.0,345.0,6.38,135,126,135,78,12,ac03683a0ccbbab6c2d86d697dc116dac5457fb1,2014-10-03 18:13:57-07:00,0.003988499692544186
15.0,14.0,15.0,10.0,133.0,12.0,83.0,36.0,13.0,48.0,19.0,1.0,0.0,18.0,25.0,0.0,0.0,0.0,56.0,27.0,74.0,197.0,0.0,11.0,5.0,58.0,0.0,1631,215,930,260,584,490,0.0,0.0,0.0,453,643,235,408,0.0,0.0,0.0,0.0,0.0,37.0,30.0,37.0,12.0,0.0,17.0,13,0.0,474.0,345.0,6.38,135,126,135,78,12,e68e26f3e7b6c0b768cd303c2b80a1c3dbb893a3,2014-11-18 16:17:45-08:00,0.003988499692544186
15.0,14.0,15.0,10.0,133.0,12.0,83.0,36.0,13.0,48.0,19.0,1.0,0.0,18.0,25.0,0.0,0.0,0.0,56.0,27.0,74.0,197.0,0.0,11.0,5.0,58.0,0.0,1631,215,930,260,584,490,0.0,0.0,0.0,453,643,235,408,0.0,0.0,0.0,0.0,0.0,37.0,30.0,37.0,12.0,0.0,17.0,13,0.0,474.0,345.0,6.38,135,126,135,78,12,15230ae7ae8f7a8208cb61b143009fac52381290,2014-12-03 01:48:22-08:00,0.003988499692544186
15.0,14.0,15.0,10.0,133.0,12.0,83.0,36.0,13.0,48.0,19.0,1.0,0.0,18.0,25.0,0.0,0.0,0.0,56.0,27.0,74.0,197.0,0.0,11.0,5.0,58.0,0.0,1631,215,930,260,584,490,0.0,0.0,0.0,453,643,235,408,0.0,0.0,0.0,0.0,0.0,37.0,30.0,37.0,12.0,0.0,17.0,13,0.0,474.0,345.0,6.38,135,126,135,78,12,14d1f456985e10a7b13837b07c577a82e415813d,2014-12-05 15:04:11-08:00,0.003988499692544186
15.0,14.0,15.0,10.0,133.0,12.0,83.0,36.0,13.0,48.0,19.0,1.0,0.0,18.0,25.0,0.0,0.0,0.0,56.0,27.0,74.0,197.0,0.0,11.0,5.0,58.0,0.0,1631,215,930,260,584,490,0.0,0.0,0.0,453,643,235,408,0.0,0.0,0.0,0.0,0.0,37.0,30.0,37.0,12.0,0.0,17.0,13,0.0,474.0,345.0,6.38,135,126,135,78,12,6412ef68014980c1036e04c3be888a4d5fd99a1c,2014-12-08 17:49:09-08:00,0.003988499692544186
15.0,14.0,15.0,10.0,133.0,12.0,83.0,36.0,13.0,48.0,19.0,1.0,0.0,18.0,25.0,0.0,0.0,0.0,56.0,27.0,74.0,197.0,0.0,11.0,5.0,58.0,0.0,1631,215,930,260,584,490,0.0,0.0,0.0,453,643,235,408,0.0,0.0,0.0,0.0,0.0,37.0,30.0,37.0,12.0,0.0,17.0,13,0.0,474.0,345.0,6.38,135,126,135,78,12,a18978d252984597f7c0015c077db0bf5089d87e,2015-01-21 12:13:56-08:00,0.003988499692544186
15.0,14.0,15.0,10.0,133.0,12.0,83.0,36.0,13.0,48.0,19.0,1.0,0.0,18.0,25.0,0.0,0.0,0.0,56.0,27.0,74.0,197.0,0.0,11.0,5.0,58.0,0.0,1631,215,930,260,584,490,0.0,0.0,0.0,453,643,235,408,0.0,0.0,0.0,0.0,0.0,37.0,30.0,37.0,12.0,0.0,17.0,13,0.0,474.0,345.0,6.38,135,126,135,78,12,f2aa8598f277e0092b69e780e568b0d62bd20131,2015-03-30 17:43:13-07:00,0.003988499692544186
15.0,14.0,15.0,10.0,133.0,12.0,83.0,36.0,13.0,48.0,19.0,1.0,0.0,18.0,25.0,0.0,0.0,0.0,56.0,27.0,74.0,197.0,0.0,11.0,5.0,58.0,0.0,1631,215,930,260,584,490,0.0,0.0,0.0,453,643,235,408,0.0,0.0,0.0,0.0,0.0,37.0,30.0,37.0,12.0,0.0,17.0,13,0.0,474.0,345.0,6.38,135,126,135,78,12,fc382550be9f82f94927f3ca5ff2fad525190724,2015-04-28 10:53:39-07:00,0.003988499692544186
15.0,14.0,15.0,10.0,133.0,12.0,83.0,36.0,13.0,48.0,19.0,1.0,0.0,18.0,25.0,0.0,0.0,0.0,56.0,27.0,74.0,197.0,0.0,11.0,5.0,58.0,0.0,1631,215,930,260,584,490,0.0,0.0,0.0,453,643,235,408,0.0,0.0,0.0,0.0,0.0,37.0,30.0,37.0,12.0,0.0,17.0,13,0.0,474.0,345.0,6.38,135,126,135,78,12,0f06db237b70c99c769e8035cc63163cc195a040,2015-05-21 10:04:15-07:00,0.003988499692544186
15.0,14.0,15.0,10.0,133.0,12.0,83.0,36.0,13.0,48.0,19.0,1.0,0.0,18.0,25.0,0.0,0.0,0.0,56.0,27.0,74.0,197.0,0.0,11.0,5.0,58.0,0.0,1631,215,930,260,584,490,0.0,0.0,0.0,453,643,235,408,0.0,0.0,0.0,0.0,0.0,37.0,30.0,37.0,12.0,0.0,17.0,13,0.0,474.0,345.0,6.38,135,126,135,78,12,b148834f0a56d4e659df2103533586bea700b855,2015-05-28 11:58:42-07:00,0.003988499692544186
