AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,commitSha,commitDate,readability
20.0,20.0,21.0,11.0,153.0,9.0,123.0,17.0,16.0,79.0,23.0,0.0,0.0,25.0,39.0,0.0,0.0,0.0,61.0,52.0,86.0,218.0,3.0,25.0,1.0,57.0,0.0,2262,316,1566,395,1072,392,0.0,0.0,0.0,759,1051,363,688,0.0,0.0,0.0,0.0,0.0,52.0,46.0,57.0,17.0,0.0,17.0,19,0.0,516.0,467.0,2.36,213,207,233,94,11,57b683f2be4905ca24522e57bae0aad9ccbc8ea5,2014-11-18 09:12:00-08:00,0.0
23.0,23.0,24.0,13.0,167.0,9.0,135.0,19.0,17.0,85.0,24.0,0.0,0.0,28.0,41.0,0.0,0.0,0.0,62.0,52.0,90.0,234.0,3.0,27.0,1.0,59.0,0.0,2442,325,1720,407,1205,409,0.0,0.0,0.0,781,1088,375,713,0.0,0.0,0.0,0.0,0.0,61.0,55.0,67.0,24.0,0.0,18.0,21,0.0,516.0,467.0,2.4699999999999998,227,221,246,104,12,ca83e0fe43f22d98d78189b99e6e8b6211a91b33,2014-11-18 09:33:19-08:00,0.0
23.0,23.0,24.0,13.0,167.0,9.0,135.0,19.0,17.0,85.0,24.0,0.0,0.0,28.0,41.0,0.0,0.0,0.0,62.0,50.0,90.0,234.0,3.0,27.0,1.0,59.0,0.0,2451,327,1727,405,1211,409,0.0,0.0,0.0,782,1092,373,719,0.0,0.0,0.0,0.0,0.0,61.0,55.0,67.0,24.0,0.0,18.0,21,0.0,416.0,367.0,2.4699999999999998,227,221,246,104,12,0ada00304c8fec47529ef510997cde9661e4e227,2014-11-21 14:11:01-08:00,0.0
23.0,23.0,24.0,13.0,167.0,9.0,135.0,19.0,17.0,85.0,24.0,0.0,0.0,28.0,41.0,0.0,0.0,0.0,62.0,50.0,90.0,234.0,3.0,27.0,1.0,59.0,0.0,2451,327,1727,405,1211,409,0.0,0.0,0.0,782,1092,373,719,0.0,0.0,0.0,0.0,0.0,61.0,55.0,67.0,24.0,0.0,18.0,21,0.0,416.0,367.0,2.4699999999999998,227,221,246,104,12,c404b5a9b68a7f7a0013f5d923ca92906f688770,2014-12-03 01:53:09-08:00,0.0
23.0,23.0,25.0,13.0,169.0,9.0,136.0,20.0,17.0,85.0,24.0,0.0,0.0,28.0,41.0,0.0,0.0,0.0,62.0,50.0,90.0,234.0,3.0,27.0,1.0,59.0,0.0,2458,327,1731,405,1214,412,0.0,0.0,0.0,784,1095,373,722,0.0,0.0,0.0,0.0,0.0,62.0,56.0,68.0,25.0,0.0,18.0,21,0.0,416.0,367.0,2.4899999999999998,228,222,247,105,12,c9020b56836bae08ca0d7a283c9872989628692d,2014-12-05 15:06:16-08:00,0.0
23.0,23.0,25.0,13.0,169.0,9.0,136.0,20.0,17.0,85.0,24.0,0.0,0.0,28.0,41.0,0.0,0.0,0.0,62.0,53.0,90.0,234.0,3.0,27.0,1.0,59.0,0.0,2459,328,1731,406,1211,412,0.0,0.0,0.0,787,1098,374,724,0.0,0.0,0.0,0.0,0.0,62.0,56.0,68.0,25.0,0.0,18.0,21,0.0,417.0,367.0,2.4899999999999998,228,222,247,105,12,6ca75294a0208f921ebf6eb6323f64b1287d19ff,2014-12-08 17:51:30-08:00,0.0
23.0,23.0,26.0,13.0,170.0,9.0,137.0,20.0,17.0,91.0,27.0,0.0,0.0,29.0,43.0,0.0,0.0,0.0,62.0,52.0,91.0,235.0,3.0,27.0,1.0,60.0,0.0,2475,331,1742,408,1218,414,0.0,0.0,0.0,790,1105,376,729,0.0,0.0,0.0,0.0,0.0,62.0,56.0,68.0,25.0,0.0,18.0,21,0.0,416.0,365.0,2.53,232,226,251,106,12,7782938713e7d8ed95314a4bb04358a6ecc79221,2015-01-21 12:14:45-08:00,0.0
32.0,31.0,37.0,19.0,248.0,8.0,204.0,28.0,24.0,131.0,44.0,0.0,0.0,34.0,61.0,0.0,0.0,0.0,91.0,62.0,125.0,329.0,0.0,35.0,0.0,90.0,0.0,2930,362,2091,565,1380,493,0.0,0.0,0.0,977,1392,513,879,0.0,0.0,0.0,0.0,0.0,83.0,77.0,91.0,34.0,0.0,23.0,33,0.0,557.0,506.0,3.5199999999999996,309,300,341,146,17,28a5d22ccfa6854caf0a54caf3cf678bb8766929,2015-03-30 17:44:43-07:00,6.798429496805457e-05
32.0,31.0,37.0,19.0,248.0,8.0,204.0,28.0,24.0,131.0,44.0,0.0,0.0,34.0,61.0,0.0,0.0,0.0,91.0,62.0,125.0,329.0,0.0,35.0,0.0,90.0,0.0,2930,362,2091,565,1380,493,0.0,0.0,0.0,977,1392,513,879,0.0,0.0,0.0,0.0,0.0,83.0,77.0,91.0,34.0,0.0,23.0,33,0.0,557.0,506.0,3.5199999999999996,309,300,341,146,17,53b1549d866dc891fd5adc753475a1efa798d061,2015-04-28 10:55:26-07:00,6.798429496805457e-05
32.0,31.0,37.0,19.0,248.0,8.0,204.0,28.0,24.0,131.0,44.0,0.0,0.0,34.0,61.0,0.0,0.0,0.0,91.0,62.0,125.0,329.0,0.0,35.0,0.0,90.0,0.0,2930,362,2091,565,1380,493,0.0,0.0,0.0,977,1392,513,879,0.0,0.0,0.0,0.0,0.0,83.0,77.0,91.0,34.0,0.0,23.0,33,0.0,557.0,506.0,3.5199999999999996,309,300,341,146,17,3e0401b2a40ee1b34166ec1877551c4fd8662c7d,2015-05-21 10:04:58-07:00,6.798429496805457e-05
