AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,commitSha,commitDate,readability
7.0,6.0,8.0,5.0,37.0,1.0,35.0,0.0,6.0,17.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,20.0,12.0,21.0,81.0,0.0,2.0,2.0,17.0,0.0,298,38,241,81,144,19,0.0,0.0,0.0,107,149,65,84,0.0,0.0,0.0,0.0,0.0,17.0,10.0,17.0,5.0,0.0,9.0,4,0.0,160.0,136.0,0.8,39,30,42,21,4,a2a3fd601a216a794e2b84dfba041c1a3e1544ee,2016-03-09 09:38:51-08:00,0.001554744434542954
7.0,6.0,8.0,5.0,37.0,1.0,35.0,0.0,6.0,17.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,20.0,12.0,21.0,81.0,0.0,2.0,2.0,17.0,0.0,298,38,241,81,144,19,0.0,0.0,0.0,107,149,65,84,0.0,0.0,0.0,0.0,0.0,17.0,10.0,17.0,5.0,0.0,9.0,4,0.0,160.0,136.0,0.8,39,30,42,21,4,86f01c47d49026131866c0fa73eeec1535902016,2016-04-13 09:44:56-07:00,0.001554744434542954
7.0,6.0,8.0,5.0,37.0,1.0,35.0,0.0,6.0,17.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,20.0,12.0,21.0,81.0,0.0,2.0,2.0,17.0,0.0,298,38,241,81,144,19,0.0,0.0,0.0,107,149,65,84,0.0,0.0,0.0,0.0,0.0,17.0,10.0,17.0,5.0,0.0,9.0,4,0.0,160.0,136.0,0.8,39,30,42,21,4,ef9339aaeecf0d350640c3199796d7eebda6e2dd,2016-04-25 19:14:24-07:00,0.001554744434542954
8.0,7.0,8.0,5.0,40.0,1.0,38.0,0.0,6.0,18.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,20.0,13.0,21.0,81.0,0.0,2.0,2.0,17.0,0.0,328,40,266,93,165,22,0.0,0.0,0.0,121,167,76,91,0.0,0.0,0.0,0.0,0.0,17.0,11.0,17.0,7.0,0.0,9.0,4,0.0,159.0,135.0,0.81,41,32,44,23,4,287acf6fb475166e413ee2dfd0a802486d71b8b4,2016-05-18 11:43:17-07:00,0.001554744434542954
8.0,7.0,8.0,5.0,40.0,1.0,38.0,0.0,6.0,18.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,20.0,13.0,21.0,81.0,0.0,2.0,2.0,17.0,0.0,328,40,266,93,165,22,0.0,0.0,0.0,121,167,76,91,0.0,0.0,0.0,0.0,0.0,17.0,11.0,17.0,7.0,0.0,9.0,4,0.0,159.0,135.0,0.81,41,32,44,23,4,5eaffd7526929de60117c4f4894151ce9d6ae4c9,2016-06-10 02:47:34+09:00,0.001554744434542954
8.0,7.0,8.0,5.0,40.0,1.0,38.0,0.0,6.0,18.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,20.0,13.0,21.0,81.0,0.0,2.0,2.0,17.0,0.0,328,40,266,93,165,22,0.0,0.0,0.0,121,167,76,91,0.0,0.0,0.0,0.0,0.0,17.0,11.0,17.0,7.0,0.0,9.0,4,0.0,159.0,135.0,0.81,41,32,44,23,4,e304bf924a2b6b2cde5b5ff68119057e0cbb1426,2016-06-10 11:37:24+09:00,0.001554744434542954
7.0,6.0,8.0,5.0,37.0,1.0,35.0,0.0,6.0,17.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,20.0,12.0,21.0,81.0,0.0,2.0,2.0,17.0,0.0,298,38,241,81,144,19,0.0,0.0,0.0,107,149,65,84,0.0,0.0,0.0,0.0,0.0,17.0,10.0,17.0,5.0,0.0,9.0,4,0.0,160.0,136.0,0.8,39,30,42,21,4,3f7205086378a18cbd54ca405c238d3e86e91e1b,2016-06-15 09:41:56-07:00,0.001554744434542954
8.0,7.0,8.0,5.0,41.0,1.0,39.0,0.0,6.0,18.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,20.0,14.0,21.0,81.0,0.0,2.0,2.0,17.0,0.0,336,40,273,95,170,23,0.0,0.0,0.0,125,172,78,94,0.0,0.0,0.0,0.0,0.0,17.0,12.0,17.0,7.0,0.0,9.0,4,0.0,160.0,138.0,0.81,42,33,45,23,4,eb945f788af7292c45af5dc0cbc8809f9654ab1e,2016-08-12 15:19:51-07:00,0.001554744434542954
8.0,7.0,8.0,5.0,41.0,1.0,39.0,0.0,6.0,18.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,20.0,14.0,21.0,81.0,0.0,2.0,2.0,17.0,0.0,336,40,273,95,170,23,0.0,0.0,0.0,125,172,78,94,0.0,0.0,0.0,0.0,0.0,17.0,12.0,17.0,7.0,0.0,9.0,4,0.0,160.0,138.0,0.81,42,33,45,23,4,1d3879ac562878b30366d6d855d7463cbdeb2eb8,2016-12-13 09:41:01-08:00,0.001554744434542954
8.0,7.0,8.0,5.0,41.0,1.0,39.0,0.0,6.0,18.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,20.0,14.0,21.0,81.0,0.0,2.0,2.0,17.0,0.0,336,40,273,95,170,23,0.0,0.0,0.0,125,172,78,94,0.0,0.0,0.0,0.0,0.0,17.0,12.0,17.0,7.0,0.0,9.0,4,0.0,160.0,138.0,0.81,42,33,45,23,4,5913c3fd2cc815f6a53132f7fed532ab398db482,2017-05-17 13:34:45-07:00,0.001554744434542954
8.0,7.0,8.0,5.0,41.0,1.0,39.0,0.0,6.0,18.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,20.0,14.0,21.0,81.0,0.0,2.0,2.0,17.0,0.0,336,40,273,95,170,23,0.0,0.0,0.0,125,172,78,94,0.0,0.0,0.0,0.0,0.0,17.0,12.0,17.0,7.0,0.0,9.0,4,0.0,160.0,138.0,0.81,42,33,45,23,4,8fe6674bf12cd01e428a71b2745c772ea76e022f,2017-06-08 09:35:49-07:00,0.001554744434542954
8.0,7.0,8.0,5.0,41.0,1.0,39.0,0.0,6.0,18.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,20.0,14.0,21.0,81.0,0.0,2.0,2.0,17.0,0.0,336,40,273,95,170,23,0.0,0.0,0.0,125,172,78,94,0.0,0.0,0.0,0.0,0.0,17.0,12.0,17.0,7.0,0.0,9.0,4,0.0,160.0,138.0,0.81,42,33,45,23,4,d3855882e169f1bb8b83276e8c47afd6570ed458,2017-10-10 17:54:34-07:00,0.001554744434542954
