Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,commitSha,commitDate,readability
,,5.0,5.0,6.0,3.0,40.0,0.0,32.0,7.0,5.0,25.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,3.0,12.0,60.0,0.0,1.0,3.0,8.0,0.0,261.0,15.0,188.0,53.0,134.0,61.0,0.0,0.0,0.0,47.0,76.0,40.0,36.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,15.0,7.0,0.0,7.0,6.0,0.0,90.0,90.0,2.02,24.0,24.0,27.0,16.0,4,9f855da4801e58ed6f78476e37b8318c5e15ea91,2015-07-09 15:57:36-07:00,0.06984485406428576
,,5.0,5.0,6.0,3.0,40.0,0.0,32.0,7.0,5.0,25.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,3.0,12.0,60.0,0.0,1.0,3.0,8.0,0.0,268.0,15.0,188.0,53.0,134.0,68.0,0.0,0.0,0.0,47.0,76.0,40.0,36.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,15.0,7.0,0.0,7.0,6.0,0.0,90.0,90.0,2.09,24.0,24.0,27.0,16.0,4,4046b748b7e6c85958fa9e2eec580722ca502e0c,2015-08-05 16:43:30-07:00,0.06984485406428576
,,5.0,5.0,6.0,3.0,40.0,0.0,32.0,7.0,5.0,25.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,3.0,12.0,60.0,0.0,1.0,3.0,8.0,0.0,268.0,15.0,188.0,53.0,134.0,68.0,0.0,0.0,0.0,47.0,76.0,40.0,36.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,15.0,7.0,0.0,7.0,6.0,0.0,90.0,90.0,2.09,24.0,24.0,27.0,16.0,4,73514e404599be8b2e797f58a4f37641200fed89,2015-08-07 13:31:29-07:00,0.06984485406428576
,,5.0,5.0,6.0,3.0,40.0,0.0,32.0,7.0,5.0,25.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,3.0,12.0,60.0,0.0,1.0,3.0,8.0,0.0,268.0,15.0,188.0,53.0,134.0,68.0,0.0,0.0,0.0,47.0,76.0,40.0,36.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,15.0,7.0,0.0,7.0,6.0,0.0,90.0,90.0,2.09,24.0,24.0,27.0,16.0,4,09b1df9b6b8d8ebac6ea446494959bee9b7a47b3,2015-08-21 11:10:36-07:00,0.06984485406428576
,,4.0,4.0,5.0,3.0,31.0,0.0,25.0,5.0,5.0,22.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,4.0,14.0,62.0,0.0,1.0,3.0,10.0,0.0,265.0,16.0,186.0,48.0,126.0,66.0,0.0,0.0,0.0,39.0,72.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,13.0,7.0,0.0,7.0,5.0,0.0,107.0,107.0,2.1799999999999997,26.0,26.0,31.0,18.0,4,499d2b30a38f85c6679786dc6804cf001074b564,2015-08-21 15:12:46-07:00,0.07020007306709886
,,4.0,4.0,5.0,3.0,31.0,0.0,25.0,5.0,5.0,22.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,4.0,14.0,62.0,0.0,1.0,3.0,10.0,0.0,265.0,16.0,186.0,48.0,126.0,66.0,0.0,0.0,0.0,39.0,72.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,13.0,7.0,0.0,7.0,5.0,0.0,107.0,107.0,2.1799999999999997,26.0,26.0,31.0,18.0,4,bfcb1f2f01460e2cb3a3aa5f1f36fa3d52eff069,2015-08-27 13:43:33-07:00,0.07020007306709886
,,4.0,4.0,5.0,3.0,31.0,0.0,25.0,5.0,5.0,22.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,4.0,14.0,62.0,0.0,1.0,3.0,10.0,0.0,265.0,16.0,186.0,48.0,126.0,66.0,0.0,0.0,0.0,39.0,72.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,13.0,7.0,0.0,7.0,5.0,0.0,107.0,107.0,2.1799999999999997,26.0,26.0,31.0,18.0,4,1059845bc8e44877f01bae354c7b89a4563f9961,2015-08-27 14:09:57-07:00,0.07020007306709886
,,4.0,4.0,5.0,3.0,31.0,0.0,25.0,5.0,5.0,21.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,4.0,14.0,62.0,0.0,1.0,3.0,10.0,0.0,265.0,16.0,186.0,48.0,126.0,66.0,0.0,0.0,0.0,39.0,72.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,13.0,7.0,0.0,7.0,5.0,0.0,107.0,107.0,2.1799999999999997,26.0,26.0,31.0,18.0,4,e3c13da296dca11054f10280c25351873af6c84a,2015-09-01 15:47:33+02:00,0.07020007306709886
,,4.0,4.0,5.0,3.0,31.0,0.0,25.0,5.0,5.0,21.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,4.0,14.0,62.0,0.0,1.0,3.0,10.0,0.0,265.0,16.0,186.0,48.0,126.0,66.0,0.0,0.0,0.0,39.0,72.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,13.0,7.0,0.0,7.0,5.0,0.0,107.0,107.0,2.1799999999999997,26.0,26.0,31.0,18.0,4,dccc9c5d19d13ef13620485e0378e63d4aad942b,2015-09-01 16:26:13-07:00,0.07020007306709886
,,4.0,4.0,5.0,3.0,31.0,0.0,25.0,5.0,5.0,21.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,4.0,14.0,62.0,0.0,1.0,3.0,10.0,0.0,265.0,16.0,186.0,48.0,126.0,66.0,0.0,0.0,0.0,39.0,72.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,13.0,7.0,0.0,7.0,5.0,0.0,107.0,107.0,2.1799999999999997,26.0,26.0,31.0,18.0,4,a66852dc37bceaa2236cc07330594f0d7147f585,2017-01-05 22:13:56-08:00,0.07020007306709886
