framework,projeto,commits,date,numberOfJavaFiles,countLineCode/numberOfJavaFiles,SumCyclomaticStrict/CountDeclMethod
spring,spring-guides/gs-relational-data-access,c753e40bb6931039170b22dce453abca781a2019,2013-04-19 09:30:05-07:00,0,0,0
spring,spring-guides/gs-relational-data-access,cf57ef30a030792b3daeac9869a6360c75a82b1f,2013-04-19 17:39:59-07:00,1,55.0,1.5
spring,spring-guides/gs-relational-data-access,cadf36edf9cb029957ea8beae3f2e62dccb0bd1e,2013-05-28 11:13:45-04:00,1,55.0,1.5
spring,spring-guides/gs-relational-data-access,2395d7e7055ee3b76889cb6f6f700ab0a7bb548e,2013-05-28 11:14:50-04:00,1,55.0,1.5
spring,spring-guides/gs-relational-data-access,a701ed9dd18497b5fac1f08fbe12ed835bae02ec,2013-05-28 11:23:36-04:00,1,55.0,1.5
spring,spring-guides/gs-relational-data-access,25f1f89f0edbc129e0af992149ba04b219840baa,2013-05-29 01:42:04-07:00,1,55.0,1.5
spring,spring-guides/gs-relational-data-access,38fa4e94828743bfb984661c0b10eb33f7826287,2013-05-29 10:21:33+01:00,1,56.0,1.5
spring,spring-guides/gs-relational-data-access,6f719c0842170002838e9341c5aa173dc7c29e9c,2013-05-29 11:43:10+02:00,1,56.0,1.5
spring,spring-guides/gs-relational-data-access,28f59cb13c1ab93ce05db05e2e751786d5862019,2013-05-29 11:56:38+02:00,1,56.0,1.5
spring,spring-guides/gs-relational-data-access,3f7f16b072ebc9491dd0b4b65bff4284b1bcd1ed,2013-05-29 12:35:46+02:00,1,56.0,1.5
spring,spring-guides/gs-relational-data-access,186a30c99d0d838dec521d29c07ffa999158c71c,2013-05-29 12:26:39+02:00,1,56.0,1.5
spring,spring-guides/gs-relational-data-access,bd372a4b307015adb1220e31db2d874381057cc2,2013-05-29 12:27:06+02:00,1,56.0,1.5
spring,spring-guides/gs-relational-data-access,3186cd9921665771bbe91110f46d33d498ada70a,2013-05-29 12:34:17+02:00,1,56.0,1.5
spring,spring-guides/gs-relational-data-access,7eca929311049fa8ae36ddac2dc72791a8e33060,2013-05-30 10:35:37-04:00,1,56.0,1.5
spring,spring-guides/gs-relational-data-access,df592062bd8a1ab29e01017e4c86891551c6d9ad,2013-05-30 07:43:47-07:00,1,56.0,1.5
spring,spring-guides/gs-relational-data-access,bd2e5e1485b88196d6489799f4b95ac678657d4c,2013-05-30 15:13:06-04:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,a73adf25d92c32e4f9edd706770da5c74aca3562,2013-05-30 14:00:19-07:00,1,56.0,1.5
spring,spring-guides/gs-relational-data-access,a2b6d82a5f771b29b79ef84dc66b2b3ac1c9796b,2013-05-30 22:07:06-07:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,5037b56691c390be8909d713e95a7ae07d14c084,2013-05-31 07:23:37+02:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,4ba26eb4da275e98ab8e116396df90edcd177458,2013-06-02 08:51:00-07:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,aa90d8fc65084a6686c1a8711f208864b0cf1b28,2013-06-02 23:27:32-07:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,eb885e1360568d1970f7b7c6ad5a17dec916d960,2013-06-03 08:50:36+02:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,34fe07be1c6abc3690340ac3ce490cff5bbe0cb5,2013-06-03 09:16:24+02:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,d114cf8ed5f7d8529c1b8803b2b6695f4071fc30,2013-06-03 09:30:32+02:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,d1e6822f3492eb9274960560dff36ec2787ecb8a,2013-07-02 12:24:43-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,eef77d43da06f4f4f59903a51e5129a4a8062b39,2013-07-02 14:25:29-04:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,f0d3afe852f60cf89b67c5ae0e60d340b80d3d9c,2013-07-03 22:18:46-04:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,17a1bc7b9283c85b470a9969937a36b7b7bd16e9,2013-07-09 16:03:23-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,ccef5f7adb12542bfae514968b09f5ac614d2483,2013-07-11 11:16:34-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,169b3e19044635fb353ae0c1148b9190627eed00,2013-07-11 16:25:06-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,c2b20727fbef3b0cc660af257666627f9df97046,2013-07-12 08:14:03-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,647675c9162e76fd8e5e9657781bdf0e51f137ac,2013-07-15 08:54:37-04:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,ee2ca72686d96f1b3277a049426a828d76283ded,2013-07-15 16:30:18-04:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,2db105551ecf1f0a6d836b79e21eb0fcb5081eee,2013-07-17 07:12:29-04:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,997885a233ba92b4afd67b2723e7e6acc24f9443,2013-07-17 07:22:48-04:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,d800a8087fbc430b04c26bda5213fd3c77fa3884,2013-07-18 10:41:32-04:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,60adf4bdf388204e919951271f340ee5be003466,2013-07-18 12:06:13-04:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,1d60ed4f54250528c04d796d7ee7c2a23162e3c1,2013-07-18 15:15:58-04:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,71188a3372336e4e7d5673763bfc0afaab21fa71,2013-07-18 15:39:14-04:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,e658946fe53650a2ce60a2b2785cd453bd03dda1,2013-07-19 16:29:32-04:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,f69df039a4811d77681e23574d2606e540dd62fe,2013-07-23 16:11:19-04:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,ad23ca606a9c611158c7dd5ec07ba4b832611cf0,2013-07-26 12:32:32-04:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,8e62dc42badcb8d197cc005e798ddeb986ee50f9,2013-07-30 10:19:43-04:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,5ec1e0f8c7a954d8e2d531f3f9ff30e4763249c1,2013-07-31 15:43:02-04:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,d3035021b1447cb9fb5c1bf67a8160ff6b9fb566,2013-08-01 14:33:53-04:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,1b8ed74fab02866898a5907b26f40c691f8eb220,2013-08-02 07:58:22-04:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,8900c63eebda345f35671070c865721ad1db493b,2013-08-06 11:24:12-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,139a71ed8ba7ce12b6d5cae039e4657acbd53ead,2013-08-06 14:43:57-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,25105a433a5080f11376abfabff03d0151e9b4a9,2013-08-08 00:34:30-04:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,ecb336450eb97c127fa976f6ed2f75da5620617f,2013-08-08 10:38:41+02:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,7926d3e1dc9240198aaffda02503a8775d256e61,2013-08-08 11:22:27-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,1466b645dfc09ef0c204950c22e2f052ee670f82,2013-08-09 12:04:29-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,b9b9f2129951bc9f53b23c8456cc669510a76f66,2013-08-09 13:18:32-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,5fa6b23b6d5f87dbea1f4e7e1016a32558a67f3d,2013-08-10 21:43:26+02:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,7bd857dd4ffcf6b8d599ca979e955655b2a6bf8f,2013-08-12 14:01:56-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,768e028772a26f22ba1453bcab37e77ab4841315,2013-08-12 14:32:15-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,76998867410db1b6c0cc856dde82c3da674fe6a9,2013-08-13 13:02:37-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,12b31546db35a488b3f30797f021594e248b6c20,2013-08-13 14:06:28-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,ac026da5593b3dd8c579c6c12ca3b8a326f97ba8,2013-08-15 11:56:55-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,6e25dfe5664bebc6dd0ac1e78177a0218b36cebc,2013-08-15 12:04:00-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,75ca618e619a8e37191b3d3e51c4e2d7dbacadaa,2013-08-15 12:28:12-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,6e14deac84785d2d523343e8fc022e847c5b7d5e,2013-08-16 10:12:33-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,d936093837bebf830abede93f47f83c2a82d0ee4,2013-08-16 14:53:38-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,e0e1c1e3de70ac0f812367171e596298352eb3c8,2013-08-16 15:07:56-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,66b0c64218e81db9ed868ce4f13b751c34f55750,2013-08-16 15:35:33-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,d6cf4bd61470e3d59fbcc05e268fd6f5cda514e9,2013-08-16 15:53:31-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,d0983fd726d9469265a31d5fe37e3422a6789035,2013-08-16 18:27:36-07:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,7ec76457422bf179179dc9af7c5be746f2335c91,2013-08-19 07:05:02-07:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,6af366e386d06841522fdb914a7056d8f3bc75d3,2013-08-19 11:13:21-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,fd07ea1172e04127b4dda84e2e7b12a7ee2c2863,2013-08-23 13:46:59-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,d06086d7f7f2a544e80334f7da3e000de21ceac2,2013-08-24 14:52:42+02:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,93d949cd706cdbfd77ff8e573fb7f357ecce6b4d,2013-08-28 16:53:40-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,b9b275121a8be47c2a15a904d9838df8923a8ebc,2013-08-30 15:55:47-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,589522319cfde6cebc6244f71482e2af5f3faaa5,2013-08-30 16:42:16-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,b5bb87f0b243a5dd68d3e644b10b27555cef6f27,2013-08-30 16:58:18-05:00,2,29.0,1.5
spring,spring-guides/gs-relational-data-access,b388a772719aa392a950ce7cb1b5e957e35c60b6,2013-09-06 15:25:29-05:00,2,29.0,1.5
