framework,projeto,commits,date,numberOfJavaFiles,countLineCode/numberOfJavaFiles,SumCyclomaticStrict/CountDeclMethod
spring,spring-guides/gs-accessing-neo4j-data-rest,0c68a2d67c144de0fdb7762a7fd3f841a5aba9f0,2014-02-27 12:36:17-05:00,3,17.0,1.0
spring,spring-guides/gs-accessing-neo4j-data-rest,b74550b818b9750f031741fe28c88366673a9eec,2014-03-03 10:47:45-05:00,3,17.0,1.0
spring,spring-guides/gs-accessing-neo4j-data-rest,fa198812e2fa512852b31d10b87b2d7522bcc93c,2014-03-04 15:08:52-05:00,3,17.0,1.0
spring,spring-guides/gs-accessing-neo4j-data-rest,79579ee5ddcbaf4a9a0f3b5d021018692fead2ee,2014-03-05 17:01:08-05:00,3,17.0,1.0
spring,spring-guides/gs-accessing-neo4j-data-rest,17940b454d579ca98c365225219ee888837d17ac,2014-03-22 07:17:36-05:00,3,17.0,1.0
spring,spring-guides/gs-accessing-neo4j-data-rest,b877413134963e5de59dfff94cbd29dee0d892a0,2014-03-30 00:52:44+01:00,3,18.0,1.0
spring,spring-guides/gs-accessing-neo4j-data-rest,061f0cfbe5af4a25d72385618b98ab2b679c35d3,2014-03-30 00:54:57+01:00,3,17.0,1.0
spring,spring-guides/gs-accessing-neo4j-data-rest,36b90f2d74efddff42737c9b6e5d64bd0f27530f,2014-03-29 20:04:33-05:00,3,18.0,1.0
spring,spring-guides/gs-accessing-neo4j-data-rest,97e8b2f03b79f1dd72df98d33e901d332d89e93a,2014-03-29 20:05:06-05:00,3,18.0,1.0
spring,spring-guides/gs-accessing-neo4j-data-rest,66ec448005fb6f3ff69c95b8be71e91504cd085d,2014-04-01 15:10:57-05:00,3,18.0,1.0
spring,spring-guides/gs-accessing-neo4j-data-rest,bf90d84d84773a84ae1f99f48d34b7d4a9301404,2014-04-07 10:09:14-05:00,3,18.0,1.0
spring,spring-guides/gs-accessing-neo4j-data-rest,ab510d2a0a098c6ce284cae236a338c532842f04,2014-04-24 09:36:45-05:00,3,18.0,1.0
spring,spring-guides/gs-accessing-neo4j-data-rest,859e2d74ce43d01ce4188fe894c7d792c276fd17,2014-04-26 22:05:27+01:00,3,18.0,1.0
spring,spring-guides/gs-accessing-neo4j-data-rest,bdfc32e9225e46675987d262cbf276005bfc65a6,2014-04-26 22:18:03+01:00,3,18.0,1.0
spring,spring-guides/gs-accessing-neo4j-data-rest,8279eb86eb75c4159fddcc75425dd0daf7d8523d,2014-05-05 10:13:58-04:00,3,18.0,1.0
spring,spring-guides/gs-accessing-neo4j-data-rest,1fd5615e2bd12e7826b2735c5c4f62fb066c29bb,2014-06-03 15:51:53-05:00,3,18.0,1.0
