framework,projeto,commits,date,numberOfJavaFiles,countLineCode/numberOfJavaFiles,SumCyclomaticStrict/CountDeclMethod
spring,spring-guides/gs-integration,101c2aa10453884fcd4f694a97a24862d3224d45,2013-06-25 13:09:45-07:00,0,0,0
spring,spring-guides/gs-integration,70f0e5f05917937a4b03c94c4205a4d1ec22f927,2013-06-25 18:22:46-05:00,1,7.0,1.0
spring,spring-guides/gs-integration,111db2b2082044fa400f3720a157589ac8f9c937,2013-06-25 20:08:09-05:00,1,7.0,1.0
spring,spring-guides/gs-integration,e1a87ae50b910060642ae300bbb990414efdd101,2013-06-25 20:09:14-05:00,1,29.0,1.0
spring,spring-guides/gs-integration,2d98894fbd10e0ce131cece315b6eee4269af3c0,2013-06-25 20:25:06-05:00,1,29.0,1.0
spring,spring-guides/gs-integration,abb4fe2b6ac160a7960a32366eae734e9c3e383b,2013-06-25 20:31:21-05:00,1,29.0,1.0
spring,spring-guides/gs-integration,9a129ff3bc2eddef9de82005aec758c7f2070e1d,2013-06-26 15:12:21-05:00,1,29.0,1.0
spring,spring-guides/gs-integration,40ec990292a74f2de54e9efc3d2eb1a68bcf0db4,2013-06-30 20:28:26-07:00,1,29.0,1.0
spring,spring-guides/gs-integration,09fac73305b6a342237997699ab6b69017b88046,2013-07-02 06:00:24-07:00,1,29.0,1.0
spring,spring-guides/gs-integration,15d80ed47e415824ece6f715076088d128dd985d,2013-07-02 08:16:52-05:00,1,29.0,1.0
spring,spring-guides/gs-integration,1c5a430dc7543762b8a21f91562d37117eb1b286,2013-07-08 14:05:29-05:00,1,29.0,1.0
spring,spring-guides/gs-integration,abbd7536efaea4aa7615c6d300554a95130cdad8,2013-07-09 16:05:14-04:00,1,29.0,1.0
spring,spring-guides/gs-integration,52045b932a9197e601b6b3fe3e994e8eea041293,2013-07-09 15:56:35-05:00,1,29.0,1.0
spring,spring-guides/gs-integration,8d753912a6bd67e9d7e02b39e6b1dda7c9fbceaa,2013-07-11 11:16:25-05:00,1,29.0,1.0
spring,spring-guides/gs-integration,2db19e7dbfcc682346fa706bc2867e6450723ef9,2013-07-12 08:13:46-05:00,1,29.0,1.0
spring,spring-guides/gs-integration,356c9fb59d81fa1d50a18b89bd035249a50fcdad,2013-07-15 16:30:00-04:00,1,29.0,1.0
spring,spring-guides/gs-integration,7d1e71b55177a9199e648ea717eeb7522568b4e5,2013-07-17 07:12:19-04:00,1,29.0,1.0
spring,spring-guides/gs-integration,d8fa3debcc197347081f868e71fd5bf239c14d55,2013-07-17 07:22:40-04:00,1,29.0,1.0
spring,spring-guides/gs-integration,5936e59c8b13e99ca5e3af866f92302a035f29b3,2013-07-18 10:41:15-04:00,1,29.0,1.0
spring,spring-guides/gs-integration,5aa46f1e355d6bc0458a934d9bb25d0b22202f62,2013-07-18 12:05:55-04:00,1,29.0,1.0
spring,spring-guides/gs-integration,ae2da13f5239988623784c8a0e249c1280caad5d,2013-07-18 15:15:37-04:00,1,29.0,1.0
spring,spring-guides/gs-integration,1e36fbf2d559089f0d6e5e0b48b58bdfda0fdda5,2013-07-18 15:38:59-04:00,1,29.0,1.0
