Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,commitSha,commitDate,readability
,,4.0,4.0,4.0,3.0,42.0,3.0,28.0,10.0,2.0,13.0,2.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,33.0,4.0,3.0,0.0,2.0,0.0,206.0,26.0,131.0,44.0,99.0,50.0,0.0,0.0,0.0,71.0,94.0,44.0,50.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,0.82,23.0,22.0,23.0,15.0,4,cbf12bd119a138ef70a9fba4d2020185f45b360d,2017-10-04 13:03:47-04:00,0.0
,,7.0,7.0,7.0,6.0,233.0,19.0,171.0,42.0,5.0,30.0,8.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,1.0,5.0,14.0,74.0,4.0,4.0,0.0,6.0,0.0,473.0,52.0,333.0,115.0,275.0,90.0,0.0,0.0,0.0,240.0,275.0,114.0,161.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,11.0,7.0,0.0,6.0,5.0,0.0,73.0,73.0,1.43,37.0,36.0,37.0,26.0,7,99cff31f57379015a3296a9926f01d760a05c79d,2017-10-07 20:51:04-04:00,0.0
,,7.0,7.0,7.0,6.0,240.0,20.0,177.0,42.0,5.0,30.0,8.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,1.0,5.0,14.0,74.0,4.0,4.0,0.0,6.0,0.0,480.0,53.0,339.0,116.0,279.0,90.0,0.0,0.0,0.0,242.0,278.0,115.0,163.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,11.0,7.0,0.0,6.0,6.0,0.0,73.0,73.0,1.4,38.0,37.0,38.0,26.0,7,6034e6012ba3892e53473e0cd73e9182c9169119,2017-10-09 13:59:36-04:00,0.0
,,9.0,9.0,9.0,8.0,396.0,36.0,291.0,68.0,7.0,37.0,12.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,1.0,5.0,16.0,100.0,4.0,4.0,0.0,8.0,0.0,650.0,73.0,462.0,156.0,392.0,117.0,0.0,0.0,0.0,351.0,391.0,155.0,236.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,13.0,9.0,0.0,8.0,6.0,0.0,73.0,73.0,1.84,46.0,45.0,46.0,34.0,9,5d3cb2ad1f7959a0a4335067c8c9eb4335d28199,2017-10-15 20:01:16-04:00,0.0
,,9.0,9.0,9.0,8.0,396.0,36.0,291.0,68.0,7.0,37.0,12.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,1.0,5.0,16.0,100.0,4.0,4.0,0.0,8.0,0.0,650.0,73.0,462.0,156.0,392.0,117.0,0.0,0.0,0.0,351.0,391.0,155.0,236.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,13.0,9.0,0.0,8.0,6.0,0.0,73.0,73.0,1.84,46.0,45.0,46.0,34.0,9,d975c3345c8b577c25653f7836191d66db45b440,2017-10-16 17:21:35-04:00,0.0
,,9.0,9.0,9.0,8.0,398.0,36.0,292.0,68.0,7.0,37.0,12.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,1.0,5.0,17.0,101.0,4.0,5.0,0.0,8.0,0.0,686.0,77.0,489.0,163.0,415.0,122.0,0.0,0.0,0.0,368.0,411.0,162.0,249.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,14.0,9.0,0.0,8.0,6.0,0.0,73.0,73.0,1.83,50.0,48.0,50.0,35.0,9,3f88cf61f2ddb1f0fb93c84af3183cfbf5744b29,2017-10-16 17:22:41-04:00,0.0
,,9.0,9.0,9.0,8.0,398.0,36.0,292.0,68.0,7.0,37.0,12.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,1.0,5.0,17.0,101.0,4.0,5.0,0.0,8.0,0.0,686.0,77.0,489.0,163.0,415.0,122.0,0.0,0.0,0.0,368.0,411.0,162.0,249.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,14.0,9.0,0.0,8.0,6.0,0.0,73.0,73.0,1.83,50.0,48.0,50.0,35.0,9,3fd46f2202e36c1028fb1251f936bba259242ba4,2017-10-16 17:26:57-04:00,0.0
,,9.0,9.0,9.0,8.0,398.0,36.0,292.0,68.0,7.0,37.0,12.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,1.0,5.0,17.0,101.0,4.0,5.0,0.0,8.0,0.0,686.0,77.0,489.0,163.0,415.0,122.0,0.0,0.0,0.0,368.0,411.0,162.0,249.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,14.0,9.0,0.0,8.0,6.0,0.0,73.0,73.0,1.83,50.0,48.0,50.0,35.0,9,508b784527e19ec48aea810fbcada456e28c102b,2017-10-16 17:29:53-04:00,0.0
,,9.0,9.0,9.0,8.0,398.0,36.0,292.0,68.0,7.0,37.0,12.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,1.0,5.0,17.0,101.0,4.0,5.0,0.0,8.0,0.0,686.0,77.0,489.0,163.0,415.0,122.0,0.0,0.0,0.0,368.0,411.0,162.0,249.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,14.0,9.0,0.0,8.0,6.0,0.0,73.0,73.0,1.83,50.0,48.0,50.0,35.0,9,fa2e75679812221bc805cfbd5d5bd67dcbc203af,2017-11-03 18:53:59-04:00,0.0
,,9.0,9.0,9.0,8.0,403.0,38.0,297.0,66.0,7.0,38.0,12.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,1.0,0.0,17.0,101.0,4.0,5.0,0.0,8.0,0.0,697.0,85.0,497.0,166.0,423.0,117.0,0.0,0.0,0.0,375.0,418.0,165.0,253.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,14.0,9.0,0.0,8.0,6.0,0.0,0.0,0.0,1.77,51.0,49.0,51.0,36.0,9,a1b679a20b0d89938a7ea882120b389efc581f82,2017-11-03 21:00:26-07:00,0.0
