Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,commitSha,commitDate,readability
,,4.0,4.0,4.0,3.0,36.0,2.0,24.0,9.0,2.0,32.0,2.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,3.0,8.0,17.0,41.0,7.0,5.0,0.0,5.0,0.0,374.0,56.0,246.0,100.0,184.0,74.0,0.0,0.0,0.0,152.0,191.0,100.0,91.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,2.0,4.0,0.0,84.0,75.0,0.78,42.0,42.0,42.0,27.0,6,6699f3dde09faf3b38664fd43d1318424c46cb84,2019-03-19 16:03:29-07:00,0.02585746596256892
,,4.0,4.0,4.0,3.0,36.0,2.0,24.0,9.0,2.0,32.0,2.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,3.0,8.0,17.0,41.0,7.0,5.0,0.0,5.0,0.0,374.0,56.0,246.0,100.0,184.0,74.0,0.0,0.0,0.0,152.0,191.0,100.0,91.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,2.0,4.0,0.0,84.0,75.0,0.78,42.0,42.0,42.0,27.0,6,9e0827a513d0ba86cc898e62e855380c97b72b4d,2019-03-19 16:51:40-07:00,0.02585746596256892
,,4.0,4.0,4.0,3.0,36.0,2.0,24.0,9.0,2.0,32.0,2.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,3.0,8.0,17.0,41.0,7.0,5.0,0.0,5.0,0.0,374.0,56.0,246.0,100.0,184.0,74.0,0.0,0.0,0.0,152.0,191.0,100.0,91.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,2.0,4.0,0.0,84.0,75.0,0.78,42.0,42.0,42.0,27.0,6,d63480696fe812eb2a60f9c369e9838fc17085f8,2019-03-24 11:06:14-07:00,0.02585746596256892
,,4.0,4.0,4.0,3.0,36.0,2.0,24.0,9.0,2.0,32.0,2.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,3.0,8.0,17.0,41.0,7.0,5.0,0.0,5.0,0.0,374.0,56.0,246.0,100.0,184.0,74.0,0.0,0.0,0.0,152.0,191.0,100.0,91.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,2.0,4.0,0.0,84.0,75.0,0.78,42.0,42.0,42.0,27.0,6,f5ef178f7c7f267f166cd81de37abef8f6ff7262,2019-03-24 11:07:36-07:00,0.02585746596256892
,,4.0,4.0,4.0,3.0,36.0,2.0,24.0,9.0,2.0,32.0,2.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,3.0,8.0,17.0,41.0,7.0,5.0,0.0,5.0,0.0,374.0,56.0,246.0,100.0,184.0,74.0,0.0,0.0,0.0,152.0,191.0,100.0,91.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,2.0,4.0,0.0,84.0,75.0,0.78,42.0,42.0,42.0,27.0,6,6c16995f84d1d01a29a847b1baeede2487b5ec0d,2019-03-24 11:10:30-07:00,0.02585746596256892
,,4.0,4.0,4.0,3.0,36.0,2.0,24.0,9.0,2.0,32.0,2.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,3.0,8.0,17.0,41.0,7.0,5.0,0.0,5.0,0.0,374.0,56.0,246.0,100.0,184.0,74.0,0.0,0.0,0.0,152.0,191.0,100.0,91.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,2.0,4.0,0.0,84.0,75.0,0.78,42.0,42.0,42.0,27.0,6,d093fd1a55031069eadc95d3964e753b814c5223,2019-03-29 10:03:29-07:00,0.02585746596256892
,,4.0,4.0,4.0,3.0,36.0,2.0,24.0,9.0,2.0,32.0,2.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,3.0,8.0,17.0,41.0,7.0,5.0,0.0,5.0,0.0,374.0,56.0,246.0,100.0,184.0,74.0,0.0,0.0,0.0,152.0,191.0,100.0,91.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,2.0,4.0,0.0,84.0,75.0,0.78,42.0,42.0,42.0,27.0,6,17890c7b25f6f7f31067e003249d7eb21982d89e,2019-03-29 11:32:42-07:00,0.02585746596256892
,,4.0,4.0,4.0,3.0,36.0,2.0,24.0,9.0,2.0,34.0,3.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,3.0,7.0,18.0,42.0,7.0,6.0,0.0,5.0,0.0,411.0,61.0,278.0,107.0,203.0,74.0,0.0,0.0,0.0,166.0,212.0,107.0,105.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,2.0,4.0,0.0,85.0,77.0,0.74,44.0,44.0,44.0,28.0,6,cfb47219bcef0a3fff77d522f4ce17d5a1abdbb7,2019-04-15 14:07:46-07:00,0.02585746596256892
,,4.0,4.0,4.0,3.0,36.0,2.0,24.0,9.0,2.0,34.0,3.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,3.0,7.0,18.0,42.0,7.0,6.0,0.0,5.0,0.0,411.0,61.0,278.0,107.0,203.0,74.0,0.0,0.0,0.0,166.0,212.0,107.0,105.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,2.0,4.0,0.0,85.0,77.0,0.74,44.0,44.0,44.0,28.0,6,9ba9eb19b8f68d6a0327517e79aac7b6c683251b,2019-04-15 14:14:44-07:00,0.02585746596256892
,,4.0,4.0,4.0,3.0,36.0,2.0,24.0,9.0,2.0,34.0,3.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,3.0,7.0,18.0,42.0,7.0,6.0,0.0,5.0,0.0,411.0,61.0,278.0,107.0,203.0,74.0,0.0,0.0,0.0,166.0,212.0,107.0,105.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,2.0,4.0,0.0,85.0,77.0,0.74,44.0,44.0,44.0,28.0,6,263a0bddca173cfacd0bd4a8ec06f97eee823406,2019-04-16 10:23:49-07:00,0.02585746596256892
,,4.0,4.0,4.0,3.0,36.0,2.0,24.0,9.0,2.0,37.0,3.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,3.0,7.0,18.0,42.0,7.0,6.0,0.0,5.0,0.0,411.0,61.0,278.0,107.0,203.0,74.0,0.0,0.0,0.0,166.0,212.0,107.0,105.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,2.0,4.0,0.0,85.0,77.0,0.74,44.0,44.0,44.0,28.0,6,3567e2d930b5b623d6bca04dc0345066018c95d1,2019-05-10 11:57:40-07:00,0.02585746596256892
,,4.0,4.0,4.0,3.0,36.0,2.0,24.0,9.0,2.0,37.0,3.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,3.0,7.0,18.0,42.0,7.0,6.0,0.0,5.0,0.0,411.0,61.0,278.0,107.0,203.0,74.0,0.0,0.0,0.0,166.0,212.0,107.0,105.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,2.0,4.0,0.0,85.0,77.0,0.74,44.0,44.0,44.0,28.0,6,6b23de1150249c955dbac63fd8157ab9766f4932,2019-05-10 12:00:28-07:00,0.02585746596256892
,,4.0,4.0,4.0,3.0,36.0,2.0,24.0,9.0,2.0,37.0,3.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,3.0,7.0,18.0,42.0,7.0,6.0,0.0,5.0,0.0,411.0,61.0,278.0,107.0,203.0,74.0,0.0,0.0,0.0,166.0,212.0,107.0,105.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,2.0,4.0,0.0,85.0,77.0,0.74,44.0,44.0,44.0,28.0,6,4d4dfb2f83ac23048062d4c5df75c0f0ccc97b89,2019-07-19 13:28:44-07:00,0.02585746596256892
,,4.0,4.0,4.0,3.0,36.0,2.0,24.0,9.0,2.0,37.0,3.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,3.0,7.0,18.0,42.0,7.0,6.0,0.0,5.0,0.0,411.0,61.0,278.0,107.0,203.0,74.0,0.0,0.0,0.0,166.0,212.0,107.0,105.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,2.0,4.0,0.0,85.0,77.0,0.74,44.0,44.0,44.0,28.0,6,b4aa9e6437a62be706e096b6f2510bf7039e7749,2019-07-19 13:55:13-07:00,0.02585746596256892
,,5.0,5.0,5.0,4.0,55.0,5.0,36.0,13.0,3.0,56.0,3.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,5.0,12.0,25.0,61.0,10.0,6.0,0.0,9.0,0.0,581.0,96.0,380.0,168.0,280.0,108.0,0.0,0.0,0.0,244.0,302.0,168.0,134.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,9.0,0.0,3.0,5.0,0.0,165.0,148.0,1.07,55.0,55.0,55.0,35.0,7,043cfedf7d1143ebdad8d30f5be34abcfc190731,2020-03-20 13:55:33-07:00,0.022163542253630503
,,5.0,5.0,5.0,4.0,55.0,5.0,36.0,13.0,3.0,56.0,3.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,5.0,12.0,25.0,61.0,10.0,6.0,0.0,9.0,0.0,581.0,96.0,380.0,168.0,280.0,108.0,0.0,0.0,0.0,244.0,302.0,168.0,134.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,9.0,0.0,3.0,5.0,0.0,165.0,148.0,1.07,55.0,55.0,55.0,35.0,7,ab1ffb369c9d138f97416884f72263a4ab38fa98,2020-03-20 14:00:56-07:00,0.022163542253630503
,,5.0,5.0,5.0,4.0,55.0,5.0,36.0,13.0,3.0,56.0,3.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,5.0,12.0,25.0,61.0,10.0,6.0,0.0,9.0,0.0,581.0,96.0,380.0,168.0,280.0,108.0,0.0,0.0,0.0,244.0,302.0,168.0,134.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,9.0,0.0,3.0,5.0,0.0,165.0,148.0,1.07,55.0,55.0,55.0,35.0,7,ec68facbff9f177822c5a8d91b07ee72ff5f83b3,2020-09-08 16:54:55-07:00,0.022163542253630503
