Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,commitSha,commitDate,readability
,,20.0,18.0,21.0,10.0,171.0,18.0,105.0,43.0,6.0,81.0,3.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,94.0,0.0,11.0,0.0,11.0,0.0,778.0,96.0,495.0,116.0,356.0,187.0,0.0,0.0,0.0,257.0,348.0,110.0,238.0,0.0,0.0,0.0,0.0,0.0,54.0,43.0,61.0,24.0,0.0,6.0,10.0,0.0,168.0,137.0,2.89,94.0,83.0,105.0,53.0,6,1fe0559fb748b4c9eb05161657d4f4efd8619bdb,2018-09-15 17:28:27-04:00,0.0
,,20.0,18.0,21.0,10.0,171.0,18.0,105.0,43.0,6.0,81.0,3.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,94.0,0.0,11.0,0.0,11.0,0.0,778.0,96.0,495.0,116.0,356.0,187.0,0.0,0.0,0.0,257.0,348.0,110.0,238.0,0.0,0.0,0.0,0.0,0.0,54.0,43.0,61.0,24.0,0.0,6.0,10.0,0.0,168.0,137.0,2.89,94.0,83.0,105.0,53.0,6,567d253b160ea95312b8793baf0cd9551d6a985a,2018-09-17 10:22:07-04:00,0.0
,,20.0,18.0,21.0,10.0,172.0,18.0,106.0,43.0,6.0,82.0,3.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,94.0,0.0,11.0,0.0,11.0,0.0,780.0,96.0,496.0,115.0,358.0,188.0,0.0,0.0,0.0,259.0,350.0,110.0,240.0,0.0,0.0,0.0,0.0,0.0,54.0,43.0,61.0,24.0,0.0,6.0,10.0,0.0,168.0,137.0,2.9000000000000004,94.0,83.0,105.0,53.0,6,3c010c3a1c635cd1df051343fcbc73854a691925,2018-09-17 18:15:19-04:00,0.0
,,20.0,18.0,21.0,10.0,172.0,18.0,106.0,43.0,6.0,82.0,3.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,94.0,0.0,11.0,0.0,11.0,0.0,780.0,96.0,496.0,115.0,358.0,188.0,0.0,0.0,0.0,259.0,350.0,110.0,240.0,0.0,0.0,0.0,0.0,0.0,54.0,43.0,61.0,24.0,0.0,6.0,10.0,0.0,168.0,137.0,2.9000000000000004,94.0,83.0,105.0,53.0,6,9b75dfee5fd3b563934bf8f5f9b424bb1b47f60f,2018-09-21 18:35:50-04:00,0.0
,,23.0,21.0,24.0,12.0,202.0,21.0,124.0,51.0,7.0,98.0,4.0,0.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,109.0,0.0,11.0,0.0,14.0,0.0,880.0,111.0,552.0,131.0,402.0,217.0,0.0,0.0,0.0,296.0,395.0,127.0,268.0,0.0,0.0,0.0,0.0,0.0,58.0,47.0,65.0,28.0,0.0,7.0,11.0,0.0,168.0,137.0,3.42,104.0,93.0,115.0,61.0,7,906b4ed81568d10a75d1ba3812ce1365c7351277,2018-09-27 10:56:51-04:00,0.0
,,23.0,21.0,24.0,12.0,202.0,21.0,124.0,51.0,7.0,98.0,4.0,0.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,109.0,0.0,11.0,0.0,14.0,0.0,880.0,111.0,552.0,131.0,402.0,217.0,0.0,0.0,0.0,296.0,395.0,127.0,268.0,0.0,0.0,0.0,0.0,0.0,58.0,47.0,65.0,28.0,0.0,7.0,11.0,0.0,168.0,137.0,3.42,104.0,93.0,115.0,61.0,7,d12b4c4f1aac74af948fddd372169df654f08c34,2018-09-27 15:16:13-04:00,0.0
,,26.0,24.0,27.0,14.0,232.0,23.0,142.0,60.0,8.0,116.0,4.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,127.0,0.0,12.0,0.0,19.0,0.0,1076.0,129.0,664.0,160.0,480.0,283.0,0.0,0.0,0.0,349.0,470.0,148.0,322.0,0.0,0.0,0.0,0.0,0.0,69.0,58.0,76.0,35.0,0.0,8.0,16.0,0.0,168.0,137.0,4.01,125.0,114.0,137.0,73.0,8,f2cb27b0c48a7287b2130db43773d32b7bcc4a63,2018-10-18 09:27:48-04:00,0.0
,,26.0,24.0,27.0,14.0,233.0,23.0,143.0,60.0,8.0,116.0,4.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,127.0,0.0,12.0,0.0,19.0,0.0,1079.0,129.0,667.0,161.0,483.0,283.0,0.0,0.0,0.0,351.0,473.0,149.0,324.0,0.0,0.0,0.0,0.0,0.0,69.0,58.0,76.0,35.0,0.0,8.0,16.0,0.0,168.0,137.0,4.01,126.0,115.0,138.0,74.0,8,77d189fe725824305cc38741c10186c7f4cd38ab,2018-10-18 09:28:26-04:00,0.0
,,26.0,24.0,27.0,14.0,233.0,23.0,143.0,60.0,8.0,116.0,4.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,127.0,0.0,12.0,0.0,19.0,0.0,1079.0,129.0,667.0,161.0,483.0,283.0,0.0,0.0,0.0,351.0,473.0,149.0,324.0,0.0,0.0,0.0,0.0,0.0,69.0,58.0,76.0,35.0,0.0,8.0,16.0,0.0,168.0,137.0,4.01,126.0,115.0,138.0,74.0,8,b876b9cdebf3e632cb5c13718efb5ea6fe01638b,2018-10-18 09:42:31-04:00,0.0
,,26.0,24.0,27.0,14.0,233.0,23.0,143.0,60.0,8.0,116.0,4.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,127.0,0.0,12.0,0.0,19.0,0.0,1079.0,129.0,667.0,161.0,483.0,283.0,0.0,0.0,0.0,351.0,473.0,149.0,324.0,0.0,0.0,0.0,0.0,0.0,69.0,58.0,76.0,35.0,0.0,8.0,16.0,0.0,168.0,137.0,4.01,126.0,115.0,138.0,74.0,8,468069329a8f0c0f4399f7b02457a4cf06b85537,2018-11-03 21:41:26-04:00,0.0
