Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,commitSha,commitDate,readability
,,5.0,5.0,5.0,2.0,35.0,7.0,22.0,5.0,3.0,22.0,1.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,4.0,1.0,12.0,36.0,0.0,7.0,0.0,5.0,0.0,286.0,68.0,155.0,54.0,109.0,63.0,0.0,0.0,0.0,81.0,111.0,47.0,64.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,5.0,0.0,3.0,6.0,0.0,75.0,75.0,0.73,29.0,29.0,29.0,15.0,2,5da0eeeb415b299559d44bcdeef9387bb9fce801,2013-06-26 13:31:34-07:00,0.0
,,5.0,5.0,5.0,2.0,35.0,7.0,22.0,5.0,3.0,22.0,1.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,4.0,1.0,12.0,36.0,0.0,7.0,0.0,5.0,0.0,286.0,68.0,155.0,54.0,109.0,63.0,0.0,0.0,0.0,81.0,111.0,47.0,64.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,5.0,0.0,3.0,6.0,0.0,75.0,75.0,0.73,29.0,29.0,29.0,15.0,2,c011c2245b991d0c7a4da32d5698c329e8761a15,2013-07-15 13:45:23-07:00,0.0
,,5.0,5.0,5.0,2.0,35.0,7.0,22.0,5.0,3.0,22.0,1.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,4.0,1.0,12.0,36.0,0.0,7.0,0.0,5.0,0.0,286.0,68.0,155.0,54.0,109.0,63.0,0.0,0.0,0.0,81.0,111.0,47.0,64.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,5.0,0.0,3.0,6.0,0.0,75.0,75.0,0.73,29.0,29.0,29.0,15.0,2,275c875590107ae6cad8a45f1a9894cf13a8bd29,2013-07-15 13:47:22-07:00,0.0
,,5.0,5.0,5.0,2.0,35.0,7.0,22.0,5.0,3.0,22.0,1.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,4.0,1.0,12.0,36.0,0.0,7.0,0.0,5.0,0.0,286.0,68.0,155.0,54.0,109.0,63.0,0.0,0.0,0.0,81.0,111.0,47.0,64.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,5.0,0.0,3.0,6.0,0.0,75.0,75.0,0.73,29.0,29.0,29.0,15.0,2,27af7e26548a63f859332231596a94f2d535b377,2015-05-15 12:10:17-07:00,0.0
,,5.0,5.0,5.0,2.0,35.0,7.0,22.0,5.0,3.0,22.0,1.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,4.0,1.0,12.0,36.0,0.0,7.0,0.0,5.0,0.0,286.0,68.0,155.0,54.0,109.0,63.0,0.0,0.0,0.0,81.0,111.0,47.0,64.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,5.0,0.0,3.0,6.0,0.0,75.0,75.0,0.73,29.0,29.0,29.0,15.0,2,53e06aec0a7ebf0e203a1d1058e7ba5dbbfe5f46,2015-05-15 16:16:46-07:00,0.0
,,90.0,89.0,93.0,48.0,1306.0,250.0,972.0,73.0,49.0,416.0,16.0,0.0,0.0,185.0,93.0,0.0,0.0,0.0,10.0,7.0,195.0,759.0,10.0,100.0,0.0,85.0,0.0,6252.0,1346.0,4562.0,1493.0,3556.0,376.0,0.0,0.0,0.0,2271.0,2907.0,1251.0,1656.0,0.0,0.0,0.0,0.0,0.0,173.0,171.0,177.0,67.0,0.0,48.0,77.0,0.0,1656.0,1126.0,4.02,430.0,428.0,434.0,226.0,47,3fa7d32dec83d7b6ae912b13871077c59687f144,2015-07-17 09:12:55-07:00,0.00020669247060915098
,,90.0,89.0,93.0,48.0,1306.0,250.0,972.0,73.0,49.0,416.0,16.0,0.0,0.0,185.0,93.0,0.0,0.0,0.0,10.0,7.0,195.0,759.0,10.0,100.0,0.0,85.0,0.0,6252.0,1346.0,4562.0,1493.0,3556.0,376.0,0.0,0.0,0.0,2271.0,2907.0,1251.0,1656.0,0.0,0.0,0.0,0.0,0.0,173.0,171.0,177.0,67.0,0.0,48.0,77.0,0.0,1656.0,1126.0,4.02,430.0,428.0,434.0,226.0,47,23837f36944f4166c56988452475edee99868166,2015-07-17 21:52:18-07:00,0.00020669247060915098
,,90.0,89.0,93.0,48.0,1306.0,250.0,972.0,73.0,49.0,416.0,16.0,0.0,0.0,185.0,93.0,0.0,0.0,0.0,10.0,7.0,195.0,759.0,10.0,100.0,0.0,85.0,0.0,6252.0,1346.0,4562.0,1493.0,3556.0,376.0,0.0,0.0,0.0,2271.0,2907.0,1251.0,1656.0,0.0,0.0,0.0,0.0,0.0,173.0,171.0,177.0,67.0,0.0,48.0,77.0,0.0,1656.0,1126.0,4.02,430.0,428.0,434.0,226.0,47,cc80764b283db27182247c6a5bcefddd5c93e2fb,2016-05-18 14:13:46-07:00,0.00020669247060915098
,,90.0,89.0,93.0,48.0,1306.0,250.0,972.0,73.0,49.0,416.0,16.0,0.0,0.0,185.0,93.0,0.0,0.0,0.0,10.0,7.0,195.0,759.0,10.0,100.0,0.0,85.0,0.0,6252.0,1346.0,4562.0,1493.0,3556.0,376.0,0.0,0.0,0.0,2271.0,2907.0,1251.0,1656.0,0.0,0.0,0.0,0.0,0.0,173.0,171.0,177.0,67.0,0.0,48.0,77.0,0.0,1656.0,1126.0,4.02,430.0,428.0,434.0,226.0,47,bd9d86904dd6e8602ef75828466e7abd605090f3,2017-02-03 19:04:31-08:00,0.00020669247060915098
,,90.0,89.0,93.0,48.0,1306.0,250.0,972.0,73.0,49.0,416.0,16.0,0.0,0.0,185.0,93.0,0.0,0.0,0.0,10.0,7.0,195.0,759.0,10.0,100.0,0.0,85.0,0.0,6252.0,1346.0,4562.0,1493.0,3556.0,376.0,0.0,0.0,0.0,2271.0,2907.0,1251.0,1656.0,0.0,0.0,0.0,0.0,0.0,173.0,171.0,177.0,67.0,0.0,48.0,77.0,0.0,1656.0,1126.0,4.02,430.0,428.0,434.0,226.0,47,10445ffc5fc31baa1265307d88da3dcb9cccfa1a,2017-02-13 17:18:27-08:00,0.00020669247060915098
,,90.0,89.0,93.0,48.0,1313.0,250.0,972.0,80.0,49.0,416.0,16.0,0.0,0.0,185.0,93.0,0.0,0.0,0.0,10.0,7.0,195.0,759.0,10.0,100.0,0.0,85.0,0.0,6266.0,1346.0,4562.0,1493.0,3556.0,390.0,0.0,0.0,0.0,2271.0,2907.0,1251.0,1656.0,0.0,0.0,0.0,0.0,0.0,173.0,171.0,177.0,67.0,0.0,48.0,77.0,0.0,1656.0,1126.0,4.460000000000001,430.0,428.0,434.0,226.0,47,2688e95e1bbd0cba52a20f525512255bc79460f7,2017-02-13 17:30:22-08:00,0.00020669247060915098
