framework,path,current_version,next_version,framework_release_date (YYYY-DD-MM),sample_update_date (YYYY-DD-MM) ,delay_in_days
spring,repositories/spring-guides/gs-spring-boot-for-azure/initial/pom.xml,1.0.0.RELEASE,1.0.1.RELEASE,2014/07/04,2014/07/04,0
spring,repositories/spring-guides/gs-spring-boot-for-azure/initial/pom.xml,1.0.1.RELEASE,1.0.2.RELEASE,2014/24/04,2014/24/04,0
spring,repositories/spring-guides/gs-spring-boot-for-azure/initial/pom.xml,1.0.2.RELEASE,1.1.0.RELEASE,2014/10/06,2014/10/06,0
spring,repositories/spring-guides/gs-spring-boot-for-azure/initial/pom.xml,1.1.0.RELEASE,1.1.1.RELEASE,2014/11/06,2014/11/06,0
spring,repositories/spring-guides/gs-reactive-rest-service/complete/pom.xml,0.5.0.M5,1.0.0.RC1,2014/22/01,2014/22/01,0
spring,repositories/spring-guides/gs-reactive-rest-service/complete/pom.xml,1.0.0.RC1,1.0.0.RC2,2014/13/02,2014/13/02,0
spring,repositories/spring-guides/gs-reactive-rest-service/complete/pom.xml,1.0.0.RC2,1.0.0.RC3,2014/13/02,2014/14/02,0
spring,repositories/spring-guides/gs-reactive-rest-service/complete/pom.xml,1.0.0.RC3,1.0.0.RC4,2014/04/03,2014/04/03,0
spring,repositories/spring-guides/gs-reactive-rest-service/complete/pom.xml,1.0.0.RC4,1.0.0.RC5,2014/21/03,2014/22/03,0
spring,repositories/spring-guides/gs-reactive-rest-service/complete/pom.xml,1.0.0.RC5,1.0.0.RELEASE,2014/01/04,2014/01/04,0
spring,repositories/spring-guides/gs-reactive-rest-service/complete/pom.xml,1.0.0.RELEASE,1.0.1.RELEASE,2014/07/04,2014/07/04,0
spring,repositories/spring-guides/gs-reactive-rest-service/complete/pom.xml,1.0.1.RELEASE,1.0.2.RELEASE,2014/24/04,2014/24/04,0
spring,repositories/spring-guides/gs-reactive-rest-service/complete/pom.xml,1.0.2.RELEASE,1.1.0.RELEASE,2014/10/06,2014/10/06,0
spring,repositories/spring-guides/gs-reactive-rest-service/complete/pom.xml,1.1.0.RELEASE,1.1.1.RELEASE,2014/11/06,2014/11/06,0
spring,repositories/spring-guides/gs-reactive-rest-service/initial/pom.xml,0.5.0.M5,1.0.0.RC1,2014/22/01,2014/22/01,0
spring,repositories/spring-guides/gs-reactive-rest-service/initial/pom.xml,1.0.0.RC1,1.0.0.RC2,2014/13/02,2014/13/02,0
spring,repositories/spring-guides/gs-reactive-rest-service/initial/pom.xml,1.0.0.RC2,1.0.0.RC3,2014/13/02,2014/14/02,0
spring,repositories/spring-guides/gs-reactive-rest-service/initial/pom.xml,1.0.0.RC3,1.0.0.RC4,2014/04/03,2014/04/03,0
spring,repositories/spring-guides/gs-reactive-rest-service/initial/pom.xml,1.0.0.RC4,1.0.0.RC5,2014/21/03,2014/22/03,0
spring,repositories/spring-guides/gs-reactive-rest-service/initial/pom.xml,1.0.0.RC5,1.0.0.RELEASE,2014/01/04,2014/01/04,0
spring,repositories/spring-guides/gs-reactive-rest-service/initial/pom.xml,1.0.0.RELEASE,1.0.1.RELEASE,2014/07/04,2014/07/04,0
spring,repositories/spring-guides/gs-reactive-rest-service/initial/pom.xml,1.0.1.RELEASE,1.0.2.RELEASE,2014/24/04,2014/24/04,0
spring,repositories/spring-guides/gs-reactive-rest-service/initial/pom.xml,1.0.2.RELEASE,1.1.0.RELEASE,2014/10/06,2014/10/06,0
spring,repositories/spring-guides/gs-reactive-rest-service/initial/pom.xml,1.1.0.RELEASE,1.1.1.RELEASE,2014/11/06,2014/11/06,0
spring,repositories/spring-guides/gs-messaging-gcp-pubsub/complete/pom.xml,0.5.0.M5,1.0.0.RC1,2014/22/01,2014/22/01,0
spring,repositories/spring-guides/gs-messaging-gcp-pubsub/complete/pom.xml,1.0.0.RC1,1.0.0.RC2,2014/13/02,2014/13/02,0
spring,repositories/spring-guides/gs-messaging-gcp-pubsub/complete/pom.xml,1.0.0.RC2,1.0.0.RC3,2014/13/02,2014/14/02,0
spring,repositories/spring-guides/gs-messaging-gcp-pubsub/complete/pom.xml,1.0.0.RC3,1.0.0.RC4,2014/04/03,2014/04/03,0
spring,repositories/spring-guides/gs-messaging-gcp-pubsub/complete/pom.xml,1.0.0.RC4,1.0.0.RC5,2014/21/03,2014/22/03,0
spring,repositories/spring-guides/gs-messaging-gcp-pubsub/complete/pom.xml,1.0.0.RC5,1.0.0.RELEASE,2014/01/04,2014/01/04,0
spring,repositories/spring-guides/gs-messaging-gcp-pubsub/complete/pom.xml,1.0.0.RELEASE,1.0.1.RELEASE,2014/07/04,2014/07/04,0
spring,repositories/spring-guides/gs-messaging-gcp-pubsub/complete/pom.xml,1.0.1.RELEASE,1.0.2.RELEASE,2014/24/04,2014/24/04,0
spring,repositories/spring-guides/gs-messaging-gcp-pubsub/complete/pom.xml,1.0.2.RELEASE,1.1.0.RELEASE,2014/10/06,2014/10/06,0
spring,repositories/spring-guides/gs-messaging-gcp-pubsub/complete/pom.xml,1.1.0.RELEASE,1.1.1.RELEASE,2014/11/06,2014/11/06,0
spring,repositories/spring-guides/gs-messaging-gcp-pubsub/initial/pom.xml,0.5.0.M5,1.0.0.RC1,2014/22/01,2014/22/01,0
spring,repositories/spring-guides/gs-messaging-gcp-pubsub/initial/pom.xml,1.0.0.RC1,1.0.0.RC2,2014/13/02,2014/13/02,0
spring,repositories/spring-guides/gs-messaging-gcp-pubsub/initial/pom.xml,1.0.0.RC2,1.0.0.RC3,2014/13/02,2014/14/02,0
spring,repositories/spring-guides/gs-messaging-gcp-pubsub/initial/pom.xml,1.0.0.RC3,1.0.0.RC4,2014/04/03,2014/04/03,0
spring,repositories/spring-guides/gs-messaging-gcp-pubsub/initial/pom.xml,1.0.0.RC4,1.0.0.RC5,2014/21/03,2014/22/03,0
spring,repositories/spring-guides/gs-messaging-gcp-pubsub/initial/pom.xml,1.0.0.RC5,1.0.0.RELEASE,2014/01/04,2014/01/04,0
spring,repositories/spring-guides/gs-messaging-gcp-pubsub/initial/pom.xml,1.0.0.RELEASE,1.0.1.RELEASE,2014/07/04,2014/07/04,0
spring,repositories/spring-guides/gs-messaging-gcp-pubsub/initial/pom.xml,1.0.1.RELEASE,1.0.2.RELEASE,2014/24/04,2014/24/04,0
spring,repositories/spring-guides/gs-messaging-gcp-pubsub/initial/pom.xml,1.0.2.RELEASE,1.1.0.RELEASE,2014/10/06,2014/10/06,0
spring,repositories/spring-guides/gs-messaging-gcp-pubsub/initial/pom.xml,1.1.0.RELEASE,1.1.1.RELEASE,2014/11/06,2014/11/06,0
spring,repositories/spring-guides/gs-gateway/complete/pom.xml,0.5.0.M5,1.0.0.RC1,2014/22/01,2014/22/01,0
spring,repositories/spring-guides/gs-gateway/complete/pom.xml,1.0.0.RC1,1.0.0.RC2,2014/13/02,2014/13/02,0
spring,repositories/spring-guides/gs-gateway/complete/pom.xml,1.0.0.RC2,1.0.0.RC3,2014/13/02,2014/14/02,0
spring,repositories/spring-guides/gs-gateway/complete/pom.xml,1.0.0.RC3,1.0.0.RC4,2014/04/03,2014/04/03,0
spring,repositories/spring-guides/gs-gateway/complete/pom.xml,1.0.0.RC4,1.0.0.RC5,2014/21/03,2014/22/03,0
spring,repositories/spring-guides/gs-gateway/complete/pom.xml,1.0.0.RC5,1.0.0.RELEASE,2014/01/04,2014/01/04,0
spring,repositories/spring-guides/gs-gateway/complete/pom.xml,1.0.0.RELEASE,1.0.1.RELEASE,2014/07/04,2014/07/04,0
spring,repositories/spring-guides/gs-gateway/complete/pom.xml,1.0.1.RELEASE,1.0.2.RELEASE,2014/24/04,2014/24/04,0
spring,repositories/spring-guides/gs-gateway/complete/pom.xml,1.0.2.RELEASE,1.1.0.RELEASE,2014/10/06,2014/10/06,0
spring,repositories/spring-guides/gs-gateway/complete/pom.xml,1.1.0.RELEASE,1.1.1.RELEASE,2014/11/06,2014/11/06,0
spring,repositories/spring-guides/gs-gateway/initial/pom.xml,0.5.0.M5,1.0.0.RC1,2014/22/01,2014/22/01,0
spring,repositories/spring-guides/gs-gateway/initial/pom.xml,1.0.0.RC1,1.0.0.RC2,2014/13/02,2014/13/02,0
spring,repositories/spring-guides/gs-gateway/initial/pom.xml,1.0.0.RC2,1.0.0.RC3,2014/13/02,2014/14/02,0
spring,repositories/spring-guides/gs-gateway/initial/pom.xml,1.0.0.RC3,1.0.0.RC4,2014/04/03,2014/04/03,0
spring,repositories/spring-guides/gs-gateway/initial/pom.xml,1.0.0.RC4,1.0.0.RC5,2014/21/03,2014/22/03,0
spring,repositories/spring-guides/gs-gateway/initial/pom.xml,1.0.0.RC5,1.0.0.RELEASE,2014/01/04,2014/01/04,0
spring,repositories/spring-guides/gs-gateway/initial/pom.xml,1.0.0.RELEASE,1.0.1.RELEASE,2014/07/04,2014/07/04,0
spring,repositories/spring-guides/gs-gateway/initial/pom.xml,1.0.1.RELEASE,1.0.2.RELEASE,2014/24/04,2014/24/04,0
spring,repositories/spring-guides/gs-gateway/initial/pom.xml,1.0.2.RELEASE,1.1.0.RELEASE,2014/10/06,2014/10/06,0
spring,repositories/spring-guides/gs-gateway/initial/pom.xml,1.1.0.RELEASE,1.1.1.RELEASE,2014/11/06,2014/11/06,0
spring,repositories/spring-guides/gs-contract-rest/complete/contract-rest-client/pom.xml,2.1.4.RELEASE,2.1.6.RELEASE,2019/18/06,2019/22/06,3
spring,repositories/spring-guides/gs-contract-rest/complete/contract-rest-client/pom.xml,2.1.6.RELEASE,2.2.1.RELEASE,2019/06/11,2019/19/11,12
spring,repositories/spring-guides/gs-contract-rest/complete/contract-rest-service/pom.xml,2.1.4.RELEASE,2.1.6.RELEASE,2019/18/06,2019/22/06,3
spring,repositories/spring-guides/gs-contract-rest/complete/contract-rest-service/pom.xml,2.1.6.RELEASE,2.2.1.RELEASE,2019/06/11,2019/19/11,12
spring,repositories/spring-guides/gs-contract-rest/initial/contract-rest-client/pom.xml,2.1.4.RELEASE,2.1.6.RELEASE,2019/18/06,2019/22/06,3
spring,repositories/spring-guides/gs-contract-rest/initial/contract-rest-client/pom.xml,2.1.6.RELEASE,2.2.1.RELEASE,2019/06/11,2019/19/11,12
spring,repositories/spring-guides/gs-contract-rest/initial/contract-rest-service/pom.xml,2.1.4.RELEASE,2.1.6.RELEASE,2019/18/06,2019/22/06,3
spring,repositories/spring-guides/gs-contract-rest/initial/contract-rest-service/pom.xml,2.1.6.RELEASE,2.2.1.RELEASE,2019/06/11,2019/19/11,12
spring,repositories/spring-guides/gs-circuit-breaker/complete/pom.xml,0.5.0.M5,1.0.0.RC1,2014/22/01,2014/22/01,0
spring,repositories/spring-guides/gs-circuit-breaker/complete/pom.xml,1.0.0.RC1,1.0.0.RC2,2014/13/02,2014/13/02,0
spring,repositories/spring-guides/gs-circuit-breaker/complete/pom.xml,1.0.0.RC2,1.0.0.RC3,2014/13/02,2014/14/02,0
spring,repositories/spring-guides/gs-circuit-breaker/complete/pom.xml,1.0.0.RC3,1.0.0.RC4,2014/04/03,2014/04/03,0
spring,repositories/spring-guides/gs-circuit-breaker/complete/pom.xml,1.0.0.RC4,1.0.0.RC5,2014/21/03,2014/22/03,0
spring,repositories/spring-guides/gs-circuit-breaker/complete/pom.xml,1.0.0.RC5,1.0.0.RELEASE,2014/01/04,2014/01/04,0
spring,repositories/spring-guides/gs-circuit-breaker/complete/pom.xml,1.0.0.RELEASE,1.0.1.RELEASE,2014/07/04,2014/07/04,0
spring,repositories/spring-guides/gs-circuit-breaker/complete/pom.xml,1.0.1.RELEASE,1.0.2.RELEASE,2014/24/04,2014/24/04,0
spring,repositories/spring-guides/gs-circuit-breaker/complete/pom.xml,1.0.2.RELEASE,1.1.0.RELEASE,2014/10/06,2014/10/06,0
spring,repositories/spring-guides/gs-circuit-breaker/complete/pom.xml,1.1.0.RELEASE,1.1.1.RELEASE,2014/11/06,2014/11/06,0
spring,repositories/spring-guides/gs-circuit-breaker/complete/bookstore/pom.xml,1.2.8.RELEASE,1.4.0.RELEASE,2016/28/07,2016/30/08,32
spring,repositories/spring-guides/gs-circuit-breaker/complete/bookstore/pom.xml,1.4.0.RELEASE,1.4.1.RELEASE,2016/21/09,2016/23/09,2
spring,repositories/spring-guides/gs-circuit-breaker/complete/reading/pom.xml,1.2.8.RELEASE,1.4.0.RELEASE,2016/28/07,2016/30/08,32
spring,repositories/spring-guides/gs-circuit-breaker/complete/reading/pom.xml,1.4.0.RELEASE,1.4.1.RELEASE,2016/21/09,2016/23/09,2
spring,repositories/spring-guides/gs-circuit-breaker/initial/bookstore/pom.xml,1.2.8.RELEASE,1.4.0.RELEASE,2016/28/07,2016/30/08,32
spring,repositories/spring-guides/gs-circuit-breaker/initial/bookstore/pom.xml,1.4.0.RELEASE,1.4.1.RELEASE,2016/21/09,2016/23/09,2
spring,repositories/spring-guides/gs-circuit-breaker/initial/reading/pom.xml,1.2.8.RELEASE,1.4.0.RELEASE,2016/28/07,2016/30/08,32
spring,repositories/spring-guides/gs-circuit-breaker/initial/reading/pom.xml,1.4.0.RELEASE,1.4.1.RELEASE,2016/21/09,2016/23/09,2
spring,repositories/spring-guides/gs-caching/complete/pom.xml,0.5.0.M5,1.0.0.RC1,2014/22/01,2014/22/01,0
spring,repositories/spring-guides/gs-caching/complete/pom.xml,1.0.0.RC1,1.0.0.RC2,2014/13/02,2014/13/02,0
spring,repositories/spring-guides/gs-caching/complete/pom.xml,1.0.0.RC2,1.0.0.RC3,2014/13/02,2014/14/02,0
spring,repositories/spring-guides/gs-caching/complete/pom.xml,1.0.0.RC3,1.0.0.RC4,2014/04/03,2014/04/03,0
spring,repositories/spring-guides/gs-caching/complete/pom.xml,1.0.0.RC4,1.0.0.RC5,2014/21/03,2014/22/03,0
spring,repositories/spring-guides/gs-caching/complete/pom.xml,1.0.0.RC5,1.0.0.RELEASE,2014/01/04,2014/01/04,0
spring,repositories/spring-guides/gs-caching/complete/pom.xml,1.0.0.RELEASE,1.0.1.RELEASE,2014/07/04,2014/07/04,0
spring,repositories/spring-guides/gs-caching/complete/pom.xml,1.0.1.RELEASE,1.0.2.RELEASE,2014/24/04,2014/24/04,0
spring,repositories/spring-guides/gs-caching/complete/pom.xml,1.0.2.RELEASE,1.1.0.RELEASE,2014/10/06,2014/10/06,0
spring,repositories/spring-guides/gs-caching/complete/pom.xml,1.1.0.RELEASE,1.1.1.RELEASE,2014/11/06,2014/11/06,0
spring,repositories/spring-guides/gs-caching/initial/pom.xml,0.5.0.M5,1.0.0.RC1,2014/22/01,2014/22/01,0
spring,repositories/spring-guides/gs-caching/initial/pom.xml,1.0.0.RC1,1.0.0.RC2,2014/13/02,2014/13/02,0
spring,repositories/spring-guides/gs-caching/initial/pom.xml,1.0.0.RC2,1.0.0.RC3,2014/13/02,2014/14/02,0
spring,repositories/spring-guides/gs-caching/initial/pom.xml,1.0.0.RC3,1.0.0.RC4,2014/04/03,2014/04/03,0
spring,repositories/spring-guides/gs-caching/initial/pom.xml,1.0.0.RC4,1.0.0.RC5,2014/21/03,2014/22/03,0
spring,repositories/spring-guides/gs-caching/initial/pom.xml,1.0.0.RC5,1.0.0.RELEASE,2014/01/04,2014/01/04,0
spring,repositories/spring-guides/gs-caching/initial/pom.xml,1.0.0.RELEASE,1.0.1.RELEASE,2014/07/04,2014/07/04,0
spring,repositories/spring-guides/gs-caching/initial/pom.xml,1.0.1.RELEASE,1.0.2.RELEASE,2014/24/04,2014/24/04,0
spring,repositories/spring-guides/gs-caching/initial/pom.xml,1.0.2.RELEASE,1.1.0.RELEASE,2014/10/06,2014/10/06,0
spring,repositories/spring-guides/gs-caching/initial/pom.xml,1.1.0.RELEASE,1.1.1.RELEASE,2014/11/06,2014/11/06,0
spring,repositories/spring-guides/gs-accessing-vault/complete/pom.xml,0.5.0.M5,1.0.0.RC1,2014/22/01,2014/22/01,0
spring,repositories/spring-guides/gs-accessing-vault/complete/pom.xml,1.0.0.RC1,1.0.0.RC2,2014/13/02,2014/13/02,0
spring,repositories/spring-guides/gs-accessing-vault/complete/pom.xml,1.0.0.RC2,1.0.0.RC3,2014/13/02,2014/14/02,0
spring,repositories/spring-guides/gs-accessing-vault/complete/pom.xml,1.0.0.RC3,1.0.0.RC4,2014/04/03,2014/04/03,0
spring,repositories/spring-guides/gs-accessing-vault/complete/pom.xml,1.0.0.RC4,1.0.0.RC5,2014/21/03,2014/22/03,0
spring,repositories/spring-guides/gs-accessing-vault/complete/pom.xml,1.0.0.RC5,1.0.0.RELEASE,2014/01/04,2014/01/04,0
spring,repositories/spring-guides/gs-accessing-vault/complete/pom.xml,1.0.0.RELEASE,1.0.1.RELEASE,2014/07/04,2014/07/04,0
spring,repositories/spring-guides/gs-accessing-vault/complete/pom.xml,1.0.1.RELEASE,1.0.2.RELEASE,2014/24/04,2014/24/04,0
spring,repositories/spring-guides/gs-accessing-vault/complete/pom.xml,1.0.2.RELEASE,1.1.0.RELEASE,2014/10/06,2014/10/06,0
spring,repositories/spring-guides/gs-accessing-vault/complete/pom.xml,1.1.0.RELEASE,1.1.1.RELEASE,2014/11/06,2014/11/06,0
spring,repositories/spring-guides/gs-accessing-vault/initial/pom.xml,0.5.0.M5,1.0.0.RC1,2014/22/01,2014/22/01,0
spring,repositories/spring-guides/gs-accessing-vault/initial/pom.xml,1.0.0.RC1,1.0.0.RC2,2014/13/02,2014/13/02,0
spring,repositories/spring-guides/gs-accessing-vault/initial/pom.xml,1.0.0.RC2,1.0.0.RC3,2014/13/02,2014/14/02,0
spring,repositories/spring-guides/gs-accessing-vault/initial/pom.xml,1.0.0.RC3,1.0.0.RC4,2014/04/03,2014/04/03,0
spring,repositories/spring-guides/gs-accessing-vault/initial/pom.xml,1.0.0.RC4,1.0.0.RC5,2014/21/03,2014/22/03,0
spring,repositories/spring-guides/gs-accessing-vault/initial/pom.xml,1.0.0.RC5,1.0.0.RELEASE,2014/01/04,2014/01/04,0
spring,repositories/spring-guides/gs-accessing-vault/initial/pom.xml,1.0.0.RELEASE,1.0.1.RELEASE,2014/07/04,2014/07/04,0
spring,repositories/spring-guides/gs-accessing-vault/initial/pom.xml,1.0.1.RELEASE,1.0.2.RELEASE,2014/24/04,2014/24/04,0
spring,repositories/spring-guides/gs-accessing-vault/initial/pom.xml,1.0.2.RELEASE,1.1.0.RELEASE,2014/10/06,2014/10/06,0
spring,repositories/spring-guides/gs-accessing-vault/initial/pom.xml,1.1.0.RELEASE,1.1.1.RELEASE,2014/11/06,2014/11/06,0
spring,repositories/spring-guides/gs-accessing-neo4j-data-rest/complete/pom.xml,1.0.0.RC3,1.0.0.RC4,2014/04/03,2014/04/03,0
spring,repositories/spring-guides/gs-accessing-neo4j-data-rest/complete/pom.xml,1.0.0.RC4,1.0.0.RC5,2014/21/03,2014/22/03,0
spring,repositories/spring-guides/gs-accessing-neo4j-data-rest/complete/pom.xml,1.0.0.RC5,1.0.0.RELEASE,2014/01/04,2014/01/04,0
spring,repositories/spring-guides/gs-accessing-neo4j-data-rest/complete/pom.xml,1.0.0.RELEASE,1.0.1.RELEASE,2014/07/04,2014/07/04,0
spring,repositories/spring-guides/gs-accessing-neo4j-data-rest/complete/pom.xml,1.0.1.RELEASE,1.0.2.RELEASE,2014/24/04,2014/24/04,0
spring,repositories/spring-guides/gs-accessing-neo4j-data-rest/complete/pom.xml,1.0.2.RELEASE,1.1.0.RELEASE,2014/10/06,2014/10/06,0
spring,repositories/spring-guides/gs-accessing-neo4j-data-rest/complete/pom.xml,1.1.0.RELEASE,1.1.1.RELEASE,2014/11/06,2014/11/06,0
spring,repositories/spring-guides/gs-accessing-neo4j-data-rest/initial/pom.xml,1.0.0.RC3,1.0.0.RC4,2014/04/03,2014/04/03,0
spring,repositories/spring-guides/gs-accessing-neo4j-data-rest/initial/pom.xml,1.0.0.RC4,1.0.0.RC5,2014/21/03,2014/22/03,0
spring,repositories/spring-guides/gs-accessing-neo4j-data-rest/initial/pom.xml,1.0.0.RC5,1.0.0.RELEASE,2014/01/04,2014/01/04,0
spring,repositories/spring-guides/gs-accessing-neo4j-data-rest/initial/pom.xml,1.0.0.RELEASE,1.0.1.RELEASE,2014/07/04,2014/07/04,0
spring,repositories/spring-guides/gs-accessing-neo4j-data-rest/initial/pom.xml,1.0.1.RELEASE,1.0.2.RELEASE,2014/24/04,2014/24/04,0
spring,repositories/spring-guides/gs-accessing-neo4j-data-rest/initial/pom.xml,1.0.2.RELEASE,1.1.0.RELEASE,2014/10/06,2014/10/06,0
spring,repositories/spring-guides/gs-accessing-neo4j-data-rest/initial/pom.xml,1.1.0.RELEASE,1.1.1.RELEASE,2014/11/06,2014/11/06,0
spring,repositories/spring-guides/gs-accessing-gemfire-data-rest/complete/pom.xml,1.0.0.RC4,1.0.0.RC5,2014/21/03,2014/22/03,0
spring,repositories/spring-guides/gs-accessing-gemfire-data-rest/complete/pom.xml,1.0.0.RC5,1.0.0.RELEASE,2014/01/04,2014/01/04,0
spring,repositories/spring-guides/gs-accessing-gemfire-data-rest/complete/pom.xml,1.0.0.RELEASE,1.0.1.RELEASE,2014/07/04,2014/07/04,0
spring,repositories/spring-guides/gs-accessing-gemfire-data-rest/complete/pom.xml,1.0.1.RELEASE,1.0.2.RELEASE,2014/24/04,2014/24/04,0
spring,repositories/spring-guides/gs-accessing-gemfire-data-rest/complete/pom.xml,1.0.2.RELEASE,1.1.0.RELEASE,2014/10/06,2014/10/06,0
spring,repositories/spring-guides/gs-accessing-gemfire-data-rest/complete/pom.xml,1.1.0.RELEASE,1.1.1.RELEASE,2014/11/06,2014/11/06,0
spring,repositories/spring-guides/gs-accessing-gemfire-data-rest/initial/pom.xml,1.0.0.RC4,1.0.0.RC5,2014/21/03,2014/22/03,0
spring,repositories/spring-guides/gs-accessing-gemfire-data-rest/initial/pom.xml,1.0.0.RC5,1.0.0.RELEASE,2014/01/04,2014/01/04,0
spring,repositories/spring-guides/gs-accessing-gemfire-data-rest/initial/pom.xml,1.0.0.RELEASE,1.0.1.RELEASE,2014/07/04,2014/07/04,0
spring,repositories/spring-guides/gs-accessing-gemfire-data-rest/initial/pom.xml,1.0.1.RELEASE,1.0.2.RELEASE,2014/24/04,2014/24/04,0
spring,repositories/spring-guides/gs-accessing-gemfire-data-rest/initial/pom.xml,1.0.2.RELEASE,1.1.0.RELEASE,2014/10/06,2014/10/06,0
spring,repositories/spring-guides/gs-accessing-gemfire-data-rest/initial/pom.xml,1.1.0.RELEASE,1.1.1.RELEASE,2014/11/06,2014/11/06,0
spring,repositories/spring-guides/tut-spring-boot-oauth2/custom-error/pom.xml,1.3.2.RELEASE,1.3.3.RELEASE,2016/26/02,2016/28/04,61
spring,repositories/spring-guides/tut-spring-boot-oauth2/click/pom.xml,1.3.2.RELEASE,1.3.3.RELEASE,2016/26/02,2016/26/02,0
spring,repositories/spring-guides/tut-spring-boot-oauth2/logout/pom.xml,1.3.2.RELEASE,1.3.3.RELEASE,2016/26/02,2016/26/02,0
spring,repositories/spring-guides/tut-spring-boot-oauth2/simple/pom.xml,1.3.2.RELEASE,1.3.3.RELEASE,2016/26/02,2016/26/02,0
