AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,commitSha,commitDate,readability
3.0,3.0,3.0,3.0,9.0,0.0,9.0,0.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,53.0,0.0,0.0,0.0,5.0,0.0,36,9,27,14,8,0,0.0,0.0,0.0,10,19,13,6,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,4.0,0,0.0,33.0,33.0,0.0,5,5,5,5,4,fb2277b9d224376136e01c7825c9738d33ff80e7,2013-05-09 09:44:34+01:00,0.26420050306478515
3.0,3.0,3.0,3.0,9.0,0.0,9.0,0.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,53.0,0.0,0.0,0.0,5.0,0.0,36,9,27,14,8,0,0.0,0.0,0.0,10,19,13,6,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,4.0,0,0.0,33.0,33.0,0.0,5,5,5,5,4,54e7a17436ca842ba4cd6cd1d0441efd151c8f86,2013-05-09 16:31:46+01:00,0.26420050306478515
3.0,3.0,3.0,3.0,9.0,0.0,9.0,0.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,53.0,0.0,0.0,0.0,5.0,0.0,36,9,27,14,8,0,0.0,0.0,0.0,10,19,13,6,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,4.0,0,0.0,33.0,33.0,0.0,5,5,5,5,4,b961ca483bbc1b88de031825f6fe9bd828f2ec16,2013-05-09 16:34:12+01:00,0.26420050306478515
3.0,3.0,3.0,3.0,9.0,0.0,9.0,0.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,53.0,0.0,0.0,0.0,5.0,0.0,36,9,27,14,8,0,0.0,0.0,0.0,10,19,13,6,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,4.0,0,0.0,33.0,33.0,0.0,5,5,5,5,4,b6f97f6711a8434d9513f7baf41e7aba1a24930d,2013-05-28 11:48:13+02:00,0.26420050306478515
3.0,3.0,3.0,3.0,9.0,0.0,9.0,0.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,53.0,0.0,0.0,0.0,5.0,0.0,36,9,27,14,8,0,0.0,0.0,0.0,10,19,13,6,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,4.0,0,0.0,33.0,33.0,0.0,5,5,5,5,4,f29e5ee99f0bbb205b70611228abcf256032a21e,2013-06-03 09:30:32+02:00,0.26420050306478515
3.0,3.0,3.0,3.0,9.0,0.0,9.0,0.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,53.0,0.0,0.0,0.0,5.0,0.0,36,9,27,14,8,0,0.0,0.0,0.0,10,19,13,6,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,4.0,0,0.0,33.0,33.0,0.0,5,5,5,5,4,0c4be858ebd66897b404c0d2040f816a2196a7f3,2013-07-03 10:57:49-07:00,0.26420050306478515
3.0,3.0,3.0,3.0,9.0,0.0,9.0,0.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,53.0,0.0,0.0,0.0,5.0,0.0,36,9,27,14,8,0,0.0,0.0,0.0,10,19,13,6,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,4.0,0,0.0,33.0,33.0,0.0,5,5,5,5,4,54153e88d309ca7ef61e1a726379376a043a0d3f,2013-07-03 11:22:13-07:00,0.26420050306478515
3.0,3.0,3.0,3.0,9.0,0.0,9.0,0.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,53.0,0.0,0.0,0.0,5.0,0.0,36,9,27,14,8,0,0.0,0.0,0.0,10,19,13,6,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,4.0,0,0.0,33.0,33.0,0.0,5,5,5,5,4,911781197b6e6eb3e95a630bf12193ef589cce1d,2013-07-05 12:25:07-05:00,0.26420050306478515
3.0,3.0,3.0,3.0,9.0,0.0,9.0,0.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,53.0,0.0,0.0,0.0,5.0,0.0,36,9,27,14,8,0,0.0,0.0,0.0,10,19,13,6,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,4.0,0,0.0,33.0,33.0,0.0,5,5,5,5,4,3170565b0fc20ebd1fe87ae51a15adc36d53b234,2013-07-05 16:22:18-05:00,0.26420050306478515
3.0,3.0,3.0,3.0,9.0,0.0,9.0,0.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,53.0,0.0,0.0,0.0,5.0,0.0,36,9,27,14,8,0,0.0,0.0,0.0,10,19,13,6,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,4.0,0,0.0,33.0,33.0,0.0,5,5,5,5,4,66d5bfc403a1bdc4c9cb0e27f2e9dbcc8e351736,2013-07-08 14:34:23-07:00,0.26420050306478515
3.0,3.0,3.0,3.0,9.0,0.0,9.0,0.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,53.0,0.0,0.0,0.0,5.0,0.0,36,9,27,14,8,0,0.0,0.0,0.0,10,19,13,6,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,4.0,0,0.0,33.0,33.0,0.0,5,5,5,5,4,9179d12f05d5dc5cbf75e3698076ef23837e332d,2013-07-09 14:20:08-05:00,0.26420050306478515
3.0,3.0,3.0,3.0,9.0,0.0,9.0,0.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,53.0,0.0,0.0,0.0,5.0,0.0,36,9,27,14,8,0,0.0,0.0,0.0,10,19,13,6,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,4.0,0,0.0,33.0,33.0,0.0,5,5,5,5,4,d0dd3aba28b82125c498c9caaaaa97e3d1f4bf0e,2013-07-11 11:16:08-05:00,0.26420050306478515
3.0,3.0,3.0,3.0,9.0,0.0,9.0,0.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,53.0,0.0,0.0,0.0,5.0,0.0,36,9,27,14,8,0,0.0,0.0,0.0,10,19,13,6,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,4.0,0,0.0,33.0,33.0,0.0,5,5,5,5,4,333393eb38fdd6d6164c90ee6a82588ae90e7b7f,2013-07-12 08:13:26-05:00,0.26420050306478515
