AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,commitSha,commitDate,readability
2.0,2.0,2.0,2.0,6.0,0.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26.0,0.0,0.0,0.0,2.0,0.0,13,2,11,5,2,0,0.0,0.0,0.0,2,6,4,2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0,0.0,0.0,0.0,0.0,2,2,2,2,2,febb3110a3627c7b42343f3bd98b139be116fa16,2013-10-28 22:22:38-05:00,0.2389574646949768
2.0,2.0,2.0,2.0,6.0,0.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26.0,0.0,0.0,0.0,2.0,0.0,13,2,11,5,2,0,0.0,0.0,0.0,2,6,4,2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0,0.0,0.0,0.0,0.0,2,2,2,2,2,f0ded7829919ba461310d5e8a381485b6c7bfbb0,2013-11-25 14:08:01-06:00,0.2389574646949768
2.0,2.0,2.0,2.0,6.0,0.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26.0,0.0,0.0,0.0,2.0,0.0,13,2,11,5,2,0,0.0,0.0,0.0,2,6,4,2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0,0.0,0.0,0.0,0.0,2,2,2,2,2,86f7c77a41ccbd879b75c9e488debf47f579c8fd,2014-01-15 10:43:00-06:00,0.2389574646949768
2.0,2.0,2.0,2.0,6.0,0.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26.0,0.0,0.0,0.0,2.0,0.0,13,2,11,5,2,0,0.0,0.0,0.0,2,6,4,2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0,0.0,0.0,0.0,0.0,2,2,2,2,2,6a95e9d59e1227131a5b9feb71f7a7dd10f9b999,2014-01-16 14:35:59-06:00,0.2389574646949768
2.0,2.0,2.0,2.0,6.0,0.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26.0,0.0,0.0,0.0,2.0,0.0,13,2,11,5,2,0,0.0,0.0,0.0,2,6,4,2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0,0.0,0.0,0.0,0.0,2,2,2,2,2,c08465780aaa68135629e7e73a6172d4c02ed66a,2014-01-22 12:20:59-06:00,0.2389574646949768
2.0,2.0,2.0,2.0,6.0,0.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26.0,0.0,0.0,0.0,2.0,0.0,13,2,11,5,2,0,0.0,0.0,0.0,2,6,4,2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0,0.0,0.0,0.0,0.0,2,2,2,2,2,f13af5e6c11761daf3940f70e171682714e38e53,2014-02-12 09:17:09-06:00,0.2389574646949768
2.0,2.0,2.0,2.0,6.0,0.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26.0,0.0,0.0,0.0,2.0,0.0,13,2,11,5,2,0,0.0,0.0,0.0,2,6,4,2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0,0.0,0.0,0.0,0.0,2,2,2,2,2,bff01b24f02a944c7337290450cc2a9f0468d445,2014-02-13 12:37:56-06:00,0.2389574646949768
2.0,2.0,2.0,2.0,6.0,0.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26.0,0.0,0.0,0.0,2.0,0.0,13,2,11,5,2,0,0.0,0.0,0.0,2,6,4,2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0,0.0,0.0,0.0,0.0,2,2,2,2,2,e87d20ee0fabf23520d256a859b95844b9491489,2014-02-14 11:23:16-06:00,0.2389574646949768
2.0,2.0,2.0,2.0,6.0,0.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26.0,0.0,0.0,0.0,2.0,0.0,13,2,11,5,2,0,0.0,0.0,0.0,2,6,4,2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0,0.0,0.0,0.0,0.0,2,2,2,2,2,18024babd42676b338b7d420e7625071f599e699,2014-02-14 14:53:19-06:00,0.2389574646949768
2.0,2.0,2.0,2.0,6.0,0.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26.0,0.0,0.0,0.0,2.0,0.0,13,2,11,5,2,0,0.0,0.0,0.0,2,6,4,2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0,0.0,0.0,0.0,0.0,2,2,2,2,2,842b7680631b2f41876678dad2c5b9fc3c477c91,2014-02-14 15:05:54-06:00,0.2389574646949768
