,,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,readability,questions
2016,3,1.4545454545454546,1.4545454545454546,1.4545454545454546,1.0,10.090909090909092,0.09090909090909093,8.909090909090908,1.0,1.2727272727272727,6.0,2.8181818181818183,0.0,20.0,0.2727272727272727,0.8181818181818182,3.5454545454545454,2.0,3.8181818181818175,15.818181818181818,0.0,0.0,0.2727272727272727,3.5454545454545454,65.54545454545455,7.272727272727272,48.09090909090909,18.818181818181817,27.363636363636363,10.181818181818182,23.181818181818183,32.0,15.545454545454545,16.454545454545453,1.9090909090909087,1.9090909090909087,2.272727272727273,1.3636363636363635,1.6363636363636365,0.6363636363636364,24.90909090909091,24.90909090909091,0.2936363636363636,5.181818181818182,5.181818181818182,5.545454545454546,4.181818181818182,9.0,0.0003705177688971161,0.0
2016,4,1.4545454545454546,1.4545454545454546,1.4545454545454546,1.0,10.090909090909092,0.09090909090909093,8.909090909090908,1.0,1.2727272727272727,6.0,2.8181818181818183,0.0,20.0,0.2727272727272727,0.8181818181818182,3.5454545454545454,2.0,3.8181818181818175,15.818181818181818,0.0,0.0,0.2727272727272727,3.5454545454545454,65.54545454545455,7.272727272727272,48.09090909090909,18.818181818181817,27.363636363636363,10.181818181818182,23.181818181818183,32.0,15.545454545454545,16.454545454545453,1.9090909090909087,1.9090909090909087,2.272727272727273,1.3636363636363635,1.6363636363636365,0.6363636363636364,24.90909090909091,24.90909090909091,0.2936363636363636,5.181818181818182,5.181818181818182,5.545454545454546,4.181818181818182,9.0,0.0003705177688971161,0.0
2016,5,1.4545454545454546,1.4545454545454546,1.4545454545454546,1.0,10.309090909090909,0.09090909090909093,9.054545454545455,1.0727272727272728,1.2727272727272727,6.0,2.8181818181818183,0.0,20.0,0.2727272727272727,0.8181818181818181,3.5454545454545454,2.0,3.8181818181818175,15.818181818181818,0.0,0.0,0.2727272727272727,3.5454545454545454,66.05454545454545,7.272727272727272,48.45454545454545,18.854545454545452,27.72727272727273,10.327272727272728,23.545454545454547,32.36363636363636,15.581818181818182,16.78181818181818,1.9090909090909087,1.9090909090909087,2.272727272727273,1.3636363636363635,1.6363636363636362,0.6363636363636364,24.90909090909091,24.90909090909091,0.295090909090909,5.181818181818182,5.181818181818182,5.545454545454546,4.181818181818182,9.0,0.0003705177688971161,0.0
2016,6,1.4545454545454546,1.4545454545454546,1.4545454545454546,1.0,10.090909090909092,0.09090909090909093,8.909090909090908,1.0,1.2727272727272727,6.0,2.8181818181818183,0.0,20.0,0.2727272727272727,0.8181818181818182,3.5454545454545454,2.0,3.8181818181818175,15.818181818181818,0.0,0.0,0.2727272727272727,3.5454545454545454,65.54545454545455,7.272727272727272,48.09090909090909,18.818181818181817,27.363636363636363,10.181818181818182,23.181818181818183,32.0,15.545454545454545,16.454545454545453,1.9090909090909087,1.9090909090909087,2.272727272727273,1.3636363636363635,1.6363636363636365,0.6363636363636364,24.90909090909091,24.90909090909091,0.2936363636363636,5.181818181818182,5.181818181818182,5.545454545454546,4.181818181818182,9.0,0.0003705177688971161,0.0
2016,7,1.4545454545454546,1.4545454545454546,1.4545454545454546,1.0,10.090909090909092,0.09090909090909093,8.909090909090908,1.0,1.2727272727272727,6.0,2.8181818181818183,0.0,20.0,0.2727272727272727,0.8181818181818182,3.5454545454545454,2.0,3.8181818181818175,15.818181818181818,0.0,0.0,0.2727272727272727,3.5454545454545454,65.54545454545455,7.272727272727272,48.09090909090909,18.818181818181817,27.363636363636363,10.181818181818182,23.181818181818183,32.0,15.545454545454545,16.454545454545453,1.9090909090909087,1.9090909090909087,2.272727272727273,1.3636363636363635,1.6363636363636365,0.6363636363636364,24.90909090909091,24.90909090909091,0.2936363636363636,5.181818181818182,5.181818181818182,5.545454545454546,4.181818181818182,9.0,0.0003705177688971161,0.0
2016,8,1.4545454545454546,1.4545454545454546,1.4545454545454546,1.0,10.090909090909092,0.09090909090909093,8.909090909090908,1.0,1.2727272727272727,6.0,2.8181818181818183,0.0,20.0,0.2727272727272727,0.8181818181818182,3.5454545454545454,2.0,3.8181818181818175,15.818181818181818,0.0,0.0,0.2727272727272727,3.5454545454545454,65.54545454545455,7.272727272727272,48.09090909090909,18.818181818181817,27.363636363636363,10.181818181818182,23.181818181818183,32.0,15.545454545454545,16.454545454545453,1.9090909090909087,1.9090909090909087,2.272727272727273,1.3636363636363635,1.6363636363636365,0.6363636363636364,24.90909090909091,24.90909090909091,0.2936363636363636,5.181818181818182,5.181818181818182,5.545454545454546,4.181818181818182,9.0,0.0003705177688971161,0.0
2016,9,1.4545454545454546,1.4545454545454546,1.4545454545454546,1.0,10.090909090909092,0.09090909090909093,8.909090909090908,1.0,1.2727272727272727,6.0,2.8181818181818183,0.0,20.0,0.2727272727272727,0.8181818181818182,3.5454545454545454,2.0,3.8181818181818175,15.818181818181818,0.0,0.0,0.2727272727272727,3.5454545454545454,65.54545454545455,7.272727272727272,48.09090909090909,18.818181818181817,27.363636363636363,10.181818181818182,23.181818181818183,32.0,15.545454545454545,16.454545454545453,1.9090909090909087,1.9090909090909087,2.272727272727273,1.3636363636363635,1.6363636363636365,0.6363636363636364,24.90909090909091,24.90909090909091,0.2936363636363636,5.181818181818182,5.181818181818182,5.545454545454546,4.181818181818182,9.0,0.0003705177688971161,1.0
2016,10,1.4545454545454546,1.4545454545454546,1.4545454545454546,1.0,10.090909090909092,0.09090909090909093,8.909090909090908,1.0,1.2727272727272727,6.0,2.8181818181818183,0.0,20.0,0.2727272727272727,0.8181818181818182,3.5454545454545454,2.0,3.8181818181818175,15.818181818181818,0.0,0.0,0.2727272727272727,3.5454545454545454,65.54545454545455,7.272727272727272,48.09090909090909,18.818181818181817,27.363636363636363,10.181818181818182,23.181818181818183,32.0,15.545454545454545,16.454545454545453,1.9090909090909087,1.9090909090909087,2.272727272727273,1.3636363636363635,1.6363636363636365,0.6363636363636364,24.90909090909091,24.90909090909091,0.2936363636363636,5.181818181818182,5.181818181818182,5.545454545454546,4.181818181818182,9.0,0.0003705177688971161,1.0
2016,11,1.4545454545454546,1.4545454545454546,1.4545454545454546,1.0,10.090909090909092,0.09090909090909093,8.909090909090908,1.0,1.2727272727272727,6.0,2.8181818181818183,0.0,20.0,0.2727272727272727,0.8181818181818182,3.5454545454545454,2.0,3.8181818181818175,15.818181818181818,0.0,0.0,0.2727272727272727,3.5454545454545454,65.54545454545455,7.272727272727272,48.09090909090909,18.818181818181817,27.363636363636363,10.181818181818182,23.181818181818183,32.0,15.545454545454545,16.454545454545453,1.9090909090909087,1.9090909090909087,2.272727272727273,1.3636363636363635,1.6363636363636365,0.6363636363636364,24.90909090909091,24.90909090909091,0.2936363636363636,5.181818181818182,5.181818181818182,5.545454545454546,4.181818181818182,9.0,0.0003705177688971161,1.0
2016,12,1.4545454545454546,1.4545454545454546,1.5454545454545454,1.0,10.181818181818182,0.09090909090909093,9.0,0.9090909090909092,1.181818181818182,6.090909090909091,2.9090909090909087,0.0,19.0,0.4545454545454545,1.0909090909090908,3.363636363636364,2.0,3.8181818181818175,15.818181818181818,0.0,0.0,0.18181818181818185,3.636363636363636,66.63636363636364,8.272727272727273,48.09090909090909,19.454545454545453,27.72727272727273,10.272727272727273,23.90909090909091,32.54545454545455,16.272727272727273,16.272727272727273,1.9090909090909087,1.9090909090909087,2.272727272727273,1.3636363636363635,1.6363636363636365,0.6363636363636364,26.63636363636364,26.63636363636364,0.28272727272727266,5.181818181818182,5.181818181818182,5.545454545454546,4.181818181818182,9.0,0.00039001870410222754,1.0
