,,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,readability,questions
2014,6,1.2,1.2,1.2,1.0,9.8,0.0,7.6,1.6,1.8,3.2,1.4,0.0,6.0,0.6,0.4,4.8,0.6,5.4,17.4,0.0,2.0,0.4,3.0,84.6,7.4,63.2,19.0,38.0,14.6,25.8,37.4,13.8,23.6,3.0,2.6,3.0,1.4,2.0,1.2,15.8,15.8,0.40399999999999997,10.8,9.8,11.6,5.8,5.0,0.0,0.0
2014,7,1.2,1.2,1.2,1.0,9.8,0.0,7.6,1.6,1.8,3.2,1.4,0.0,6.0,0.6,0.4,4.8,0.6,5.4,17.4,0.0,2.0,0.4,3.0,84.6,7.4,63.2,19.0,38.0,14.6,25.8,37.4,13.8,23.6,3.0,2.6,3.0,1.4,2.0,1.2,15.8,15.8,0.40399999999999997,10.8,9.8,11.6,5.8,5.0,0.0,0.0
2014,8,1.2,1.2,1.2,1.0,9.8,0.0,7.6,1.6,1.8,3.2,1.4,0.0,6.0,0.6,0.4,4.8,0.6,5.4,17.4,0.0,2.0,0.4,3.0,84.6,7.4,63.2,19.0,38.0,14.6,25.8,37.4,13.8,23.6,3.0,2.6,3.0,1.4,2.0,1.2,15.8,15.8,0.40399999999999997,10.8,9.8,11.6,5.8,5.0,0.0,0.0
2014,9,1.2,1.2,1.2,1.0,9.8,0.0,7.6,1.6,1.8,3.2,1.4,0.0,6.0,0.6,0.4,4.8,0.6,5.4,17.4,0.0,2.0,0.4,3.0,84.6,7.4,63.2,19.0,38.0,14.6,25.8,37.4,13.8,23.6,3.0,2.6,3.0,1.4,2.0,1.2,15.8,15.8,0.40399999999999997,10.8,9.8,11.6,5.8,5.0,0.0,0.0
2014,10,1.2,1.2,1.2,1.0,9.8,0.0,7.6,1.6,1.8,3.2,1.4,0.0,6.0,0.6,0.4,4.8,0.6,5.4,17.4,0.0,2.0,0.4,3.0,84.6,7.4,63.2,19.0,38.0,14.6,25.8,37.4,13.8,23.6,3.0,2.6,3.0,1.4,2.0,1.2,15.8,15.8,0.40399999999999997,10.8,9.8,11.6,5.8,5.0,0.0,2.0
2014,11,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,4.0
2014,12,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8000000000000002,5.400000000000001,0.6,6.0,18.0,0.0,2.4,0.4000000000000001,3.2000000000000006,102.0,8.4,72.8,21.2,45.6,21.399999999999995,31.0,43.6,15.800000000000002,27.8,3.2000000000000006,3.0,3.2000000000000006,1.8,2.0,1.6000000000000003,16.4,16.4,0.422,12.800000000000002,11.6,13.6,7.2,5.0,0.0,5.0
2015,1,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2015,2,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2015,3,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2015,4,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2015,5,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2015,6,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2015,7,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2015,8,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2015,9,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2015,10,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2015,11,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2015,12,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2016,1,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2016,2,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2016,3,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2016,4,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2016,5,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2016,6,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2016,7,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2016,8,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2016,9,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2016,10,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2016,11,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2016,12,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2017,1,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2017,2,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2017,3,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2017,4,1.2,1.2,1.2,1.0,10.4,0.0,8.0,2.0,1.8,3.0,1.2,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,102.0,8.4,72.8,21.2,45.6,21.4,31.0,43.6,15.8,27.8,3.2,3.0,3.2,1.8,2.0,1.6,16.4,16.4,0.422,12.8,11.6,13.6,7.2,5.0,0.0,6.0
2017,5,1.2,1.2,1.4,1.0,10.8,0.0,8.4,2.0,1.8,3.4,1.4,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,107.0,8.8,76.6,22.0,48.4,22.2,32.6,45.8,16.4,29.4,3.4,3.4,3.4,1.8,2.0,1.6,16.4,16.4,0.424,13.4,12.2,14.2,7.2,5.0,0.0,6.0
2017,6,1.2,1.2,1.4,1.0,10.8,0.0,8.4,2.0,1.8,3.4,1.4,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,107.0,8.8,76.6,22.0,48.4,22.2,32.6,45.8,16.4,29.4,3.4,3.4,3.4,1.8,2.0,1.6,16.4,16.4,0.424,13.4,12.2,14.2,7.2,5.0,0.0,6.0
2017,7,1.2,1.2,1.4,1.0,10.8,0.0,8.4,2.0,1.8,3.4,1.4,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,107.0,8.8,76.6,22.0,48.4,22.2,32.6,45.8,16.4,29.4,3.4,3.4,3.4,1.8,2.0,1.6,16.4,16.4,0.424,13.4,12.2,14.2,7.2,5.0,0.0,6.0
2017,8,1.2,1.2,1.4,1.0,10.8,0.0,8.4,2.0,1.8,3.4,1.4,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,107.0,8.8,76.6,22.0,48.4,22.2,32.6,45.8,16.4,29.4,3.4,3.4,3.4,1.8,2.0,1.6,16.4,16.4,0.424,13.4,12.2,14.2,7.2,5.0,0.0,6.0
2017,9,1.2,1.2,1.4,1.0,10.8,0.0,8.4,2.0,1.8,3.4,1.4,0.0,6.0,0.6,0.8,5.4,0.6,6.0,18.0,0.0,2.4,0.4,3.2,107.0,8.8,76.6,22.0,48.4,22.2,32.6,45.8,16.4,29.4,3.4,3.4,3.4,1.8,2.0,1.6,16.4,16.4,0.424,13.4,12.2,14.2,7.2,5.0,0.0,6.0
