,,Java,Classes,LOC,PL,RFC,CLOC,CBO,NOC,LCOM,WMC,Readability,DIT,questions
2014,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,4,0.4185263157894737,0.3274599542334096,0.6863015284647259,0.6739362632243064,0.9074737656049388,0.6439287861652909,0.6187731719419857,0.0,0.6012588400751085,0.7134151770287677,1.0,1.0,0.0
2015,5,0.729010989010989,0.5710702341137124,0.5939802196026156,0.655518981045029,0.8801990591898059,0.8174210197301338,0.8994255305712698,0.0,0.6027179371742472,0.5547393367111387,0.6912049066089896,0.9212330273157889,0.007462686567164179
2015,6,0.84,0.6521739130434783,0.6022390824543459,0.6714153008245951,0.8908685753974381,0.8461887477313976,0.8792401628222516,0.0,0.7096435790497152,0.5744095957157276,0.4546627421974965,0.912211731871894,0.05223880597014925
2015,7,0.84,0.6521739130434783,0.6027045684121862,0.6724739426307174,0.8918814631887635,0.8482923609965352,0.8792401628222524,0.0,0.7100273776322185,0.5761380097449629,0.4552313274399733,0.912211731871894,0.07462686567164178
2015,8,0.84,0.6521739130434783,0.6037091631069128,0.6740905371224521,0.8924120234604103,0.8509852216748767,0.8792401628222524,0.0,0.7092506424057228,0.5792326939115929,0.4552313274399734,0.9122117318718939,0.1417910447761194
2015,9,0.84,0.6521739130434783,0.6080314607479039,0.6782134693159838,0.8948280458544384,0.8536620119692218,0.8792401628222517,0.0,0.7115393114420829,0.5876677534308893,0.45523132743997313,0.9122117318718939,0.19402985074626866
2015,10,0.8576,0.7017391304347826,0.6550686690226876,0.7138897420803064,0.9065341088084427,0.8670509137039872,0.8766020720356864,0.0,0.7298590037413566,0.6342487513284482,0.4263721148101286,0.9147437106783073,0.23880597014925373
2015,11,0.982,0.9608695652173914,0.7703599246550933,0.8069222900667257,0.9370924317617864,0.9031485411140585,0.8790861079219285,0.0,0.797628547922666,0.7330141143260405,0.30939053420564777,0.9321769813556977,0.2835820895522388
2015,12,1.0,1.0,0.7942465313538979,0.8291226430625901,0.9458150410383659,0.9262395429504185,0.8783008036739378,0.0,0.8188304907761921,0.7603821725204928,0.29667585471774444,0.9343707213100781,0.3283582089552239
2016,1,1.0,1.0,0.7975360179198698,0.8328087624323304,0.9466501240694787,0.9323607427055703,0.8783008036739379,0.0,0.8196215549156726,0.7632321806633732,0.2966758547177444,0.934370721310078,0.43283582089552236
2016,2,1.0,1.0,0.7980111659793989,0.8331759620630328,0.9466501240694787,0.9324344238137343,0.8846153846153844,0.0,0.819850084555967,0.7634380145848034,0.2975663021718748,0.9343707213100781,0.4925373134328358
2016,3,1.0,1.0,0.8027923433284123,0.8367194384993076,0.9488213399503719,0.9336870026525201,0.8869115958668196,0.0,0.8268202385849447,0.7706422018348623,0.29789010124610404,0.9343707213100779,0.5671641791044776
2016,4,1.0,1.0,0.8028814335895739,0.8367745184439129,0.9488213399503719,0.9336870026525202,0.8886337543053959,0.0,0.8268202385849447,0.7706422018348623,0.29813295055177597,0.934370721310078,0.6044776119402985
2016,5,0.96,0.9627329192546583,0.8106543914130386,0.8445072457045928,0.9507966566540417,0.9421232125406356,0.8929844703607468,0.0,0.8371659300451871,0.7800579430226944,0.3087586842832126,0.9319271234772958,0.6268656716417911
2016,6,0.72,0.7391304347826086,0.8572921383538263,0.8909036092686712,0.962648556876061,0.9927404718693286,0.9190887666928518,0.0,0.8992400788066426,0.8365523901496864,0.3725130866718321,0.9172655364806027,0.6716417910447762
2016,7,0.72,0.7391304347826086,0.8572921383538263,0.8909036092686711,0.962648556876061,0.9927404718693287,0.9190887666928517,0.0,0.8992400788066424,0.8365523901496863,0.3725130866718321,0.9172655364806028,0.6940298507462687
2016,8,0.72,0.7554347826086957,0.8719216970288063,0.9019833749676974,0.9678480475382001,0.9977313974591651,0.9190887666928517,0.0,0.9066282015198426,0.8555649444712699,0.36453066338600715,0.9172655364806028,0.7089552238805971
2016,9,0.72,0.7608695652173914,0.8777735204987981,0.9062796106469119,0.9685908319185057,1.0,0.9190887666928516,0.0,0.9104981705600903,0.8619024625784645,0.3618698556240654,0.9172655364806026,0.7164179104477612
2016,10,0.72,0.7608695652173914,0.8777735204987981,0.9062796106469119,0.9685908319185057,1.0,0.9190887666928516,0.0,0.9104981705600903,0.8619024625784645,0.3618698556240654,0.9172655364806026,0.746268656716418
2016,11,0.72,0.7608695652173914,0.8772858685429658,0.9041691790851923,0.9685908319185057,0.9927404718693282,0.9190887666928518,0.0,0.9104981705600902,0.8619024625784645,0.3618698556240655,0.9172655364806028,0.7686567164179104
2016,12,0.72,0.7608695652173914,0.8770420425650499,0.9031139633043324,0.9685908319185051,0.9891107078039935,0.9190887666928511,0.0,0.9104981705600905,0.8619024625784647,0.36186985562406526,0.9172655364806026,0.7686567164179104
