Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,commitSha,commitDate,readability
,,14.0,14.0,14.0,2.0,292.0,41.0,206.0,45.0,2.0,30.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,56.0,0.0,1.0,0.0,31.0,0.0,1566.0,159.0,1169.0,172.0,986.0,239.0,0.0,0.0,0.0,404.0,613.0,208.0,405.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.5,149.0,149.0,154.0,32.0,2,d88af5a62ab7cbc39b5ce76b03f491b27276a7f7,2016-12-16 14:22:19-08:00,0.0
,,14.0,14.0,14.0,2.0,292.0,41.0,206.0,45.0,2.0,30.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,56.0,0.0,1.0,0.0,31.0,0.0,1566.0,159.0,1169.0,172.0,986.0,239.0,0.0,0.0,0.0,404.0,613.0,208.0,405.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.5,149.0,149.0,154.0,32.0,2,791bcee9b30aa0d0d7de16b75065c1dd8432d327,2016-12-20 15:19:10-08:00,0.0
,,14.0,14.0,14.0,2.0,292.0,41.0,206.0,45.0,2.0,30.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,56.0,0.0,1.0,0.0,31.0,0.0,1566.0,159.0,1169.0,172.0,986.0,239.0,0.0,0.0,0.0,404.0,613.0,208.0,405.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.5,149.0,149.0,154.0,32.0,2,b895d0ab79fdc0b7d46c3419b909ba50f15bd107,2017-01-09 17:11:07-08:00,0.0
,,14.0,14.0,14.0,2.0,292.0,41.0,206.0,45.0,2.0,30.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,56.0,0.0,1.0,0.0,31.0,0.0,1566.0,159.0,1169.0,172.0,986.0,239.0,0.0,0.0,0.0,404.0,613.0,208.0,405.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.5,149.0,149.0,154.0,32.0,2,7a0397081392e24b9e7938383bec2d5ee3673c49,2017-01-09 17:17:08-08:00,0.0
,,14.0,14.0,14.0,2.0,292.0,41.0,206.0,45.0,2.0,30.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,56.0,0.0,1.0,0.0,31.0,0.0,1566.0,159.0,1169.0,172.0,986.0,239.0,0.0,0.0,0.0,404.0,613.0,208.0,405.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.5,149.0,149.0,154.0,32.0,2,013761d11d334c5eb84b37fbd57a007356b9ce53,2017-01-10 12:38:10-08:00,0.0
,,13.0,13.0,13.0,3.0,209.0,23.0,152.0,32.0,3.0,46.0,1.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,2.0,0.0,66.0,102.0,0.0,2.0,0.0,64.0,0.0,2976.0,280.0,2258.0,317.0,1875.0,439.0,0.0,0.0,0.0,747.0,1180.0,392.0,788.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,49.0,3.0,0.0,3.0,11.0,0.0,0.0,0.0,0.69,315.0,315.0,325.0,66.0,3,e951b0a16a3d4a90018265e81c3e8350258179cc,2017-02-07 09:45:34-08:00,0.0
,,11.0,11.0,11.0,3.0,187.0,21.0,132.0,33.0,3.0,37.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,5.0,5.0,39.0,75.0,0.0,3.0,0.0,36.0,0.0,1741.0,165.0,1287.0,193.0,1063.0,290.0,0.0,0.0,0.0,452.0,692.0,229.0,463.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,3.0,0.0,3.0,9.0,0.0,60.0,43.0,1.0999999999999999,174.0,174.0,179.0,39.0,3,8bb84809e5197e052991fa154530a614d799c0ad,2017-02-07 10:41:02-08:00,0.0
,,11.0,11.0,11.0,3.0,187.0,21.0,132.0,33.0,3.0,37.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,5.0,5.0,39.0,75.0,0.0,3.0,0.0,36.0,0.0,1741.0,165.0,1287.0,193.0,1063.0,290.0,0.0,0.0,0.0,452.0,692.0,229.0,463.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,3.0,0.0,3.0,9.0,0.0,60.0,43.0,1.0999999999999999,174.0,174.0,179.0,39.0,3,3d474a32f24dff895679fa637a5dea096f0000f9,2017-02-07 11:57:27-08:00,0.0
,,11.0,11.0,11.0,3.0,187.0,21.0,132.0,33.0,3.0,37.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,5.0,5.0,39.0,75.0,0.0,3.0,0.0,36.0,0.0,1747.0,165.0,1287.0,193.0,1063.0,296.0,0.0,0.0,0.0,452.0,692.0,229.0,463.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,3.0,0.0,3.0,9.0,0.0,60.0,43.0,1.14,174.0,174.0,179.0,39.0,3,f409acb74314f9bdc6f1a8f8410bb4384bdc3f39,2017-02-07 14:41:13-08:00,0.0
,,11.0,11.0,11.0,3.0,184.0,21.0,128.0,33.0,3.0,38.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,5.0,5.0,48.0,84.0,0.0,3.0,0.0,45.0,0.0,1971.0,186.0,1452.0,225.0,1206.0,334.0,0.0,0.0,0.0,488.0,744.0,256.0,488.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,3.0,0.0,3.0,9.0,0.0,60.0,43.0,1.14,187.0,187.0,192.0,48.0,3,5adbf7d408996ee23c7d213f1ba340b0bb563fe0,2017-04-14 17:57:49-07:00,0.0
