Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,commitSha,commitDate,readability
,,6.0,6.0,6.0,2.0,141.0,37.0,81.0,22.0,2.0,17.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,36.0,0.0,2.0,0.0,10.0,0.0,528.0,104.0,318.0,45.0,268.0,107.0,0.0,0.0,0.0,128.0,170.0,49.0,121.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.71,35.0,35.0,35.0,12.0,2,774510290aee9fc490ba22e408083aaba6e2fb19,2016-06-29 15:01:01-07:00,0.0
,,6.0,6.0,6.0,2.0,141.0,37.0,81.0,22.0,2.0,17.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,36.0,0.0,2.0,0.0,10.0,0.0,528.0,104.0,318.0,45.0,268.0,107.0,0.0,0.0,0.0,128.0,170.0,49.0,121.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.71,35.0,35.0,35.0,12.0,2,fd2a00818a7419ae17a525d3ed48f93c46b54fde,2016-06-29 15:02:46-07:00,0.0
,,6.0,6.0,6.0,2.0,141.0,37.0,81.0,22.0,2.0,17.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,36.0,0.0,2.0,0.0,10.0,0.0,528.0,104.0,318.0,45.0,268.0,107.0,0.0,0.0,0.0,128.0,170.0,49.0,121.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.71,35.0,35.0,35.0,12.0,2,c49dab69b88048f286a7e70a10b497b560a6fc54,2016-06-29 16:31:53-07:00,0.0
,,6.0,6.0,6.0,2.0,141.0,37.0,81.0,22.0,2.0,17.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,36.0,0.0,2.0,0.0,10.0,0.0,528.0,104.0,318.0,45.0,268.0,107.0,0.0,0.0,0.0,128.0,170.0,49.0,121.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.71,35.0,35.0,35.0,12.0,2,75bffb2211c8721a950578d1c3fce1ce4ea7e39c,2016-06-29 16:47:46-07:00,0.0
,,6.0,6.0,6.0,2.0,141.0,37.0,81.0,22.0,2.0,17.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,36.0,0.0,2.0,0.0,10.0,0.0,528.0,104.0,318.0,45.0,268.0,107.0,0.0,0.0,0.0,128.0,170.0,49.0,121.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.71,35.0,35.0,35.0,12.0,2,2660868e00e19d7bc0ae2c88dcabfaccaaa15e6d,2016-06-29 17:16:59-07:00,0.0
,,6.0,6.0,6.0,2.0,141.0,37.0,81.0,22.0,2.0,17.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,36.0,0.0,2.0,0.0,10.0,0.0,528.0,104.0,318.0,45.0,268.0,107.0,0.0,0.0,0.0,128.0,170.0,49.0,121.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.71,35.0,35.0,35.0,12.0,2,6494ed9cc2c2e21bd5999da8033d734530846238,2016-06-29 17:28:15-07:00,0.0
,,6.0,6.0,6.0,2.0,141.0,37.0,81.0,22.0,2.0,17.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,36.0,0.0,2.0,0.0,10.0,0.0,528.0,104.0,318.0,45.0,268.0,107.0,0.0,0.0,0.0,128.0,170.0,49.0,121.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.71,35.0,35.0,35.0,12.0,2,7c59ee32b12e07cdd1bc05cd902488d5877f0aac,2016-06-30 09:39:25-07:00,0.0
,,6.0,6.0,6.0,2.0,141.0,37.0,81.0,22.0,2.0,17.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,36.0,0.0,2.0,0.0,10.0,0.0,528.0,104.0,318.0,45.0,268.0,107.0,0.0,0.0,0.0,128.0,170.0,49.0,121.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.71,35.0,35.0,35.0,12.0,2,46dcc70de7f8d2699786c93f1b2887a8ba1ee86c,2016-06-30 17:07:35+00:00,0.0
,,8.0,8.0,8.0,2.0,153.0,39.0,90.0,23.0,2.0,21.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,40.0,0.0,2.0,0.0,14.0,0.0,807.0,137.0,532.0,64.0,451.0,139.0,0.0,0.0,0.0,200.0,289.0,86.0,203.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,27.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.65,64.0,64.0,64.0,16.0,2,2d197eb1a43d2e6ac7fbb5da100901cf27f91b62,2016-09-29 15:38:44-07:00,0.0
,,8.0,8.0,8.0,2.0,153.0,39.0,90.0,23.0,2.0,21.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,40.0,0.0,2.0,0.0,14.0,0.0,807.0,137.0,532.0,64.0,451.0,139.0,0.0,0.0,0.0,200.0,289.0,86.0,203.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,27.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.65,64.0,64.0,64.0,16.0,2,0b58bf5da44d2348c10b405a9ea10b245f6881fb,2016-10-06 18:26:12-07:00,0.0
,,8.0,8.0,8.0,2.0,156.0,38.0,94.0,23.0,2.0,29.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,33.0,57.0,0.0,2.0,0.0,31.0,0.0,1553.0,195.0,1118.0,165.0,939.0,241.0,0.0,0.0,0.0,384.0,588.0,203.0,385.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,27.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.64,147.0,147.0,152.0,33.0,2,544cfdc057853b4ce9b570d8a4a9a9be52e752cb,2016-12-19 12:50:06-08:00,0.0
,,8.0,8.0,8.0,2.0,156.0,38.0,94.0,23.0,2.0,29.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,33.0,57.0,0.0,2.0,0.0,31.0,0.0,1553.0,195.0,1118.0,165.0,939.0,241.0,0.0,0.0,0.0,384.0,588.0,203.0,385.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,27.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.64,147.0,147.0,152.0,33.0,2,6af098c430a79c420e97232af3b84315d7b16724,2016-12-20 15:18:04-08:00,0.0
,,8.0,8.0,8.0,2.0,156.0,38.0,94.0,23.0,2.0,29.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,33.0,57.0,0.0,2.0,0.0,31.0,0.0,1553.0,195.0,1118.0,165.0,939.0,241.0,0.0,0.0,0.0,384.0,588.0,203.0,385.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,27.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.64,147.0,147.0,152.0,33.0,2,42c5310e4c364b8bb915564c78079962a0646926,2017-01-09 17:09:14-08:00,0.0
,,8.0,8.0,8.0,2.0,156.0,38.0,94.0,23.0,2.0,29.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,33.0,57.0,0.0,2.0,0.0,31.0,0.0,1553.0,195.0,1118.0,165.0,939.0,241.0,0.0,0.0,0.0,384.0,588.0,203.0,385.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,27.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.64,147.0,147.0,152.0,33.0,2,7115bdc6abd04fc7450de58260b74b2858232542,2017-01-09 17:15:09-08:00,0.0
,,8.0,8.0,8.0,2.0,156.0,38.0,94.0,23.0,2.0,29.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,33.0,57.0,0.0,2.0,0.0,31.0,0.0,1553.0,195.0,1118.0,165.0,939.0,241.0,0.0,0.0,0.0,384.0,588.0,203.0,385.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,27.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.64,147.0,147.0,152.0,33.0,2,049f087c8c5c8d66183cf81f2c24600fc5717012,2017-01-10 12:36:33-08:00,0.0
,,10.0,10.0,10.0,3.0,158.0,26.0,106.0,24.0,3.0,45.0,1.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,3.0,0.0,67.0,103.0,0.0,3.0,0.0,64.0,0.0,2960.0,309.0,2209.0,311.0,1830.0,443.0,0.0,0.0,0.0,724.0,1151.0,387.0,764.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,45.0,3.0,0.0,3.0,10.0,0.0,0.0,0.0,0.8499999999999999,312.0,312.0,322.0,67.0,3,45f68b0ae132d42d70104ebdbd041838f31153ed,2017-02-07 09:43:28-08:00,0.0
,,8.0,8.0,8.0,3.0,136.0,24.0,86.0,25.0,3.0,36.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,6.0,5.0,40.0,76.0,0.0,4.0,0.0,36.0,0.0,1725.0,194.0,1238.0,187.0,1018.0,294.0,0.0,0.0,0.0,429.0,663.0,224.0,439.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,29.0,3.0,0.0,3.0,8.0,0.0,60.0,43.0,1.26,171.0,171.0,176.0,40.0,3,4aa6352b305beb97f8d429d6fc2693c806faf3ff,2017-02-07 10:39:10-08:00,0.0
,,8.0,8.0,8.0,3.0,136.0,24.0,86.0,25.0,3.0,36.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,6.0,5.0,40.0,76.0,0.0,4.0,0.0,36.0,0.0,1725.0,194.0,1238.0,187.0,1018.0,294.0,0.0,0.0,0.0,429.0,663.0,224.0,439.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,29.0,3.0,0.0,3.0,8.0,0.0,60.0,43.0,1.26,171.0,171.0,176.0,40.0,3,272367a255189b3855f78a2af2f5c244ab24c8b8,2017-02-07 11:55:35-08:00,0.0
,,8.0,8.0,8.0,3.0,123.0,19.0,79.0,23.0,3.0,37.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,6.0,5.0,49.0,85.0,0.0,4.0,0.0,45.0,0.0,1917.0,202.0,1391.0,219.0,1149.0,325.0,0.0,0.0,0.0,456.0,706.0,251.0,455.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,29.0,3.0,0.0,3.0,8.0,0.0,60.0,43.0,1.25,184.0,184.0,189.0,49.0,3,c2fb555e637c8c9e89dcd57eb87800e4a0649e89,2017-04-14 17:55:50-07:00,0.0
,,8.0,8.0,8.0,3.0,123.0,19.0,79.0,23.0,3.0,37.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,6.0,5.0,49.0,85.0,0.0,4.0,0.0,45.0,0.0,1917.0,202.0,1391.0,219.0,1149.0,325.0,0.0,0.0,0.0,456.0,706.0,251.0,455.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,29.0,3.0,0.0,3.0,8.0,0.0,60.0,43.0,1.25,184.0,184.0,189.0,49.0,3,7c8500e933bc62e491fbf1655ae08662d75f6fe4,2017-04-14 18:28:02-07:00,0.0
,,7.0,7.0,7.0,3.0,119.0,19.0,76.0,23.0,3.0,40.0,1.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,6.0,5.0,61.0,97.0,0.0,4.0,0.0,57.0,0.0,2209.0,230.0,1579.0,263.0,1296.0,401.0,0.0,0.0,0.0,527.0,816.0,298.0,518.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,29.0,3.0,0.0,3.0,8.0,0.0,60.0,43.0,1.28,213.0,213.0,218.0,61.0,3,12f2b0216129b22b979955967535011f82af83fd,2017-06-15 23:55:48-07:00,0.0
,,5.0,5.0,5.0,2.0,101.0,18.0,63.0,17.0,2.0,31.0,1.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,2.0,0.0,65.0,89.0,0.0,3.0,0.0,62.0,0.0,2300.0,238.0,1665.0,265.0,1378.0,398.0,0.0,0.0,0.0,531.0,833.0,304.0,529.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.68,222.0,222.0,227.0,65.0,2,273f926a1c185b57fd5e3a1dc2a8c0d437ad8d6e,2017-08-29 16:28:34-07:00,0.0
,,5.0,5.0,5.0,2.0,101.0,18.0,64.0,17.0,2.0,32.0,1.0,0.0,0.0,66.0,1.0,0.0,0.0,0.0,2.0,0.0,68.0,92.0,0.0,4.0,0.0,64.0,0.0,2427.0,248.0,1763.0,275.0,1447.0,417.0,0.0,0.0,0.0,567.0,904.0,323.0,581.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,2.0,0.0,2.0,6.0,0.0,98.0,96.0,0.68,247.0,247.0,252.0,68.0,2,fd24063680c39b4a9b058630f1ddc46abcb2ca12,2017-10-05 11:19:35-07:00,0.0
,,5.0,5.0,5.0,2.0,101.0,18.0,64.0,17.0,2.0,32.0,1.0,0.0,0.0,68.0,1.0,0.0,0.0,0.0,2.0,0.0,70.0,94.0,0.0,4.0,0.0,66.0,0.0,2483.0,252.0,1807.0,280.0,1485.0,425.0,0.0,0.0,0.0,578.0,920.0,329.0,591.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,27.0,2.0,0.0,2.0,6.0,0.0,98.0,97.0,0.68,253.0,253.0,258.0,70.0,2,a94664c113531e8bdaf9b3822cc38097b887f9bf,2017-11-17 13:43:58-08:00,0.0
,,5.0,5.0,5.0,2.0,101.0,18.0,64.0,17.0,2.0,32.0,1.0,0.0,0.0,68.0,1.0,0.0,0.0,0.0,2.0,0.0,70.0,94.0,0.0,4.0,0.0,66.0,0.0,2482.0,252.0,1806.0,280.0,1485.0,425.0,0.0,0.0,0.0,578.0,920.0,329.0,591.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,27.0,2.0,0.0,2.0,6.0,0.0,98.0,97.0,0.68,253.0,253.0,258.0,70.0,2,a4cef96ab693a08f57d6f2f38ff2f6a142d896bc,2017-12-12 12:40:53-08:00,0.0
