Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,commitSha,commitDate,readability
,,2.0,2.0,2.0,2.0,7.0,0.0,7.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26.0,0.0,0.0,0.0,2.0,0.0,14.0,2.0,12.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2,5374a78331c2a42dada8c43c0b9c778cff8c0564,2019-09-26 14:15:15+08:00,0.34713114798069
,,2.0,2.0,2.0,2.0,7.0,0.0,7.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26.0,0.0,0.0,0.0,2.0,0.0,14.0,2.0,12.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2,6f6fe42fc0b7370305bea5bf7d1d7f2b199ec40f,2019-09-27 18:48:29+08:00,0.3696918934583664
,,2.0,2.0,2.0,2.0,6.0,0.0,6.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,5.0,29.0,0.0,0.0,0.0,5.0,0.0,30.0,5.0,25.0,13.0,7.0,0.0,0.0,0.0,0.0,7.0,14.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,2,40d6fea2bb880a539540281d4724ed5b3bf46967,2019-09-27 18:51:01+08:00,0.15099814493441954
,,2.0,2.0,2.0,2.0,7.0,0.0,7.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26.0,0.0,0.0,0.0,2.0,0.0,14.0,2.0,12.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2,3b80c3c02eb4f6d3483154532dbfb17953e5ac66,2019-09-29 10:39:12+08:00,0.3696918934583664
,,2.0,2.0,2.0,2.0,7.0,0.0,7.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26.0,0.0,0.0,0.0,2.0,0.0,14.0,2.0,12.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2,d704a9c7fbcb59dcaf8d4d7a1cc1c1a32049d49a,2019-09-29 10:40:23+08:00,0.3696918934583664
,,4.0,4.0,4.0,4.0,13.0,0.0,13.0,0.0,4.0,9.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,7.0,55.0,0.0,0.0,0.0,7.0,0.0,44.0,7.0,37.0,19.0,10.0,0.0,0.0,0.0,0.0,10.0,21.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,4,dee2f0bdf0ca14d4d624bd7d7abb00da51a463ee,2019-09-29 10:40:39+08:00,0.26034501919639297
,,4.0,4.0,4.0,4.0,13.0,0.0,13.0,0.0,4.0,9.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,7.0,55.0,0.0,0.0,0.0,7.0,0.0,44.0,7.0,37.0,19.0,10.0,0.0,0.0,0.0,0.0,10.0,21.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,4,b3d02ac147095a3850feb90a22fed12fd0041ec0,2019-09-29 14:17:15+08:00,0.28329768011462875
,,4.0,4.0,4.0,4.0,13.0,0.0,13.0,0.0,4.0,9.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,7.0,55.0,0.0,0.0,0.0,7.0,0.0,44.0,7.0,37.0,19.0,10.0,0.0,0.0,0.0,0.0,10.0,21.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,4,62818d953c7eb5ba8f93395f6d798dd83528c048,2019-09-30 14:40:49+08:00,0.28329768011462875
,,4.0,4.0,4.0,4.0,13.0,0.0,13.0,0.0,4.0,9.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,7.0,55.0,0.0,0.0,0.0,7.0,0.0,44.0,7.0,37.0,19.0,10.0,0.0,0.0,0.0,0.0,10.0,21.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,4,765ec488194e5d48c46d2fa285e0e3205cddae10,2019-09-30 14:47:27+08:00,0.28329768011462875
,,17.0,17.0,17.0,16.0,81.0,8.0,69.0,2.0,19.0,47.0,9.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,26.0,19.0,32.0,236.0,2.0,0.0,0.0,30.0,0.0,289.0,58.0,214.0,102.0,74.0,19.0,0.0,0.0,0.0,82.0,135.0,81.0,54.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,16.0,0.0,17.0,1.0,0.0,272.0,272.0,1.14,36.0,36.0,36.0,34.0,20,e61dcd29b26e090941469ef4d28142c4daae47b5,2019-10-05 00:48:00+08:00,0.2920793547127687
