Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,commitSha,commitDate,readability
,,4.0,4.0,4.0,3.0,22.0,2.0,17.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,43.0,0.0,0.0,1.0,6.0,0.0,107.0,15.0,74.0,30.0,42.0,18.0,0.0,0.0,0.0,28.0,47.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,1.97,15.0,15.0,15.0,7.0,3,903254c65b5e08afeccfac796b98a018e9b96bb2,2019-07-01 09:00:59-07:00,0.30126531173785526
,,6.0,6.0,7.0,4.0,112.0,12.0,78.0,20.0,6.0,22.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,28.0,20.0,29.0,77.0,0.0,23.0,1.0,5.0,0.0,834.0,116.0,526.0,92.0,359.0,194.0,0.0,0.0,0.0,211.0,317.0,115.0,202.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,11.0,4.0,0.0,7.0,3.0,0.0,239.0,198.0,1.1400000000000001,40.0,38.0,41.0,29.0,5,6efc41068e014d3e0c5f6177c8ef5852f83dc77f,2019-09-13 18:46:33-07:00,0.19753111600875856
,,11.0,10.0,12.0,7.0,168.0,16.0,113.0,33.0,9.0,38.0,8.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,40.0,30.0,47.0,131.0,0.0,34.0,1.0,12.0,0.0,1340.0,187.0,823.0,158.0,560.0,334.0,0.0,0.0,0.0,328.0,497.0,184.0,313.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,18.0,9.0,0.0,11.0,6.0,0.0,382.0,332.0,5.029999999999999,70.0,66.0,71.0,51.0,8,7b0d298fdcbf8cf8fdd0f36a18d7d9243ac8896d,2019-09-20 18:22:29-07:00,0.004385415464639664
,,11.0,10.0,12.0,7.0,168.0,16.0,113.0,33.0,9.0,38.0,8.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,40.0,30.0,47.0,131.0,0.0,34.0,1.0,12.0,0.0,1340.0,187.0,823.0,158.0,560.0,334.0,0.0,0.0,0.0,328.0,497.0,184.0,313.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,18.0,9.0,0.0,11.0,6.0,0.0,382.0,332.0,5.029999999999999,70.0,66.0,71.0,51.0,8,e97a767814eb63062eb7be4f9922a0decc50172c,2019-09-24 17:32:46-07:00,0.004385415464639664
,,11.0,10.0,12.0,7.0,168.0,16.0,113.0,33.0,9.0,38.0,8.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,40.0,30.0,47.0,131.0,0.0,34.0,1.0,12.0,0.0,1340.0,187.0,823.0,158.0,560.0,334.0,0.0,0.0,0.0,328.0,497.0,184.0,313.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,18.0,9.0,0.0,11.0,6.0,0.0,382.0,332.0,5.029999999999999,70.0,66.0,71.0,51.0,8,95e62a0cb4b3aef14daadc29e3c8bd2b060d48cd,2019-09-24 17:34:58-07:00,0.004385415464639664
,,11.0,10.0,12.0,7.0,168.0,16.0,113.0,33.0,9.0,38.0,8.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,40.0,30.0,47.0,131.0,0.0,34.0,1.0,12.0,0.0,1340.0,187.0,823.0,158.0,560.0,334.0,0.0,0.0,0.0,328.0,497.0,184.0,313.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,18.0,9.0,0.0,11.0,6.0,0.0,382.0,332.0,5.029999999999999,70.0,66.0,71.0,51.0,8,b5bb0d45e359bbcbeb998d3c95c4aa60e2a73749,2019-09-25 16:50:51-07:00,0.004385415464639664
,,11.0,10.0,12.0,7.0,168.0,16.0,113.0,33.0,9.0,38.0,8.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,40.0,30.0,47.0,131.0,0.0,34.0,1.0,12.0,0.0,1340.0,187.0,823.0,158.0,560.0,334.0,0.0,0.0,0.0,328.0,497.0,184.0,313.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,18.0,9.0,0.0,11.0,6.0,0.0,382.0,332.0,5.029999999999999,70.0,66.0,71.0,51.0,8,9ea635ccc778fe434d05cfe2496ccfa801c31b8a,2019-09-25 16:51:26-07:00,0.004385415464639664
,,11.0,10.0,12.0,7.0,168.0,16.0,113.0,33.0,9.0,38.0,8.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,40.0,30.0,47.0,131.0,0.0,34.0,1.0,12.0,0.0,1340.0,187.0,823.0,158.0,560.0,334.0,0.0,0.0,0.0,328.0,497.0,184.0,313.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,18.0,9.0,0.0,11.0,6.0,0.0,382.0,332.0,5.029999999999999,70.0,66.0,71.0,51.0,8,0e66e9e87d9b6daefb98db7b68da376f985ec970,2019-09-25 17:46:42-07:00,0.004385415464639664
,,11.0,10.0,12.0,7.0,168.0,16.0,113.0,33.0,9.0,38.0,8.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,40.0,30.0,47.0,131.0,0.0,34.0,1.0,12.0,0.0,1340.0,187.0,823.0,158.0,560.0,334.0,0.0,0.0,0.0,328.0,497.0,184.0,313.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,18.0,9.0,0.0,11.0,6.0,0.0,382.0,332.0,5.029999999999999,70.0,66.0,71.0,51.0,8,c0631d9154c9e14fd375a15927cce96cd0161fc8,2019-09-25 17:49:58-07:00,0.004385415464639664
,,11.0,10.0,12.0,7.0,168.0,16.0,113.0,33.0,9.0,38.0,8.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,40.0,30.0,47.0,131.0,0.0,34.0,1.0,12.0,0.0,1340.0,187.0,823.0,158.0,560.0,334.0,0.0,0.0,0.0,328.0,497.0,184.0,313.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,18.0,9.0,0.0,11.0,6.0,0.0,382.0,332.0,5.029999999999999,70.0,66.0,71.0,51.0,8,c7bf2a770c79b602b7c8abd697495ced7d575a74,2019-09-25 17:51:09-07:00,0.004385415464639664
,,11.0,10.0,12.0,7.0,168.0,16.0,113.0,33.0,9.0,38.0,8.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,40.0,30.0,47.0,131.0,0.0,34.0,1.0,12.0,0.0,1340.0,187.0,823.0,158.0,560.0,334.0,0.0,0.0,0.0,328.0,497.0,184.0,313.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,18.0,9.0,0.0,11.0,6.0,0.0,382.0,332.0,5.029999999999999,70.0,66.0,71.0,51.0,8,6b9e9b02ac7d930a5093199895a3858d23cd79c9,2019-09-27 08:01:35-07:00,0.004385415464639664
,,11.0,10.0,12.0,7.0,168.0,16.0,113.0,33.0,9.0,38.0,8.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,40.0,30.0,47.0,131.0,0.0,34.0,1.0,12.0,0.0,1340.0,187.0,823.0,158.0,560.0,334.0,0.0,0.0,0.0,328.0,497.0,184.0,313.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,18.0,9.0,0.0,11.0,6.0,0.0,382.0,332.0,5.029999999999999,70.0,66.0,71.0,51.0,8,d76daa2b281c72d0c5d68c56cc0cd943cae94c33,2019-09-27 08:45:38-07:00,0.004385415464639664
,,11.0,10.0,12.0,7.0,168.0,16.0,113.0,33.0,9.0,38.0,8.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,40.0,30.0,47.0,131.0,0.0,34.0,1.0,12.0,0.0,1340.0,187.0,823.0,158.0,560.0,334.0,0.0,0.0,0.0,328.0,497.0,184.0,313.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,18.0,9.0,0.0,11.0,6.0,0.0,382.0,332.0,5.029999999999999,70.0,66.0,71.0,51.0,8,bef1d6ed470553a28485dfb0ba9c501974a60b86,2019-09-27 12:08:38-07:00,0.004385415464639664
,,11.0,10.0,12.0,7.0,168.0,16.0,113.0,33.0,9.0,38.0,8.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,40.0,30.0,47.0,131.0,0.0,34.0,1.0,12.0,0.0,1340.0,187.0,823.0,158.0,560.0,334.0,0.0,0.0,0.0,328.0,497.0,184.0,313.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,18.0,9.0,0.0,11.0,6.0,0.0,382.0,332.0,5.029999999999999,70.0,66.0,71.0,51.0,8,f4c0b82ba0b0f6cf89807198b790119a980f5526,2019-09-30 17:57:03-07:00,0.004385415464639664
,,11.0,10.0,12.0,7.0,168.0,16.0,113.0,33.0,9.0,38.0,8.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,40.0,30.0,47.0,131.0,0.0,34.0,1.0,12.0,0.0,1340.0,187.0,823.0,158.0,560.0,334.0,0.0,0.0,0.0,328.0,497.0,184.0,313.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,18.0,9.0,0.0,11.0,6.0,0.0,382.0,332.0,5.029999999999999,70.0,66.0,71.0,51.0,8,b817d62584070cfca886a18cfd527353627fc4e2,2019-09-30 18:21:36-07:00,0.004385415464639664
,,11.0,10.0,12.0,7.0,168.0,16.0,113.0,33.0,9.0,38.0,8.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,40.0,30.0,47.0,131.0,0.0,34.0,1.0,12.0,0.0,1340.0,187.0,823.0,158.0,560.0,334.0,0.0,0.0,0.0,328.0,497.0,184.0,313.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,18.0,9.0,0.0,11.0,6.0,0.0,382.0,332.0,5.029999999999999,70.0,66.0,71.0,51.0,8,3f721aac1e848a78d882cc8a3c753ae0eb98b5b9,2019-10-01 16:42:10-07:00,0.004385415464639664
,,11.0,10.0,12.0,7.0,168.0,16.0,113.0,33.0,9.0,38.0,8.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,40.0,30.0,47.0,131.0,0.0,34.0,1.0,12.0,0.0,1340.0,187.0,823.0,158.0,560.0,334.0,0.0,0.0,0.0,328.0,497.0,184.0,313.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,18.0,9.0,0.0,11.0,6.0,0.0,382.0,332.0,5.029999999999999,70.0,66.0,71.0,51.0,8,bca549dc4bd548148cf6d7148b01b53adaff7ad7,2019-10-01 16:44:06-07:00,0.004385415464639664
,,11.0,10.0,12.0,7.0,168.0,16.0,113.0,33.0,9.0,38.0,8.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,40.0,30.0,47.0,131.0,0.0,34.0,1.0,12.0,0.0,1340.0,187.0,823.0,158.0,560.0,334.0,0.0,0.0,0.0,328.0,497.0,184.0,313.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,18.0,9.0,0.0,11.0,6.0,0.0,382.0,332.0,5.029999999999999,70.0,66.0,71.0,51.0,8,21d7ca1ca4c0377618ad721b18a6bef831e71b71,2019-10-12 04:36:11+07:00,0.004385415464639664
,,11.0,10.0,12.0,7.0,168.0,16.0,113.0,33.0,9.0,38.0,8.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,40.0,30.0,47.0,131.0,0.0,34.0,1.0,12.0,0.0,1340.0,187.0,823.0,158.0,560.0,334.0,0.0,0.0,0.0,328.0,497.0,184.0,313.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,18.0,9.0,0.0,11.0,6.0,0.0,382.0,332.0,5.029999999999999,70.0,66.0,71.0,51.0,8,31c3893ffbf08f85b14f73c0f5b1d7b73108ae60,2019-10-12 04:36:47+07:00,0.004385415464639664
,,11.0,10.0,12.0,7.0,168.0,16.0,113.0,33.0,9.0,38.0,8.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,40.0,30.0,47.0,131.0,0.0,34.0,1.0,12.0,0.0,1340.0,187.0,823.0,158.0,560.0,334.0,0.0,0.0,0.0,328.0,497.0,184.0,313.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,18.0,9.0,0.0,11.0,6.0,0.0,382.0,332.0,5.029999999999999,70.0,66.0,71.0,51.0,8,8b2d08aab5ddb2af773061168fc67de56ca26c7a,2019-10-11 14:38:59-07:00,0.004385415464639664
