AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,commitSha,commitDate,readability
3.0,3.0,3.0,3.0,20.0,2.0,13.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,4.0,13.0,49.0,0.0,8.0,2.0,3.0,0.0,213,39,95,27,48,80,0.0,0.0,0.0,34,58,29,29,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,4.0,0,0.0,90.0,90.0,2.69,13,13,13,13,3,378466f35dfe1935f40e5629e1a1d52c697169e7,2018-04-16 08:47:50-07:00,0.30610009903709096
3.0,3.0,3.0,3.0,26.0,3.0,20.0,3.0,3.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0,4.0,13.0,49.0,0.0,8.0,2.0,3.0,0.0,295,43,174,41,117,81,0.0,0.0,0.0,79,113,47,66,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,4.0,2,0.0,72.0,68.0,2.29,17,17,17,15,3,15cf10b62b1cbaac65234b297aa83d0aebd9851f,2018-04-16 18:44:29-07:00,0.3107802998274565
3.0,3.0,3.0,3.0,29.0,2.0,23.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,14.0,5.0,14.0,50.0,0.0,9.0,2.0,3.0,0.0,372,46,237,54,163,92,0.0,0.0,0.0,110,157,62,95,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,4.0,2,0.0,81.0,79.0,2.2199999999999998,20,20,20,16,3,4eb31f3609039a66713cb6b7df6e0b379fee6834,2018-04-18 10:25:04-07:00,0.3107802998274565
3.0,3.0,3.0,3.0,20.0,2.0,13.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,4.0,13.0,49.0,0.0,8.0,2.0,3.0,0.0,213,39,95,27,48,80,0.0,0.0,0.0,34,58,29,29,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,4.0,0,0.0,90.0,90.0,2.69,13,13,13,13,3,3614d443dee87b938b89b4ea4affd51d91e7579e,2018-04-18 13:50:23-07:00,0.30610009903709096
3.0,3.0,3.0,3.0,29.0,2.0,23.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,14.0,5.0,14.0,50.0,0.0,9.0,2.0,3.0,0.0,372,46,237,54,163,92,0.0,0.0,0.0,110,157,62,95,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,4.0,2,0.0,81.0,79.0,2.2199999999999998,20,20,20,16,3,6694e5dcbcc40e5ee7341232f37bda4b8766e9e3,2018-04-18 13:51:00-07:00,0.3107802998274565
3.0,3.0,3.0,3.0,29.0,2.0,23.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,14.0,5.0,14.0,50.0,0.0,9.0,2.0,3.0,0.0,372,46,237,54,163,92,0.0,0.0,0.0,110,157,62,95,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,4.0,2,0.0,81.0,79.0,2.2199999999999998,20,20,20,16,3,f64e2d8c67e103909688622c0816d555270d6620,2018-04-18 13:54:23-07:00,0.3107802998274565
3.0,3.0,3.0,3.0,29.0,2.0,23.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,14.0,5.0,14.0,50.0,0.0,9.0,2.0,3.0,0.0,372,46,237,54,163,92,0.0,0.0,0.0,110,157,62,95,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,4.0,2,0.0,81.0,79.0,2.2199999999999998,20,20,20,16,3,a5b944eacf6c205e2bd3f517829338069a647d9d,2018-04-18 13:55:33-07:00,0.3107802998274565
3.0,3.0,3.0,3.0,29.0,2.0,23.0,3.0,3.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,14.0,5.0,14.0,50.0,0.0,9.0,2.0,3.0,0.0,377,46,239,56,165,95,0.0,0.0,0.0,112,159,64,95,0.0,0.0,0.0,0.0,0.0,6.0,6.0,7.0,3.0,0.0,4.0,3,0.0,81.0,79.0,2.23,20,20,21,14,3,928b15b4a5598fe442d93c517869e2909de7f259,2018-04-18 18:46:19-07:00,0.3107802998274565
3.0,3.0,3.0,3.0,29.0,2.0,23.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,14.0,5.0,14.0,50.0,0.0,9.0,2.0,3.0,0.0,372,46,237,54,163,92,0.0,0.0,0.0,110,157,62,95,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,4.0,2,0.0,81.0,79.0,2.2199999999999998,20,20,20,16,3,0f11416bb371b8fff71f88abd6346005b4d982a4,2018-04-19 10:11:55-07:00,0.3107802998274565
3.0,3.0,3.0,3.0,29.0,2.0,23.0,3.0,3.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,14.0,5.0,14.0,50.0,0.0,9.0,2.0,3.0,0.0,377,46,239,56,165,95,0.0,0.0,0.0,112,159,64,95,0.0,0.0,0.0,0.0,0.0,6.0,6.0,7.0,3.0,0.0,4.0,3,0.0,81.0,79.0,2.23,20,20,21,14,3,ae11a52ec00c777cece9022acb19c40239bfe6ac,2018-04-19 10:12:16-07:00,0.3107802998274565
