Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,commitSha,commitDate,readability
,,4.0,4.0,4.0,3.0,88.0,16.0,50.0,21.0,3.0,56.0,5.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,44.0,0.0,0.0,0.0,8.0,0.0,277.0,55.0,147.0,70.0,100.0,77.0,0.0,0.0,0.0,88.0,109.0,61.0,48.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,3.0,0.0,3.0,4.0,0.0,66.0,0.0,1.64,14.0,14.0,14.0,9.0,3,4b3a973f6b7a7b1012bd4dcc73c72bd52e413436,2017-06-26 16:32:08-07:00,0.0
,,4.0,4.0,4.0,3.0,88.0,16.0,50.0,21.0,3.0,56.0,5.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,44.0,0.0,0.0,0.0,8.0,0.0,277.0,55.0,147.0,70.0,100.0,77.0,0.0,0.0,0.0,88.0,109.0,61.0,48.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,3.0,0.0,3.0,4.0,0.0,66.0,0.0,1.64,14.0,14.0,14.0,9.0,3,880346e5b74dc94b0829f26d3bc556116c30b750,2017-06-27 10:10:31-07:00,0.0
,,4.0,4.0,4.0,3.0,88.0,16.0,50.0,21.0,3.0,56.0,5.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,44.0,0.0,0.0,0.0,8.0,0.0,277.0,55.0,147.0,70.0,100.0,77.0,0.0,0.0,0.0,88.0,109.0,61.0,48.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,3.0,0.0,3.0,4.0,0.0,66.0,0.0,1.64,14.0,14.0,14.0,9.0,3,d8ebed8fc1972e32d2b5619a28fd045f6336b839,2017-07-07 16:42:25-07:00,0.0
,,4.0,4.0,4.0,3.0,88.0,16.0,50.0,21.0,3.0,56.0,5.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,44.0,0.0,0.0,0.0,8.0,0.0,277.0,55.0,147.0,70.0,100.0,77.0,0.0,0.0,0.0,88.0,109.0,61.0,48.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,3.0,0.0,3.0,4.0,0.0,66.0,0.0,1.64,14.0,14.0,14.0,9.0,3,9a1352915df466284ce330df95fffff11c33bafc,2017-07-07 16:43:42-07:00,0.0
,,4.0,4.0,4.0,3.0,88.0,16.0,50.0,21.0,3.0,56.0,5.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,44.0,0.0,0.0,0.0,8.0,0.0,277.0,55.0,147.0,70.0,100.0,77.0,0.0,0.0,0.0,88.0,109.0,61.0,48.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,3.0,0.0,3.0,4.0,0.0,66.0,0.0,1.64,14.0,14.0,14.0,9.0,3,23554cdfc15411fb9059e7bf1f8dca128f06148c,2017-07-07 16:57:37-07:00,0.0
,,4.0,4.0,4.0,3.0,88.0,16.0,50.0,21.0,3.0,56.0,5.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,44.0,0.0,0.0,0.0,8.0,0.0,277.0,55.0,147.0,70.0,100.0,77.0,0.0,0.0,0.0,88.0,109.0,61.0,48.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,3.0,0.0,3.0,4.0,0.0,66.0,0.0,1.64,14.0,14.0,14.0,9.0,3,ec8441981ca1de6dc9da520661f72c2c786cde9d,2017-07-07 16:58:54-07:00,0.0
,,4.0,4.0,4.0,3.0,88.0,16.0,50.0,21.0,3.0,56.0,5.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,44.0,0.0,0.0,0.0,8.0,0.0,277.0,55.0,147.0,70.0,100.0,77.0,0.0,0.0,0.0,88.0,109.0,61.0,48.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,3.0,0.0,3.0,4.0,0.0,66.0,0.0,1.64,14.0,14.0,14.0,9.0,3,e1ee9112b36c1c49abf795589a0e335f2d93f4ac,2017-08-28 13:49:24-07:00,0.0
,,4.0,4.0,4.0,3.0,88.0,16.0,50.0,21.0,3.0,56.0,5.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,44.0,0.0,0.0,0.0,8.0,0.0,277.0,55.0,147.0,70.0,100.0,77.0,0.0,0.0,0.0,88.0,109.0,61.0,48.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,3.0,0.0,3.0,4.0,0.0,66.0,0.0,1.64,14.0,14.0,14.0,9.0,3,437248678e9c4e9e8b1cf87422a81af3ce8a7e80,2017-08-28 16:59:43-07:00,0.0
,,4.0,4.0,4.0,3.0,88.0,16.0,50.0,21.0,3.0,56.0,5.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,44.0,0.0,0.0,0.0,8.0,0.0,277.0,55.0,147.0,70.0,100.0,77.0,0.0,0.0,0.0,88.0,109.0,61.0,48.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,3.0,0.0,3.0,4.0,0.0,66.0,0.0,1.64,14.0,14.0,14.0,9.0,3,0dc8d8d90d5f529c8e7f2f3fd473ff1c2139b796,2018-01-25 15:11:42-08:00,0.0
,,4.0,4.0,4.0,3.0,88.0,16.0,50.0,21.0,3.0,56.0,5.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,44.0,0.0,0.0,0.0,8.0,0.0,277.0,55.0,147.0,70.0,100.0,77.0,0.0,0.0,0.0,88.0,109.0,61.0,48.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,3.0,0.0,3.0,4.0,0.0,66.0,0.0,1.64,14.0,14.0,14.0,9.0,3,c114b56415d6114473e3f042d9cb1a205372ca1f,2018-01-25 15:19:25-08:00,0.0
