AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,type,numberJavaFiles,commitSha,commitDate,readability
1.25,1.25,1.25,1.0,14.0,1.0,11.0,1.75,1.0,11.5,0.75,0.0,,1.25,0.25,,,,3.25,3.25,4.5,16.5,0.0,2.0,0.0,2.5,,118.0,16.0,83.25,20.5,57.0,19.25,,,,43.5,57.25,19.25,38.0,,,,,,2.25,2.25,2.25,1.0,,1.5,1.25,,32.5,30.5,0.1225,11.0,11.0,11.25,6.75,average,,2bda9f50fc1eea7d916b5071fbcbe69c27ab1aea,2018-10-16 13:00:39-07:00,0.204959649592638
1.0,1.0,1.0,1.0,12.0,1.0,8.5,0.5,1.0,9.0,1.0,0.0,,1.0,0.0,,,,3.0,1.0,4.0,16.0,0.0,2.0,0.0,2.0,,101.5,14.5,82.0,18.5,53.5,5.5,,,,35.0,53.0,18.0,31.5,,,,,,2.0,2.0,2.0,1.0,,1.5,1.0,,31.0,30.0,0.035,10.5,10.5,10.5,5.5,median,,2bda9f50fc1eea7d916b5071fbcbe69c27ab1aea,2018-10-16 13:00:39-07:00,0.204959649592638
,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,4.0,2bda9f50fc1eea7d916b5071fbcbe69c27ab1aea,2018-10-16 13:00:39-07:00,0.204959649592638
1.25,1.25,1.25,1.0,14.0,1.0,11.0,1.75,1.0,11.5,0.75,0.0,,1.25,0.25,,,,3.25,3.25,4.5,16.5,0.0,2.0,0.0,2.5,,118.0,16.0,83.25,20.5,57.0,19.25,,,,43.5,57.25,19.25,38.0,,,,,,2.25,2.25,2.25,1.0,,1.5,1.25,,32.5,30.5,0.1225,11.0,11.0,11.25,6.75,average,,53f9cf8755a023b45da7b29f8e7844fdd26980d3,2018-10-16 13:34:39-07:00,0.204959649592638
1.0,1.0,1.0,1.0,12.0,1.0,8.5,0.5,1.0,9.0,1.0,0.0,,1.0,0.0,,,,3.0,1.0,4.0,16.0,0.0,2.0,0.0,2.0,,101.5,14.5,82.0,18.5,53.5,5.5,,,,35.0,53.0,18.0,31.5,,,,,,2.0,2.0,2.0,1.0,,1.5,1.0,,31.0,30.0,0.035,10.5,10.5,10.5,5.5,median,,53f9cf8755a023b45da7b29f8e7844fdd26980d3,2018-10-16 13:34:39-07:00,0.204959649592638
,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,4.0,53f9cf8755a023b45da7b29f8e7844fdd26980d3,2018-10-16 13:34:39-07:00,0.204959649592638
1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,16.333333333333332,1.0,12.333333333333334,2.3333333333333335,1.0,14.0,1.0,0.0,,1.3333333333333333,0.3333333333333333,,,,4.0,4.333333333333333,5.333333333333333,17.333333333333332,0.0,2.6666666666666665,0.0,2.6666666666666665,,151.0,20.0,106.0,25.0,73.0,25.666666666666668,,,,54.666666666666664,72.33333333333333,23.666666666666668,48.666666666666664,,,,,,2.6666666666666665,2.6666666666666665,2.6666666666666665,1.0,,1.3333333333333333,2.0,,43.333333333333336,40.666666666666664,0.16333333333333333,14.0,14.0,14.666666666666666,8.0,average,,63e9e036778959611eb39c50e7aea3c8f2547d2e,2018-10-18 11:09:30-07:00,0.024917850891749062
1.0,1.0,1.0,1.0,16.0,1.0,10.0,1.0,1.0,14.0,1.0,0.0,,1.0,0.0,,,,5.0,2.0,6.0,18.0,0.0,4.0,0.0,2.0,,184.0,25.0,149.0,30.0,97.0,11.0,,,,60.0,93.0,30.0,56.0,,,,,,3.0,3.0,3.0,1.0,,1.0,2.0,,62.0,60.0,0.07,18.0,18.0,18.0,8.0,median,,63e9e036778959611eb39c50e7aea3c8f2547d2e,2018-10-18 11:09:30-07:00,0.024917850891749062
,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,3.0,63e9e036778959611eb39c50e7aea3c8f2547d2e,2018-10-18 11:09:30-07:00,0.024917850891749062
1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,16.333333333333332,1.0,12.333333333333334,2.3333333333333335,1.0,14.0,1.0,0.0,,1.3333333333333333,0.3333333333333333,,,,4.0,4.333333333333333,5.333333333333333,17.333333333333332,0.0,2.6666666666666665,0.0,2.6666666666666665,,151.0,20.0,106.0,25.0,73.0,25.666666666666668,,,,54.666666666666664,72.33333333333333,23.666666666666668,48.666666666666664,,,,,,2.6666666666666665,2.6666666666666665,2.6666666666666665,1.0,,1.3333333333333333,2.0,,43.333333333333336,40.666666666666664,0.16333333333333333,14.0,14.0,14.666666666666666,8.0,average,,e717dbecf68ee1bfe82fad0b3845ddc5115a88fe,2018-10-19 13:08:45-07:00,0.030922099947929382
