path,Java correlation,Java pvalue,Classes correlation,Classes pvalue,LOC correlation,LOC pvalue,PL correlation,PL pvalue,RFC correlation,RFC pvalue,CLOC correlation,CLOC pvalue,CBO correlation,CBO pvalue,NOC correlation,NOC pvalue,LCOM correlation,LCOM pvalue,WMC correlation,WMC pvalue,Readability correlation,Readability pvalue,DIT correlation,DIT pvalue,questions correlation,questions pvalue
aws-samples/amazon-kinesis-learning,-0.6647201904928494,1.154816153636249e-09,-0.6647201904928494,1.154816153636249e-09,0.3771314654442695,0.001799805343772506,0.3771314654442695,0.001799805343772506,0.6647201904928494,1.154816153636249e-09,0.3918717121690951,0.001138112902935738,0.3918717121690951,0.001138112902935738,,,0.3918717121690951,0.001138112902935738,0.3918717121690951,0.001138112902935738,-0.3771314654442695,0.001799805343772506,,,1.0,0.0
aws-samples/alexa-web-information-service-api-samples,0.33071891388307384,0.16666824323345714,0.45405197328548685,0.05084302496020423,-0.18162078931419473,0.4567893477657915,-0.18162078931419473,0.4567893477657915,0.45405197328548685,0.05084302496020423,-0.45405197328548685,0.05084302496020423,0.3668794927565393,0.12232713316183211,,,0.5723320087002014,0.010444123211039788,-0.18162078931419473,0.4567893477657915,-0.45405197328548685,0.05084302496020423,,,1.0,0.0
aws-samples/aws-cognito-java-desktop-app,0.3325502273328985,0.04751398258308743,0.3325502273328985,0.04751398258308743,0.2908753385651327,0.08523353996101696,0.2908753385651327,0.08523353996101696,-0.3325502273328985,0.04751398258308743,-0.4945719013067098,0.0021682054384255236,0.3325502273328985,0.04751398258308743,,,0.08717877582355563,0.613153718173457,0.4945719013067098,0.0021682054384255236,0.7643536669423604,5.779397933490031e-08,-0.3325502273328985,0.04751398258308743,0.9999999999999998,1.380388970111654e-262
aws-samples/aws-cloudhsm-jce-examples,0.8812238814219797,6.051289296020107e-09,0.8812238814219797,6.051289296020107e-09,0.082052695554615,0.6965970913749341,0.3177631084733398,0.12164424436787849,-0.222179953234218,0.28577343888234186,0.21099199877367777,0.311344036111354,0.8845531954819424,4.438214689914338e-09,,,-0.5021560065952195,0.010530461420268747,-0.6471367030066587,0.00047165141192799737,0.6225728063646904,0.0008888346806824259,,,1.0,0.0
aws-samples/amazon-ecs-java-microservices,0.23129622216290366,0.15099806631641619,0.23129622216290366,0.15099806631641619,0.15713484026367722,0.3328808284003819,0.15713484026367722,0.3328808284003819,0.23129622216290366,0.15099806631641619,0.23129622216290366,0.15099806631641619,0.23129622216290366,0.15099806631641619,0.23129622216290366,0.15099806631641619,0.23129622216290366,0.15099806631641619,0.2618914004394621,0.10258300399418308,0.23129622216290366,0.15099806631641619,0.23129622216290366,0.15099806631641619,1.0,0.0
aws-samples/aws-dynamodb-examples,0.3801186555664399,0.00025922620323067793,0.3801186555664399,0.00025922620323067793,-0.10467035443133851,0.331784992708795,-0.3801186555664399,0.00025922620323067793,-0.3801186555664399,0.00025922620323067793,0.10467035443133851,0.331784992708795,-0.3801186555664399,0.00025922620323067793,,,-0.3801186555664399,0.00025922620323067793,-0.3801186555664399,0.00025922620323067793,-0.10467035443133851,0.331784992708795,-0.3801186555664399,0.00025922620323067793,1.0,0.0
aws-samples/aws-transcribe-streaming-example-java,0.46758265619318135,0.02122466200639545,0.46758265619318135,0.02122466200639545,0.0,1.0,0.0,1.0,0.6754840434471127,0.00029227425189865425,0.0,1.0,0.0,1.0,,,0.6754840434471127,0.00029227425189865425,0.0,1.0,-0.6754840434471127,0.00029227425189865425,0.0,1.0,1.0,0.0
aws-samples/aws-device-farm-appium-cucumber-tests-for-sample-app,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
