,,Buse Readability,Scalabrino Readability,FANIN,FANOUT,CC,CCM,CCS,EC,KNTS,NPATH,NPLOG,PL,LOC,DLOC,Executable Line of Code,CLOC,BL,NV,AM,NPRM,NPM,PM,LM,STMT,DSTMT,ESTMT,CCR,WMC,NOC,DIT,LCOM,CBO,RFC,NIV,questions
2019,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16841403556238652,0.2420388813862179,0.45817132989374154,1.0,1.0,1.0,1.0,1.0,1.0,0.6249999999999998,0.0,0.0,1.0,1.0,1.0,1.0,0.9821428571428581,1.0,1.0,1.0,0.0,0.0,0.7471910112359548,1.0,0.0,1.0,0.0
2019,4,0.9999999999999991,0.6462578781822983,0.970290827740491,0.9646756839431304,0.9999999999999993,0.9999999999999993,1.0,1.0,1.0,1.0,1.0,0.0,0.011437908496728594,0.0,0.0,0.0,0.0,0.0,1.0,0.2941176470588235,0.5833333333333325,0.4444444444444441,0.0,0.0,0.0,0.028589993502273696,0.0,0.19191919191918969,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019,5,0.9999999999999991,0.5858269909352852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.011437908496728594,0.0,0.0,0.0,0.0,0.0,1.0,0.2941176470588235,0.5833333333333325,0.4444444444444441,0.0,0.0,0.0,0.054580896686160084,0.0,0.1919191919191913,0.0,0.0,0.0,0.21428571428571558,1.0,0.0,0.0
2019,6,0.9999999999999991,0.5858269909352852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.011437908496728594,0.0,0.0,0.0,0.0,0.0,1.0,0.2941176470588235,0.5833333333333325,0.4444444444444441,0.0,0.0,0.0,0.054580896686160084,0.0,0.1919191919191913,0.0,0.0,0.0,0.21428571428571558,1.0,0.0,1.0
2019,7,0.9999999999999991,0.5858269909352852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.011437908496728594,0.0,0.0,0.0,0.0,0.0,1.0,0.2941176470588235,0.5833333333333325,0.4444444444444441,0.0,0.0,0.0,0.054580896686160084,0.0,0.1919191919191913,0.0,0.0,0.0,0.21428571428571558,1.0,0.0,1.0
2019,8,0.9999999999999991,0.5858269909352852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.011437908496728594,0.0,0.0,0.0,0.0,0.0,1.0,0.2941176470588235,0.5833333333333325,0.4444444444444441,0.0,0.0,0.0,0.054580896686160084,0.0,0.1919191919191913,0.0,0.0,0.0,0.21428571428571558,1.0,0.0,1.0
2019,9,0.9999999999999991,0.5858269909352852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.011437908496728594,0.0,0.0,0.0,0.0,0.0,1.0,0.2941176470588235,0.5833333333333325,0.4444444444444441,0.0,0.0,0.0,0.054580896686160084,0.0,0.1919191919191913,0.0,0.0,0.0,0.21428571428571558,1.0,0.0,1.0
2019,10,0.9999999999999991,0.5858269909352852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.011437908496728594,0.0,0.0,0.0,0.0,0.0,1.0,0.2941176470588235,0.5833333333333325,0.4444444444444441,0.0,0.0,0.0,0.054580896686160084,0.0,0.1919191919191913,0.0,0.0,0.0,0.21428571428571558,1.0,0.0,1.0
2019,11,0.9999999999999991,0.5858269909352852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.011437908496728594,0.0,0.0,0.0,0.0,0.0,1.0,0.2941176470588235,0.5833333333333325,0.4444444444444441,0.0,0.0,0.0,0.054580896686160084,0.0,0.1919191919191913,0.0,0.0,0.0,0.21428571428571558,1.0,0.0,1.0
2019,12,0.9999999999999991,0.5858269909352852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.011437908496728594,0.0,0.0,0.0,0.0,0.0,1.0,0.2941176470588235,0.5833333333333325,0.4444444444444441,0.0,0.0,0.0,0.054580896686160084,0.0,0.1919191919191913,0.0,0.0,0.0,0.21428571428571558,1.0,0.0,1.0
2020,1,0.9999999999999991,0.5858269909352852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.011437908496728594,0.0,0.0,0.0,0.0,0.0,1.0,0.2941176470588235,0.5833333333333325,0.4444444444444441,0.0,0.0,0.0,0.054580896686160084,0.0,0.1919191919191913,0.0,0.0,0.0,0.21428571428571558,1.0,0.0,1.0
2020,2,0.9999999999999991,0.5858269909352852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.011437908496728594,0.0,0.0,0.0,0.0,0.0,1.0,0.2941176470588235,0.5833333333333325,0.4444444444444441,0.0,0.0,0.0,0.054580896686160084,0.0,0.1919191919191913,0.0,0.0,0.0,0.21428571428571558,1.0,0.0,1.0
2020,3,0.0,1.0,0.19718394740446518,0.15288568318042642,0.08898170975865587,0.08898170975865587,0.06434081052692617,0.22940297846051216,0.0,0.0,0.0,0.16221198156681987,0.0,0.9560975609756097,0.037209302325582415,0.167588932806324,0.7882352941176478,1.0,0.8999999999999997,1.0,0.0,0.0,0.6400000000000011,0.2976744186046501,1.0,0.0,0.2129277566539935,0.0,0.0,0.0,1.0,0.42142857142857293,0.8999999999999997,0.8363636363636369,1.0
2020,4,0.0,1.0,0.19718394740446518,0.15288568318042642,0.08898170975865587,0.08898170975865587,0.06434081052692617,0.22940297846051216,0.0,0.0,0.0,0.16221198156681987,0.0,0.9560975609756097,0.037209302325582415,0.167588932806324,0.7882352941176478,1.0,0.8999999999999997,1.0,0.0,0.0,0.6400000000000011,0.2976744186046501,1.0,0.0,0.2129277566539935,0.0,0.0,0.0,1.0,0.42142857142857293,0.8999999999999997,0.8363636363636369,1.0
2020,5,0.0,1.0,0.19718394740446518,0.15288568318042642,0.08898170975865587,0.08898170975865587,0.06434081052692617,0.22940297846051216,0.0,0.0,0.0,0.16221198156681987,0.0,0.9560975609756097,0.037209302325582415,0.167588932806324,0.7882352941176478,1.0,0.8999999999999997,1.0,0.0,0.0,0.6400000000000011,0.2976744186046501,1.0,0.0,0.2129277566539935,0.0,0.0,0.0,1.0,0.42142857142857293,0.8999999999999997,0.8363636363636369,1.0
2020,6,0.0,1.0,0.19718394740446518,0.15288568318042642,0.08898170975865587,0.08898170975865587,0.06434081052692617,0.22940297846051216,0.0,0.0,0.0,0.16221198156681987,0.0,0.9560975609756097,0.037209302325582415,0.167588932806324,0.7882352941176478,1.0,0.8999999999999997,1.0,0.0,0.0,0.6400000000000011,0.2976744186046501,1.0,0.0,0.2129277566539935,0.0,0.0,0.0,1.0,0.42142857142857293,0.8999999999999997,0.8363636363636369,1.0
2020,7,0.0,1.0,0.19718394740446518,0.15288568318042642,0.08898170975865587,0.08898170975865587,0.06434081052692617,0.22940297846051216,0.0,0.0,0.0,0.16221198156681987,0.0,0.9560975609756097,0.037209302325582415,0.167588932806324,0.7882352941176478,1.0,0.8999999999999997,1.0,0.0,0.0,0.6400000000000011,0.2976744186046501,1.0,0.0,0.2129277566539935,0.0,0.0,0.0,1.0,0.42142857142857293,0.8999999999999997,0.8363636363636369,1.0
2020,8,0.0,1.0,0.19718394740446518,0.15288568318042642,0.08898170975865587,0.08898170975865587,0.06434081052692617,0.22940297846051216,0.0,0.0,0.0,0.16221198156681987,0.0,0.9560975609756097,0.037209302325582415,0.167588932806324,0.7882352941176478,1.0,0.8999999999999997,1.0,0.0,0.0,0.6400000000000011,0.2976744186046501,1.0,0.0,0.2129277566539935,0.0,0.0,0.0,1.0,0.42142857142857293,0.8999999999999997,0.8363636363636369,1.0
2020,9,0.0,1.0,0.19718394740446518,0.15288568318042642,0.08898170975865587,0.08898170975865587,0.06434081052692617,0.22940297846051216,0.0,0.0,0.0,0.16221198156681987,0.0,0.9560975609756097,0.037209302325582415,0.167588932806324,0.7882352941176478,1.0,0.8999999999999997,1.0,0.0,0.0,0.6400000000000011,0.2976744186046501,1.0,0.0,0.2129277566539935,0.0,0.0,0.0,1.0,0.42142857142857293,0.8999999999999997,0.8363636363636369,1.0
2020,10,0.0,1.0,0.19718394740446518,0.15288568318042642,0.08898170975865587,0.08898170975865587,0.06434081052692617,0.22940297846051216,0.0,0.0,0.0,0.16221198156681987,0.0,0.9560975609756097,0.037209302325582415,0.167588932806324,0.7882352941176478,1.0,0.8999999999999997,1.0,0.0,0.0,0.6400000000000011,0.2976744186046501,1.0,0.0,0.2129277566539935,0.0,0.0,0.0,1.0,0.42142857142857293,0.8999999999999997,0.8363636363636369,1.0
