framework,projeto,commits,date,numberOfJavaFiles,countLineCode/numberOfJavaFiles,SumCyclomaticStrict/CountDeclMethod
android,googlesamples/android-BasicRenderScript,47c628d7c16478c51ae6d1fb5a08fb9c186221bd,2014-09-02 11:00:32-07:00,4,100.75,2.0588235294117645
android,googlesamples/android-BasicRenderScript,fffc58dc637c031b38ea441e4df33156fc6afb97,2014-11-18 16:17:32-08:00,4,101.0,2.0588235294117645
android,googlesamples/android-BasicRenderScript,d0958e1976323b003978e113bdd6672ad5bebfc9,2014-12-05 15:03:57-08:00,4,101.0,2.0588235294117645
android,googlesamples/android-BasicRenderScript,8c51292aafb1e38385be8451c85ca74408e94590,2014-12-08 17:48:53-08:00,4,101.0,2.0588235294117645
android,googlesamples/android-BasicRenderScript,3d483ed30c6f263d918fee0bbd9b21bb82518121,2015-01-21 12:13:51-08:00,4,101.0,2.0588235294117645
android,googlesamples/android-BasicRenderScript,9850db6984161ba46d926f1c741de13fa40f9822,2015-03-30 17:43:05-07:00,4,100.0,2.0588235294117645
android,googlesamples/android-BasicRenderScript,1c424d3a86e12694a269402580da5698c44e5546,2015-04-28 10:53:27-07:00,4,100.0,2.0588235294117645
android,googlesamples/android-BasicRenderScript,1043b5a816c95e2a27e6181d3c843e64d0d5904e,2015-05-21 10:04:09-07:00,4,100.0,2.0588235294117645
android,googlesamples/android-BasicRenderScript,9192bdba7a9028ba612a28e57ae5290697de264a,2015-05-28 11:58:31-07:00,4,100.0,2.0588235294117645
android,googlesamples/android-BasicRenderScript,b4b967325bb9ca82d5c877b3fc182551236cad73,2015-07-09 11:10:03-07:00,4,100.0,2.0588235294117645
android,googlesamples/android-BasicRenderScript,29a48711e593b486a1f826778adcb2028a9c74fd,2015-08-17 09:54:09-07:00,4,100.0,2.0588235294117645
android,googlesamples/android-BasicRenderScript,b445db6e77e48ec43d3a4719d1d01b1fa94708af,2015-08-20 23:45:40-07:00,4,100.0,2.0588235294117645
android,googlesamples/android-BasicRenderScript,4127a38c1e1958b495a432fd7609743c6fb48f3a,2015-10-08 17:42:15-07:00,4,100.0,2.0588235294117645
android,googlesamples/android-BasicRenderScript,e9a17030095f3354ace2cc593cae49978930501e,2015-11-18 09:33:00-08:00,4,100.0,2.0588235294117645
android,googlesamples/android-BasicRenderScript,4e4d9f343c90c4cb4b0e2578b2e247be772a6561,2016-01-11 18:25:11-08:00,4,100.0,2.0588235294117645
android,googlesamples/android-BasicRenderScript,372110ba3c1da89579ee6881221bbe102f298ca1,2016-04-20 12:25:54-07:00,4,101.25,2.0588235294117645
android,googlesamples/android-BasicRenderScript,f80d41d9bf820736a38f654be758d277c1501106,2016-05-18 11:37:55-07:00,4,101.25,2.0588235294117645
android,googlesamples/android-BasicRenderScript,321ea05e1204602b9e424cfe759b96e876c3a6a6,2016-08-12 15:17:48-07:00,4,101.25,2.0588235294117645
android,googlesamples/android-BasicRenderScript,0baa10a1dd93b0bfdb8a4a9711b315eafff6d817,2016-12-13 09:38:55-08:00,4,101.25,2.0588235294117645
android,googlesamples/android-BasicRenderScript,1c1e0843a41fe8cdc232eb10c227606fdb72ea0a,2017-05-17 13:31:52-07:00,2,61.0,1.4285714285714286
android,googlesamples/android-BasicRenderScript,2a6d48793a35fa18cf9d4701c446f76ed3c3814d,2017-06-08 09:33:01-07:00,2,61.0,1.4285714285714286
android,googlesamples/android-BasicRenderScript,0c4abd4e9a343b2575817657aec01e4a977ae251,2017-10-10 17:51:20-07:00,2,61.0,1.4285714285714286
android,googlesamples/android-BasicRenderScript,1956cdfe7524cda5b68d5b6547444ef1c702c289,2018-02-15 16:34:57-08:00,2,61.0,1.4285714285714286
android,googlesamples/android-BasicRenderScript,efd0ea3c30cb5fab56edb8f27f5b8e7bb74e2acb,2019-09-05 13:28:37-07:00,2,61.0,1.4285714285714286
android,googlesamples/android-BasicRenderScript,aa9027fd7b1093e7031ae092bd226c2d6e03a38a,2019-09-05 13:34:01-07:00,0,0,0
android,googlesamples/android-BasicRenderScript,c541c038019e2e5d9d4f718a380c7862199a05f6,2019-09-05 13:34:20-07:00,0,0,0
