framework,projeto,commits,date,numberOfJavaFiles,countLineCode/numberOfJavaFiles,SumCyclomaticStrict/CountDeclMethod
android,googlesamples/android-BasicImmersiveMode,9ab4c4bd4e9e33285814f554e35abe87e9d9c34e,2014-09-02 11:00:15-07:00,10,42.2,1.2166666666666666
android,googlesamples/android-BasicImmersiveMode,73781ae4788da36c1e5256725db134130079775c,2014-11-18 16:17:02-08:00,10,42.2,1.2166666666666666
android,googlesamples/android-BasicImmersiveMode,3517d73b1940a9c599268cfa0a67023930d1258d,2014-12-03 01:47:01-08:00,10,42.2,1.2166666666666666
android,googlesamples/android-BasicImmersiveMode,765c4233d7f7c9e2d0db68b04500d232118e0ef8,2014-12-05 15:03:32-08:00,10,42.2,1.2166666666666666
android,googlesamples/android-BasicImmersiveMode,16ebfbfdc6d99d92e5d6c8bc508eae7fc5d4abda,2014-12-08 17:48:20-08:00,10,42.2,1.2166666666666666
android,googlesamples/android-BasicImmersiveMode,82fd771010ef53d7c3ac0b2d75915d967ac80790,2015-01-21 12:13:41-08:00,10,42.2,1.2166666666666666
android,googlesamples/android-BasicImmersiveMode,42cc1e45e70d502ed6169b4fc2c4727868f08563,2015-03-30 17:42:51-07:00,10,42.2,1.2166666666666666
android,googlesamples/android-BasicImmersiveMode,ba7365e74c7c2e716d11ab789e86bb10f40bf968,2015-04-28 10:53:15-07:00,10,42.2,1.2166666666666666
android,googlesamples/android-BasicImmersiveMode,db3180890d0d6f22cd4d9917e87b105096a53dac,2015-05-21 10:04:00-07:00,10,42.2,1.2166666666666666
android,googlesamples/android-BasicImmersiveMode,8f2dffa3540b4186c2ffcbf779f51e85e11f3964,2015-05-28 11:58:18-07:00,10,42.2,1.2166666666666666
android,googlesamples/android-BasicImmersiveMode,cda6fbb2f07dda8143991542cfa7c5ea92e69e84,2015-07-09 11:09:53-07:00,10,42.2,1.2166666666666666
android,googlesamples/android-BasicImmersiveMode,69d386602fb7d901ec26e767008483641213b289,2015-08-17 09:54:00-07:00,10,42.2,1.2166666666666666
android,googlesamples/android-BasicImmersiveMode,de7d143a872ce394a6cd5dfefbce4bf30c9ab677,2015-08-20 23:45:32-07:00,10,42.2,1.2166666666666666
android,googlesamples/android-BasicImmersiveMode,35960c636f39644c1ec106defeb95f278b347bc0,2015-10-08 17:42:05-07:00,10,42.2,1.2166666666666666
android,googlesamples/android-BasicImmersiveMode,ba22988b88c6ec16a05174694636e08c52d2f220,2015-11-18 09:32:49-08:00,10,42.2,1.2166666666666666
android,googlesamples/android-BasicImmersiveMode,ecb091954ca9b0ce1ec60b124e5bc985ae9e562c,2016-01-11 18:24:55-08:00,10,42.2,1.2166666666666666
android,googlesamples/android-BasicImmersiveMode,e0fde4e0f1d18f8975c54e5f429f289a70ab8dad,2016-04-20 12:25:44-07:00,10,42.2,1.2166666666666666
android,googlesamples/android-BasicImmersiveMode,5c64a3cb5d70aaba7c77fc3dbe3ff2152f34cb01,2016-05-18 11:37:46-07:00,10,42.2,1.2166666666666666
android,googlesamples/android-BasicImmersiveMode,4db0c6c27b54dcffc828c09dcee1121dbac2c7c0,2016-08-12 15:17:36-07:00,10,42.2,1.2166666666666666
android,googlesamples/android-BasicImmersiveMode,76d467c2907f8df7f66fc62ec27653de2b3c96ae,2016-12-13 09:38:43-08:00,10,42.2,1.2166666666666666
android,googlesamples/android-BasicImmersiveMode,00b1200bd87de3d48554aaa4ac8e5ae744aa19cd,2017-05-17 13:31:36-07:00,10,42.2,1.2166666666666666
android,googlesamples/android-BasicImmersiveMode,3e634ed94c5e4ef8e3ee68bb9a7575cac210aa34,2017-06-08 09:32:46-07:00,10,42.2,1.2166666666666666
android,googlesamples/android-BasicImmersiveMode,96e6faab555f4dd719b9aca87970969e81d3b3b8,2017-10-10 17:51:03-07:00,10,42.2,1.2166666666666666
android,googlesamples/android-BasicImmersiveMode,c3343cc28a557f8c337ad3e7829374ce8317face,2018-02-15 16:34:40-08:00,10,42.2,1.2166666666666666
android,googlesamples/android-BasicImmersiveMode,32db0186bb06169712569ff6e33e6af5a65897f1,2019-09-10 14:29:32-07:00,10,42.2,1.2166666666666666
