framework,projeto,commits,date,numberOfJavaFiles,countLineCode/numberOfJavaFiles,SumCyclomaticStrict/CountDeclMethod
android,googlesamples/android-WearHighBandwidthNetworking,312194fdf49855b4ebe2127a9749a8736b891067,2016-12-13 09:41:36-08:00,1,229.0,1.6470588235294117
android,googlesamples/android-WearHighBandwidthNetworking,b643d76f618aaebfe77ac84f494e5e683c1a5e5b,2017-02-09 09:18:52-08:00,1,229.0,1.6470588235294117
android,googlesamples/android-WearHighBandwidthNetworking,98b6fb83a77d78c408f83c5ae666633fa5bb1aec,2017-05-17 13:35:33-07:00,1,229.0,1.6470588235294117
android,googlesamples/android-WearHighBandwidthNetworking,fa143d874777825a8ff2c92c7ca30525a8a815a6,2017-06-08 09:36:38-07:00,1,229.0,1.6470588235294117
android,googlesamples/android-WearHighBandwidthNetworking,ea23bc3e3f4b894b46d2ee21345ec7b7819f4cf1,2017-08-11 17:25:33-07:00,1,229.0,1.6470588235294117
android,googlesamples/android-WearHighBandwidthNetworking,3ec73ecb1731ab42c9181306eb70ad8acad443ec,2017-10-10 17:55:22-07:00,1,229.0,1.6470588235294117
android,googlesamples/android-WearHighBandwidthNetworking,fd255a4657833912d68d1586879d9072a80adb42,2018-01-25 09:37:14-08:00,1,229.0,1.6470588235294117
android,googlesamples/android-WearHighBandwidthNetworking,4d0139a5bd3ed0aaed307be06adaaf72fd42209f,2018-03-28 09:34:20-07:00,1,229.0,1.6470588235294117
android,googlesamples/android-WearHighBandwidthNetworking,49a83ea7038e43ab2a88c30d0470204c6fa2d4e5,2018-07-27 21:57:52-07:00,1,234.0,1.6111111111111112
android,googlesamples/android-WearHighBandwidthNetworking,c158b6a9b0eb285441dc1d358536cda3add24052,2019-04-11 13:59:08-07:00,1,234.0,1.6111111111111112
android,googlesamples/android-WearHighBandwidthNetworking,9fd096904a47586c36918c133d9acda61d588948,2019-09-05 11:05:41-07:00,1,234.0,1.6111111111111112
android,googlesamples/android-WearHighBandwidthNetworking,c5ef792381a54deb29572c5cc9b1aaa5abbec25e,2019-09-05 11:16:45-07:00,0,0,0
android,googlesamples/android-WearHighBandwidthNetworking,d8e6dc83efe34d90f3b03738c0638746841dd3b1,2019-09-05 11:17:38-07:00,0,0,0
