framework,projeto,commits,date,numberOfJavaFiles,countLineCode/numberOfJavaFiles,SumCyclomaticStrict/CountDeclMethod
android,googlesamples/android-DocumentCentricRelinquishIdentity,fff4f9260c003e4554e5f7d3a5ef8d477bbfc61f,2014-10-17 09:05:37-07:00,2,21.5,1.0
android,googlesamples/android-DocumentCentricRelinquishIdentity,597f609dfa0be32a5dbf11739b195cabbd0c9aca,2014-12-03 01:51:08-08:00,2,21.5,1.0
android,googlesamples/android-DocumentCentricRelinquishIdentity,5b3f1a1887bc68afac8ddf4868ebacef94298a36,2014-12-05 15:05:07-08:00,2,21.5,1.0
android,googlesamples/android-DocumentCentricRelinquishIdentity,9bc35f4e595274d2dd6bf92f9b124d9da38e1994,2014-12-08 17:50:19-08:00,2,21.5,1.0
android,googlesamples/android-DocumentCentricRelinquishIdentity,20327351cb14013561a130446ea21e772c0a344f,2015-01-21 12:14:20-08:00,2,21.5,1.0
android,googlesamples/android-DocumentCentricRelinquishIdentity,d9585f9d5e041f401683f4dada7906202a534b01,2015-03-30 17:43:54-07:00,2,21.5,1.0
android,googlesamples/android-DocumentCentricRelinquishIdentity,7d4df4e74aabc3289dd3a7d4834caed6fa6efc7f,2015-04-28 10:54:39-07:00,2,21.5,1.0
android,googlesamples/android-DocumentCentricRelinquishIdentity,b8c59aa30fd1f22a5f480246b4365c024ce03ae5,2015-05-21 10:04:37-07:00,2,21.5,1.0
android,googlesamples/android-DocumentCentricRelinquishIdentity,fcf4c42acb9b6a301303761742195289b6f4e76f,2015-05-28 11:59:16-07:00,2,21.5,1.0
android,googlesamples/android-DocumentCentricRelinquishIdentity,33cb660f1e9e21d81bc6908dec701ea69c818dce,2015-07-09 11:10:34-07:00,2,21.5,1.0
android,googlesamples/android-DocumentCentricRelinquishIdentity,d5f4345c7e6a1f58ac9f7b956116c2bdfa8f62d7,2015-08-17 09:54:41-07:00,2,21.5,1.0
android,googlesamples/android-DocumentCentricRelinquishIdentity,ae5e19fd3c5a7e39332e8200d6058040b2204860,2015-08-20 23:46:12-07:00,2,21.5,1.0
android,googlesamples/android-DocumentCentricRelinquishIdentity,af4bd006def5083023cad10b8a47f4946e19b0b2,2015-10-08 17:42:53-07:00,2,21.5,1.0
android,googlesamples/android-DocumentCentricRelinquishIdentity,ae4de529abe08aa21203269eae331476a9e57135,2015-11-18 09:33:39-08:00,2,21.5,1.0
android,googlesamples/android-DocumentCentricRelinquishIdentity,3a0f2d0f66148626148a4601f51d630b3f25d79e,2016-01-11 18:26:11-08:00,2,21.5,1.0
android,googlesamples/android-DocumentCentricRelinquishIdentity,12c4980c5f1cd51419f2e55e751bb33d94c80098,2016-04-20 12:26:32-07:00,2,21.5,1.0
android,googlesamples/android-DocumentCentricRelinquishIdentity,8951394fde71f885f8e8dabfaebbac34c915c338,2016-05-18 11:38:34-07:00,2,21.5,1.0
android,googlesamples/android-DocumentCentricRelinquishIdentity,0906f50c4cde538f76651a9e9b83a5e00ca693bd,2016-08-12 15:18:39-07:00,2,21.5,1.0
android,googlesamples/android-DocumentCentricRelinquishIdentity,d70da91f45306ef3bda8a40a912aa89ad995bdcb,2016-12-13 09:39:47-08:00,2,21.5,1.0
android,googlesamples/android-DocumentCentricRelinquishIdentity,04130fb80037e4a5abe42b78b2897255542f930f,2017-05-17 13:33:00-07:00,2,21.5,1.0
android,googlesamples/android-DocumentCentricRelinquishIdentity,99a794c7f6fdf494e117833b7456b9c769e7b95f,2017-06-08 09:34:05-07:00,2,21.5,1.0
android,googlesamples/android-DocumentCentricRelinquishIdentity,60772e6cfcd746d5fe0ead67f7d9a366ef5fc70a,2017-10-10 17:52:35-07:00,2,21.5,1.0
android,googlesamples/android-DocumentCentricRelinquishIdentity,01dad07d1a263ee140b0f2bb3787cb10784fc888,2018-02-15 16:36:13-08:00,2,21.5,1.0
android,googlesamples/android-DocumentCentricRelinquishIdentity,495aa82aceabe6d16cf2d42f0f113dc64209886f,2019-10-04 11:03:31-07:00,2,21.5,1.0
