framework,projeto,commits,date,numberOfJavaFiles,countLineCode/numberOfJavaFiles,SumCyclomaticStrict/CountDeclMethod
android,googlesamples/android-ActionBarCompat-Styled,ae13f087aa0c5dd0af42815a2a09443f9ee309f7,2014-09-02 10:59:45-07:00,2,26.5,1.0
android,googlesamples/android-ActionBarCompat-Styled,6aa816d020b7862bb3df409a4a730e404c12f4d6,2014-11-18 16:16:19-08:00,2,26.5,1.0
android,googlesamples/android-ActionBarCompat-Styled,0abb0db2a08cd80b627ccfc3aac10828f87ba885,2014-12-03 01:40:55-08:00,2,26.5,1.0
android,googlesamples/android-ActionBarCompat-Styled,164b39148c673b8f72b9c68988599392597bcff0,2014-12-05 15:02:48-08:00,2,26.5,1.0
android,googlesamples/android-ActionBarCompat-Styled,d4d06dbeb9f77fbb8731794f40b0dc72b8e47160,2014-12-08 17:47:14-08:00,2,26.5,1.0
android,googlesamples/android-ActionBarCompat-Styled,d3b441963b91dc5d2338bdef580e8a2593ef254f,2015-01-21 12:13:24-08:00,2,26.5,1.0
android,googlesamples/android-ActionBarCompat-Styled,244b8b736b5a6cb192c8483aeaec5bee0f50bf94,2015-03-30 17:42:23-07:00,2,24.5,1.0
android,googlesamples/android-ActionBarCompat-Styled,27d791dd428dbcc55f83036ba9ce799f1e201e06,2015-04-28 10:52:52-07:00,2,24.5,1.0
android,googlesamples/android-ActionBarCompat-Styled,5d86732d15cc085b4de03c8737210d8f1ac8a4e3,2015-05-21 10:03:12-07:00,2,24.5,1.0
android,googlesamples/android-ActionBarCompat-Styled,e0bc4549802f0e501b061e147984f8203b385d75,2015-05-28 11:57:46-07:00,2,24.5,1.0
android,googlesamples/android-ActionBarCompat-Styled,723dfd0e0bacd0193aadbe755c93dff7c3cdb061,2015-07-09 11:09:36-07:00,2,24.5,1.0
android,googlesamples/android-ActionBarCompat-Styled,9717b4c10bd4876845bdde5ca476080260f3e9f0,2015-08-17 09:53:40-07:00,2,24.5,1.0
android,googlesamples/android-ActionBarCompat-Styled,320398b49cafcd78f824e82f507211e8504486e8,2015-08-20 23:45:12-07:00,2,24.5,1.0
android,googlesamples/android-ActionBarCompat-Styled,28075272fdac7a892c67cb789d4f76b9b7c9ff90,2015-10-08 17:41:43-07:00,2,24.5,1.0
android,googlesamples/android-ActionBarCompat-Styled,dad626ab4b5e8f1bd709aaecd3a3e9ca6aad9e6c,2015-11-18 09:32:25-08:00,2,24.5,1.0
android,googlesamples/android-ActionBarCompat-Styled,dd19d2ed309dcb7f363b864373360a88639ac9bb,2016-01-11 18:24:18-08:00,2,24.5,1.0
android,googlesamples/android-ActionBarCompat-Styled,6270eff112a73b55d0282fb978f3089a8a0ac50d,2016-04-20 12:25:23-07:00,2,24.5,1.0
android,googlesamples/android-ActionBarCompat-Styled,1b0f8b353b87c4093af66fe36cbdeec738b044c6,2016-05-18 11:37:24-07:00,2,24.5,1.0
android,googlesamples/android-ActionBarCompat-Styled,b25e2314d8816c0282d9f1f26f4d940afb490b7e,2016-08-12 15:17:07-07:00,2,24.5,1.0
android,googlesamples/android-ActionBarCompat-Styled,d69f86933223efc1af25b28ad8ba4ac7f0c96404,2016-12-13 09:38:12-08:00,2,24.5,1.0
android,googlesamples/android-ActionBarCompat-Styled,58ba1c3b8f197b10f430449a51fb77cbee36b8ad,2017-05-17 13:30:53-07:00,2,24.5,1.0
android,googlesamples/android-ActionBarCompat-Styled,f534abe1ec3b0668afd7a97e7d5f58c74971b350,2017-06-08 09:32:06-07:00,2,24.5,1.0
android,googlesamples/android-ActionBarCompat-Styled,e71d8fc112ff410cbd6d0cba677fdaa22d94a4f4,2017-10-10 17:50:17-07:00,2,24.5,1.0
android,googlesamples/android-ActionBarCompat-Styled,0e1b244fe70167ac28626601ee0c76ffdbdc0502,2018-02-15 16:33:58-08:00,2,24.5,1.0
android,googlesamples/android-ActionBarCompat-Styled,73158378144e51bcdb3fa04d4004544001bf397d,2019-10-18 09:40:48-07:00,2,24.5,1.0
