,,Buse Readability,Scalabrino Readability,FANIN,FANOUT,CC,CCM,CCS,EC,KNTS,NPATH,NPLOG,PL,LOC,DLOC,Executable Line of Code,CLOC,BL,NV,AM,NPRM,NPM,PM,LM,STMT,DSTMT,ESTMT,CCR,WMC,NOC,DIT,LCOM,CBO,RFC,NIV,questions
2014,10,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2014,11,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2014,12,1.0,0.013352008857742093,0.0,0.0,0.0,0.0,0.0,0.0,8.180551950417476e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.468647674116267e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.681188604469772e-14,0.0,0.0,0.0,0.0,0.0
2015,1,1.0,0.013352008857742093,0.0,0.0,0.0,0.0,0.0,0.0,8.180551950417476e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.468647674116267e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.681188604469772e-14,0.0,0.0,0.0,0.0,0.0
2015,2,1.0,0.013352008857742093,0.0,0.0,0.0,0.0,0.0,0.0,8.180551950417476e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.468647674116267e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.681188604469772e-14,0.0,0.0,0.0,0.0,0.0
2015,3,1.0,0.013352008857742093,0.0,0.0,0.0,0.0,0.0,0.0,8.180551950417476e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.468647674116267e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.681188604469772e-14,0.0,0.0,0.0,0.0,0.0
2015,4,1.0,0.013352008857742093,0.0,0.0,0.0,0.0,0.0,0.0,8.180551950417476e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.468647674116267e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.681188604469772e-14,0.0,0.0,0.0,0.0,0.0
2015,5,1.0,0.013352008857742093,0.0,0.0,0.0,0.0,0.0,0.0,8.180551950417476e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.468647674116267e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.681188604469772e-14,0.0,0.0,0.0,0.0,0.0
2015,6,1.0,0.013352008857742093,0.0,0.0,0.0,0.0,0.0,0.0,8.180551950417476e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.468647674116267e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.681188604469772e-14,0.0,0.0,0.0,0.0,0.0
2015,7,1.0,0.013352008857742093,0.0,0.0,0.0,0.0,0.0,0.0,8.180551950417476e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.468647674116267e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.681188604469772e-14,0.0,0.0,0.0,0.0,0.0
