,,Buse Readability,Scalabrino Readability,FANIN,FANOUT,CC,CCM,CCS,EC,KNTS,NPATH,NPLOG,PL,LOC,DLOC,Executable Line of Code,CLOC,BL,NV,AM,NPRM,NPM,PM,LM,STMT,DSTMT,ESTMT,CCR,WMC,NOC,DIT,LCOM,CBO,RFC,NIV,questions
2014,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2014,9,0.4263706754168136,0.46020432818094487,0.2576282157044407,0.3457551870551506,0.5955261820030504,0.5955261820030504,0.5938464985157664,0.6005974944689486,0.37862068965517254,0.48997594226142716,0.3786206896551724,0.4179611650485437,0.41638225255972705,0.44000000000000006,0.40591133004926105,0.4333333333333333,0.4133333333333334,0.39999999999999997,0.43636363636363656,0.4533333333333334,0.4,0.4,0.43636363636363634,0.4139784946236559,0.41818181818181815,0.40794701986754967,0.4251063829787233,0.4156862745098039,0.0,0.4000000000000002,0.426829268292683,0.43265306122448993,0.43636363636363656,0.52,0.0
2014,10,0.7106177923613561,0.06573315096698593,0.4319101950680898,0.5771812080536912,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7021276595744679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,11,0.3640609191962372,0.06203784709210301,0.4319101950680898,0.5771812080536912,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.01699029126213592,0.0,0.0,0.0,0.14583333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,12,1.0,0.08558776984037965,0.4319101950680898,0.3657718120805369,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.01699029126213592,0.0,0.0,0.0,0.14583333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1,0.3376070423610627,0.10913769258865644,0.4319101950680898,0.15436241610738252,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.01699029126213592,0.0,0.0,0.0,0.14583333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2,0.3376070423610627,0.10913769258865644,0.4319101950680898,0.15436241610738252,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.01699029126213592,0.0,0.0,0.0,0.14583333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
2015,3,0.28348722764977347,0.08820324815972336,0.4319101950680898,0.32348993288590605,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.020388349514563094,0.004778156996587036,0.020000000000000018,0.006896551724137929,0.14583333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007526881720430114,0.0181818181818182,0.009271523178807944,0.9612765957446805,0.0,0.0,0.0,0.0,0.0285714285714286,0.0,0.0,0.3333333333333333
2015,4,0.06700796880461642,0.004465470443991349,0.4319101950680898,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.03398058252427184,0.02389078498293516,0.1,0.034482758620689655,0.14583333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03763440860215054,0.09090909090909091,0.04635761589403973,0.8063829787234041,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.3333333333333333
2015,5,0.06700796880461642,0.004465470443991349,0.4319101950680898,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.03398058252427184,0.02389078498293516,0.1,0.034482758620689655,0.14583333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03763440860215054,0.09090909090909091,0.04635761589403973,0.8063829787234041,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.3333333333333333
