AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,level,numberJavaFiles,packages,commitSha,commitDate
,,,,,,,,,,,,,,,,,,,,,,,,,,3.073170731707317,7.7386759581881535,0.289198606271777,6.919860627177701,1.7491289198606272,4.651567944250871,0.5400696864111498,3.707317073170732,1.5365853658536586,0.04878048780487805,3.240418118466899,4.7491289198606275,1.7770034843205575,3.5714285714285716,1.4738675958188154,1.4041811846689896,1.529616724738676,1.0905923344947734,0.4808362369337979,,,,,0.2613240418118467,,0.25435540069686413,0.2613240418118467,,,0.1599651567944251,1.4738675958188154,1.4041811846689896,1.529616724738676,1.0905923344947734,method,,,aaac864594768e33ed6f75ae3e562fe534c95724,2016-05-12 14:04:18-07:00
1.346938775510204,1.2040816326530612,1.3775510204081634,1.1020408163265305,7.163265306122449,0.15306122448979592,6.6938775510204085,0.1836734693877551,1.2551020408163265,6.8061224489795915,5.122448979591836,0.16326530612244897,,0.061224489795918366,0.45918367346938777,,,,3.1122448979591835,1.0918367346938775,3.173469387755102,18.20408163265306,0.030612244897959183,0.3469387755102041,0.21428571428571427,2.5816326530612246,,39.46938775510204,5.387755102040816,30.428571428571427,10.153061224489797,18.397959183673468,3.7551020408163267,,,,13.39795918367347,19.683673469387756,8.979591836734693,12.96938775510204,,,,,,1.9591836734693877,1.7551020408163265,2.061224489795918,1.2755102040816326,,2.0,0.5204081632653061,,19.377551020408163,16.785714285714285,0.1276530612244898,4.581632653061225,4.377551020408164,4.744897959183674,3.4591836734693877,class,,,aaac864594768e33ed6f75ae3e562fe534c95724,2016-05-12 14:04:18-07:00
,,,,,,,,,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,57.0,18.0,aaac864594768e33ed6f75ae3e562fe534c95724,2016-05-12 14:04:18-07:00
,,,,,,,,,,,,,,,,,,,,,,,,,,3.073170731707317,7.7386759581881535,0.289198606271777,6.919860627177701,1.7491289198606272,4.651567944250871,0.5400696864111498,3.707317073170732,1.5365853658536586,0.04878048780487805,3.240418118466899,4.7491289198606275,1.7770034843205575,3.5714285714285716,1.4738675958188154,1.4041811846689896,1.529616724738676,1.0905923344947734,0.4808362369337979,,,,,0.2613240418118467,,0.25435540069686413,0.2613240418118467,,,0.1599651567944251,1.4738675958188154,1.4041811846689896,1.529616724738676,1.0905923344947734,method,,,ea23b12bb5b7f2ff10fcec75102fb7b2903bb873,2016-05-13 09:59:02-07:00
1.346938775510204,1.2040816326530612,1.3775510204081634,1.1020408163265305,7.163265306122449,0.15306122448979592,6.6938775510204085,0.1836734693877551,1.2551020408163265,6.8061224489795915,5.122448979591836,0.16326530612244897,,0.061224489795918366,0.45918367346938777,,,,3.1122448979591835,1.0918367346938775,3.173469387755102,18.20408163265306,0.030612244897959183,0.3469387755102041,0.21428571428571427,2.5816326530612246,,39.46938775510204,5.387755102040816,30.428571428571427,10.153061224489797,18.397959183673468,3.7551020408163267,,,,13.39795918367347,19.683673469387756,8.979591836734693,12.96938775510204,,,,,,1.9591836734693877,1.7551020408163265,2.061224489795918,1.2755102040816326,,2.0,0.5204081632653061,,19.377551020408163,16.785714285714285,0.1276530612244898,4.581632653061225,4.377551020408164,4.744897959183674,3.4591836734693877,class,,,ea23b12bb5b7f2ff10fcec75102fb7b2903bb873,2016-05-13 09:59:02-07:00
,,,,,,,,,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,57.0,18.0,ea23b12bb5b7f2ff10fcec75102fb7b2903bb873,2016-05-13 09:59:02-07:00
,,,,,,,,,,,,,,,,,,,,,,,,,,3.073170731707317,7.7386759581881535,0.289198606271777,6.919860627177701,1.7491289198606272,4.651567944250871,0.5400696864111498,3.707317073170732,1.5365853658536586,0.04878048780487805,3.240418118466899,4.7491289198606275,1.7770034843205575,3.5714285714285716,1.4738675958188154,1.4041811846689896,1.529616724738676,1.0905923344947734,0.4808362369337979,,,,,0.2613240418118467,,0.25435540069686413,0.2613240418118467,,,0.1599651567944251,1.4738675958188154,1.4041811846689896,1.529616724738676,1.0905923344947734,method,,,4c3becd7634e7555ec82cb0b1dfd5f6cae2339c1,2016-05-16 10:05:46-07:00
1.346938775510204,1.2040816326530612,1.3775510204081634,1.1020408163265305,7.163265306122449,0.15306122448979592,6.6938775510204085,0.1836734693877551,1.2551020408163265,6.8061224489795915,5.122448979591836,0.16326530612244897,,0.061224489795918366,0.45918367346938777,,,,3.1122448979591835,1.0918367346938775,3.173469387755102,18.20408163265306,0.030612244897959183,0.3469387755102041,0.21428571428571427,2.5816326530612246,,39.46938775510204,5.387755102040816,30.428571428571427,10.153061224489797,18.397959183673468,3.7551020408163267,,,,13.39795918367347,19.683673469387756,8.979591836734693,12.96938775510204,,,,,,1.9591836734693877,1.7551020408163265,2.061224489795918,1.2755102040816326,,2.0,0.5204081632653061,,19.377551020408163,16.785714285714285,0.1276530612244898,4.581632653061225,4.377551020408164,4.744897959183674,3.4591836734693877,class,,,4c3becd7634e7555ec82cb0b1dfd5f6cae2339c1,2016-05-16 10:05:46-07:00
,,,,,,,,,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,57.0,18.0,4c3becd7634e7555ec82cb0b1dfd5f6cae2339c1,2016-05-16 10:05:46-07:00
,,,,,,,,,,,,,,,,,,,,,,,,,,2.96028880866426,7.682310469314079,0.2851985559566787,6.830324909747293,1.7292418772563176,4.5703971119133575,0.5776173285198556,3.563176895306859,1.51985559566787,0.04693140794223827,3.1299638989169676,4.628158844765343,1.7653429602888087,3.444043321299639,1.4693140794223827,1.4007220216606497,1.51985559566787,1.0794223826714802,0.44404332129963897,,,,,0.22382671480144403,,0.2527075812274368,0.22382671480144403,,,0.1708664259927798,1.4693140794223827,1.4007220216606497,1.51985559566787,1.0794223826714802,method,,,873df2b9efbe5a894ae425737d637de5bca0215b,2016-05-16 18:15:14-07:00
1.3695652173913044,1.2282608695652173,1.391304347826087,1.1195652173913044,7.3478260869565215,0.16304347826086957,6.8478260869565215,0.1956521739130435,1.2391304347826086,6.826086956521739,5.119565217391305,0.16304347826086957,,0.06521739130434782,0.4782608695652174,,,,3.1956521739130435,1.108695652173913,3.260869565217391,18.07608695652174,0.03260869565217391,0.358695652173913,0.20652173913043478,2.6630434782608696,,40.54347826086956,5.489130434782608,31.097826086956523,10.369565217391305,18.804347826086957,4.065217391304348,,,,13.456521739130435,19.880434782608695,9.173913043478262,12.98913043478261,,,,,,1.9891304347826086,1.7826086956521738,2.0869565217391304,1.2717391304347827,,1.9891304347826086,0.532608695652174,,19.717391304347824,16.98913043478261,0.13184782608695655,4.695652173913044,4.489130434782608,4.8478260869565215,3.5217391304347827,class,,,873df2b9efbe5a894ae425737d637de5bca0215b,2016-05-16 18:15:14-07:00
,,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,53.0,18.0,873df2b9efbe5a894ae425737d637de5bca0215b,2016-05-16 18:15:14-07:00
,,,,,,,,,,,,,,,,,,,,,,,,,,2.96028880866426,7.682310469314079,0.2851985559566787,6.830324909747293,1.7292418772563176,4.5703971119133575,0.5776173285198556,3.563176895306859,1.51985559566787,0.04693140794223827,3.1299638989169676,4.628158844765343,1.7653429602888087,3.444043321299639,1.4693140794223827,1.4007220216606497,1.51985559566787,1.0794223826714802,0.44404332129963897,,,,,0.22382671480144403,,0.2527075812274368,0.22382671480144403,,,0.1708664259927798,1.4693140794223827,1.4007220216606497,1.51985559566787,1.0794223826714802,method,,,0015a02a7963dc946641dc3af072285673297058,2016-05-17 09:41:58-07:00
