AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,level,numberJavaFiles,packages,commitSha,commitDate
,,,,,,,,,,,,,,,,,,,,,,,,,,4.050632911392405,8.949367088607595,0.22784810126582278,8.0,2.1139240506329116,5.455696202531645,0.7215189873417721,4.139240506329114,1.5443037974683544,0.0759493670886076,4.113924050632911,5.746835443037975,2.3037974683544302,4.3924050632911396,1.5949367088607596,1.5949367088607596,1.8101265822784811,1.139240506329114,0.3037974683544304,,,,,0.16455696202531644,,0.3670886075949367,0.16455696202531644,,,0.10670886075949367,1.5949367088607596,1.5949367088607596,1.8101265822784811,1.139240506329114,method,,,5a26103259530e89b82e574e66b2d13b363bc7ef,2017-03-21 09:54:25-07:00
1.25,1.25,1.3928571428571428,1.0357142857142858,7.857142857142857,0.17857142857142858,7.035714285714286,0.32142857142857145,1.0357142857142858,7.535714285714286,5.321428571428571,0.0,,0.39285714285714285,0.42857142857142855,,,,2.6785714285714284,1.7142857142857142,3.0714285714285716,16.071428571428573,0.5,0.5357142857142857,0.21428571428571427,1.8214285714285714,,38.857142857142854,4.75,30.928571428571427,10.678571428571429,18.607142857142858,3.1785714285714284,,,,15.857142857142858,21.75,10.357142857142858,14.321428571428571,,,,,,2.2142857142857144,2.2142857142857144,2.75,1.3571428571428572,,1.6785714285714286,0.7142857142857143,,20.964285714285715,20.0,0.07142857142857142,4.785714285714286,4.785714285714286,5.392857142857143,3.5,class,,,5a26103259530e89b82e574e66b2d13b363bc7ef,2017-03-21 09:54:25-07:00
,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,16.0,6.0,5a26103259530e89b82e574e66b2d13b363bc7ef,2017-03-21 09:54:25-07:00
,,,,,,,,,,,,,,,,,,,,,,,,,,4.399141630901288,9.261802575107296,0.14163090128755365,8.369098712446352,2.0815450643776825,5.6995708154506435,0.7510729613733905,4.008583690987124,1.8454935622317596,0.08583690987124463,3.8497854077253217,5.630901287553648,2.2618025751072963,4.313304721030043,1.871244635193133,1.7339055793991416,1.944206008583691,1.1158798283261802,0.5536480686695279,,,,,0.1888412017167382,,0.44635193133047213,0.17167381974248927,,,0.20223175965665233,1.871244635193133,1.7339055793991416,1.944206008583691,1.1158798283261802,method,,,b390debc2f0cb7ede3e9bb6da89fc6253571614f,2017-05-17 13:31:24-07:00
1.380952380952381,1.3492063492063493,1.380952380952381,1.0,6.936507936507937,0.015873015873015872,6.444444444444445,0.2857142857142857,1.0317460317460319,7.492063492063492,5.380952380952381,0.0,,0.4444444444444444,0.5079365079365079,,,,3.3968253968253967,1.4285714285714286,3.8412698412698414,16.841269841269842,0.15873015873015872,0.8253968253968254,0.12698412698412698,2.7301587301587302,,45.82539682539682,4.650793650793651,37.65079365079365,11.317460317460318,24.317460317460316,3.5238095238095237,,,,17.41269841269841,24.92063492063492,11.34920634920635,17.317460317460316,,,,,,3.0317460317460316,2.5238095238095237,3.142857142857143,1.3650793650793651,,1.6825396825396826,0.9841269841269841,,21.063492063492063,18.96825396825397,0.05904761904761904,7.158730158730159,6.650793650793651,7.428571428571429,4.365079365079365,class,,,b390debc2f0cb7ede3e9bb6da89fc6253571614f,2017-05-17 13:31:24-07:00
,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,32.0,9.0,b390debc2f0cb7ede3e9bb6da89fc6253571614f,2017-05-17 13:31:24-07:00
,,,,,,,,,,,,,,,,,,,,,,,,,,4.082706766917293,9.048872180451127,0.13157894736842105,8.097744360902256,1.981203007518797,5.466165413533835,0.8195488721804511,3.845864661654135,1.9285714285714286,0.09398496240601503,3.710526315789474,5.466165413533835,2.1654135338345863,4.165413533834586,1.8533834586466165,1.7142857142857142,1.9548872180451127,1.1203007518796992,0.5300751879699248,,,,,0.17669172932330826,,0.42105263157894735,0.15413533834586465,,,0.20917293233082704,1.8533834586466165,1.7142857142857142,1.9548872180451127,1.1203007518796992,method,,,2015b4dbc5aa98c2074b88cfbb601de62310b58d,2017-06-01 10:56:55-07:00
1.4583333333333333,1.375,1.4583333333333333,1.0,7.055555555555555,0.013888888888888888,6.527777777777778,0.3333333333333333,1.0555555555555556,7.472222222222222,5.291666666666667,0.0,,0.4305555555555556,0.5833333333333334,,,,3.4166666666666665,1.2638888888888888,3.8472222222222223,16.84722222222222,0.125,0.8472222222222222,0.20833333333333334,2.6666666666666665,,45.31944444444444,4.527777777777778,36.90277777777778,11.055555555555555,23.625,3.888888888888889,,,,16.72222222222222,24.26388888888889,10.944444444444445,16.77777777777778,,,,,,3.1527777777777777,2.638888888888889,3.3055555555555554,1.4166666666666667,,1.6944444444444444,1.0416666666666667,,21.26388888888889,18.875,0.0665277777777778,7.152777777777778,6.638888888888889,7.541666666666667,4.375,class,,,2015b4dbc5aa98c2074b88cfbb601de62310b58d,2017-06-01 10:56:55-07:00
,,,,,,,,,,,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,37.0,9.0,2015b4dbc5aa98c2074b88cfbb601de62310b58d,2017-06-01 10:56:55-07:00
,,,,,,,,,,,,,,,,,,,,,,,,,,3.818840579710145,9.043478260869565,0.11594202898550725,8.065217391304348,1.9420289855072463,5.4855072463768115,0.8623188405797102,3.7318840579710146,1.9202898550724639,0.09420289855072464,3.8043478260869565,5.4855072463768115,2.1594202898550723,4.1521739130434785,1.7246376811594204,1.5724637681159421,1.818840579710145,1.0942028985507246,0.4927536231884058,,,,,0.14492753623188406,,0.37681159420289856,0.11594202898550725,,,0.2061594202898551,1.7246376811594204,1.5724637681159421,1.818840579710145,1.0942028985507246,method,,,de5993d251c4304e0b764f8ee44c22573cf470d1,2017-06-01 23:34:50-07:00
1.4878048780487805,1.3658536585365855,1.4878048780487805,1.0,7.121951219512195,0.024390243902439025,6.609756097560975,0.34146341463414637,1.048780487804878,7.341463414634147,5.219512195121951,0.0,,0.34146341463414637,0.5365853658536586,,,,3.1951219512195124,1.3170731707317074,3.5365853658536586,16.536585365853657,0.12195121951219512,0.7804878048780488,0.2926829268292683,2.341463414634146,,43.48780487804878,4.195121951219512,35.48780487804878,10.731707317073171,22.585365853658537,3.8048780487804876,,,,16.48780487804878,23.4390243902439,10.560975609756097,16.0,,,,,,2.951219512195122,2.4390243902439024,3.097560975609756,1.3414634146341464,,1.7317073170731707,0.926829268292683,,20.365853658536587,18.24390243902439,0.06560975609756098,6.170731707317073,5.658536585365853,6.512195121951219,3.926829268292683,class,,,de5993d251c4304e0b764f8ee44c22573cf470d1,2017-06-01 23:34:50-07:00
,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,20.0,9.0,de5993d251c4304e0b764f8ee44c22573cf470d1,2017-06-01 23:34:50-07:00
