AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,level,numberJavaFiles,packages,commitSha,commitDate
,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,12.8,0.0,12.1,1.8,9.0,0.7,3.0,1.4,0.1,6.1,8.4,2.5,7.0,1.4,1.4,1.4,0.9,0.3,,,,,0.0,,0.5,0.0,,,0.143,1.4,1.4,1.4,0.9,method,,,10d8126b67a58682fd5285875188720b26d762e6,2014-07-23 10:54:52-07:00
0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857,4.142857142857143,0.0,4.071428571428571,0.07142857142857142,1.2142857142857142,2.0714285714285716,1.2142857142857142,0.0,,0.0,1.8571428571428572,,,,0.6428571428571429,0.21428571428571427,0.6428571428571429,13.642857142857142,0.0,0.0,0.07142857142857142,0.5714285714285714,,21.642857142857142,1.8571428571428572,16.071428571428573,6.928571428571429,10.5,3.7142857142857144,,,,8.214285714285714,11.285714285714286,7.071428571428571,5.0,,,,,,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.2857142857142857,,1.0714285714285714,0.35714285714285715,,5.5,5.5,0.4707142857142857,1.0,1.0,1.0,0.6428571428571429,class,,,10d8126b67a58682fd5285875188720b26d762e6,2014-07-23 10:54:52-07:00
,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,3.0,3.0,10d8126b67a58682fd5285875188720b26d762e6,2014-07-23 10:54:52-07:00
,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,12.8,0.0,12.1,1.8,9.0,0.7,3.0,1.4,0.1,6.1,8.4,2.5,7.0,1.4,1.4,1.4,0.9,0.3,,,,,0.0,,0.5,0.0,,,0.143,1.4,1.4,1.4,0.9,method,,,7ffc5121cb5efc13e7aa3b572b14992ac238f31f,2014-07-23 11:00:33-07:00
0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857,4.142857142857143,0.0,4.071428571428571,0.07142857142857142,1.2142857142857142,2.0714285714285716,1.2142857142857142,0.0,,0.0,1.8571428571428572,,,,0.6428571428571429,0.21428571428571427,0.6428571428571429,13.642857142857142,0.0,0.0,0.07142857142857142,0.5714285714285714,,21.642857142857142,1.8571428571428572,16.071428571428573,6.928571428571429,10.5,3.7142857142857144,,,,8.214285714285714,11.285714285714286,7.071428571428571,5.0,,,,,,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.2857142857142857,,1.0714285714285714,0.35714285714285715,,5.5,5.5,0.4707142857142857,1.0,1.0,1.0,0.6428571428571429,class,,,7ffc5121cb5efc13e7aa3b572b14992ac238f31f,2014-07-23 11:00:33-07:00
,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,3.0,3.0,7ffc5121cb5efc13e7aa3b572b14992ac238f31f,2014-07-23 11:00:33-07:00
,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,12.8,0.0,12.1,1.8,9.0,0.7,3.0,1.4,0.1,6.1,8.4,2.5,7.0,1.4,1.4,1.4,0.9,0.3,,,,,0.0,,0.5,0.0,,,0.143,1.4,1.4,1.4,0.9,method,,,39c4cf0c5345075078674e90ca82f65ee9ac45ea,2014-07-23 11:35:55-07:00
0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857,4.142857142857143,0.0,4.071428571428571,0.07142857142857142,1.2142857142857142,2.0714285714285716,1.2142857142857142,0.0,,0.0,1.8571428571428572,,,,0.6428571428571429,0.21428571428571427,0.6428571428571429,13.642857142857142,0.0,0.0,0.07142857142857142,0.5714285714285714,,21.642857142857142,1.8571428571428572,16.071428571428573,6.928571428571429,10.5,3.7142857142857144,,,,8.214285714285714,11.285714285714286,7.071428571428571,5.0,,,,,,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.2857142857142857,,1.0714285714285714,0.35714285714285715,,5.5,5.5,0.4707142857142857,1.0,1.0,1.0,0.6428571428571429,class,,,39c4cf0c5345075078674e90ca82f65ee9ac45ea,2014-07-23 11:35:55-07:00
,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,3.0,3.0,39c4cf0c5345075078674e90ca82f65ee9ac45ea,2014-07-23 11:35:55-07:00
,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,12.8,0.0,12.1,1.8,9.0,0.7,3.0,1.4,0.1,6.1,8.4,2.5,7.0,1.4,1.4,1.4,0.9,0.3,,,,,0.0,,0.5,0.0,,,0.143,1.4,1.4,1.4,0.9,method,,,1e5b321b1ec99942d4246fa9457c2a9b364e74e7,2014-07-23 11:37:37-07:00
