AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,level,numberJavaFiles,packages,commitSha,commitDate
,,,,,,,,,,,,,,,,,,,,,,,,,,4.489795918367347,9.306122448979592,0.10204081632653061,8.081632653061224,2.326530612244898,5.714285714285714,1.1224489795918366,4.326530612244898,1.3265306122448979,0.02040816326530612,4.183673469387755,5.63265306122449,2.306122448979592,4.408163265306122,1.2857142857142858,1.2857142857142858,1.3673469387755102,1.0612244897959184,0.16326530612244897,,,,,0.08163265306122448,,0.24489795918367346,0.08163265306122448,,,0.14081632653061224,1.2857142857142858,1.2857142857142858,1.3673469387755102,1.0612244897959184,method,,,38d54903787ac197ab3899504acfdbd0448f70b0,2016-03-09 09:38:49-08:00
1.3157894736842106,1.3157894736842106,1.3157894736842106,1.0,8.526315789473685,0.05263157894736842,7.7894736842105265,0.5789473684210527,1.1578947368421053,8.526315789473685,6.2105263157894735,0.0,,0.15789473684210525,0.47368421052631576,,,,2.8947368421052633,1.368421052631579,3.0526315789473686,16.05263157894737,0.0,0.0,0.15789473684210525,2.8947368421052633,,44.526315789473685,4.894736842105263,33.36842105263158,13.052631578947368,18.94736842105263,6.2631578947368425,,,,15.526315789473685,21.736842105263158,10.842105263157896,14.31578947368421,,,,,,1.631578947368421,1.631578947368421,1.8421052631578947,1.2105263157894737,,1.7894736842105263,0.47368421052631576,,14.421052631578947,14.421052631578947,0.1857894736842105,3.9473684210526314,3.9473684210526314,4.157894736842105,3.263157894736842,class,,,38d54903787ac197ab3899504acfdbd0448f70b0,2016-03-09 09:38:49-08:00
,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,9.0,5.0,38d54903787ac197ab3899504acfdbd0448f70b0,2016-03-09 09:38:49-08:00
,,,,,,,,,,,,,,,,,,,,,,,,,,4.489795918367347,9.306122448979592,0.10204081632653061,8.081632653061224,2.326530612244898,5.714285714285714,1.1224489795918366,4.326530612244898,1.3265306122448979,0.02040816326530612,4.183673469387755,5.63265306122449,2.306122448979592,4.408163265306122,1.2857142857142858,1.2857142857142858,1.3673469387755102,1.0612244897959184,0.16326530612244897,,,,,0.08163265306122448,,0.24489795918367346,0.08163265306122448,,,0.14081632653061224,1.2857142857142858,1.2857142857142858,1.3673469387755102,1.0612244897959184,method,,,e5f481beaaa456ed4f7c00b222c0ec388d4ce9b4,2016-04-13 09:44:55-07:00
1.3157894736842106,1.3157894736842106,1.3157894736842106,1.0,8.526315789473685,0.05263157894736842,7.7894736842105265,0.5789473684210527,1.1578947368421053,8.526315789473685,6.2105263157894735,0.0,,0.15789473684210525,0.47368421052631576,,,,2.8947368421052633,1.368421052631579,3.0526315789473686,16.05263157894737,0.0,0.0,0.15789473684210525,2.8947368421052633,,44.526315789473685,4.894736842105263,33.36842105263158,13.052631578947368,18.94736842105263,6.2631578947368425,,,,15.526315789473685,21.736842105263158,10.842105263157896,14.31578947368421,,,,,,1.631578947368421,1.631578947368421,1.8421052631578947,1.2105263157894737,,1.7894736842105263,0.47368421052631576,,14.421052631578947,14.421052631578947,0.1857894736842105,3.9473684210526314,3.9473684210526314,4.157894736842105,3.263157894736842,class,,,e5f481beaaa456ed4f7c00b222c0ec388d4ce9b4,2016-04-13 09:44:55-07:00
,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,9.0,5.0,e5f481beaaa456ed4f7c00b222c0ec388d4ce9b4,2016-04-13 09:44:55-07:00
,,,,,,,,,,,,,,,,,,,,,,,,,,4.489795918367347,9.306122448979592,0.10204081632653061,8.081632653061224,2.326530612244898,5.714285714285714,1.1224489795918366,4.326530612244898,1.3265306122448979,0.02040816326530612,4.183673469387755,5.63265306122449,2.306122448979592,4.408163265306122,1.2857142857142858,1.2857142857142858,1.3673469387755102,1.0612244897959184,0.16326530612244897,,,,,0.08163265306122448,,0.24489795918367346,0.08163265306122448,,,0.14081632653061224,1.2857142857142858,1.2857142857142858,1.3673469387755102,1.0612244897959184,method,,,24910e0c63f3b0e4b6330315d04bc0d95f9e977c,2016-04-25 19:14:23-07:00
1.3157894736842106,1.3157894736842106,1.3157894736842106,1.0,8.526315789473685,0.05263157894736842,7.7894736842105265,0.5789473684210527,1.1578947368421053,8.526315789473685,6.2105263157894735,0.0,,0.15789473684210525,0.47368421052631576,,,,2.8947368421052633,1.368421052631579,3.0526315789473686,16.05263157894737,0.0,0.0,0.15789473684210525,2.8947368421052633,,44.526315789473685,4.894736842105263,33.36842105263158,13.052631578947368,18.94736842105263,6.2631578947368425,,,,15.526315789473685,21.736842105263158,10.842105263157896,14.31578947368421,,,,,,1.631578947368421,1.631578947368421,1.8421052631578947,1.2105263157894737,,1.7894736842105263,0.47368421052631576,,14.421052631578947,14.421052631578947,0.1857894736842105,3.9473684210526314,3.9473684210526314,4.157894736842105,3.263157894736842,class,,,24910e0c63f3b0e4b6330315d04bc0d95f9e977c,2016-04-25 19:14:23-07:00
,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,9.0,5.0,24910e0c63f3b0e4b6330315d04bc0d95f9e977c,2016-04-25 19:14:23-07:00
,,,,,,,,,,,,,,,,,,,,,,,,,,4.489795918367347,9.306122448979592,0.10204081632653061,8.081632653061224,2.326530612244898,5.714285714285714,1.1224489795918366,4.326530612244898,1.3265306122448979,0.02040816326530612,4.183673469387755,5.63265306122449,2.306122448979592,4.408163265306122,1.2857142857142858,1.2857142857142858,1.3673469387755102,1.0612244897959184,0.16326530612244897,,,,,0.08163265306122448,,0.24489795918367346,0.08163265306122448,,,0.14081632653061224,1.2857142857142858,1.2857142857142858,1.3673469387755102,1.0612244897959184,method,,,5637f1374fc1e353791e58e31c29c4d47a0af317,2016-05-13 10:05:09+09:00
