AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,type,numberJavaFiles,commitSha,commitDate,readability
0.75,0.75,0.75,0.75,2.25,0.0,2.25,0.0,1.0,1.5,0.25,0.0,,0.25,0.25,,,,1.0,0.75,1.25,13.25,0.0,0.0,0.0,1.25,,9.0,2.25,6.75,3.5,2.0,0.0,,,,2.5,4.75,3.25,1.5,,,,,,0.75,0.75,0.75,0.75,,1.0,0.0,,8.25,8.25,0.0,1.25,1.25,1.25,1.25,average,,fb2277b9d224376136e01c7825c9738d33ff80e7,2013-05-09 09:44:34+01:00,0.26420050306478515
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.5,0.0,0.0,,0.0,0.0,,,,0.5,0.5,1.0,13.0,0.0,0.0,0.0,1.0,,8.0,2.0,6.0,3.5,2.0,0.0,,,,2.0,4.0,3.0,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,median,,fb2277b9d224376136e01c7825c9738d33ff80e7,2013-05-09 09:44:34+01:00,0.26420050306478515
,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,4.0,fb2277b9d224376136e01c7825c9738d33ff80e7,2013-05-09 09:44:34+01:00,0.26420050306478515
0.75,0.75,0.75,0.75,2.25,0.0,2.25,0.0,1.0,1.5,0.25,0.0,,0.25,0.25,,,,1.0,0.75,1.25,13.25,0.0,0.0,0.0,1.25,,9.0,2.25,6.75,3.5,2.0,0.0,,,,2.5,4.75,3.25,1.5,,,,,,0.75,0.75,0.75,0.75,,1.0,0.0,,8.25,8.25,0.0,1.25,1.25,1.25,1.25,average,,54e7a17436ca842ba4cd6cd1d0441efd151c8f86,2013-05-09 16:31:46+01:00,0.26420050306478515
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.5,0.0,0.0,,0.0,0.0,,,,0.5,0.5,1.0,13.0,0.0,0.0,0.0,1.0,,8.0,2.0,6.0,3.5,2.0,0.0,,,,2.0,4.0,3.0,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,median,,54e7a17436ca842ba4cd6cd1d0441efd151c8f86,2013-05-09 16:31:46+01:00,0.26420050306478515
,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,4.0,54e7a17436ca842ba4cd6cd1d0441efd151c8f86,2013-05-09 16:31:46+01:00,0.26420050306478515
0.75,0.75,0.75,0.75,2.25,0.0,2.25,0.0,1.0,1.5,0.25,0.0,,0.25,0.25,,,,1.0,0.75,1.25,13.25,0.0,0.0,0.0,1.25,,9.0,2.25,6.75,3.5,2.0,0.0,,,,2.5,4.75,3.25,1.5,,,,,,0.75,0.75,0.75,0.75,,1.0,0.0,,8.25,8.25,0.0,1.25,1.25,1.25,1.25,average,,b961ca483bbc1b88de031825f6fe9bd828f2ec16,2013-05-09 16:34:12+01:00,0.26420050306478515
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.5,0.0,0.0,,0.0,0.0,,,,0.5,0.5,1.0,13.0,0.0,0.0,0.0,1.0,,8.0,2.0,6.0,3.5,2.0,0.0,,,,2.0,4.0,3.0,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,median,,b961ca483bbc1b88de031825f6fe9bd828f2ec16,2013-05-09 16:34:12+01:00,0.26420050306478515
,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,4.0,b961ca483bbc1b88de031825f6fe9bd828f2ec16,2013-05-09 16:34:12+01:00,0.26420050306478515
0.75,0.75,0.75,0.75,2.25,0.0,2.25,0.0,1.0,1.5,0.25,0.0,,0.25,0.25,,,,1.0,0.75,1.25,13.25,0.0,0.0,0.0,1.25,,9.0,2.25,6.75,3.5,2.0,0.0,,,,2.5,4.75,3.25,1.5,,,,,,0.75,0.75,0.75,0.75,,1.0,0.0,,8.25,8.25,0.0,1.25,1.25,1.25,1.25,average,,b6f97f6711a8434d9513f7baf41e7aba1a24930d,2013-05-28 11:48:13+02:00,0.26420050306478515
