,,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,readability,questions
2019,2,2.6666666666666665,2.4,2.8666666666666667,1.7333333333333334,28.700000000000003,2.7333333333333334,17.23333333333333,8.0,1.0,15.300000000000002,0.6666666666666666,0.0,18.0,3.6333333333333333,0.2,,,,0.26666666666666666,0.0,3.9,15.900000000000002,0.0,1.2999999999999998,0.0,2.6,,128.96666666666667,15.7,75.9,22.633333333333333,54.76666666666666,37.36666666666666,,,,41.800000000000004,54.13333333333334,19.1,35.03333333333333,,,,,,7.133333333333334,5.866666666666666,7.8,3.933333333333333,,1.0,1.6666666666666667,,15.733333333333333,11.6,0.6243333333333334,12.799999999999999,11.533333333333333,14.0,8.233333333333333,15.0,0.0,0.0
2019,3,2.5429166666666667,2.4875000000000003,2.729166666666667,1.4287500000000004,27.045833333333338,2.7537499999999997,18.56041666666666,5.148749999999999,1.0041666666666667,17.541666666666668,1.4333333333333336,0.0,15.5,3.0875000000000004,3.4537500000000003,,,,2.7362500000000005,2.954583333333333,5.82375,17.823749999999997,2.2608333333333333,2.02375,0.0,1.5391666666666663,,194.34666666666666,27.469583333333333,129.7254166666667,43.94833333333334,96.74416666666666,37.778333333333336,,,,74.03500000000001,93.67500000000001,41.46,52.214999999999996,,,,,,5.709166666666667,5.451666666666667,6.270833333333335,2.748333333333334,,1.0020833333333334,2.035833333333333,,36.41666666666667,30.145833333333332,0.35511666666666664,15.38,15.122499999999999,16.048333333333332,8.434999999999999,12.0,0.013590589544822698,1.0
2019,4,2.113832199546486,2.037641723356009,2.2316893424036284,1.330952380952381,28.54795918367347,3.175907029478458,19.6359977324263,5.23219954648526,1.072562358276644,13.483673469387753,1.5068594104308395,0.0,13.285714285714286,2.3121315192743768,1.6324263038548747,,,,2.3607142857142853,1.7967687074829932,4.672845804988662,16.672845804988665,1.0607142857142855,1.6143990929705212,0.0,1.9977324263038552,,141.57148526077097,19.07267573696145,92.89404761904761,29.295181405895693,68.22715419501135,30.06729024943311,,,,53.19977324263037,67.30051020408163,27.262981859410424,40.03752834467121,,,,,,4.6522108843537415,4.254591836734694,5.056575963718821,2.2523809523809524,,1.038265306122449,1.6414965986394559,,25.55697278911565,22.156916099773248,0.3843168934240363,12.15028344671202,11.752664399092968,12.768253968253967,7.159920634920634,10.785714285714286,0.025873002670584365,0.0
2019,5,2.7000000000000006,2.4399999999999995,2.8533333333333335,1.6666666666666672,28.54,2.666666666666667,17.713333333333335,7.500000000000002,1.0,16.506666666666668,0.9866666666666666,0.0,16.2,3.586666666666667,1.0799999999999994,,,,0.9733333333333338,0.8,4.5600000000000005,16.56,0.64,1.6,0.0,2.3200000000000003,,153.45999999999998,19.37333333333334,94.62666666666668,29.72666666666667,69.10000000000001,39.62,,,,53.166666666666664,68.1,26.486666666666657,41.613333333333344,,,,,,6.826666666666666,5.8133333333333335,7.479999999999999,3.6666666666666665,,1.0,1.7733333333333334,,21.146666666666658,16.639999999999993,0.5579999999999999,13.986666666666668,12.973333333333334,15.193333333333332,8.666666666666666,13.2,0.0034476621283425226,0.0
2019,6,2.7000000000000006,2.4399999999999995,2.8533333333333335,1.6666666666666672,28.54,2.666666666666667,17.713333333333335,7.500000000000002,1.0,16.506666666666668,0.9866666666666666,0.0,16.2,3.586666666666667,1.0799999999999994,,,,0.9733333333333338,0.8,4.5600000000000005,16.56,0.64,1.6,0.0,2.3200000000000003,,153.45999999999998,19.37333333333334,94.62666666666668,29.72666666666667,69.10000000000001,39.62,,,,53.166666666666664,68.1,26.486666666666657,41.613333333333344,,,,,,6.826666666666666,5.8133333333333335,7.479999999999999,3.6666666666666665,,1.0,1.7733333333333334,,21.146666666666658,16.639999999999993,0.5579999999999999,13.986666666666668,12.973333333333334,15.193333333333332,8.666666666666666,13.2,0.0034476621283425226,3.0
2019,7,1.942857142857143,1.942857142857143,2.0428571428571427,1.2,19.84285714285714,1.4142857142857141,14.585714285714287,3.257142857142857,1.1428571428571428,16.34285714285714,1.7142857142857144,0.0,9.5,1.9285714285714286,2.5857142857142854,,,,4.4,3.642857142857143,6.328571428571429,18.32857142857143,1.6,2.414285714285714,0.0,2.314285714285714,,169.55714285714285,22.15714285714286,115.9,36.14285714285714,83.17142857142856,32.32857142857142,,,,62.77142857142858,81.41428571428571,34.385714285714286,47.028571428571425,,,,,,4.228571428571428,4.228571428571428,4.5285714285714285,1.7999999999999998,,1.0714285714285714,2.0285714285714285,,44.82857142857142,40.97142857142857,0.2904285714285714,14.985714285714286,14.985714285714286,15.5,8.6,7.0,0.014421810471038852,1.0
2019,8,1.942857142857143,1.942857142857143,2.0428571428571427,1.2,19.84285714285714,1.4142857142857141,14.585714285714287,3.257142857142857,1.1428571428571428,16.34285714285714,1.7142857142857144,0.0,9.5,1.9285714285714286,2.5857142857142854,,,,4.4,3.642857142857143,6.328571428571429,18.32857142857143,1.6,2.414285714285714,0.0,2.314285714285714,,169.55714285714285,22.15714285714286,115.9,36.14285714285714,83.17142857142856,32.32857142857142,,,,62.77142857142858,81.41428571428571,34.385714285714286,47.028571428571425,,,,,,4.228571428571428,4.228571428571428,4.5285714285714285,1.7999999999999998,,1.0714285714285714,2.0285714285714285,,44.82857142857142,40.97142857142857,0.2904285714285714,14.985714285714286,14.985714285714286,15.5,8.6,7.0,0.014421810471038852,1.0
2019,9,2.7333333333333334,2.4,2.8666666666666667,1.7333333333333334,29.13333333333333,2.7333333333333334,17.533333333333335,8.2,1.0,15.533333333333333,0.7333333333333333,0.0,18.0,3.733333333333333,0.2,,,,0.26666666666666666,0.0,4.0,16.0,0.0,1.4,0.0,2.6,,135.13333333333333,16.333333333333332,79.6,23.93333333333333,57.73333333333333,39.2,,,,44.2,56.93333333333333,20.33333333333333,36.6,,,,,,7.133333333333334,5.866666666666666,7.8,3.933333333333333,,1.0,1.6666666666666667,,15.733333333333333,11.6,0.6206666666666666,13.2,11.933333333333335,14.6,8.6,15.0,0.0,2.0
2019,10,2.7598039215686274,2.399509803921569,2.879901960784314,1.7205882352941178,30.481617647058826,3.1335784313725497,18.648284313725494,8.13848039215686,1.0,16.242647058823525,0.6605392156862745,0.0,19.666666666666668,3.7622549019607843,0.6004901960784315,,,,0.2401960784313725,0.0,4.002450980392157,16.002450980392155,0.0,1.5012254901960784,0.0,2.5012254901960786,,138.9460784313725,17.164215686274513,83.42034313725487,25.85049019607843,61.96691176470588,38.46078431372549,,,,46.67769607843138,59.264705882352935,22.247549019607845,37.017156862745104,,,,,,7.263480392156862,5.882352941176471,7.924019607843138,4.122549019607843,,1.0,1.6605392156862744,,19.15563725490196,14.411764705882353,0.5889705882352941,13.208333333333334,11.827205882352942,14.529411764705882,8.626225490196077,16.666666666666668,0.0,0.0
2019,11,2.3779761904761902,2.1805555555555554,2.4623015873015874,1.4831349206349207,29.0734126984127,3.8204365079365084,18.899801587301585,5.7688492063492065,1.013888888888889,13.551587301587302,0.5873015873015873,0.0,37.0,3.704365079365079,0.9632936507936508,,,,0.20337301587301584,0.04861111111111111,3.907738095238095,15.907738095238097,0.06944444444444443,1.5902777777777777,0.0,2.248015873015873,,129.38095238095238,20.330357142857142,82.6815476190476,26.44047619047619,62.71230158730159,26.6547619047619,,,,44.773809523809526,56.80555555555555,22.71428571428571,34.09126984126984,,,,,,5.525793650793651,4.781746031746032,5.902777777777779,3.0119047619047614,,1.0069444444444444,1.5892857142857142,,21.626984126984127,15.438492063492063,0.4148015873015873,11.031746031746032,10.287698412698413,11.757936507936508,6.9484126984126995,30.0,6.224682085553587e-05,0.0
2019,12,2.2574404761904763,2.1041666666666665,2.3363095238095237,1.3675595238095237,28.752976190476197,4.183035714285714,19.325892857142858,4.748511904761905,1.0208333333333335,12.351190476190474,0.5238095238095238,0.0,43.5,3.7470238095238093,1.2068452380952381,,,,0.20982142857142855,0.07291666666666667,3.9568452380952377,15.956845238095239,0.10416666666666666,1.7187499999999998,0.0,2.1339285714285716,,130.66666666666666,22.32886904761905,85.97470238095238,27.68452380952381,65.71130952380952,22.74404761904762,,,,45.51785714285714,57.875,23.619047619047613,34.25595238095238,,,,,,5.050595238095238,4.482142857142857,5.354166666666667,2.6130952380952377,,1.0104166666666665,1.5982142857142856,,24.845238095238095,17.44345238095238,0.3405357142857143,10.523809523809524,9.955357142857142,11.089285714285715,6.3988095238095255,34.5,8.523490182669198e-05,0.0
2020,1,1.6666666666666667,1.6666666666666667,1.8333333333333333,1.1666666666666667,49.91666666666666,7.75,36.5,5.333333333333333,1.0,10.0,1.9166666666666667,0.0,15.0,1.5,1.3333333333333333,,,,1.75,1.1666666666666667,3.25,15.25,1.75,0.8333333333333334,0.0,0.6666666666666666,,136.91666666666666,20.5,95.16666666666669,30.25,76.25,21.66666666666667,,,,62.33333333333334,73.41666666666667,29.16666666666667,44.25,,,,,,2.9166666666666665,2.75,3.1666666666666665,1.3333333333333333,,1.0833333333333333,1.3333333333333333,,11.083333333333336,9.5,0.19083333333333333,9.25,9.083333333333334,9.666666666666666,5.25,13.0,0.03222332199414571,0.0
2020,2,2.619047619047619,2.380952380952381,2.761904761904762,1.7142857142857142,29.809523809523807,3.095238095238096,18.142857142857142,7.809523809523809,1.0,16.0,0.7142857142857143,0.0,24.0,3.6190476190476186,0.5238095238095238,,,,0.19047619047619047,0.0,3.809523809523809,15.809523809523812,0.0,1.3333333333333333,0.0,2.4761904761904763,,130.57142857142858,16.476190476190474,76.95238095238095,24.095238095238088,57.38095238095239,37.23809523809524,,,,43.714285714285715,55.14285714285714,21.047619047619047,34.09523809523809,,,,,,6.666666666666668,5.476190476190476,7.190476190476191,3.809523809523809,,1.0,1.619047619047619,,15.190476190476188,11.714285714285715,0.5847619047619047,12.238095238095234,11.047619047619047,13.285714285714285,8.095238095238095,21.0,1.6270658913223688e-05,0.0
