,,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,readability,questions
2014,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2014,6,1.3471794871794873,1.3194871794871796,1.5138461538461538,0.9676923076923076,10.296153846153846,0.2684615384615385,8.232307692307693,1.4225641025641027,1.375128205128205,4.2176923076923085,1.1441025641025642,0.0,18.2,0.6966666666666667,1.0197435897435898,,,,4.925128205128205,2.48974358974359,5.621794871794871,17.744871794871795,0.0,1.5041025641025638,0.5525641025641026,3.565128205128205,,106.35282051282051,12.412820512820513,75.45589743589743,22.621282051282048,48.35153846153846,18.671794871794873,,,,35.415128205128205,49.18333333333333,20.456153846153846,28.727179487179484,,,,,,2.864358974358974,2.6535897435897433,3.2107692307692304,1.2476923076923077,,1.823076923076923,1.1710256410256412,,34.78410256410257,31.28717948717948,0.31563846153846153,10.28974358974359,9.81923076923077,11.670512820512819,5.909487179487179,8.4,0.006320071319497396,0.0
2014,7,1.3112535612535616,1.281339031339031,1.3112535612535616,1.02991452991453,11.881054131054128,0.8418803418803416,9.727207977207977,1.000712250712251,1.2051282051282053,4.8725071225071215,1.3603988603988602,0.0,36.77777777777778,0.6481481481481483,1.9138176638176643,,,,4.047720797720798,1.7008547008547013,4.695868945868947,17.174501424501432,0.0,1.2770655270655267,0.7321937321937323,2.686609686609687,,72.6752136752137,10.482905982905983,54.46153846153845,17.67165242165242,33.051994301994306,7.806980056980056,,,,25.40669515669515,35.77564102564102,16.096153846153843,19.67948717948718,,,,,,2.5854700854700865,2.4658119658119664,2.684472934472934,1.4188034188034193,,1.5341880341880347,0.9743589743589745,,28.76780626780626,25.903846153846157,0.19681623931623934,6.987891737891737,6.778490028490026,7.126068376068378,5.114672364672365,15.61111111111111,0.013246748998200946,1.0
2014,8,1.575679875679876,1.463714063714064,1.6088238150738154,1.0012019230769231,16.048974419677545,0.9931678564491064,10.885439430361307,3.8806602685508937,1.428405448717949,4.7172609508547,1.1701722756410258,0.003472222222222222,25.375,2.3484374999999997,1.9055667856449103,,,,4.2627331002331,1.0404626189782438,6.611170600233099,18.640818036130536,0.0,0.9237155205905205,0.5670357420357421,5.120419337606837,,113.82889623397433,13.181810593919964,64.17237974698912,19.081253035159282,40.08778135926574,36.69309531614219,,,,27.204018550893544,40.63233658702409,17.745761096542342,22.886575490481743,,,,,,3.4772672639860147,2.906140127233876,3.5945685824592073,1.1027644230769231,,1.4716613247863242,1.2544610771173277,,36.710422433469304,24.42935727466978,0.7402520244512433,10.157287113927742,9.529950041278168,10.453725961538463,6.713935023310023,13.15625,0.006795149241248756,0.0
2014,9,1.431740572341789,1.309105234904829,1.480929266001071,1.0268729064039408,12.089557042461706,0.6913651461002374,7.548300196985797,3.474646966916339,1.4056290426724505,4.55126072313983,1.2395967639302323,0.02512380952380952,25.6,1.6131307066609297,1.9300358297550992,,,,5.026524212861737,2.0025162292294136,6.639654919522668,19.34289761246191,0.04647619047619047,0.9979900342164032,0.9069940435944492,4.688194651235625,,125.20292352677751,15.160041639226224,71.07339831815693,21.013813146240732,43.72690770117869,39.504947251711556,,,,31.95197789310081,46.60074008002364,18.56097292952709,28.039767150496562,,,,,,3.496141451606767,3.0113415956142124,3.6402702293874705,1.3539192399216742,,1.6193535002297679,1.1558926196183803,,38.447113618948116,29.692278135747515,0.6246865514490018,11.606257372917819,11.007056074509219,11.99188954863032,7.187597688856107,12.88,0.018948648723970948,0.0
2014,10,1.3955618876073428,1.3235651974288345,1.4158663937073035,1.019595110771582,11.159595080350421,0.6073090345483396,7.48677989419968,2.5881124631458863,1.5238527960453099,4.01680513856316,1.0381722815212118,0.008294483294483294,27.09090909090909,1.200802105648362,1.6171780870644499,,,,4.4356551499599615,1.7810850765396218,5.636457255608324,18.091113873500245,0.020736249045072576,1.1537627331076534,0.9030233247145006,3.558934948741097,,102.14911238865112,12.699502228312388,58.204185583430224,17.390584994328293,35.03015593660645,31.34218080641879,,,,26.15434306854761,38.18886031526403,15.45119924267651,22.737661072587546,,,,,,3.217949511866623,2.856172511386416,3.3301903792879717,1.280602597046447,,1.5687226024124419,1.0642204905908115,,36.40769807287185,30.472856458752197,0.5440339066756181,9.04250643518692,8.615121268363247,9.22491811886865,5.93570787130279,13.25,0.04234646844662318,4.0
2014,11,1.4133900236243202,1.3701412600914096,1.4572727388928786,1.0285246580161835,11.731413581986862,0.6803843121540033,8.472026873647014,2.272637759382525,1.4673828984796085,4.742607612836926,1.4448910887495128,0.01882328594193001,26.406779661016948,1.0152137565547337,2.1772629619189936,,,,5.06011735744039,2.4154855900718317,6.075331113995121,18.73010274537692,0.04581703607127336,1.0526990191596375,0.8430435494493322,4.1337715093148795,,115.25345404567736,14.455497847671328,70.61924215144556,21.831746671407696,43.46997975548324,30.527559629359217,,,,32.50480628101266,46.27426904877553,18.61729192708255,27.656977121692975,,,,,,3.1721728216394216,2.858256758196938,3.335640423606525,1.445048915856493,,1.6875629660026468,1.1374024535340588,,35.98278523736151,29.854507358709764,0.48522537665613447,10.670887034755426,10.257437130831947,11.180349690190168,6.6420400071845735,12.728813559322035,0.035047883785228516,2.0
2014,12,1.352161001695154,1.2808967093353207,1.4055017785653434,1.0012667264305644,10.83999353938162,0.5727675620865513,7.545402165496912,2.35647250345829,1.3648878403694833,4.689450517241676,1.439640962625566,0.025529824388884806,25.335570469798657,1.0589494637046972,1.8710609292449008,,,,4.979430356895805,2.389188938884954,6.038379820600506,18.75650636966663,0.06665789467802895,1.062965489132092,0.5940918284680622,4.314664608322327,,109.91382796591043,14.283611741813482,67.68756693256304,21.172183395847025,41.2496403004812,28.3827094907987,,,,31.50594853253953,44.908242706541216,18.278019778615917,26.630222927925267,,,,,,3.1213374617223857,2.7558856667305163,3.2977427993772257,1.347148458857895,,1.704398828569769,1.051719861486937,,35.55161319664678,28.967650402192458,0.47882313283286476,10.413673871857844,9.955110113161819,10.918514996430504,6.542705322707291,13.194630872483222,0.06254457042789448,3.0
2015,1,1.4651719432863668,1.4082484705732088,1.526712667760209,1.0180287865058217,10.851943177245348,0.5654765965523422,8.26789152292778,1.6705591708855212,1.3550252160767873,5.114242040080077,1.6968064024792473,0.01673541070801345,34.726027397260275,0.8789479939882839,2.3998339703093934,,,,4.85782691120322,2.4659024885938665,5.736774905191503,18.360145262115452,0.052968579902504136,1.180589118107249,0.5530956039215508,3.9501216032602016,,106.03442265273449,13.42607191134588,71.94974658030658,22.67529538954197,44.58877396754914,21.01006812419383,,,,33.69620937617312,47.87224009583397,19.70398288433744,28.16825721149653,,,,,,3.2573004902698695,2.988421743893138,3.454597066466528,1.507985431168348,,1.676449548750113,1.1552059839167017,,35.71976108679574,30.089139208450252,0.3320694540529755,10.370407129802778,10.006729523945477,10.925384694095412,6.410686668958224,15.287671232876713,0.017972750904576323,9.0
2015,2,1.6234205966200232,1.6161165663604693,1.7313091117395276,1.0466291432145087,10.31704819331792,0.4776221674069596,8.980504297233132,0.5360923247006463,1.299166151877774,5.28373745814205,1.9081350022526504,0.0,48.390243902439025,0.8365759443808227,3.3125583933044487,,,,4.009280886497528,2.024253632546316,4.845856830878351,17.07785056645889,0.03710428261360829,1.0653730678694815,0.2949765872577925,3.44840289313747,,96.25134098804112,11.166008807070495,76.9523436104785,25.04252921635992,48.15332815438984,8.268478628019519,,,,35.392142214552564,51.50896074752603,22.113621424008798,29.39533932351723,,,,,,3.3681298615301465,3.3154998516548,3.6245163827086344,1.7420835978942155,,1.640610389132627,1.2541150671423276,,27.779405147697826,23.93909694322893,0.13613771173828565,9.982228092328528,9.895574717009442,10.779386180533962,5.893356418808356,18.317073170731707,0.002544441958708283,7.0
