,,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,readability,questions
2013,4,1.1502192982456143,1.1502192982456143,1.1502192982456143,0.8037280701754387,6.019736842105263,0.5964912280701755,5.212719298245614,0.2236842105263158,1.0,3.223684210526315,0.7138157894736843,0.0,5.473684210526316,0.26973684210526316,0.07785087719298245,,,,1.2006578947368418,0.39473684210526316,1.4703947368421046,13.470394736842104,0.05263157894736842,0.0,0.23355263157894737,1.1842105263157894,,14.730921052631585,2.962719298245614,11.468201754385966,5.391447368421053,4.751096491228069,0.5927631578947369,,,,4.092105263157895,7.338815789473686,4.491228070175438,2.8475877192982457,,,,,,1.2072368421052633,1.2072368421052633,1.2072368421052633,0.8081140350877193,,1.0778508771929824,0.3552631578947369,,2.5690789473684212,2.5690789473684212,0.0329451754385965,1.8782894736842108,1.8782894736842108,1.8782894736842108,1.479166666666666,5.368421052631579,0.31564897427875593,0.0
2013,5,1.2259723736822972,1.2259723736822972,1.2259723736822972,0.9217375499818248,9.730189022173754,1.1547800799709198,8.123609596510361,0.46679389312977104,1.0357506361323157,3.3365685205379862,0.5268629589240278,0.0019083969465648854,4.526717557251908,0.539458378771356,0.22220101781170468,,,,1.1154761904761907,0.4349691021446747,1.6549345692475455,13.65493456924755,0.0787531806615776,0.0,0.0984732824427481,1.4777081061432205,,21.589312977099247,4.102553616866594,16.63935841512177,6.550418029807343,9.037304616503093,0.9508905852417303,,,,7.110641584878226,11.159005816066884,6.077117411850236,5.08188840421665,,,,,,1.3365594329334787,1.3365594329334787,1.3365594329334787,0.9242820792439113,,1.0651035986913848,0.23623227917121045,,6.021274082151945,6.021274082151945,0.045670846964740094,2.085169029443838,2.085169029443838,2.085169029443838,1.6600236277717186,3.7404580152671754,0.24025177933716343,0.0
2013,6,1.1722222222222223,1.1722222222222223,1.1722222222222223,0.9996168582375479,7.206321839080454,0.7704980842911877,6.28352490421456,0.21724137931034482,1.0344827586206893,3.103448275862069,0.43534482758620696,0.0,3.7701149425287355,0.47432950191570905,0.14080459770114948,,,,1.5079501915708808,0.5422413793103447,1.9822796934865898,13.982279693486594,0.17758620689655172,0.0,0.0798850574712644,1.7248084291187737,,18.23975095785442,3.2538314176245207,14.564655172413799,6.040134099616858,7.054406130268199,0.5804597701149428,,,,5.778735632183907,9.493678160919535,5.244252873563217,4.249425287356322,,,,,,1.294157088122605,1.294157088122605,1.294157088122605,1.0044061302681992,,1.1216475095785436,0.2085249042145593,,9.568390804597701,9.568390804597701,0.025607279693486574,2.306896551724138,2.306896551724138,2.306896551724138,1.9918582375478924,3.0804597701149423,0.266321483103436,0.0
2013,7,1.0863171355498722,1.0863171355498722,1.105072463768116,0.9974424552429667,6.477493606138109,0.4929667519181585,5.794927536231882,0.14194373401534527,1.0289855072463763,3.661125319693093,0.4833759590792844,0.0,3.5933503836317136,0.44313725490196126,0.11636828644501285,,,,1.8766837169650465,0.7497868712702471,2.3198209718670078,14.319820971867006,0.42348678601875533,0.0319693094629156,0.02455242966751919,1.839812446717817,,22.473188405797114,4.223572037510658,17.783290707587376,6.954305200341005,8.70464620630862,0.5698209718670076,,,,7.714961636828641,11.89710144927536,5.795865302642799,6.101236146632565,,,,,,1.422847399829496,1.422847399829496,1.450980392156862,1.0089514066496164,,1.0743393009377664,0.286018755328218,,16.483375959079286,16.483375959079286,0.01925234441602725,2.7797527706734884,2.7797527706734884,2.807885763000854,2.342838874680307,3.0332480818414322,0.26819253854706077,0.0
2013,8,1.0972413793103448,1.0972413793103448,1.1285057471264364,0.9975862068965518,6.41993103448276,0.519655172413793,5.72045977011494,0.15379310344827588,1.0301149425287357,3.511724137931035,0.45528735632183864,0.0,3.5724137931034483,0.42972413793103403,0.0941379310344828,,,,1.7919770114942517,0.724942528735631,2.2217011494252907,14.221701149425293,0.37965517241379304,0.022758620689655173,0.025931034482758613,1.7933563218390796,,21.496436781609166,4.295356321839079,16.771655172413773,6.624413793103448,8.000160919540225,0.5264827586206892,,,,7.197494252873549,11.268160919540223,5.556000000000006,5.712160919540232,,,,,,1.4258620689655186,1.4258620689655186,1.4727586206896564,1.0086206896551724,,1.075218390804599,0.29724137931034517,,16.34172413793103,16.327931034482752,0.018938850574712625,2.6858390804597705,2.6858390804597705,2.7327356321839082,2.243770114942532,3.2951724137931033,0.32542008066587275,0.0
2013,9,1.1111111111111112,1.1111111111111112,1.1464646464646464,1.0,6.353872053872057,0.48821548821548816,5.704040404040405,0.1553030303030303,1.0340909090909092,3.5458754208754217,0.4322390572390573,0.0,3.595959595959596,0.43888888888888883,0.10479797979797978,,,,1.7414141414141415,0.6544612794612792,2.1803030303030297,14.180303030303028,0.4385521885521885,0.020202020202020204,0.02222222222222222,1.6993265993266,,20.89696969696969,4.1606060606060575,16.3516835016835,6.462542087542089,7.735101010101007,0.48190235690235683,,,,6.810101010101012,10.737037037037036,5.346969696969698,5.39006734006734,,,,,,1.3817340067340071,1.3817340067340071,1.4372895622895625,1.0138888888888888,,1.0678451178451178,0.2744107744107745,,15.696548821548824,15.696548821548824,0.018329124579124584,2.593602693602693,2.593602693602693,2.649158249158249,2.208080808080808,3.313131313131313,0.3333333299679714,0.0
2013,10,1.0681818181818181,1.0681818181818181,1.0757575757575757,1.0,5.484469696969697,0.3465909090909091,4.997727272727273,0.08522727272727272,1.024621212121212,3.1079545454545463,0.40719696969696956,0.0,3.090909090909091,0.4446969696969697,0.05113636363636364,,,,1.7568181818181818,0.5700757575757576,2.2015151515151516,14.201515151515155,0.3674242424242424,0.0,0.0659090909090909,1.768181818181818,,20.3375,3.917803030303031,16.01818181818182,6.462121212121212,7.315530303030303,0.44507575757575757,,,,6.8196969696969685,10.703030303030303,5.165530303030303,5.5375,,,,,,1.3693181818181819,1.3693181818181819,1.384469696969697,1.0056818181818181,,1.0325757575757577,0.25,,11.346590909090908,11.346590909090908,0.013011363636363639,2.587878787878788,2.587878787878788,2.6030303030303035,2.212878787878788,3.2045454545454546,0.433809616596486,0.0
2013,11,1.1408450704225352,1.1408450704225352,1.147887323943662,1.0,6.374007682458384,0.5504694835680751,5.584055850253033,0.15417505030181086,1.1015044814340589,3.4264511310285957,0.4841655996585575,0.0,3.788732394366197,0.40420401195049116,0.12323943661971828,,,,1.8198250106700817,0.9258856167306871,2.2240290226205714,14.224029022620575,0.24295774647887325,0.0,0.051792573623559546,1.9292787025181395,,22.647588561673068,4.781209987195905,17.338666849582346,6.8160264618011075,8.1300560941406,0.5709575635631975,,,,7.576310895677091,11.982264800926773,5.814425949637218,6.1678388512895586,,,,,,1.5287558685446014,1.5287558685446014,1.5428403755868547,1.005281690140845,,1.117328211694409,0.3333333333333334,,19.264724711907817,19.006722151088347,0.024706923358331807,2.8214468629961575,2.8214468629961575,2.835531370038411,2.2345924029022615,3.556338028169014,0.3124052163330287,2.0
2013,12,1.1,1.1,1.119047619047619,1.0142857142857142,5.152244897959183,0.3224489795918367,4.648843537414966,0.18571428571428575,1.1791836734693877,3.008571428571428,0.44068027210884364,0.0,4.314285714285714,0.3319727891156463,0.07006802721088434,,,,1.8179591836734694,0.7164625850340136,2.1499319727891155,14.149931972789117,0.17142857142857143,0.0,0.022857142857142857,1.955646258503401,,19.254965986394556,4.233469387755102,14.60244897959184,6.081768707482993,5.818775510204082,0.534285714285714,,,,5.5680272108843525,9.455374149659866,4.914285714285714,4.5410884353741485,,,,,,1.319047619047619,1.319047619047619,1.3571428571428572,1.0285714285714285,,1.1125170068027213,0.21904761904761902,,13.334013605442177,13.064625850340137,0.03207619047619048,2.5118367346938775,2.5118367346938775,2.549931972789116,2.178503401360544,4.171428571428572,0.3919555314455844,0.0
2014,1,1.1416666666666666,1.1416666666666666,1.1527777777777777,1.0083333333333333,5.881613756613756,0.4087301587301587,5.283994708994707,0.17944444444444443,1.0746825396825395,3.181666666666666,0.34433862433862417,0.0,3.5,0.4474338624338624,0.09021164021164019,,,,1.4662433862433863,0.5938095238095238,1.9136772486772486,13.91367724867725,0.23333333333333334,0.0,0.03888888888888888,1.6414550264550267,,18.318042328042324,3.6906084656084657,14.182989417989415,5.623835978835979,6.257857142857143,0.49611111111111117,,,,5.654973544973545,9.259126984126983,4.690555555555554,4.568571428571429,,,,,,1.3388888888888888,1.3388888888888888,1.3611111111111112,1.0166666666666666,,1.0674603174603172,0.2388888888888889,,11.12063492063492,11.015873015873014,0.02877222222222222,2.269232804232804,2.269232804232804,2.291455026455026,1.9303439153439153,3.2888888888888888,0.3185099581590578,1.0
