path;AvgCyclomatic has a trend?;AvgCyclomatic trend is ;AvgCyclomatic trend pvalue ;AvgCyclomaticModified has a trend?;AvgCyclomaticModified trend is ;AvgCyclomaticModified trend pvalue ;AvgCyclomaticStrict has a trend?;AvgCyclomaticStrict trend is ;AvgCyclomaticStrict trend pvalue ;AvgEssential has a trend?;AvgEssential trend is ;AvgEssential trend pvalue ;AvgLine has a trend?;AvgLine trend is ;AvgLine trend pvalue ;AvgLineBlank has a trend?;AvgLineBlank trend is ;AvgLineBlank trend pvalue ;AvgLineCode has a trend?;AvgLineCode trend is ;AvgLineCode trend pvalue ;AvgLineComment has a trend?;AvgLineComment trend is ;AvgLineComment trend pvalue ;CountClassBase has a trend?;CountClassBase trend is ;CountClassBase trend pvalue ;CountClassCoupled has a trend?;CountClassCoupled trend is ;CountClassCoupled trend pvalue ;CountClassCoupledModified has a trend?;CountClassCoupledModified trend is ;CountClassCoupledModified trend pvalue ;CountClassDerived has a trend?;CountClassDerived trend is ;CountClassDerived trend pvalue ;CountDeclClass has a trend?;CountDeclClass trend is ;CountDeclClass trend pvalue ;CountDeclClassMethod has a trend?;CountDeclClassMethod trend is ;CountDeclClassMethod trend pvalue ;CountDeclClassVariable has a trend?;CountDeclClassVariable trend is ;CountDeclClassVariable trend pvalue ;CountDeclInstanceMethod has a trend?;CountDeclInstanceMethod trend is ;CountDeclInstanceMethod trend pvalue ;CountDeclInstanceVariable has a trend?;CountDeclInstanceVariable trend is ;CountDeclInstanceVariable trend pvalue ;CountDeclMethod has a trend?;CountDeclMethod trend is ;CountDeclMethod trend pvalue ;CountDeclMethodAll has a trend?;CountDeclMethodAll trend is ;CountDeclMethodAll trend pvalue ;CountDeclMethodDefault has a trend?;CountDeclMethodDefault trend is ;CountDeclMethodDefault trend pvalue ;CountDeclMethodPrivate has a trend?;CountDeclMethodPrivate trend is ;CountDeclMethodPrivate trend pvalue ;CountDeclMethodProtected has a trend?;CountDeclMethodProtected trend is ;CountDeclMethodProtected trend pvalue ;CountDeclMethodPublic has a trend?;CountDeclMethodPublic trend is ;CountDeclMethodPublic trend pvalue ;CountLine has a trend?;CountLine trend is ;CountLine trend pvalue ;CountLineBlank has a trend?;CountLineBlank trend is ;CountLineBlank trend pvalue ;CountLineCode has a trend?;CountLineCode trend is ;CountLineCode trend pvalue ;CountLineCodeDecl has a trend?;CountLineCodeDecl trend is ;CountLineCodeDecl trend pvalue ;CountLineCodeExe has a trend?;CountLineCodeExe trend is ;CountLineCodeExe trend pvalue ;CountLineComment has a trend?;CountLineComment trend is ;CountLineComment trend pvalue ;CountSemicolon has a trend?;CountSemicolon trend is ;CountSemicolon trend pvalue ;CountStmt has a trend?;CountStmt trend is ;CountStmt trend pvalue ;CountStmtDecl has a trend?;CountStmtDecl trend is ;CountStmtDecl trend pvalue ;CountStmtExe has a trend?;CountStmtExe trend is ;CountStmtExe trend pvalue ;MaxCyclomatic has a trend?;MaxCyclomatic trend is ;MaxCyclomatic trend pvalue ;MaxCyclomaticModified has a trend?;MaxCyclomaticModified trend is ;MaxCyclomaticModified trend pvalue ;MaxCyclomaticStrict has a trend?;MaxCyclomaticStrict trend is ;MaxCyclomaticStrict trend pvalue ;MaxEssential has a trend?;MaxEssential trend is ;MaxEssential trend pvalue ;MaxInheritanceTree has a trend?;MaxInheritanceTree trend is ;MaxInheritanceTree trend pvalue ;MaxNesting has a trend?;MaxNesting trend is ;MaxNesting trend pvalue ;PercentLackOfCohesion has a trend?;PercentLackOfCohesion trend is ;PercentLackOfCohesion trend pvalue ;PercentLackOfCohesionModified has a trend?;PercentLackOfCohesionModified trend is ;PercentLackOfCohesionModified trend pvalue ;RatioCommentToCode has a trend?;RatioCommentToCode trend is ;RatioCommentToCode trend pvalue ;SumCyclomatic has a trend?;SumCyclomatic trend is ;SumCyclomatic trend pvalue ;SumCyclomaticModified has a trend?;SumCyclomaticModified trend is ;SumCyclomaticModified trend pvalue ;SumCyclomaticStrict has a trend?;SumCyclomaticStrict trend is ;SumCyclomaticStrict trend pvalue ;SumEssential has a trend?;SumEssential trend is ;SumEssential trend pvalue ;numberJavaFiles has a trend?;numberJavaFiles trend is ;numberJavaFiles trend pvalue ;readability has a trend?;readability trend is ;readability trend pvalue ;questions has a trend?;questions trend is ;questions trend pvalue 
googlesamples/android-AppUsageStatistics;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;True;decreasing;0,020940819450718795;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;True;increasing;3,072466786768757e-06;False;no trend;1,0;True;increasing;3,11063227222963e-05;True;increasing;0,0034120902476864057;True;decreasing;7,268077868438638e-07;False;no trend;0,09242633367790787;True;decreasing;6,658860725039517e-07;True;decreasing;6,658860725039517e-07;False;no trend;1,0;True;decreasing;6,658860725039517e-07;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;0,09242633367790787;True;decreasing;1,242037583892852e-10;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;True;increasing;4,440892098500626e-15
googlesamples/android-custom-lint-rules;True;decreasing;0,016805686701050426;True;decreasing;0,016805686701050426;True;decreasing;3,014921645672075e-12;True;increasing;1,9702905973417728e-11;True;increasing;9,438490053970128e-07;False;no trend;1,0;True;increasing;9,438490053970128e-07;True;increasing;1,3083345606901275e-07;True;increasing;1,9702905973417728e-11;True;decreasing;1,2163603457793215e-12;True;decreasing;1,9702905973417728e-11;False;no trend;1,0;True;increasing;8,130163209330021e-11;False;no trend;1,0;True;decreasing;1,9702905973417728e-11;True;decreasing;0,0002265732617094951;True;decreasing;1,115700865028657e-10;True;decreasing;0,0002265732617094951;True;decreasing;0,0002265732617094951;False;no trend;1,0;True;decreasing;1,9702905973417728e-11;True;decreasing;2,4270674359172517e-10;True;decreasing;0,0015227525806382758;True;decreasing;6,594452575447995e-05;True;decreasing;0,00021066505842015637;True;decreasing;1,8075435115783023e-05;True;decreasing;1,8075435115783023e-05;True;decreasing;1,8075435115783023e-05;True;decreasing;1,2576828467558698e-11;True;decreasing;1,8075435115783023e-05;True;decreasing;1,8075435115783023e-05;True;decreasing;1,8075435115783023e-05;True;decreasing;5,63552372079279e-05;True;decreasing;5,762701427158845e-11;True;decreasing;5,762701427158845e-11;True;decreasing;3,014921645672075e-12;True;decreasing;1,9702905973417728e-11;True;increasing;7,137623825315131e-12;True;decreasing;3,014921645672075e-12;True;decreasing;1,0672551731261137e-10;True;decreasing;1,0672551731261137e-10;True;decreasing;1,168640739734883e-10;True;decreasing;0,0002265732617094951;True;decreasing;0,0002265732617094951;True;decreasing;0,00023220759013131698;True;decreasing;0,0002265732617094951;True;increasing;1,9702905973417728e-11;True;decreasing;2,886579864025407e-14;True;increasing;0,0
googlesamples/android-play-billing;True;increasing;0,04874296472429851;False;no trend;0,1099580945952181;True;increasing;0,04078046844785388;True;decreasing;8,6367105289753e-07;True;increasing;0,0;True;increasing;0,0036502574502752516;True;increasing;0,0;False;no trend;0,37152630551449106;True;increasing;2,2071233729548112e-13;True;increasing;0,0001383462245863054;True;increasing;7,10822823712931e-07;False;no trend;1,0;True;increasing;4,604507171102057e-07;False;no trend;0,38580424854772755;True;decreasing;1,2168989245164852e-06;True;decreasing;8,855178397437768e-06;True;decreasing;0,004976155763108059;False;no trend;0,1559767468455322;True;decreasing;8,121745045386319e-07;True;decreasing;4,0465408801537706e-12;True;increasing;5,950795411990839e-14;True;increasing;0,015205802856433914;False;no trend;0,18051263985346666;False;no trend;0,4523296188211823;True;decreasing;0,00033854378096354054;False;no trend;0,29783697040657664;False;no trend;0,5345850252913027;False;no trend;0,29783697040657664;False;no trend;0,14739437483550177;False;no trend;0,509758346482239;False;no trend;0,5337990200049927;False;no trend;0,8086226200142141;False;no trend;0,5666460711801848;True;increasing;0,041988564088951685;False;no trend;0,5799038856834682;True;increasing;0,03714757544859704;True;decreasing;1,7832453103050483e-06;True;increasing;0,0022639970108822016;False;no trend;0,39352003115068745;True;decreasing;0,01702784387957612;True;decreasing;0,02529930883653364;True;decreasing;0,0;False;no trend;0,6145507310463914;False;no trend;0,8961553713673316;False;no trend;0,6456436290206686;True;decreasing;7,921289875811865e-06;True;increasing;7,837034298741052e-05;True;decreasing;0,02829025806644081;True;increasing;0,0
googlesamples/android-vision;True;increasing;2,2270709720828563e-09;True;increasing;1,8352477315630722e-09;False;no trend;0,48218112430932836;False;no trend;1,0;True;decreasing;0,03511180516431356;True;decreasing;6,888054571163593e-10;False;no trend;0,052995818306344145;True;decreasing;3,7766667793093234e-08;True;increasing;4,440892098500626e-16;True;increasing;2,220446049250313e-16;True;increasing;8,881784197001252e-16;False;no trend;1,0;True;increasing;6,661338147750939e-16;True;increasing;3,4921538993870627e-09;True;decreasing;2,5955189997262096e-08;True;increasing;2,2942092670064085e-11;True;increasing;2,9934055234548396e-11;True;increasing;1,605404698068469e-11;True;increasing;5,28578769198873e-07;True;decreasing;1,5543122344752192e-15;True;increasing;3,429388501641206e-05;True;decreasing;2,3400734683320934e-09;True;increasing;1,1102230246251565e-15;True;increasing;7,630562848248701e-11;True;increasing;6,394884621840902e-14;True;increasing;7,630562848248701e-11;True;increasing;6,092903959142859e-13;True;increasing;1,5707193390390728e-07;True;increasing;0,0;True;increasing;8,612266455543249e-11;True;increasing;8,276490603975617e-11;True;increasing;2,220446049250313e-16;True;increasing;0,002825840778830635;True;increasing;2,220446049250313e-16;True;increasing;2,220446049250313e-16;True;increasing;0,0042412676487861845;True;increasing;2,727206238617441e-09;True;decreasing;2,249548769484022e-09;True;increasing;6,661338147750939e-16;True;increasing;0,0005709099001680595;True;increasing;3,5052244662381327e-08;True;increasing;0,021759897045893206;True;increasing;2,220446049250313e-16;True;increasing;2,220446049250313e-16;True;increasing;0,0006383924060724411;True;increasing;2,220446049250313e-16;True;increasing;2,3400734683320934e-09;False;no trend;0,2386599722023639;True;increasing;0,0
googlesamples/android-ads;True;decreasing;0,031927409485710045;True;decreasing;0,031927409485710045;True;decreasing;0,00016243595419229706;True;decreasing;6,309308631102795e-11;True;decreasing;0,0017449915615344036;False;no trend;0,15944271536146237;True;decreasing;0,006995009118878404;True;decreasing;4,4887819239392e-08;True;decreasing;3,705431517175839e-10;False;no trend;0,11400573777038892;True;decreasing;0,002691551030233663;False;no trend;1,0;True;increasing;0,022324253006618555;True;decreasing;6,309308631102795e-11;True;decreasing;0,0004106347145194089;True;increasing;2,761681994201126e-10;True;increasing;3,0771607484325614e-11;True;increasing;4,355058536020806e-10;True;increasing;6,475728842048056e-10;True;increasing;0,0;True;increasing;2,220446049250313e-16;True;increasing;2,9713342897252915e-11;False;no trend;0,08124775013205054;True;increasing;0,0;True;increasing;0,0;True;increasing;0,0;True;increasing;1,8474111129762605e-13;True;increasing;0,0;True;decreasing;2,173341205446988e-06;True;increasing;0,0;True;increasing;0,0;True;increasing;0,0;True;increasing;0,0;True;increasing;5,149924930947236e-11;True;increasing;8,176707089191382e-09;True;increasing;3,94484911403481e-09;True;decreasing;7,543277114052671e-11;True;increasing;4,233331197012191e-05;True;increasing;3,3424287517735962e-06;True;increasing;0,00038035289167970276;True;increasing;3,3556226477493567e-06;True;decreasing;1,5498713423767185e-13;True;increasing;3,057554209817681e-13;True;increasing;4,6637804729243726e-11;True;increasing;5,79280845514063e-10;True;increasing;2,3494155509951042e-09;False;no trend;0,5714742492567948;False;no trend;0,767858500276513;True;increasing;0,0
googlesamples/android-BluetoothLeGatt;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;True;increasing;0,0
googlesamples/android-Camera2Raw;True;increasing;6,333818777326528e-05;True;increasing;6,333818777326528e-05;False;no trend;1,0;False;no trend;1,0;False;no trend;0,15714420465981083;True;decreasing;0,0009110273058281493;True;increasing;0,03842577520056922;True;decreasing;0,0009110273058281493;True;increasing;0,0009110273058281493;True;increasing;1,1106671138350066e-12;True;increasing;0,0009110273058281493;False;no trend;1,0;True;increasing;0,0009110273058281493;False;no trend;1,0;True;increasing;4,3930046124129873e-05;True;increasing;0,0009110273058281493;False;no trend;1,0;True;increasing;0,0009110273058281493;True;increasing;0,0009110273058281493;False;no trend;1,0;True;increasing;0,0009110273058281493;False;no trend;1,0;True;increasing;0,0009110273058281493;True;increasing;7,993605777301127e-15;True;increasing;2,5579538487363607e-13;True;increasing;7,993605777301127e-15;True;increasing;2,5579538487363607e-13;True;increasing;3,9558534226102893e-10;True;increasing;4,3930046124129873e-05;True;increasing;3,9558534226102893e-10;True;increasing;3,9558534226102893e-10;True;increasing;4,3930046124129873e-05;True;increasing;3,9558534226102893e-10;True;increasing;6,333818777326528e-05;True;increasing;6,333818777326528e-05;True;increasing;6,333818777326528e-05;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;True;increasing;0,0009110273058281493;True;increasing;0,0009110273058281493;True;decreasing;1,1106671138350066e-12;True;increasing;4,3930046124129873e-05;True;increasing;4,3930046124129873e-05;True;increasing;4,3930046124129873e-05;True;increasing;4,3930046124129873e-05;False;no trend;1,0;True;decreasing;0,0009110273058281493;True;increasing;0,0
googlesamples/android-testdpc;True;decreasing;5,609437369269443e-06;True;decreasing;0,0005539945566992444;True;decreasing;0,0006131164420029034;True;increasing;1,567856955375646e-12;True;decreasing;1,0081416013107969e-07;True;increasing;0,00025900452031879517;True;decreasing;5,796686498094061e-05;True;decreasing;4,1100456371623295e-12;True;decreasing;2,220446049250313e-15;True;increasing;4,6349590832051035e-12;True;increasing;2,3071985804090644e-06;True;increasing;2,42962732468488e-05;True;increasing;0,0;True;increasing;0,0;True;increasing;2,230130597968838e-07;True;increasing;0,0;True;increasing;2,9252156252823625e-12;True;increasing;0,0;True;increasing;2,220446049250313e-16;True;increasing;4,7568000205444605e-08;True;increasing;0,0;True;decreasing;1,059841103767667e-11;True;increasing;0,0;False;no trend;0,8159899445498748;True;increasing;3,9968028886505635e-15;False;no trend;0,995682060997654;True;increasing;1,5713574486042603e-07;False;no trend;0,7659727340419149;True;decreasing;0,0;False;no trend;0,7577244632110685;False;no trend;0,42630597625738265;False;no trend;0,06984111638267376;False;no trend;0,8159899445498748;False;no trend;0,5662012826626848;True;decreasing;0,039219093839979235;False;no trend;0,6494009696648677;True;increasing;5,398570479542286e-12;True;decreasing;0,0;True;decreasing;0,0;False;no trend;0,5444192714042675;False;no trend;0,6377670271878852;True;decreasing;0,0;True;increasing;3,5200330428253324e-06;True;increasing;7,093212683884076e-10;True;increasing;0,00030661729334036103;True;increasing;0,0;True;increasing;0,0;True;increasing;1,0818242361931851e-06;True;increasing;0,0
googlesamples/android-PictureInPicture;True;decreasing;3,64904298342239e-05;True;decreasing;3,64904298342239e-05;True;decreasing;3,64904298342239e-05;False;no trend;1,0;True;decreasing;0,006576614551765614;True;increasing;3,64904298342239e-05;True;decreasing;3,64904298342239e-05;True;decreasing;3,64904298342239e-05;True;increasing;3,64904298342239e-05;True;decreasing;3,64904298342239e-05;True;increasing;3,64904298342239e-05;False;no trend;1,0;True;increasing;3,64904298342239e-05;True;decreasing;3,64904298342239e-05;True;decreasing;3,64904298342239e-05;True;decreasing;0,006576614551765614;True;decreasing;0,006576614551765614;True;decreasing;0,006576614551765614;True;decreasing;0,006576614551765614;True;decreasing;3,64904298342239e-05;True;increasing;3,64904298342239e-05;True;decreasing;3,64904298342239e-05;True;decreasing;0,006576614551765614;True;decreasing;0,011391879118080928;True;decreasing;0,006576614551765614;True;decreasing;0,011391879118080928;True;decreasing;0,011391879118080928;True;decreasing;0,011391879118080928;True;decreasing;0,006576614551765614;True;decreasing;0,011391879118080928;True;decreasing;0,011391879118080928;True;decreasing;0,006576614551765614;True;decreasing;0,011391879118080928;True;decreasing;3,64904298342239e-05;True;decreasing;3,64904298342239e-05;True;decreasing;3,64904298342239e-05;True;decreasing;3,64904298342239e-05;True;decreasing;3,64904298342239e-05;True;decreasing;3,64904298342239e-05;True;decreasing;0,006576614551765614;True;decreasing;0,006576614551765614;True;decreasing;0,003906780122058029;True;decreasing;0,011391879118080928;True;decreasing;0,011391879118080928;True;decreasing;0,011391879118080928;True;decreasing;0,006576614551765614;True;increasing;3,64904298342239e-05;False;no trend;1,0;True;increasing;4,4210701766189686e-10
googlesamples/android-ActivitySceneTransitionBasic;True;increasing;0,017242446368258113;True;increasing;0,017242446368258113;True;increasing;0,017242446368258113;False;no trend;1,0;True;decreasing;0,00016787517468475066;True;decreasing;0,017242446368258113;True;decreasing;0,000283195645947254;True;increasing;0,017242446368258113;True;decreasing;0,017242446368258113;True;decreasing;0,017242446368258113;True;decreasing;0,017242446368258113;False;no trend;1,0;False;no trend;1,0;True;increasing;0,017242446368258113;True;increasing;0,017242446368258113;True;increasing;0,017242446368258113;True;decreasing;0,00016787517468475066;True;increasing;0,017242446368258113;True;increasing;0,017242446368258113;True;increasing;0,017242446368258113;True;increasing;0,017242446368258113;True;decreasing;0,017242446368258113;True;increasing;0,017242446368258113;False;no trend;0,5066506402616815;True;increasing;0,017242446368258113;False;no trend;0,5066506402616815;True;decreasing;0,00016787517468475066;False;no trend;0,5066506402616815;True;increasing;0,017242446368258113;True;decreasing;0,000283195645947254;False;no trend;0,5066506402616815;False;no trend;0,5066506402616815;False;no trend;0,5066506402616815;True;decreasing;0,017242446368258113;True;decreasing;0,017242446368258113;False;no trend;1,0;True;decreasing;0,017242446368258113;True;decreasing;0,017242446368258113;True;decreasing;0,017242446368258113;True;increasing;0,017242446368258113;True;increasing;0,017242446368258113;True;increasing;0,000283195645947254;True;increasing;0,017242446368258113;True;increasing;0,017242446368258113;True;increasing;0,017242446368258113;False;no trend;1,0;True;decreasing;0,017242446368258113;True;increasing;0,0002161680280787781;True;increasing;2,4718005420254485e-12
googlesamples/android-Camera2Video;False;no trend;1,0;False;no trend;1,0;True;increasing;2,4586204183663085e-09;False;no trend;1,0;True;increasing;2,466018389046809e-06;False;no trend;1,0;True;increasing;0,005617537272301076;True;increasing;0,0002084480159554314;True;increasing;2,4586204183663085e-09;True;increasing;0,0;True;increasing;3,1263303057471603e-10;False;no trend;1,0;True;increasing;1,056932319443149e-13;True;increasing;0,0002084480159554314;True;increasing;4,241051954068098e-14;True;increasing;4,241051954068098e-14;True;increasing;0,000258755258494503;True;increasing;4,241051954068098e-14;True;increasing;4,241051954068098e-14;False;no trend;1,0;True;increasing;4,241051954068098e-14;False;no trend;1,0;True;increasing;1,6939587510478304e-09;True;increasing;0,0;True;increasing;2,220446049250313e-16;True;increasing;0,0;True;increasing;0,0;True;increasing;0,0;True;increasing;3,3084646133829665e-14;True;increasing;3,3084646133829665e-14;True;increasing;0,0;True;increasing;0,0;True;increasing;3,3084646133829665e-14;True;increasing;0,0;True;increasing;0,0;True;increasing;0,0;True;increasing;3,974178763854752e-10;False;no trend;1,0;True;increasing;2,4586204183663085e-09;True;increasing;0,006395902489820804;False;no trend;0,4753532623688028;True;decreasing;0,0003301543482636671;True;increasing;0,0;True;increasing;0,0;True;increasing;0,0;True;increasing;4,241051954068098e-14;False;no trend;1,0;True;decreasing;1,056932319443149e-13;True;increasing;0,0
googlesamples/android-XYZTouristAttractions;False;no trend;0,09551991937449333;False;no trend;0,09547369325870436;True;decreasing;8,64043227077893e-06;True;decreasing;8,615509466292082e-06;True;decreasing;9,044989853768115e-06;False;no trend;0,9683553700257121;True;decreasing;9,044989853768115e-06;True;decreasing;0,000746134610304372;True;increasing;1,5146307489111166e-05;False;no trend;0,44913918028147304;True;decreasing;0,000746134610304372;False;no trend;1,0;True;increasing;1,256981854513839e-05;False;no trend;0,4430109076041151;False;no trend;0,44913918028147304;True;increasing;3,765606396988197e-05;False;no trend;0,4430109076041151;False;no trend;0,09547369325870436;False;no trend;0,09547369325870436;True;decreasing;0,000746134610304372;True;increasing;3,7562196474993925e-05;True;decreasing;0,000746134610304372;True;increasing;2,6245832645654943e-05;True;increasing;0,003257272773290909;False;no trend;0,5999886467058027;True;increasing;0,005074879596611348;False;no trend;0,4370419846123872;False;no trend;0,4204478224440291;True;increasing;3,4449519102697224e-05;False;no trend;0,4204478224440291;False;no trend;0,4204478224440291;False;no trend;0,4370419846123872;True;increasing;0,0035432913159614277;True;decreasing;8,615509466292082e-06;False;no trend;0,44307451185648317;True;decreasing;8,64043227077893e-06;True;decreasing;8,64043227077893e-06;False;no trend;0,9683553700257121;True;increasing;1,4473570083772813e-05;False;no trend;0,4430109076041151;False;no trend;0,4430109076041151;True;increasing;1,4513422845974233e-05;False;no trend;0,09347498113359998;False;no trend;0,09347498113359998;False;no trend;0,0935207017291313;False;no trend;0,09551991937449333;True;increasing;0,000746134610304372;False;no trend;0,07346295001241754;True;increasing;1,3566925360919413e-13
googlesamples/android-WearVerifyRemoteApp;True;increasing;1,1222039963953989e-08;True;increasing;1,1222039963953989e-08;True;decreasing;4,2722286996976777e-07;False;no trend;1,0;False;no trend;0,08281215194131475;False;no trend;0,1827930772605315;False;no trend;0,05583032614551775;True;increasing;4,2722286996976777e-07;True;decreasing;5,6171733930909795e-11;True;decreasing;4,2722286996976777e-07;True;increasing;4,2722286996976777e-07;False;no trend;1,0;True;increasing;4,2722286996976777e-07;False;no trend;1,0;True;decreasing;1,3804589804600198e-06;True;decreasing;5,6171733930909795e-11;True;decreasing;5,6171733930909795e-11;True;decreasing;5,6171733930909795e-11;True;decreasing;5,6171733930909795e-11;False;no trend;1,0;True;decreasing;4,2722286996976777e-07;True;decreasing;4,2722286996976777e-07;True;decreasing;5,6171733930909795e-11;True;decreasing;1,2979706198734675e-10;True;decreasing;1,2979706198734675e-10;True;decreasing;2,0150414670183636e-10;True;decreasing;1,2979706198734675e-10;True;decreasing;2,0150414670183636e-10;True;decreasing;2,0150414670183636e-10;True;decreasing;2,0150414670183636e-10;True;decreasing;2,0150414670183636e-10;True;decreasing;2,0150414670183636e-10;True;decreasing;2,0150414670183636e-10;True;decreasing;4,2722286996976777e-07;True;decreasing;4,2722286996976777e-07;True;decreasing;4,2722286996976777e-07;False;no trend;1,0;False;no trend;1,0;True;decreasing;4,2722286996976777e-07;True;decreasing;4,2722286996976777e-07;True;decreasing;5,6171733930909795e-11;True;increasing;2,0442536552423007e-11;True;decreasing;5,6171733930909795e-11;True;decreasing;5,6171733930909795e-11;True;decreasing;5,6171733930909795e-11;True;decreasing;5,6171733930909795e-11;False;no trend;1,0;False;no trend;1,0;True;increasing;5,865336202237614e-05
googlesamples/android-WatchFace;False;no trend;0,1606419799467036;True;decreasing;6,103026972681391e-10;False;no trend;0,05521876416874849;False;no trend;1,0;True;increasing;7,993605777301127e-15;True;increasing;0,0;True;increasing;1,9244605908852463e-12;True;increasing;4,35895763928329e-12;False;no trend;0,1864658526874483;True;increasing;1,5232259897857148e-13;True;increasing;2,1705615083078555e-09;False;no trend;1,0;False;no trend;1,0;True;increasing;3,7509967398818844e-07;False;no trend;0,08128327062395302;True;decreasing;4,197961278595841e-07;False;no trend;0,07832889791806497;False;no trend;0,07530164531973038;False;no trend;0,07530164531973038;True;increasing;4,2077452633293433e-13;True;decreasing;1,907066726758444e-09;True;decreasing;1,3315752944720316e-09;True;increasing;3,9968028886505635e-14;True;decreasing;0,005711375740630853;False;no trend;0,4696555052317821;False;no trend;0,12332934752793778;False;no trend;0,45959125560248104;False;no trend;0,12073720527050158;False;no trend;0,3200685059288815;True;decreasing;0,04207082725142497;True;decreasing;0,0030003885190186264;False;no trend;0,4209513523304864;True;decreasing;1,3473621796045165e-07;False;no trend;0,13957731466907064;True;decreasing;1,1680951761405822e-09;True;decreasing;0,015050247989601973;False;no trend;0,1576171322066675;True;decreasing;2,861830994405068e-09;False;no trend;0,408267463383968;True;decreasing;3,787015145917394e-11;True;decreasing;0,003561685256083136;True;increasing;8,193230582875799e-08;True;decreasing;3,627496081293202e-10;True;decreasing;4,2379877385201326e-11;True;decreasing;1,0206484546415595e-09;False;no trend;0,1606427601803424;False;no trend;0,9459854012915465;True;decreasing;0,0;True;increasing;0,0
googlesamples/android-MediaEffects;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;0,11231655312095845;False;no trend;0,11231655312095845;False;no trend;1,0;False;no trend;1,0;False;no trend;0,11231655312095845;False;no trend;1,0;False;no trend;1,0;False;no trend;0,11231655312095845;False;no trend;1,0;False;no trend;1,0;False;no trend;0,11231655312095845;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;0,11231655312095845;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;True;increasing;5,140332604014475e-13;False;no trend;1,0;False;no trend;1,0;False;no trend;0,11231655312095845;False;no trend;1,0;False;no trend;1,0;False;no trend;0,11231655312095845;False;no trend;0,11231655312095845;False;no trend;0,11231655312095845;False;no trend;1,0;False;no trend;0,11231655312095845;False;no trend;1,0;False;no trend;1,0;False;no trend;0,11231655312095845;False;no trend;1,0;False;no trend;0,11231655312095845;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;1,0;False;no trend;0,11231655312095845;True;increasing;1,0702549957386509e-13
