framework,path,java,properties,jar,xml,bat,md,adoc,yaml,txt,sh,yml,cmd,kt,json,others,build.gradle,pom.xml,travis.yml,AndroidManifest.xml,readme.md
spring,cynic89/gs-spring-boot,889,158,110,230,57,34,62,24,27,66,276,53,0,18,1044,100,204,0,0,0
spring,billmoling/gs-spring-boot,893,158,110,230,57,34,62,24,27,66,276,53,0,18,1044,100,204,0,0,0
spring,pkenguva/gs-spring-boot,893,158,110,230,57,34,62,24,27,66,277,53,0,18,1044,100,204,0,0,0
spring,lsqaisen/gs-spring-boot,893,158,110,231,57,34,62,24,27,70,277,53,0,18,1047,100,205,0,0,0
spring,godisren/gs-spring-boot,896,158,110,232,57,34,62,24,27,70,277,53,0,18,1047,100,206,0,0,0
spring,ozoli/gs-spring-boot,900,160,112,233,58,34,63,24,27,70,277,54,0,18,1050,101,207,0,0,0
spring,xtreme-sameer-vohra/gs-spring-boot,903,160,112,233,58,34,63,24,27,70,277,54,0,18,1054,101,207,0,0,0
spring,agbpatro/geospatial587,1199,179,120,247,62,50,67,24,33,72,277,58,0,18,1144,105,221,0,0,0
spring,kapilkshemkalyani/gs-spring-boot,1203,179,120,247,62,50,67,24,33,72,279,58,0,18,1144,105,221,0,0,0
spring,marcelib/gs-spring-boot,1205,179,120,247,62,50,67,24,33,72,279,58,0,18,1144,105,221,0,0,0
spring,luzma87/gs-spring-boot,1219,180,120,248,62,50,67,24,33,72,279,58,0,18,1152,106,222,0,0,0
spring,amirfried/gs-spring-boot,1220,180,120,248,62,50,67,24,33,72,279,58,0,18,1152,106,222,0,0,0
spring,pvtl-shane/gs-spring-boot,1220,180,120,248,62,50,67,24,33,73,298,58,0,18,1167,108,222,0,0,0
spring,jiming/gs-spring-boot,1227,180,120,249,62,50,67,24,33,73,298,58,0,18,1167,108,223,0,0,0
spring,nsdiv/gs-spring-boot,1233,180,120,251,62,50,67,24,33,73,298,58,0,18,1167,108,225,0,0,0
spring,tom-collings/gs-spring-boot,1238,181,121,252,63,50,67,24,33,73,298,58,0,18,1169,109,226,0,0,0
spring,thaithien/gs-spring-boot,1239,181,121,252,63,50,67,24,33,73,298,58,0,18,1170,110,226,0,0,0
spring,boysbee/gs-spring-boot,1243,181,121,253,63,50,67,24,33,73,298,58,0,18,1171,111,227,0,0,0
spring,edunning/java-code-example,1249,183,123,255,65,50,67,24,33,73,298,58,0,18,1179,113,229,0,0,0
spring,EricGuilherme/gs-spring-boot,1255,198,123,277,65,50,67,24,36,73,298,58,0,18,1388,113,230,0,0,0
spring,harisankars/gs-spring-boot,1259,198,123,277,65,50,67,24,36,73,298,58,0,18,1388,113,230,0,0,0
spring,lalithvaka/gs-spring-boot,1260,198,123,277,65,50,67,24,36,73,298,58,0,18,1388,113,230,0,0,0
spring,Sheparzo/gs-spring-boot,1264,198,123,283,65,50,67,24,36,73,298,58,0,18,1390,114,236,0,0,0
spring,pollseed/gs-spring-boot,1266,198,123,283,65,50,68,24,36,73,298,58,0,18,1390,114,236,0,0,0
spring,pcholakov/docker-spring-boot-primer,1270,200,125,285,67,51,69,24,36,74,298,58,0,18,1397,116,238,0,0,0
spring,arkenoid/gs-spring-boot,1270,200,125,285,67,51,69,24,36,74,298,58,0,18,1400,118,238,0,0,0
spring,huijooPark/gs-rest-service,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
spring,JimHinson/gs-rest-service,11,4,0,1,0,0,1,0,0,0,1,1,0,0,5,2,1,0,0,0
spring,PitPietro/gs-rest-service,17,4,0,1,0,0,1,0,0,0,1,1,0,0,5,2,1,0,0,0
spring,asseco-tech/gs-rest-service,17,4,0,1,0,0,1,0,0,0,1,1,0,0,18,2,1,0,0,0
spring,JungMockdan/gs-rest-service,26,7,2,2,1,0,1,0,0,0,1,2,0,0,36,2,2,0,0,0
spring,crossz/gs-rest-service,26,7,2,2,1,0,15,0,0,0,1,2,0,0,36,2,2,0,0,0
spring,Amiit006/gs-rest-service,32,12,6,4,3,0,15,0,0,1,3,4,0,0,45,4,4,0,0,0
spring,phillipsk/gs-rest-service,39,12,6,4,3,0,15,0,0,1,5,4,0,0,48,4,4,0,0,0
spring,griffincollege/openshift-springboot-rest-service,45,17,10,8,5,2,17,0,0,2,19,6,0,0,74,6,8,0,0,0
spring,Dat19v2/gs-rest-service,48,17,10,8,5,2,17,0,0,2,19,6,0,0,74,6,8,0,0,0
spring,arun1684/gs-rest-service,53,17,10,8,5,2,17,0,0,2,19,6,0,0,74,6,8,0,0,0
spring,aeomhs/tl-rest-service,53,17,10,8,5,2,19,0,0,2,19,6,0,0,74,6,8,0,0,0
spring,microsoftgraph/java-spring-webhooks-sample,79,24,16,16,8,10,21,0,0,3,23,9,0,1,102,13,16,0,0,6
spring,khaibarsofyan/gs-rest-service,81,24,16,16,8,10,21,0,0,3,23,9,0,1,102,13,16,0,0,6
spring,oliversavio/gs-rest-service,81,24,16,17,8,10,21,0,0,3,23,9,0,1,103,13,16,0,0,6
spring,zorck97/devsecops-pipeline,87,30,20,24,10,20,23,0,0,4,25,11,0,1,129,15,23,0,0,6
spring,jesushdm/gs-rest-service,93,30,20,25,10,20,23,0,0,4,25,11,0,1,129,15,24,0,0,6
spring,Sukumu/gs-rest-service,93,30,20,25,10,20,23,0,0,4,25,11,0,1,134,15,24,0,0,6
spring,ryuutamaehara/gs-rest-service,97,30,20,25,10,20,23,0,0,4,25,11,0,1,134,15,24,0,0,6
spring,veronx/gs-rest-service,97,30,20,26,10,20,24,0,0,4,25,11,0,1,135,16,25,0,0,6
spring,josueCERT/gs-rest-service,113,40,27,42,14,23,25,0,3,5,28,14,0,1,230,22,28,0,0,6
spring,sergiovlvitorino/gs-rest-service,113,40,27,44,14,23,26,0,3,5,28,14,0,1,232,24,30,0,0,6
spring,varungudisena123/gs-rest-service,113,40,27,44,14,23,26,0,3,5,28,14,0,1,233,24,30,0,0,6
spring,mesutcelik/gs-rest-service,116,40,27,45,14,23,26,0,3,5,28,14,0,1,233,24,31,0,0,6
spring,britzke/gs-rest-service,118,43,28,45,15,23,26,4,3,5,33,14,0,1,239,25,31,0,0,6
spring,shangcg/gs-rest-service,119,43,28,45,15,23,26,4,3,5,33,14,0,1,239,25,31,0,0,6
spring,YangtaoGe518/gs-rest-service,122,43,28,45,15,23,26,4,3,5,35,14,0,1,239,25,31,0,0,6
spring,JyTosTT/gs-rest-service,125,43,28,45,15,23,26,4,3,5,35,14,0,1,239,25,31,0,0,6
spring,sg4j/springboot-restservice-h2-docker,138,51,36,52,19,23,31,5,3,6,39,18,0,1,259,29,38,0,0,6
spring,mlennard-utn/todoweb-rest-service,138,51,36,53,19,23,31,5,3,6,42,18,0,1,259,29,39,0,0,6
spring,MillsProvosty/gs-rest-service,140,51,36,53,19,23,31,5,3,6,42,18,0,1,259,29,39,0,0,6
spring,irwimscott/gs-rest-service,157,55,40,73,21,23,31,5,3,7,60,20,0,1,269,31,55,0,0,6
spring,KaranKhirsariya/gs-rest-service,160,55,40,74,21,23,31,5,3,7,60,20,0,1,269,31,56,0,0,6
spring,MRentka/gs-rest-service,166,60,40,76,23,23,33,5,3,8,62,22,0,1,278,33,58,0,0,6
spring,sbanerje/gs-rest-service,166,60,40,76,23,23,33,5,3,8,62,22,0,1,280,34,58,0,0,6
spring,anchou-bockhorn/gs-rest-service,166,60,40,77,23,23,33,5,3,8,62,22,0,1,280,34,59,0,0,6
spring,fwullschleger/gs-rest-service,170,62,40,78,24,23,33,5,3,8,63,23,0,1,284,35,60,0,0,6
spring,zang3tsu/gs-rest-service,173,62,40,78,24,23,33,5,3,8,63,23,0,1,284,35,60,0,0,6
spring,itnnt/gs-rest-service,176,63,40,78,24,23,33,5,3,8,63,23,0,1,284,35,60,0,0,6
spring,aditobias/gs-rest-service,182,63,40,78,24,23,33,5,3,8,63,23,0,1,284,35,60,0,0,6
spring,lorenly/gs-rest-service,187,63,40,78,24,23,33,5,3,8,63,23,0,1,284,35,60,0,0,6
spring,delatma/gs-rest-service,190,63,40,78,24,23,33,5,3,8,63,23,0,1,284,35,60,0,0,6
spring,bryanKoKoBop/gs-rest-service,193,63,40,78,24,23,33,5,3,8,63,23,0,1,287,35,60,0,0,6
spring,cruztr/gs-rest-service-1,196,63,40,78,24,23,33,5,3,8,63,23,0,1,287,35,60,0,0,6
spring,kengarcia96/gs-rest-service,199,63,40,78,24,23,33,5,3,8,63,23,0,1,287,35,60,0,0,6
spring,pastema/gs-rest-service,202,63,40,78,24,23,33,5,3,8,63,23,0,1,287,35,60,0,0,6
spring,medingr/gs-rest-service,205,63,40,78,24,23,33,5,3,8,63,23,0,1,287,35,60,0,0,6
spring,nicolch09/gs-rest-service,208,63,40,78,24,23,33,5,3,8,63,23,0,1,291,35,60,0,0,6
spring,Chulowee/gs-rest-service,211,63,40,78,24,23,33,5,3,8,63,23,0,1,291,35,60,0,0,6
spring,aaronlagdameo/gs-rest-service,214,63,40,78,24,23,33,5,3,8,63,23,0,1,291,35,60,0,0,6
spring,zukifujita/gs-rest-service,217,63,40,78,24,23,33,5,3,8,63,23,0,1,295,35,60,0,0,6
spring,genrev09/gs-rest-service,220,63,40,78,24,23,33,5,3,8,63,23,0,1,295,35,60,0,0,6
spring,gonzach/gs-rest-service,223,65,40,78,24,23,33,5,3,8,63,23,0,1,295,35,60,0,0,6
spring,danluigitating/gs-rest-service,227,68,42,79,25,23,33,5,3,8,64,24,0,1,303,36,61,0,0,6
spring,Nanaki92/gs-rest-service,230,68,42,79,25,23,33,5,3,8,64,24,0,1,303,36,61,0,0,6
spring,yocodigo/gs-rest-service,232,68,42,79,25,23,33,5,3,8,64,24,0,1,303,36,61,0,0,6
spring,ITA-Manila-Lansaro/gs-rest-service,235,68,42,81,25,23,33,5,3,8,64,24,0,1,303,36,63,0,0,6
spring,kensevilla/gs-rest-service,238,69,43,81,26,23,33,5,3,8,64,24,0,1,305,36,63,0,0,6
spring,mikecrophones07/gs-rest-service,241,69,43,81,26,23,33,5,3,8,64,24,0,1,305,36,63,0,0,6
spring,mannellai/gs-rest-service,241,69,43,81,26,23,33,5,3,8,71,24,0,1,305,36,63,0,0,6
spring,JWThewes/gs-rest-service,245,73,47,83,28,23,35,5,3,9,73,26,0,1,315,38,65,0,0,6
spring,danielinclouds/gs-rest-service,249,77,51,85,30,23,37,5,3,10,75,28,0,1,325,40,67,0,0,6
spring,pradyk/gs-rest-service,252,77,51,85,30,23,37,5,3,10,75,28,0,1,325,40,67,0,0,6
spring,credit2go/gs-rest-service,253,77,51,91,30,23,37,5,3,10,75,28,0,1,326,40,73,0,0,6
spring,senthilrch/gs-rest-service,262,80,54,93,32,23,37,5,3,10,77,30,0,1,332,42,75,0,0,6
spring,muaz-git/gs-rest-service,290,82,54,99,32,23,37,5,3,10,77,30,0,1,346,42,81,0,0,6
spring,hardyansein/gs-rest-service,290,82,54,99,32,23,37,5,4,13,77,30,0,1,348,42,81,0,0,6
spring,nemo-mona/gs-rest-service,295,82,54,102,32,23,37,5,4,13,77,30,0,1,348,42,84,0,0,6
spring,nuage0010/gs-rest-service,296,82,54,102,32,23,37,5,4,14,77,30,0,1,364,42,84,0,0,6
spring,chenhengjie123/gs-rest-service,297,82,54,103,32,23,37,5,4,14,77,30,0,1,364,42,85,0,0,6
spring,fenago/lv-rest-service,297,82,54,104,32,23,37,5,4,14,77,30,0,1,365,42,86,0,0,6
spring,vinoth-kumar-k/gs-rest-service,298,82,54,105,32,23,37,5,4,14,77,30,0,1,367,42,87,0,0,6
spring,ysfAskri/gs-rest-service,302,86,58,107,34,23,37,5,4,15,79,32,0,1,376,44,89,0,0,6
spring,zzl163/gs-rest-service,305,86,58,107,34,23,37,5,4,15,79,32,0,1,376,44,89,0,0,6
spring,Beat2BeatMatias/gs-rest-service,308,86,58,107,34,23,37,5,4,15,79,32,0,1,376,44,89,0,0,6
spring,yilinglu/gs-rest-service,325,93,62,124,36,25,38,5,4,16,82,34,0,2,387,46,94,0,0,6
spring,aubie96/gs-rest-service,326,93,62,125,36,25,38,5,4,16,82,34,0,2,387,46,95,0,0,6
spring,slamkalukas/gs-rest-service,327,94,62,125,36,25,38,5,4,16,82,34,0,2,387,46,95,0,0,6
spring,timtsj/gs-rest-service,328,94,62,125,36,25,38,5,4,16,82,34,0,2,387,46,95,0,0,6
spring,hvhilton/gs-rest-service,330,94,62,125,36,25,38,5,4,16,82,34,0,2,387,46,95,0,0,6
spring,keeslouwen/gs-rest-service,331,94,62,129,36,25,38,5,4,16,82,34,0,2,387,46,99,0,0,6
spring,cookcodeblog/gs-rest-service,339,100,68,132,39,25,39,5,4,16,83,37,0,2,399,49,102,0,0,6
spring,danvitoriano/gs-rest-service,339,100,68,132,39,25,39,5,5,16,83,37,0,2,399,49,102,0,0,6
spring,Lorsen/gs-rest-service,346,100,68,132,39,25,39,5,5,16,83,37,0,2,399,49,102,0,0,6
spring,jmsuzuki/gs-rest-service,346,100,68,132,39,25,39,5,5,16,83,37,0,2,403,49,102,0,0,6
spring,yingjiezhong/gs-rest-service,361,100,68,135,39,26,39,5,5,16,83,37,0,2,403,49,104,0,0,6
spring,marcoespinoz/gs-rest-service,361,100,68,135,39,26,40,5,5,16,83,37,0,2,435,49,104,0,0,6
spring,JCL38-ORANGE/gs-rest-service,361,100,68,135,39,26,40,5,5,16,83,37,0,2,436,49,104,0,0,6
spring,mfiume/ga4gh-discovery-search-service,387,100,68,136,39,26,40,5,5,16,83,37,0,2,436,49,105,0,0,6
spring,lchhung/gs-rest-service,390,100,68,136,39,26,40,5,5,16,83,37,0,2,436,49,105,0,0,6
spring,czhifa/gs-rest-service,391,100,68,136,39,26,40,5,5,16,83,37,0,2,437,49,105,0,0,6
spring,Tr4pSt3R/gs-rest-service,394,101,68,136,39,26,40,5,5,16,83,37,0,2,437,49,105,0,0,6
spring,cognizant-siz/gs-rest-service,399,101,68,136,39,26,40,5,5,16,83,37,0,2,438,50,105,0,0,6
spring,prasaddongrekar/gs-rest-service,413,102,68,138,39,26,40,5,5,16,83,37,0,2,438,50,107,0,0,6
spring,watabean/gs-rest-service,418,106,72,140,41,26,42,5,5,17,84,39,0,3,451,53,109,0,0,6
spring,CassandraGoose/gs-rest-service,421,106,72,140,41,26,42,5,5,17,84,39,0,3,451,53,109,0,0,6
spring,bingli7/gs-rest-service,421,106,72,141,41,26,42,5,5,17,84,39,0,3,451,53,110,0,0,6
spring,AravindaAN/gs-rest-service,421,106,72,141,41,26,42,5,5,17,84,39,0,3,452,53,110,0,0,6
spring,haohaogit/gs-rest-service,561,110,72,148,41,26,42,5,10,17,85,39,0,3,460,53,116,0,0,6
spring,toddp/gs-rest-service,564,110,72,148,41,26,42,5,10,17,85,39,0,3,461,53,116,0,0,6
spring,passadoreg/gs-rest-service,566,110,72,148,41,26,42,5,10,17,85,39,0,3,461,53,116,0,0,6
spring,pritamjadhav18/gs-rest-service,572,110,72,148,41,26,42,5,10,17,85,39,0,3,461,53,116,0,0,6
spring,conodelia/gs-rest-service,585,111,73,149,42,26,42,5,10,17,86,40,0,3,470,59,117,0,0,6
spring,cheunal/gs-rest-service,588,111,73,149,42,26,42,5,10,17,86,40,0,3,470,59,117,0,0,6
spring,aesops0124/gs-rest-service,591,111,73,149,42,26,42,5,10,17,86,40,0,3,470,59,117,0,0,6
spring,yipchingwan/gs-rest-service,594,112,74,149,43,26,42,5,10,17,86,40,0,3,472,60,117,0,0,6
spring,JackyLeungOOCL/gs-rest-service,601,113,75,149,44,26,42,5,10,17,86,40,0,3,475,61,117,0,0,6
spring,moniv3v/gs-rest-service,604,113,75,149,44,26,42,5,10,17,86,40,0,3,475,61,117,0,0,6
spring,hei12011996/gs-rest-service,607,113,75,149,44,26,42,5,10,17,86,40,0,3,475,61,117,0,0,6
spring,rexlo317/gs-rest-service,617,114,75,149,44,26,42,5,10,17,87,40,0,3,476,62,117,0,0,6
spring,ikersuen/gs-rest-service,620,114,75,149,44,26,42,5,10,17,87,40,0,3,476,62,117,0,0,6
spring,EddieFong/gs-rest-service,626,114,75,149,44,26,42,5,10,17,87,40,0,3,477,62,117,0,0,6
spring,Venicelam/gs-rest-service,629,114,75,149,44,26,42,5,10,17,87,40,0,3,477,62,117,0,0,6
spring,mohonsing113/gs-rest-service,632,114,75,149,44,26,42,5,10,17,87,40,0,3,477,62,117,0,0,6
spring,lessarderic/gs-rest-service,647,114,75,151,44,26,42,5,10,17,89,40,0,3,480,62,119,0,0,6
spring,michaelryanmcneill/gs-rest-service,651,116,77,152,45,26,42,5,10,18,90,41,0,3,483,63,120,0,0,6
spring,sreenikompelli/gs-rest-service,652,116,77,152,45,26,42,5,10,18,90,41,0,3,483,63,120,0,0,6
spring,rmaynar/gs-rest-service,656,116,77,153,45,26,43,5,10,19,90,41,0,3,483,63,121,0,0,6
spring,mamazola/gs-rest-service,661,116,77,153,45,26,43,5,10,19,90,41,0,3,483,63,121,0,0,6
spring,jskomurski/gs-rest-service,677,118,78,155,46,26,53,5,12,19,90,41,0,4,490,64,123,0,0,6
spring,Dushyant-davv/gs-rest-service,685,123,83,158,48,27,53,5,12,20,91,43,0,4,501,66,126,0,0,6
spring,aivong/gs-rest-service,685,123,83,158,48,27,55,5,12,20,91,43,0,4,501,66,126,0,0,6
spring,deejmore/gs-rest-service,690,123,83,158,48,27,55,5,12,20,91,43,0,4,502,66,126,0,0,6
spring,rogersnm/gs-rest-service,700,128,88,160,50,31,57,5,12,21,92,45,0,5,512,68,128,0,0,6
spring,LarryZhangy/gs-rest-service,710,131,88,164,50,37,57,5,12,21,93,47,0,5,512,68,131,0,0,6
spring,elsoft74/gs-rest-service,710,131,88,164,50,37,57,5,14,21,93,47,0,5,512,68,131,0,0,6
spring,zmdeluyas/gs-rest-service,714,131,88,164,50,37,57,5,14,21,93,47,0,5,512,68,131,0,0,6
spring,darkchoco/gs-rest-service,723,131,88,167,50,37,57,5,14,21,93,47,0,5,514,68,134,0,0,6
spring,ibuziuk/gs-rest-service,726,131,88,167,50,37,57,5,14,21,93,47,0,5,514,68,134,0,0,6
spring,amitdhallBD/gs-rest-service,726,134,88,167,50,37,57,5,14,21,93,47,0,5,514,68,134,0,0,6
spring,fabiocsantana/gs-rest-service,729,134,88,167,50,37,57,5,14,21,93,47,0,5,514,68,134,0,0,6
spring,elonderin/springfox-swagger2-bug-xmlrootelement,734,134,88,168,50,37,57,5,14,21,93,47,0,5,514,68,135,0,0,6
spring,terence-taih/spring,803,140,94,174,54,37,60,5,37,22,96,50,0,6,539,77,138,0,0,6
spring,ichiranakita/gs-rest-service,805,140,94,174,54,37,60,6,37,22,96,50,0,6,546,79,138,0,0,6
spring,guozheng/gs-rest-service,808,140,94,176,54,38,61,6,37,22,96,50,0,6,548,80,140,0,0,6
spring,Tuong-Nguyen/gs-rest-service,808,140,94,176,54,38,64,6,37,22,96,50,0,6,551,83,140,0,0,6
spring,mosorno91/gs-rest-service,808,140,94,176,54,38,64,6,37,22,97,50,0,6,551,83,140,0,0,6
spring,dreamerisdoer/gs-rest-service,810,140,94,176,54,38,64,6,37,22,97,50,0,6,551,83,140,0,0,6
spring,veead/gs-rest-service,815,140,94,176,54,38,64,6,37,22,97,50,0,6,552,84,140,0,0,6
spring,senseijames/gs-rest-service,821,140,94,176,54,38,64,6,39,22,97,50,0,6,554,85,140,0,0,6
spring,frizio/gs-rest-service,824,140,94,176,54,38,64,6,39,22,97,50,0,6,555,85,140,0,0,6
spring,springdev-guides/gs-rest-service,824,140,94,176,54,38,67,6,39,22,97,50,0,6,555,85,140,0,0,6
spring,ubrals/gs-rest-service,824,140,94,176,54,38,67,6,39,22,97,50,0,6,556,85,140,0,0,6
spring,CarGod/gs-rest-service,824,140,94,176,54,38,68,6,39,22,97,50,0,6,556,85,140,0,0,6
spring,pedroarapua/gs-rest-service,827,140,94,176,54,38,68,6,39,22,97,50,0,6,556,85,140,0,0,6
spring,zyjibmcn/gs-rest-service,828,140,94,177,54,38,68,6,39,22,97,50,0,6,556,85,141,0,0,6
spring,yhkwok/gs-rest-service,829,140,94,177,54,38,68,6,39,22,97,50,0,6,556,85,141,0,0,6
spring,lapkritinis/gs-rest-service,831,140,94,177,54,38,68,6,39,22,97,50,0,6,556,85,141,0,0,6
spring,airvin/gs-rest-service,834,140,94,177,54,38,70,6,39,22,97,50,0,6,556,85,141,0,0,6
spring,rasenderhase/gs-rest-service,835,140,94,177,54,38,71,6,39,22,97,50,0,6,557,86,141,0,0,6
spring,iam-pawat/gs-rest-service,835,140,94,178,54,38,71,6,39,22,97,50,0,6,561,86,142,0,0,6
spring,Allysquad/gs-rest-service,839,142,96,179,55,38,73,6,39,22,97,51,0,6,565,87,143,0,0,6
spring,YongjieYang-YY/gs-rest-service,842,142,96,179,55,38,73,6,39,22,97,51,0,6,565,87,143,0,0,6
spring,mohitgargk/gs-rest-service,852,146,100,183,57,38,75,6,39,23,99,53,0,7,591,89,147,0,0,6
spring,patglavin/gs-rest-service,857,146,100,183,57,38,75,6,39,23,99,53,0,7,591,89,147,0,0,6
spring,crodriguezibm/gs-rest-service,861,150,104,185,59,38,77,6,39,24,100,55,0,8,600,91,149,0,0,6
spring,gaurav14u/gs-rest-service,862,150,104,186,59,38,77,6,39,24,100,55,0,8,600,91,150,0,0,6
spring,startcode/gs-rest-service,865,150,104,186,59,38,77,6,39,24,100,55,0,8,600,91,150,0,0,6
spring,chivagarg/gs-rest-service,868,150,104,187,59,38,77,7,39,24,100,55,0,8,600,91,151,0,0,6
spring,Drive2018/gs-rest-service,868,150,104,187,59,38,81,7,39,24,100,55,0,8,600,91,151,0,0,6
spring,rrezel/gs-rest-service,872,155,109,190,61,40,83,7,39,25,101,57,0,9,607,93,154,0,0,6
spring,hromau/gs-rest-service,872,155,109,200,61,40,83,7,39,25,101,57,0,9,614,93,154,0,0,6
spring,binbinning/gs-rest-service,872,155,109,200,61,40,83,7,39,25,101,57,0,9,615,93,154,0,0,6
spring,henrybell/gs-rest-service,876,159,113,202,63,40,84,7,39,26,102,59,0,9,624,95,156,0,0,6
spring,fdm17/gs-rest-service,876,159,113,202,63,40,85,7,39,26,102,59,0,9,624,95,156,0,0,6
spring,purlwise/gs-rest-service,876,159,113,202,63,40,85,7,40,26,102,59,0,9,624,95,156,0,0,6
spring,lawenliu/gs-rest-service,889,160,113,203,63,40,85,7,40,26,102,59,0,9,625,96,157,0,0,6
spring,nathenharvey/gs-rest-service,889,160,113,205,63,40,85,7,40,38,104,59,0,9,633,98,159,0,0,6
spring,Basgolfer/gs-rest-service,892,160,113,205,63,40,85,7,40,38,104,59,0,9,633,98,159,0,0,6
spring,owen198/ei-paas-java-example,904,160,113,206,63,40,90,7,40,38,106,59,0,9,635,100,160,0,0,6
spring,salvastorie/gs-rest-service,905,160,113,206,63,40,90,7,40,38,106,59,0,9,635,100,160,0,0,6
spring,jessetaylormt/gs-rest-service,907,160,113,206,63,40,90,7,41,38,106,59,0,9,635,100,160,0,0,6
spring,qijunbo/gs-rest-service,907,161,114,206,67,40,90,7,41,38,106,59,0,9,635,100,160,0,0,6
spring,alexashley/gs-rest-service,910,161,114,207,67,40,90,7,41,38,106,59,0,9,635,100,161,0,0,6
spring,yohoho-ua/gs-rest-service,913,161,114,207,67,40,90,7,41,38,106,59,0,9,635,100,161,0,0,6
spring,salkamosesdbrma/gs-rest-service,915,161,114,207,67,40,90,7,41,38,106,59,0,9,636,100,161,0,0,6
spring,pskwiercz/gs-rest-service,917,161,114,207,67,40,90,7,41,38,106,59,0,9,636,100,161,0,0,6
spring,thepinkgeek/gs-rest-service,922,161,114,208,67,40,90,7,41,38,106,59,0,9,639,101,162,0,0,6
spring,mycartracks/commute-assist,973,170,120,217,71,47,103,7,44,38,107,61,0,18,1007,108,164,0,2,6
spring,sweIhm/gs-rest-service,977,174,124,219,73,47,103,7,44,39,108,63,0,19,1015,110,166,0,2,6
spring,AlexChambers/gs-rest-service,981,178,128,221,75,47,105,7,44,40,110,65,0,20,1034,112,168,0,2,6
spring,InbalAbraham/bookshop-rest-example,989,182,132,223,77,47,109,7,44,40,111,65,0,21,1039,114,170,0,2,6
spring,windwaker/gs-rest-service,999,183,132,223,77,47,109,7,44,40,111,65,0,21,1044,114,170,0,2,6
spring,mchernyavskaya/gs-rest-service,1018,184,132,223,77,47,109,7,44,40,111,65,0,21,1051,115,170,0,2,6
spring,Alberthoven/gs-rest-service,1021,184,132,223,77,47,109,7,44,40,111,65,0,21,1051,115,170,0,2,6
spring,jogjayr/gs-rest-service,1025,186,132,224,77,47,109,7,44,40,111,65,0,21,1051,115,170,0,2,6
spring,JonathanLalou/fake-zinc,1078,190,136,241,79,53,111,7,44,41,115,67,0,22,1087,117,186,0,2,6
spring,dudash/openshiftexamples-springbootrestservice,1078,190,136,241,79,65,112,7,44,41,115,67,0,22,1088,117,186,0,2,6
spring,lateronefall/gs-rest-service,1081,190,136,241,79,65,112,7,44,41,115,67,0,22,1088,117,186,0,2,6
spring,creed30/gs-rest-service,1086,194,140,244,81,65,112,7,44,42,120,69,0,23,1095,119,189,0,2,6
spring,austinkemper/gs-rest-service,1089,194,140,244,81,65,112,7,44,42,120,69,0,23,1095,119,189,0,2,6
spring,laura310/gs-rest-service,1092,194,140,244,81,65,112,7,44,42,120,69,0,23,1096,119,189,0,2,6
spring,periket2000/gs-rest-service,1092,194,140,244,81,65,112,7,44,42,120,69,0,23,1097,119,189,0,2,6
spring,rselimi/gs-rest-service,1095,194,140,244,81,67,112,7,44,42,120,69,0,23,1097,119,189,0,2,6
spring,SreekanthRamesh/gs-rest-service,1095,197,143,246,83,67,112,7,44,42,121,71,0,23,1104,121,190,0,2,6
spring,RaphaelHerd/gs-rest-service,1095,198,143,246,83,67,112,15,44,42,121,71,0,23,1135,121,190,0,2,6
spring,Gh0st99/gs-rest-service,1098,198,143,246,83,67,112,15,44,42,121,71,0,23,1135,121,190,0,2,6
spring,mroger/gs-rest-service,1104,199,143,247,83,67,113,15,44,42,121,71,0,23,1136,121,191,0,2,6
spring,venosov/gs-rest-service,1116,202,146,257,86,67,113,15,44,42,122,71,0,23,1142,124,201,0,2,6
spring,yusong-shen/gs-rest-service,1119,202,146,257,86,67,113,15,44,42,122,71,0,23,1143,124,201,0,2,6
spring,NithyaNingegowda/gs-rest-service,1119,202,146,259,86,67,114,15,44,42,122,71,0,23,1145,126,203,0,2,6
spring,marconiero/gs-rest-service,1128,202,146,259,86,67,114,15,44,42,122,71,0,23,1190,126,203,0,2,6
spring,syandi/gs-rest-service,1128,202,146,259,86,67,114,15,44,43,122,71,0,23,1190,126,203,0,2,6
spring,ZhenyingZhu/gs-rest-service,1131,202,146,259,86,67,114,15,44,43,122,71,0,23,1190,126,203,0,2,6
spring,fabianlee/gs-rest-service,1132,202,146,262,86,67,114,15,44,43,122,71,0,23,1191,126,204,0,2,6
spring,pbear89/gs-rest-service,1132,202,146,265,86,67,114,15,44,43,122,71,0,23,1191,126,204,0,2,6
spring,srang/gs-rest-service,1136,204,148,266,87,67,114,15,44,43,123,72,0,23,1194,127,205,0,2,6
spring,paprickar/gs-rest-service,1136,204,148,266,87,67,114,15,44,43,123,72,0,23,1196,127,205,0,2,6
spring,yolgun/gs-rest-service,1138,204,148,267,87,67,114,15,44,43,123,72,0,23,1197,127,206,0,2,6
spring,Lycine/gs-rest-service,1143,204,148,267,87,67,114,15,56,43,123,72,0,23,1197,127,206,0,2,6
spring,Real-Currents/spring-rest,1149,204,148,269,87,67,114,15,56,43,123,72,0,23,1197,127,208,0,2,6
spring,Liuxboy/gs-rest-service,1154,204,148,270,87,67,116,15,56,43,123,72,0,24,1201,127,209,0,2,6
spring,haokanga/gs-rest-service,1154,204,148,270,87,69,117,15,56,43,123,72,0,24,1201,127,209,0,2,6
