,,Java,Classes,Packages,LOC,PL,RFC,CLOC,CBO,NOC,LCOM,WMC,DIT,Class Variables,Class Methods,NIM,NIV,Local Methods,Methods,Default Methods,Private Methods,Protected Methods,Public Methods,BLOC,Declarative Line of Code,Executable Line of Code,Statements,Declarative Statements,Executable Statements,Comment to Code Ratio,questions
2017,8,1.0,0.4722222222222226,0.0,0.21151546931779794,0.2472615100158293,0.2635387055576371,0.13661744611136165,0.0,0.0,0.4857656163626293,0.5550898626687747,1.0,0.20243887787589368,1.0,0.2105038349397356,0.12844858768208953,0.2635387055576134,0.2635387055576371,0.0,0.0,1.0,0.0,0.7159440022343246,0.8106076248259512,0.0,0.3292078373073809,0.3889114312121019,0.19720022026539974,0.050024718823384696,0.0
2017,9,1.0,0.4722222222222226,0.0,0.21151546931779794,0.2472615100158293,0.2635387055576371,0.13661744611136165,0.0,0.0,0.4857656163626293,0.5550898626687747,1.0,0.20243887787589368,1.0,0.2105038349397356,0.12844858768208953,0.2635387055576134,0.2635387055576371,0.0,0.0,1.0,0.0,0.7159440022343246,0.8106076248259512,0.0,0.3292078373073809,0.3889114312121019,0.19720022026539974,0.050024718823384696,0.0
2017,10,1.0,0.4722222222222226,0.0,0.21151546931779794,0.2472615100158293,0.2635387055576371,0.13661744611136165,0.0,0.0,0.4857656163626293,0.5550898626687747,1.0,0.20243887787589368,1.0,0.2105038349397356,0.12844858768208953,0.2635387055576134,0.2635387055576371,0.0,0.0,1.0,0.0,0.7159440022343246,0.8106076248259512,0.0,0.3292078373073809,0.3889114312121019,0.19720022026539974,0.050024718823384696,0.0
2017,11,1.0,0.4722222222222226,0.0,0.21151546931779794,0.2472615100158293,0.2635387055576371,0.13661744611136165,0.0,0.0,0.4857656163626293,0.5550898626687747,1.0,0.20243887787589368,1.0,0.2105038349397356,0.12844858768208953,0.2635387055576134,0.2635387055576371,0.0,0.0,1.0,0.0,0.7159440022343246,0.8106076248259512,0.0,0.3292078373073809,0.3889114312121019,0.19720022026539974,0.050024718823384696,0.0
2017,12,1.0,0.4722222222222226,0.0,0.21151546931779794,0.2472615100158293,0.2635387055576371,0.13661744611136165,0.0,0.0,0.4857656163626293,0.5550898626687747,1.0,0.20243887787589368,1.0,0.2105038349397356,0.12844858768208953,0.2635387055576134,0.2635387055576371,0.0,0.0,1.0,0.0,0.7159440022343246,0.8106076248259512,0.0,0.3292078373073809,0.3889114312121019,0.19720022026539974,0.050024718823384696,0.0
2018,1,1.0,0.4722222222222226,0.0,0.21151546931779794,0.2472615100158293,0.2635387055576371,0.13661744611136165,0.0,0.0,0.4857656163626293,0.5550898626687747,1.0,0.20243887787589368,1.0,0.2105038349397356,0.12844858768208953,0.2635387055576134,0.2635387055576371,0.0,0.0,1.0,0.0,0.7159440022343246,0.8106076248259512,0.0,0.3292078373073809,0.3889114312121019,0.19720022026539974,0.050024718823384696,0.0
2018,2,1.0,0.4722222222222226,0.0,0.21151546931779794,0.2472615100158293,0.2635387055576371,0.13661744611136165,0.0,0.0,0.4857656163626293,0.5550898626687747,1.0,0.20243887787589368,1.0,0.2105038349397356,0.12844858768208953,0.2635387055576134,0.2635387055576371,0.0,0.0,1.0,0.0,0.7159440022343246,0.8106076248259512,0.0,0.3292078373073809,0.3889114312121019,0.19720022026539974,0.050024718823384696,0.0
2018,3,1.0,0.4722222222222226,0.0,0.21151546931779794,0.2472615100158293,0.2635387055576371,0.13661744611136165,0.0,0.0,0.4857656163626293,0.5550898626687747,1.0,0.20243887787589368,1.0,0.2105038349397356,0.12844858768208953,0.2635387055576134,0.2635387055576371,0.0,0.0,1.0,0.0,0.7159440022343246,0.8106076248259512,0.0,0.3292078373073809,0.3889114312121019,0.19720022026539974,0.050024718823384696,0.3333333333333333
2018,4,1.0,0.4722222222222226,0.0,0.21151546931779794,0.2472615100158293,0.2635387055576371,0.13661744611136165,0.0,0.0,0.4857656163626293,0.5550898626687747,1.0,0.20243887787589368,1.0,0.2105038349397356,0.12844858768208953,0.2635387055576134,0.2635387055576371,0.0,0.0,1.0,0.0,0.7159440022343246,0.8106076248259512,0.0,0.3292078373073809,0.3889114312121019,0.19720022026539974,0.050024718823384696,0.3333333333333333
2018,5,1.0,0.4722222222222226,0.0,0.21151546931779794,0.2472615100158293,0.2635387055576371,0.13661744611136165,0.0,0.0,0.4857656163626293,0.5550898626687747,1.0,0.20243887787589368,1.0,0.2105038349397356,0.12844858768208953,0.2635387055576134,0.2635387055576371,0.0,0.0,1.0,0.0,0.7159440022343246,0.8106076248259512,0.0,0.3292078373073809,0.3889114312121019,0.19720022026539974,0.050024718823384696,0.3333333333333333
