,,Java,Classes,Packages,LOC,PL,RFC,CLOC,CBO,NOC,LCOM,WMC,DIT,Class Variables,Class Methods,NIM,NIV,Local Methods,Methods,Default Methods,Private Methods,Protected Methods,Public Methods,BLOC,Declarative Line of Code,Executable Line of Code,Statements,Declarative Statements,Executable Statements,Comment to Code Ratio,questions
2014,6,0.0,0.0,0.0,0.523882503192848,0.4045248868778281,1.0,0.22446280991735512,1.0,0.0,1.0,0.5333333333333332,1.0,0.028571428571428633,0.20000000000000054,1.0,0.31111111111111095,1.0,1.0,0.0,0.2799999999999998,1.0,1.0,0.4836363636363635,0.5854545454545459,0.6434042553191492,0.6720000000000002,1.0,0.7431085043988277,0.37236533957845447,0.0
2014,7,0.0,0.0,0.0,0.523882503192848,0.4045248868778281,1.0,0.22446280991735512,1.0,0.0,1.0,0.5333333333333332,1.0,0.028571428571428633,0.20000000000000054,1.0,0.31111111111111095,1.0,1.0,0.0,0.2799999999999998,1.0,1.0,0.4836363636363635,0.5854545454545459,0.6434042553191492,0.6720000000000002,1.0,0.7431085043988277,0.37236533957845447,0.0
2014,8,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3518518518518531,0.0,0.6081081081081082,0.0,1.0,0.0,0.0,0.12195121951219476,0.0,0.0,0.0,0.0,0.0,0.6250000000000002,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,9,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3518518518518531,0.0,0.6081081081081082,0.0,1.0,0.0,0.0,0.12195121951219476,0.0,0.0,0.0,0.0,0.0,0.6250000000000002,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,10,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3518518518518531,0.0,0.6081081081081082,0.0,1.0,0.0,0.0,0.12195121951219476,0.0,0.0,0.0,0.0,0.0,0.6250000000000002,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,11,0.0,0.5,0.0,0.9897828863346105,0.9793148028442147,0.8285714285714254,0.9603305785123963,0.4444444444444452,0.0,0.3667953667953668,0.9523809523809526,0.14285714285714096,0.7142857142857143,0.7142857142857142,0.7491289198606269,0.9999999999999997,0.8285714285714282,0.8285714285714254,0.0,1.0,0.35714285714285676,0.4285714285714288,1.0,1.0,0.9829787234042554,1.0,1.0,1.0,0.7176313148210096,0.0
2014,12,0.0,0.5,0.0,1.0,1.0,0.8285714285714254,1.0,0.4973544973544959,0.0,0.3667953667953668,0.9206349206349204,0.14285714285714096,0.7142857142857143,0.7142857142857142,0.7491289198606279,1.0,0.8285714285714282,0.8285714285714254,0.0,1.0,0.35714285714285676,0.4285714285714288,1.0,1.0,1.0,0.9644444444444445,1.0,0.9530791788856308,0.7577785212445631,0.0058823529411764705
2015,1,0.0,0.625,0.0,0.7455938697318009,0.8298642533936649,0.5999999999999983,0.9603305785123963,0.1481481481481494,0.0,0.27027027027027034,0.6888888888888888,0.20000000000000054,0.6571428571428571,0.6000000000000003,0.5609756097560978,0.9333333333333332,0.5999999999999995,0.5999999999999983,0.0,1.0,0.25000000000000044,0.2666666666666666,0.755151515151515,0.7721212121212129,0.7148936170212766,0.6782222222222221,0.6285714285714282,0.6527859237536655,0.6440281030444965,0.011764705882352941
2015,2,0.0,0.625,0.0,0.7455938697318009,0.8298642533936649,0.5999999999999983,0.9603305785123963,0.1481481481481494,0.0,0.27027027027027034,0.6888888888888888,0.20000000000000054,0.6571428571428571,0.6000000000000003,0.5609756097560978,0.9333333333333332,0.5999999999999995,0.5999999999999983,0.0,1.0,0.25000000000000044,0.2666666666666666,0.755151515151515,0.7721212121212129,0.7148936170212766,0.6782222222222221,0.6285714285714282,0.6527859237536655,0.6440281030444965,0.01764705882352941
2015,3,0.0,0.625,0.0,0.7241379310344818,0.8371040723981901,0.5999999999999983,0.9880991735537186,0.07407407407407568,0.0,0.27027027027027034,0.6888888888888888,0.20000000000000054,0.6571428571428571,0.6000000000000003,0.5609756097560978,0.8296296296296296,0.5999999999999995,0.5999999999999983,0.0,1.0,0.25000000000000044,0.2666666666666666,0.8230303030303036,0.7381818181818182,0.6791489361702123,0.6408888888888888,0.5714285714285712,0.6199413489736079,0.981264637002342,0.01764705882352941
2015,4,0.0,0.625,0.0,0.7241379310344818,0.8371040723981901,0.5999999999999983,0.9880991735537186,0.07407407407407568,0.0,0.27027027027027034,0.6888888888888888,0.20000000000000054,0.6571428571428571,0.6000000000000003,0.5609756097560978,0.8296296296296296,0.5999999999999995,0.5999999999999983,0.0,1.0,0.25000000000000044,0.2666666666666666,0.8230303030303036,0.7381818181818182,0.6791489361702123,0.6408888888888888,0.5714285714285712,0.6199413489736079,0.981264637002342,0.029411764705882353
2015,5,0.0,0.625,0.0,0.7241379310344818,0.8371040723981901,0.5999999999999983,0.9880991735537186,0.07407407407407568,0.0,0.27027027027027034,0.6888888888888888,0.20000000000000054,0.6571428571428571,0.6000000000000003,0.5609756097560978,0.8296296296296296,0.5999999999999995,0.5999999999999983,0.0,1.0,0.25000000000000044,0.2666666666666666,0.8230303030303036,0.7381818181818182,0.6791489361702123,0.6408888888888888,0.5714285714285712,0.6199413489736079,0.981264637002342,0.041176470588235294
2015,6,0.0,0.625,0.0,0.7241379310344818,0.8371040723981901,0.5999999999999983,0.9880991735537186,0.07407407407407568,0.0,0.27027027027027034,0.6888888888888888,0.20000000000000054,0.6571428571428571,0.6000000000000003,0.5609756097560978,0.8296296296296296,0.5999999999999995,0.5999999999999983,0.0,1.0,0.25000000000000044,0.2666666666666666,0.8230303030303036,0.7381818181818182,0.6791489361702123,0.6408888888888888,0.5714285714285712,0.6199413489736079,0.981264637002342,0.052941176470588235
2015,7,0.0,0.625,0.0,0.7384418901660278,0.8443438914027146,0.5999999999999983,0.9880991735537186,9.868649107779156e-16,0.0,0.27027027027027034,0.7333333333333331,0.20000000000000054,0.6571428571428571,0.6000000000000003,0.5609756097560978,0.8296296296296296,0.5999999999999995,0.5999999999999983,0.0,1.0,0.25000000000000044,0.2666666666666666,0.8230303030303036,0.7381818181818182,0.7029787234042548,0.6906666666666664,0.5714285714285712,0.6856304985337249,0.9999999999999996,0.07647058823529412
2015,8,0.0,0.625,0.0,0.7384418901660271,0.8443438914027146,0.5999999999999983,0.9880991735537186,0.0,0.0,0.27027027027027034,0.7333333333333325,0.1999999999999992,0.657142857142857,0.6000000000000003,0.5609756097560988,0.8296296296296296,0.6000000000000006,0.5999999999999983,0.0,1.0,0.25000000000000067,0.2666666666666666,0.8230303030303036,0.7381818181818172,0.7029787234042548,0.6906666666666664,0.5714285714285712,0.685630498533724,1.0,0.1
2015,9,0.0,1.0,0.0,0.5572584078331219,0.5806938159879333,0.06666666666666837,0.6749311294765837,0.07407407407407568,0.0,0.0,0.44444444444444464,0.0,0.8095238095238095,1.0,0.0,0.3456790123456791,0.06666666666666744,0.06666666666666837,0.0,0.7333333333333332,0.0,0.1111111111111116,0.35353535353535376,0.38181818181818195,0.5460992907801422,0.3214814814814813,0.14285714285714243,0.25317693059628626,0.6752537080405927,0.1
2015,10,0.0,1.0,0.0,0.5572584078331219,0.5806938159879333,0.06666666666666837,0.6749311294765837,0.07407407407407568,0.0,0.0,0.44444444444444464,0.0,0.8095238095238095,1.0,0.0,0.3456790123456791,0.06666666666666744,0.06666666666666837,0.0,0.7333333333333332,0.0,0.1111111111111116,0.35353535353535376,0.38181818181818195,0.5460992907801422,0.3214814814814813,0.14285714285714243,0.25317693059628626,0.6752537080405927,0.13529411764705881
2015,11,0.0,1.0,0.0,0.8552575564069812,0.8009049773755654,0.06666666666666837,0.7906336088154271,0.13580246913580377,0.0,0.0,0.8518518518518517,0.0,1.0,1.0,0.0,0.3456790123456791,0.06666666666666744,0.06666666666666837,0.0,0.7333333333333332,0.0,0.1111111111111116,0.5797979797979802,0.7494949494949484,0.9531914893617026,0.6637037037037046,0.6666666666666662,0.608993157380256,0.6752537080405927,0.1411764705882353
2015,12,0.0,1.0,0.0,0.8552575564069812,0.8009049773755654,0.06666666666666837,0.7906336088154271,0.13580246913580377,0.0,0.0,0.8518518518518517,0.0,1.0,1.0,0.0,0.3456790123456791,0.06666666666666744,0.06666666666666837,0.0,0.7333333333333332,0.0,0.1111111111111116,0.5797979797979802,0.7494949494949484,0.9531914893617026,0.6637037037037046,0.6666666666666662,0.608993157380256,0.6752537080405927,0.16470588235294117
2016,1,0.0,1.0,0.0,0.8850574712643666,0.8371040723981901,0.20000000000000512,0.8214876033057849,0.25925925925925997,0.0,0.007507507507507482,0.9629629629629631,0.0,1.0,1.0,0.12195121951219476,0.4320987654320985,0.2000000000000002,0.20000000000000512,0.0,0.8666666666666666,0.0,0.1111111111111116,0.6646464646464648,0.8343434343434348,0.963120567375886,0.725925925925926,0.8095238095238116,0.6637341153470192,0.6830601092896178,0.17058823529411765
2016,2,0.0,1.0,0.0,0.8850574712643666,0.8371040723981901,0.20000000000000512,0.8214876033057849,0.25925925925925997,0.0,0.007507507507507482,0.9629629629629631,0.0,1.0,1.0,0.12195121951219476,0.4320987654320985,0.2000000000000002,0.20000000000000512,0.0,0.8666666666666666,0.0,0.1111111111111116,0.6646464646464648,0.8343434343434348,0.963120567375886,0.725925925925926,0.8095238095238116,0.6637341153470192,0.6830601092896178,0.19411764705882353
2016,3,0.0,1.0,0.0,0.8850574712643666,0.8371040723981901,0.20000000000000512,0.8214876033057849,0.25925925925925997,0.0,0.007507507507507482,0.9629629629629631,0.0,1.0,1.0,0.12195121951219476,0.4320987654320985,0.2000000000000002,0.20000000000000512,0.0,0.8666666666666666,0.0,0.1111111111111116,0.6646464646464648,0.8343434343434348,0.963120567375886,0.725925925925926,0.8095238095238116,0.6637341153470192,0.6830601092896178,0.24705882352941178
2016,4,0.0,1.0,0.0,0.9029374201787996,0.8944193061840122,0.3333333333333333,0.9294765840220386,0.25925925925925997,0.0,0.015015015015014965,1.0,0.0,1.0,1.0,0.24390243902439052,0.5185185185185183,0.33333333333333404,0.3333333333333333,0.0,1.0,0.0,0.1111111111111116,0.7212121212121212,0.8343434343434348,0.9730496453900707,0.757037037037038,0.8571428571428575,0.677419354838709,0.6986729117876659,0.25882352941176473
2016,5,0.0,1.0,0.0,0.9029374201787996,0.8944193061840122,0.3333333333333333,0.9294765840220386,0.25925925925925997,0.0,0.015015015015014965,1.0,0.0,1.0,1.0,0.24390243902439052,0.5185185185185183,0.33333333333333404,0.3333333333333333,0.0,1.0,0.0,0.1111111111111116,0.7212121212121212,0.8343434343434348,0.9730496453900707,0.757037037037038,0.8571428571428575,0.677419354838709,0.6986729117876659,0.27647058823529413
2016,6,0.0,1.0,0.0,0.9029374201787996,0.8944193061840122,0.3333333333333333,0.9294765840220386,0.25925925925925997,0.0,0.015015015015014965,1.0,0.0,1.0,1.0,0.24390243902439052,0.5185185185185183,0.33333333333333404,0.3333333333333333,0.0,1.0,0.0,0.1111111111111116,0.7212121212121212,0.8343434343434348,0.9730496453900707,0.757037037037038,0.8571428571428575,0.677419354838709,0.6986729117876659,0.28823529411764703
2016,7,0.0,1.0,0.0,0.9029374201787996,0.8944193061840122,0.3333333333333333,0.9294765840220386,0.25925925925925997,0.0,0.015015015015014965,1.0,0.0,1.0,1.0,0.24390243902439052,0.5185185185185183,0.33333333333333404,0.3333333333333333,0.0,1.0,0.0,0.1111111111111116,0.7212121212121212,0.8343434343434348,0.9730496453900707,0.757037037037038,0.8571428571428575,0.677419354838709,0.6986729117876659,0.29411764705882354
