AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,level,numberJavaFiles,packages,commitSha,commitDate,buse_readability,scalabrino_readability
,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,44.0,22.0,dd58c2f68406b02502bcebdd7df4bf6d953177ac,2015-08-25 11:10:18+01:00,0.0,0.5722542024802457
,,,,,,,,,,,,,,,,,,,,,,,,,,6.568527918781726,15.411167512690355,0.5203045685279187,13.604060913705585,2.7081218274111674,10.319796954314722,1.3248730964467006,5.918781725888325,3.7436548223350252,0.20812182741116753,6.3908629441624365,8.82233502538071,2.746192893401015,7.340101522842639,2.527918781725888,2.185279187817259,2.7411167512690353,1.1598984771573604,3.1751269035532994,,,,,0.34517766497461927,,0.6928934010152284,0.3350253807106599,,,0.20662436548223345,2.527918781725888,2.185279187817259,2.7411167512690353,1.1598984771573604,method,,,8619920bf832060e54c56fc13519b1c2d977559c,2015-08-25 12:21:52+01:00,0.0,0.5722542024802457
1.884297520661157,1.7107438016528926,2.0082644628099175,1.0330578512396693,10.942148760330578,0.15702479338842976,10.099173553719009,0.4297520661157025,1.2396694214876034,9.256198347107437,6.4958677685950414,0.09917355371900827,,0.19008264462809918,1.4132231404958677,,,,3.2975206611570247,1.4297520661157024,3.487603305785124,17.330578512396695,0.0,0.9834710743801653,0.45454545454545453,2.049586776859504,,69.50413223140495,6.008264462809917,56.570247933884296,15.735537190082646,39.95867768595041,7.115702479338843,,,,25.545454545454547,34.94214876033058,13.454545454545455,26.05785123966942,,,,,,3.3636363636363638,2.793388429752066,3.6363636363636362,1.43801652892562,,1.975206611570248,1.0826446280991735,,15.330578512396695,13.322314049586776,0.08768595041322312,8.553719008264462,7.43801652892562,9.24793388429752,4.041322314049586,class,,,8619920bf832060e54c56fc13519b1c2d977559c,2015-08-25 12:21:52+01:00,0.0,0.5722542024802457
,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,44.0,22.0,8619920bf832060e54c56fc13519b1c2d977559c,2015-08-25 12:21:52+01:00,0.0,0.5722542024802457
,,,,,,,,,,,,,,,,,,,,,,,,,,6.568527918781726,15.411167512690355,0.5203045685279187,13.604060913705585,2.7081218274111674,10.319796954314722,1.3248730964467006,5.918781725888325,3.7436548223350252,0.20812182741116753,6.3908629441624365,8.82233502538071,2.746192893401015,7.340101522842639,2.527918781725888,2.185279187817259,2.7411167512690353,1.1598984771573604,3.1751269035532994,,,,,0.34517766497461927,,0.6928934010152284,0.3350253807106599,,,0.20662436548223345,2.527918781725888,2.185279187817259,2.7411167512690353,1.1598984771573604,method,,,d094582c52ea5745586c9242b251d718d2dd3771,2015-08-26 01:15:03+01:00,0.0,0.5722542024802457
1.884297520661157,1.7107438016528926,2.0082644628099175,1.0330578512396693,10.942148760330578,0.15702479338842976,10.099173553719009,0.4297520661157025,1.2396694214876034,9.256198347107437,6.4958677685950414,0.09917355371900827,,0.19008264462809918,1.4132231404958677,,,,3.2975206611570247,1.4297520661157024,3.487603305785124,17.330578512396695,0.0,0.9834710743801653,0.45454545454545453,2.049586776859504,,69.50413223140495,6.008264462809917,56.570247933884296,15.735537190082646,39.95867768595041,7.115702479338843,,,,25.545454545454547,34.94214876033058,13.454545454545455,26.05785123966942,,,,,,3.3636363636363638,2.793388429752066,3.6363636363636362,1.43801652892562,,1.975206611570248,1.0826446280991735,,15.330578512396695,13.322314049586776,0.08768595041322312,8.553719008264462,7.43801652892562,9.24793388429752,4.041322314049586,class,,,d094582c52ea5745586c9242b251d718d2dd3771,2015-08-26 01:15:03+01:00,0.0,0.5722542024802457
,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,44.0,22.0,d094582c52ea5745586c9242b251d718d2dd3771,2015-08-26 01:15:03+01:00,0.0,0.5722542024802457
,,,,,,,,,,,,,,,,,,,,,,,,,,6.568527918781726,15.411167512690355,0.5203045685279187,13.604060913705585,2.7081218274111674,10.319796954314722,1.3248730964467006,5.918781725888325,3.7436548223350252,0.20812182741116753,6.3908629441624365,8.82233502538071,2.746192893401015,7.340101522842639,2.527918781725888,2.185279187817259,2.7411167512690353,1.1598984771573604,3.1751269035532994,,,,,0.34517766497461927,,0.6928934010152284,0.3350253807106599,,,0.20662436548223345,2.527918781725888,2.185279187817259,2.7411167512690353,1.1598984771573604,method,,,f5d20f2f1d9b929e215c98aa65b5c58c74f5a28e,2015-08-26 21:28:03+00:00,0.0,0.5722542024802457
1.884297520661157,1.7107438016528926,2.0082644628099175,1.0330578512396693,10.942148760330578,0.15702479338842976,10.099173553719009,0.4297520661157025,1.2396694214876034,9.256198347107437,6.4958677685950414,0.09917355371900827,,0.19008264462809918,1.4132231404958677,,,,3.2975206611570247,1.4297520661157024,3.487603305785124,17.330578512396695,0.0,0.9834710743801653,0.45454545454545453,2.049586776859504,,69.50413223140495,6.008264462809917,56.570247933884296,15.735537190082646,39.95867768595041,7.115702479338843,,,,25.545454545454547,34.94214876033058,13.454545454545455,26.05785123966942,,,,,,3.3636363636363638,2.793388429752066,3.6363636363636362,1.43801652892562,,1.975206611570248,1.0826446280991735,,15.330578512396695,13.322314049586776,0.08768595041322312,8.553719008264462,7.43801652892562,9.24793388429752,4.041322314049586,class,,,f5d20f2f1d9b929e215c98aa65b5c58c74f5a28e,2015-08-26 21:28:03+00:00,0.0,0.5722542024802457
,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,44.0,22.0,f5d20f2f1d9b929e215c98aa65b5c58c74f5a28e,2015-08-26 21:28:03+00:00,0.0,0.5722542024802457
,,,,,,,,,,,,,,,,,,,,,,,,,,6.568527918781726,15.411167512690355,0.5203045685279187,13.604060913705585,2.7081218274111674,10.319796954314722,1.3248730964467006,5.918781725888325,3.7436548223350252,0.20812182741116753,6.3908629441624365,8.82233502538071,2.746192893401015,7.340101522842639,2.527918781725888,2.185279187817259,2.7411167512690353,1.1598984771573604,3.1751269035532994,,,,,0.34517766497461927,,0.6928934010152284,0.3350253807106599,,,0.20662436548223345,2.527918781725888,2.185279187817259,2.7411167512690353,1.1598984771573604,method,,,cd57fb3b32cd812a399eda4d3bc0dbced9459584,2015-08-26 23:02:09+01:00,0.0,0.5722927543580911
1.884297520661157,1.7107438016528926,2.0082644628099175,1.0330578512396693,10.933884297520661,0.15702479338842976,10.099173553719009,0.4297520661157025,1.2396694214876034,9.24793388429752,6.487603305785124,0.09917355371900827,,0.19008264462809918,1.4132231404958677,,,,3.2975206611570247,1.421487603305785,3.487603305785124,17.330578512396695,0.0,0.9834710743801653,0.45454545454545453,2.049586776859504,,69.48760330578513,6.008264462809917,56.553719008264466,15.727272727272727,39.950413223140494,7.115702479338843,,,,25.52892561983471,34.925619834710744,13.446280991735538,26.049586776859503,,,,,,3.3636363636363638,2.793388429752066,3.6363636363636362,1.43801652892562,,1.975206611570248,1.0826446280991735,,15.330578512396695,13.322314049586776,0.08768595041322312,8.553719008264462,7.43801652892562,9.24793388429752,4.041322314049586,class,,,cd57fb3b32cd812a399eda4d3bc0dbced9459584,2015-08-26 23:02:09+01:00,0.0,0.5722927543580911
,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,44.0,22.0,cd57fb3b32cd812a399eda4d3bc0dbced9459584,2015-08-26 23:02:09+01:00,0.0,0.5722927543580911
,,,,,,,,,,,,,,,,,,,,,,,,,,6.568527918781726,15.411167512690355,0.5203045685279187,13.604060913705585,2.7081218274111674,10.319796954314722,1.3248730964467006,5.918781725888325,3.7436548223350252,0.20812182741116753,6.3908629441624365,8.82233502538071,2.746192893401015,7.340101522842639,2.527918781725888,2.185279187817259,2.7411167512690353,1.1598984771573604,3.1751269035532994,,,,,0.34517766497461927,,0.6928934010152284,0.3350253807106599,,,0.20662436548223345,2.527918781725888,2.185279187817259,2.7411167512690353,1.1598984771573604,method,,,2b276921e5c6730450adeb560c249977fcad7eb6,2015-08-26 23:13:58+00:00,0.0,0.5722927543580911
1.884297520661157,1.7107438016528926,2.0082644628099175,1.0330578512396693,10.933884297520661,0.15702479338842976,10.099173553719009,0.4297520661157025,1.2396694214876034,9.24793388429752,6.487603305785124,0.09917355371900827,,0.19008264462809918,1.4132231404958677,,,,3.2975206611570247,1.421487603305785,3.487603305785124,17.330578512396695,0.0,0.9834710743801653,0.45454545454545453,2.049586776859504,,69.48760330578513,6.008264462809917,56.553719008264466,15.727272727272727,39.950413223140494,7.115702479338843,,,,25.52892561983471,34.925619834710744,13.446280991735538,26.049586776859503,,,,,,3.3636363636363638,2.793388429752066,3.6363636363636362,1.43801652892562,,1.975206611570248,1.0826446280991735,,15.330578512396695,13.322314049586776,0.08768595041322312,8.553719008264462,7.43801652892562,9.24793388429752,4.041322314049586,class,,,2b276921e5c6730450adeb560c249977fcad7eb6,2015-08-26 23:13:58+00:00,0.0,0.5722927543580911
,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,44.0,22.0,2b276921e5c6730450adeb560c249977fcad7eb6,2015-08-26 23:13:58+00:00,0.0,0.5722927543580911
,,,,,,,,,,,,,,,,,,,,,,,,,,6.568527918781726,15.411167512690355,0.5203045685279187,13.604060913705585,2.7081218274111674,10.319796954314722,1.3248730964467006,5.918781725888325,3.7436548223350252,0.20812182741116753,6.3908629441624365,8.82233502538071,2.746192893401015,7.340101522842639,2.527918781725888,2.185279187817259,2.7411167512690353,1.1598984771573604,3.1751269035532994,,,,,0.34517766497461927,,0.6928934010152284,0.3350253807106599,,,0.20662436548223345,2.527918781725888,2.185279187817259,2.7411167512690353,1.1598984771573604,method,,,9459d6811758646a9db9ce991ba43b43dbf520da,2015-08-27 11:12:19+00:00,0.0,0.5722927543580911
1.884297520661157,1.7107438016528926,2.0082644628099175,1.0330578512396693,10.933884297520661,0.15702479338842976,10.099173553719009,0.4297520661157025,1.2396694214876034,9.24793388429752,6.487603305785124,0.09917355371900827,,0.19008264462809918,1.4132231404958677,,,,3.2975206611570247,1.421487603305785,3.487603305785124,17.330578512396695,0.0,0.9834710743801653,0.45454545454545453,2.049586776859504,,69.48760330578513,6.008264462809917,56.553719008264466,15.727272727272727,39.950413223140494,7.115702479338843,,,,25.52892561983471,34.925619834710744,13.446280991735538,26.049586776859503,,,,,,3.3636363636363638,2.793388429752066,3.6363636363636362,1.43801652892562,,1.975206611570248,1.0826446280991735,,15.330578512396695,13.322314049586776,0.08768595041322312,8.553719008264462,7.43801652892562,9.24793388429752,4.041322314049586,class,,,9459d6811758646a9db9ce991ba43b43dbf520da,2015-08-27 11:12:19+00:00,0.0,0.5722927543580911
,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,44.0,22.0,9459d6811758646a9db9ce991ba43b43dbf520da,2015-08-27 11:12:19+00:00,0.0,0.5722927543580911
,,,,,,,,,,,,,,,,,,,,,,,,,,6.568527918781726,15.411167512690355,0.5203045685279187,13.604060913705585,2.7081218274111674,10.319796954314722,1.3248730964467006,5.918781725888325,3.7436548223350252,0.20812182741116753,6.3908629441624365,8.82233502538071,2.746192893401015,7.340101522842639,2.527918781725888,2.185279187817259,2.7411167512690353,1.1598984771573604,3.1751269035532994,,,,,0.34517766497461927,,0.6928934010152284,0.3350253807106599,,,0.20662436548223345,2.527918781725888,2.185279187817259,2.7411167512690353,1.1598984771573604,method,,,d5212deb4db8c77b2cd18c6af880e00293bce6c1,2015-08-27 11:13:14+00:00,0.0,0.5722542024802457
1.884297520661157,1.7107438016528926,2.0082644628099175,1.0330578512396693,10.942148760330578,0.15702479338842976,10.099173553719009,0.4297520661157025,1.2396694214876034,9.256198347107437,6.4958677685950414,0.09917355371900827,,0.19008264462809918,1.4132231404958677,,,,3.2975206611570247,1.4297520661157024,3.487603305785124,17.330578512396695,0.0,0.9834710743801653,0.45454545454545453,2.049586776859504,,69.50413223140495,6.008264462809917,56.570247933884296,15.735537190082646,39.95867768595041,7.115702479338843,,,,25.545454545454547,34.94214876033058,13.454545454545455,26.05785123966942,,,,,,3.3636363636363638,2.793388429752066,3.6363636363636362,1.43801652892562,,1.975206611570248,1.0826446280991735,,15.330578512396695,13.322314049586776,0.08768595041322312,8.553719008264462,7.43801652892562,9.24793388429752,4.041322314049586,class,,,d5212deb4db8c77b2cd18c6af880e00293bce6c1,2015-08-27 11:13:14+00:00,0.0,0.5722542024802457
,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,44.0,22.0,d5212deb4db8c77b2cd18c6af880e00293bce6c1,2015-08-27 11:13:14+00:00,0.0,0.5722542024802457
,,,,,,,,,,,,,,,,,,,,,,,,,,6.568527918781726,15.411167512690355,0.5203045685279187,13.604060913705585,2.7081218274111674,10.319796954314722,1.3248730964467006,5.918781725888325,3.7436548223350252,0.20812182741116753,6.3908629441624365,8.82233502538071,2.746192893401015,7.340101522842639,2.527918781725888,2.185279187817259,2.7411167512690353,1.1598984771573604,3.1751269035532994,,,,,0.34517766497461927,,0.6928934010152284,0.3350253807106599,,,0.20662436548223345,2.527918781725888,2.185279187817259,2.7411167512690353,1.1598984771573604,method,,,a6c6562de6e5b5ee70f74fe190dc334e25e66ae4,2015-08-27 11:13:32+00:00,0.0,0.5722927543580911
1.884297520661157,1.7107438016528926,2.0082644628099175,1.0330578512396693,10.933884297520661,0.15702479338842976,10.099173553719009,0.4297520661157025,1.2396694214876034,9.24793388429752,6.487603305785124,0.09917355371900827,,0.19008264462809918,1.4132231404958677,,,,3.2975206611570247,1.421487603305785,3.487603305785124,17.330578512396695,0.0,0.9834710743801653,0.45454545454545453,2.049586776859504,,69.48760330578513,6.008264462809917,56.553719008264466,15.727272727272727,39.950413223140494,7.115702479338843,,,,25.52892561983471,34.925619834710744,13.446280991735538,26.049586776859503,,,,,,3.3636363636363638,2.793388429752066,3.6363636363636362,1.43801652892562,,1.975206611570248,1.0826446280991735,,15.330578512396695,13.322314049586776,0.08768595041322312,8.553719008264462,7.43801652892562,9.24793388429752,4.041322314049586,class,,,a6c6562de6e5b5ee70f74fe190dc334e25e66ae4,2015-08-27 11:13:32+00:00,0.0,0.5722927543580911
,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,44.0,22.0,a6c6562de6e5b5ee70f74fe190dc334e25e66ae4,2015-08-27 11:13:32+00:00,0.0,0.5722927543580911
,,,,,,,,,,,,,,,,,,,,,,,,,,6.568527918781726,15.411167512690355,0.5203045685279187,13.604060913705585,2.7081218274111674,10.319796954314722,1.3248730964467006,5.918781725888325,3.7436548223350252,0.20812182741116753,6.3908629441624365,8.82233502538071,2.746192893401015,7.340101522842639,2.527918781725888,2.185279187817259,2.7411167512690353,1.1598984771573604,3.1751269035532994,,,,,0.34517766497461927,,0.6928934010152284,0.3350253807106599,,,0.20662436548223345,2.527918781725888,2.185279187817259,2.7411167512690353,1.1598984771573604,method,,,ccbca90bd483fc64dc3f72149726e64d1b26bd16,2015-08-26 00:49:33+01:00,0.0,0.5722542024802457
1.884297520661157,1.7107438016528926,2.0082644628099175,1.0330578512396693,10.942148760330578,0.15702479338842976,10.099173553719009,0.4297520661157025,1.2396694214876034,9.256198347107437,6.4958677685950414,0.09917355371900827,,0.19008264462809918,1.4132231404958677,,,,3.2975206611570247,1.4297520661157024,3.487603305785124,17.330578512396695,0.0,0.9834710743801653,0.45454545454545453,2.049586776859504,,69.50413223140495,6.008264462809917,56.570247933884296,15.735537190082646,39.95867768595041,7.115702479338843,,,,25.545454545454547,34.94214876033058,13.454545454545455,26.05785123966942,,,,,,3.3636363636363638,2.793388429752066,3.6363636363636362,1.43801652892562,,1.975206611570248,1.0826446280991735,,15.330578512396695,13.322314049586776,0.08768595041322312,8.553719008264462,7.43801652892562,9.24793388429752,4.041322314049586,class,,,ccbca90bd483fc64dc3f72149726e64d1b26bd16,2015-08-26 00:49:33+01:00,0.0,0.5722542024802457
,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,44.0,22.0,ccbca90bd483fc64dc3f72149726e64d1b26bd16,2015-08-26 00:49:33+01:00,0.0,0.5722542024802457
,,,,,,,,,,,,,,,,,,,,,,,,,,6.568527918781726,15.411167512690355,0.5203045685279187,13.604060913705585,2.7081218274111674,10.319796954314722,1.3248730964467006,5.918781725888325,3.7436548223350252,0.20812182741116753,6.3908629441624365,8.82233502538071,2.746192893401015,7.340101522842639,2.527918781725888,2.185279187817259,2.7411167512690353,1.1598984771573604,3.1751269035532994,,,,,0.34517766497461927,,0.6928934010152284,0.3350253807106599,,,0.20662436548223345,2.527918781725888,2.185279187817259,2.7411167512690353,1.1598984771573604,method,,,e77435ec026b08ce42cac4143a64361cca67eccc,2015-08-31 17:43:35+00:00,0.0,0.5722927543580911
1.884297520661157,1.7107438016528926,2.0082644628099175,1.0330578512396693,10.933884297520661,0.15702479338842976,10.099173553719009,0.4297520661157025,1.2396694214876034,9.24793388429752,6.487603305785124,0.09917355371900827,,0.19008264462809918,1.4132231404958677,,,,3.2975206611570247,1.421487603305785,3.487603305785124,17.330578512396695,0.0,0.9834710743801653,0.45454545454545453,2.049586776859504,,69.48760330578513,6.008264462809917,56.553719008264466,15.727272727272727,39.950413223140494,7.115702479338843,,,,25.52892561983471,34.925619834710744,13.446280991735538,26.049586776859503,,,,,,3.3636363636363638,2.793388429752066,3.6363636363636362,1.43801652892562,,1.975206611570248,1.0826446280991735,,15.330578512396695,13.322314049586776,0.08768595041322312,8.553719008264462,7.43801652892562,9.24793388429752,4.041322314049586,class,,,e77435ec026b08ce42cac4143a64361cca67eccc,2015-08-31 17:43:35+00:00,0.0,0.5722927543580911
,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,44.0,22.0,e77435ec026b08ce42cac4143a64361cca67eccc,2015-08-31 17:43:35+00:00,0.0,0.5722927543580911
,,,,,,,,,,,,,,,,,,,,,,,,,,6.571065989847716,15.418781725888325,0.5203045685279187,13.604060913705585,2.7081218274111674,10.319796954314722,1.33248730964467,5.918781725888325,3.7436548223350252,0.20812182741116753,6.3908629441624365,8.82233502538071,2.746192893401015,7.340101522842639,2.527918781725888,2.185279187817259,2.7436548223350252,1.1598984771573604,3.1751269035532994,,,,,0.34517766497461927,,0.6928934010152284,0.3350253807106599,,,0.20690355329949234,2.527918781725888,2.185279187817259,2.7436548223350252,1.1598984771573604,method,,,5add9bdcd052515465567bb5c16e56e441091e03,2015-09-01 18:44:38+01:00,0.0,0.572769097726077
1.884297520661157,1.7107438016528926,2.0082644628099175,1.0330578512396693,10.933884297520661,0.15702479338842976,10.099173553719009,0.4297520661157025,1.2396694214876034,9.24793388429752,6.487603305785124,0.09917355371900827,,0.19008264462809918,1.4132231404958677,,,,3.2975206611570247,1.421487603305785,3.487603305785124,17.330578512396695,0.0,0.9834710743801653,0.45454545454545453,2.049586776859504,,69.51239669421487,6.008264462809917,56.553719008264466,15.727272727272727,39.950413223140494,7.140495867768595,,,,25.52892561983471,34.925619834710744,13.446280991735538,26.049586776859503,,,,,,3.3636363636363638,2.793388429752066,3.6363636363636362,1.43801652892562,,1.975206611570248,1.0826446280991735,,15.330578512396695,13.322314049586776,0.0877685950413223,8.553719008264462,7.43801652892562,9.256198347107437,4.041322314049586,class,,,5add9bdcd052515465567bb5c16e56e441091e03,2015-09-01 18:44:38+01:00,0.0,0.572769097726077
,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,44.0,22.0,5add9bdcd052515465567bb5c16e56e441091e03,2015-09-01 18:44:38+01:00,0.0,0.572769097726077
,,,,,,,,,,,,,,,,,,,,,,,,,,6.564556962025317,15.40253164556962,0.5189873417721519,13.592405063291139,2.7037974683544306,10.30632911392405,1.3291139240506329,5.9113924050632916,3.741772151898734,0.20759493670886076,6.379746835443038,8.815189873417722,2.7443037974683544,7.331645569620253,2.529113924050633,2.187341772151899,2.7443037974683544,1.159493670886076,3.1670886075949367,,,,,0.34430379746835443,,0.6962025316455697,0.3341772151898734,,,0.20706329113924046,2.529113924050633,2.187341772151899,2.7443037974683544,1.159493670886076,method,,,74809102c2d6ad29fb9297967b122c4d2f979f7b,2015-09-01 18:41:19+01:00,0.0,0.572408807697814
1.884297520661157,1.71900826446281,2.0082644628099175,1.0330578512396693,10.933884297520661,0.15702479338842976,10.099173553719009,0.4297520661157025,1.2396694214876034,9.24793388429752,6.487603305785124,0.09917355371900827,,0.19008264462809918,1.4132231404958677,,,,3.3057851239669422,1.421487603305785,3.4958677685950414,17.33884297520661,0.0,0.9917355371900827,0.45454545454545453,2.049586776859504,,69.59504132231405,6.016528925619835,56.62809917355372,15.735537190082646,39.99173553719008,7.140495867768595,,,,25.545454545454547,34.97520661157025,13.462809917355372,26.082644628099175,,,,,,3.3636363636363638,2.793388429752066,3.6363636363636362,1.43801652892562,,1.975206611570248,1.0826446280991735,,15.330578512396695,13.322314049586776,0.08793388429752064,8.578512396694215,7.462809917355372,9.28099173553719,4.049586776859504,class,,,74809102c2d6ad29fb9297967b122c4d2f979f7b,2015-09-01 18:41:19+01:00,0.0,0.572408807697814
,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,44.0,22.0,74809102c2d6ad29fb9297967b122c4d2f979f7b,2015-09-01 18:41:19+01:00,0.0,0.572408807697814
,,,,,,,,,,,,,,,,,,,,,,,,,,6.567088607594937,15.410126582278481,0.5189873417721519,13.592405063291139,2.7037974683544306,10.30632911392405,1.3367088607594937,5.9113924050632916,3.741772151898734,0.20759493670886076,6.379746835443038,8.815189873417722,2.7443037974683544,7.331645569620253,2.529113924050633,2.187341772151899,2.7468354430379747,1.159493670886076,3.1670886075949367,,,,,0.34430379746835443,,0.6962025316455697,0.3341772151898734,,,0.20734177215189867,2.529113924050633,2.187341772151899,2.7468354430379747,1.159493670886076,method,,,4790a0287b2b2911e31cd9faa43dbf5765c87c4a,2015-09-02 11:56:28+00:00,0.0,0.5728851510657998
1.884297520661157,1.71900826446281,2.0082644628099175,1.0330578512396693,10.933884297520661,0.15702479338842976,10.099173553719009,0.4297520661157025,1.2396694214876034,9.24793388429752,6.487603305785124,0.09917355371900827,,0.19008264462809918,1.4132231404958677,,,,3.3057851239669422,1.421487603305785,3.4958677685950414,17.33884297520661,0.0,0.9917355371900827,0.45454545454545453,2.049586776859504,,69.6198347107438,6.016528925619835,56.62809917355372,15.735537190082646,39.99173553719008,7.1652892561983474,,,,25.545454545454547,34.97520661157025,13.462809917355372,26.082644628099175,,,,,,3.3636363636363638,2.793388429752066,3.6363636363636362,1.43801652892562,,1.975206611570248,1.0826446280991735,,15.330578512396695,13.322314049586776,0.08801652892561981,8.578512396694215,7.462809917355372,9.289256198347108,4.049586776859504,class,,,4790a0287b2b2911e31cd9faa43dbf5765c87c4a,2015-09-02 11:56:28+00:00,0.0,0.5728851510657998
,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,44.0,22.0,4790a0287b2b2911e31cd9faa43dbf5765c87c4a,2015-09-02 11:56:28+00:00,0.0,0.5728851510657998
,,,,,,,,,,,,,,,,,,,,,,,,,,6.567088607594937,15.410126582278481,0.5189873417721519,13.592405063291139,2.7037974683544306,10.30632911392405,1.3367088607594937,5.9113924050632916,3.741772151898734,0.20759493670886076,6.379746835443038,8.815189873417722,2.7443037974683544,7.331645569620253,2.529113924050633,2.187341772151899,2.7468354430379747,1.159493670886076,3.1670886075949367,,,,,0.34430379746835443,,0.6962025316455697,0.3341772151898734,,,0.20734177215189867,2.529113924050633,2.187341772151899,2.7468354430379747,1.159493670886076,method,,,4fd59e97849a177e105441e7b5347a66be07184e,2015-09-03 11:54:08+01:00,0.0,0.5728851510657998
1.884297520661157,1.71900826446281,2.0082644628099175,1.0330578512396693,10.933884297520661,0.15702479338842976,10.099173553719009,0.4297520661157025,1.2396694214876034,9.24793388429752,6.487603305785124,0.09917355371900827,,0.19008264462809918,1.4132231404958677,,,,3.3057851239669422,1.421487603305785,3.4958677685950414,17.33884297520661,0.0,0.9917355371900827,0.45454545454545453,2.049586776859504,,69.6198347107438,6.016528925619835,56.62809917355372,15.735537190082646,39.99173553719008,7.1652892561983474,,,,25.545454545454547,34.97520661157025,13.462809917355372,26.082644628099175,,,,,,3.3636363636363638,2.793388429752066,3.6363636363636362,1.43801652892562,,1.975206611570248,1.0826446280991735,,15.330578512396695,13.322314049586776,0.08801652892561981,8.578512396694215,7.462809917355372,9.289256198347108,4.049586776859504,class,,,4fd59e97849a177e105441e7b5347a66be07184e,2015-09-03 11:54:08+01:00,0.0,0.5728851510657998
,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,44.0,22.0,4fd59e97849a177e105441e7b5347a66be07184e,2015-09-03 11:54:08+01:00,0.0,0.5728851510657998
,,,,,,,,,,,,,,,,,,,,,,,,,,6.567088607594937,15.410126582278481,0.5189873417721519,13.592405063291139,2.7037974683544306,10.30632911392405,1.3367088607594937,5.9113924050632916,3.741772151898734,0.20759493670886076,6.379746835443038,8.815189873417722,2.7443037974683544,7.331645569620253,2.529113924050633,2.187341772151899,2.7468354430379747,1.159493670886076,3.1670886075949367,,,,,0.34430379746835443,,0.6962025316455697,0.3341772151898734,,,0.20734177215189867,2.529113924050633,2.187341772151899,2.7468354430379747,1.159493670886076,method,,,bdabbdac4a5caaed541cede7c4a1cb8351656cf0,2015-09-04 16:23:55+01:00,0.0,0.5728851510657998
