AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,type,numberJavaFiles,commitSha,commitDate,readability
1.0,1.0,1.5,1.0,15.5,2.5,12.0,0.5,4.0,4.0,0.0,0.0,,0.0,8.0,,,,11.0,5.5,11.0,23.0,0.0,4.0,3.0,4.0,,268.0,58.0,185.0,53.5,126.0,26.0,,,,76.0,104.0,38.0,66.0,,,,,,4.5,3.5,5.0,1.0,,2.0,1.5,,76.5,71.5,0.14,19.5,18.5,21.0,11.0,average,,bd1fbaad88a9b779cd25c116f5013f2e01f25bb3,2016-12-13 09:41:42-08:00,0.0
1.0,1.0,1.5,1.0,15.5,2.5,12.0,0.5,4.0,4.0,0.0,0.0,,0.0,8.0,,,,11.0,5.5,11.0,23.0,0.0,4.0,3.0,4.0,,268.0,58.0,185.0,53.5,126.0,26.0,,,,76.0,104.0,38.0,66.0,,,,,,4.5,3.5,5.0,1.0,,2.0,1.5,,76.5,71.5,0.14,19.5,18.5,21.0,11.0,median,,bd1fbaad88a9b779cd25c116f5013f2e01f25bb3,2016-12-13 09:41:42-08:00,0.0
,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,2.0,bd1fbaad88a9b779cd25c116f5013f2e01f25bb3,2016-12-13 09:41:42-08:00,0.0
1.0,1.0,1.5,1.0,16.0,2.5,12.0,0.5,4.0,4.0,0.0,0.0,,0.0,8.5,,,,11.0,5.5,11.0,23.0,0.0,4.0,3.0,4.0,,275.5,59.0,190.5,55.5,130.5,27.5,,,,77.5,105.5,39.0,66.5,,,,,,4.5,3.5,5.0,1.0,,2.0,1.5,,76.5,71.5,0.14500000000000002,19.5,18.5,21.0,11.0,average,,1a3264332cb61a66dcf473d176dc7c3f8a92afb4,2017-02-09 09:18:59-08:00,0.0
1.0,1.0,1.5,1.0,16.0,2.5,12.0,0.5,4.0,4.0,0.0,0.0,,0.0,8.5,,,,11.0,5.5,11.0,23.0,0.0,4.0,3.0,4.0,,275.5,59.0,190.5,55.5,130.5,27.5,,,,77.5,105.5,39.0,66.5,,,,,,4.5,3.5,5.0,1.0,,2.0,1.5,,76.5,71.5,0.14500000000000002,19.5,18.5,21.0,11.0,median,,1a3264332cb61a66dcf473d176dc7c3f8a92afb4,2017-02-09 09:18:59-08:00,0.0
,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,2.0,1a3264332cb61a66dcf473d176dc7c3f8a92afb4,2017-02-09 09:18:59-08:00,0.0
1.0,1.0,1.5,1.0,16.0,2.5,12.0,0.5,4.0,4.0,0.0,0.0,,0.0,8.5,,,,11.0,5.5,11.0,23.0,0.0,4.0,3.0,4.0,,275.5,59.0,190.5,55.5,130.5,27.5,,,,77.5,105.5,39.0,66.5,,,,,,4.5,3.5,5.0,1.0,,2.0,1.5,,76.5,71.5,0.14500000000000002,19.5,18.5,21.0,11.0,average,,f7f368e7a440d69361ecb44584815432800a996f,2017-05-17 13:35:40-07:00,0.0
1.0,1.0,1.5,1.0,16.0,2.5,12.0,0.5,4.0,4.0,0.0,0.0,,0.0,8.5,,,,11.0,5.5,11.0,23.0,0.0,4.0,3.0,4.0,,275.5,59.0,190.5,55.5,130.5,27.5,,,,77.5,105.5,39.0,66.5,,,,,,4.5,3.5,5.0,1.0,,2.0,1.5,,76.5,71.5,0.14500000000000002,19.5,18.5,21.0,11.0,median,,f7f368e7a440d69361ecb44584815432800a996f,2017-05-17 13:35:40-07:00,0.0
,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,2.0,f7f368e7a440d69361ecb44584815432800a996f,2017-05-17 13:35:40-07:00,0.0
1.0,1.0,1.5,1.0,16.0,2.5,12.0,0.5,4.0,4.0,0.0,0.0,,0.0,8.5,,,,11.0,5.5,11.0,23.0,0.0,4.0,3.0,4.0,,275.5,59.0,190.5,55.5,130.5,27.5,,,,77.5,105.5,39.0,66.5,,,,,,4.5,3.5,5.0,1.0,,2.0,1.5,,76.5,71.5,0.14500000000000002,19.5,18.5,21.0,11.0,average,,ff6d4ea68027802237f4ca9dba4766bed7c3e440,2017-06-08 09:36:45-07:00,0.0
1.0,1.0,1.5,1.0,16.0,2.5,12.0,0.5,4.0,4.0,0.0,0.0,,0.0,8.5,,,,11.0,5.5,11.0,23.0,0.0,4.0,3.0,4.0,,275.5,59.0,190.5,55.5,130.5,27.5,,,,77.5,105.5,39.0,66.5,,,,,,4.5,3.5,5.0,1.0,,2.0,1.5,,76.5,71.5,0.14500000000000002,19.5,18.5,21.0,11.0,median,,ff6d4ea68027802237f4ca9dba4766bed7c3e440,2017-06-08 09:36:45-07:00,0.0
,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,2.0,ff6d4ea68027802237f4ca9dba4766bed7c3e440,2017-06-08 09:36:45-07:00,0.0
1.0,1.0,1.5,1.0,16.0,2.5,12.0,0.5,4.0,4.0,0.0,0.0,,0.0,8.5,,,,11.0,5.5,11.0,23.0,0.0,4.0,3.0,4.0,,275.5,59.0,190.5,55.5,130.5,27.5,,,,77.5,105.5,39.0,66.5,,,,,,4.5,3.5,5.0,1.0,,2.0,1.5,,76.5,71.5,0.14500000000000002,19.5,18.5,21.0,11.0,average,,5c15769025b696d903649b9eba3f1870bb9181db,2017-08-11 17:25:40-07:00,0.0
1.0,1.0,1.5,1.0,16.0,2.5,12.0,0.5,4.0,4.0,0.0,0.0,,0.0,8.5,,,,11.0,5.5,11.0,23.0,0.0,4.0,3.0,4.0,,275.5,59.0,190.5,55.5,130.5,27.5,,,,77.5,105.5,39.0,66.5,,,,,,4.5,3.5,5.0,1.0,,2.0,1.5,,76.5,71.5,0.14500000000000002,19.5,18.5,21.0,11.0,median,,5c15769025b696d903649b9eba3f1870bb9181db,2017-08-11 17:25:40-07:00,0.0
,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,2.0,5c15769025b696d903649b9eba3f1870bb9181db,2017-08-11 17:25:40-07:00,0.0
1.0,1.0,1.5,1.0,16.0,2.5,12.0,0.5,4.0,4.0,0.0,0.0,,0.0,8.5,,,,11.0,5.5,11.0,23.0,0.0,4.0,3.0,4.0,,275.5,59.0,190.5,55.5,130.5,27.5,,,,77.5,105.5,39.0,66.5,,,,,,4.5,3.5,5.0,1.0,,2.0,1.5,,76.5,71.5,0.14500000000000002,19.5,18.5,21.0,11.0,average,,cec28ed53a7cc2cc6b2508a98dcde2a04b6d8a57,2017-10-10 17:55:29-07:00,0.0
1.0,1.0,1.5,1.0,16.0,2.5,12.0,0.5,4.0,4.0,0.0,0.0,,0.0,8.5,,,,11.0,5.5,11.0,23.0,0.0,4.0,3.0,4.0,,275.5,59.0,190.5,55.5,130.5,27.5,,,,77.5,105.5,39.0,66.5,,,,,,4.5,3.5,5.0,1.0,,2.0,1.5,,76.5,71.5,0.14500000000000002,19.5,18.5,21.0,11.0,median,,cec28ed53a7cc2cc6b2508a98dcde2a04b6d8a57,2017-10-10 17:55:29-07:00,0.0
,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,2.0,cec28ed53a7cc2cc6b2508a98dcde2a04b6d8a57,2017-10-10 17:55:29-07:00,0.0
