AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,type,numberJavaFiles,commitSha,commitDate,readability
1.0,1.0,1.0,1.0,9.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,13.0,0.0,0.0,1.0,0.0,,13.0,2.0,10.0,5.0,5.0,1.0,,,,5.0,7.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,,2.0,0.0,,0.0,0.0,0.1,1.0,1.0,1.0,1.0,average,,17d7f92f8e4efd3f20f9bd1e0a43490358616e34,2015-04-15 16:51:07-04:00,0.16756199300289154
1.0,1.0,1.0,1.0,9.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,13.0,0.0,0.0,1.0,0.0,,13.0,2.0,10.0,5.0,5.0,1.0,,,,5.0,7.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,,2.0,0.0,,0.0,0.0,0.1,1.0,1.0,1.0,1.0,median,,17d7f92f8e4efd3f20f9bd1e0a43490358616e34,2015-04-15 16:51:07-04:00,0.16756199300289154
,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,1.0,17d7f92f8e4efd3f20f9bd1e0a43490358616e34,2015-04-15 16:51:07-04:00,0.16756199300289154
1.0,1.0,1.0,1.0,9.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,13.0,0.0,0.0,1.0,0.0,,13.0,2.0,10.0,5.0,5.0,1.0,,,,5.0,7.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,,2.0,0.0,,0.0,0.0,0.1,1.0,1.0,1.0,1.0,average,,17ee59a123794ce577df31bccb74f6b389484c88,2015-04-17 21:45:28+00:00,0.16756199300289154
1.0,1.0,1.0,1.0,9.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,13.0,0.0,0.0,1.0,0.0,,13.0,2.0,10.0,5.0,5.0,1.0,,,,5.0,7.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,,2.0,0.0,,0.0,0.0,0.1,1.0,1.0,1.0,1.0,median,,17ee59a123794ce577df31bccb74f6b389484c88,2015-04-17 21:45:28+00:00,0.16756199300289154
,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,1.0,17ee59a123794ce577df31bccb74f6b389484c88,2015-04-17 21:45:28+00:00,0.16756199300289154
1.5,1.5,1.5,1.0,11.5,1.0,8.5,1.5,2.5,1.5,0.0,0.0,,0.0,2.0,,,,6.0,2.0,6.0,18.0,0.0,1.0,2.5,2.5,,109.5,15.5,76.0,19.5,48.5,18.0,,,,35.0,48.0,13.5,34.5,,,,,,3.5,2.5,3.5,1.0,,2.0,1.5,,28.0,22.5,0.175,12.5,11.5,13.0,6.0,average,,ef8be661797ab602deae8221767e02a4e3bfa047,2015-04-21 12:00:08-07:00,0.08378099650144577
1.5,1.5,1.5,1.0,11.5,1.0,8.5,1.5,2.5,1.5,0.0,0.0,,0.0,2.0,,,,6.0,2.0,6.0,18.0,0.0,1.0,2.5,2.5,,109.5,15.5,76.0,19.5,48.5,18.0,,,,35.0,48.0,13.5,34.5,,,,,,3.5,2.5,3.5,1.0,,2.0,1.5,,28.0,22.5,0.175,12.5,11.5,13.0,6.0,median,,ef8be661797ab602deae8221767e02a4e3bfa047,2015-04-21 12:00:08-07:00,0.08378099650144577
,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,2.0,ef8be661797ab602deae8221767e02a4e3bfa047,2015-04-21 12:00:08-07:00,0.08378099650144577
1.5,1.5,1.5,1.0,11.5,1.0,8.5,1.5,2.5,1.5,0.0,0.0,,0.0,2.0,,,,6.0,2.0,6.0,18.0,0.0,1.0,2.5,2.5,,109.5,15.5,76.0,19.5,48.5,18.0,,,,35.0,48.0,13.5,34.5,,,,,,3.5,2.5,3.5,1.0,,2.0,1.5,,28.0,22.5,0.175,12.5,11.5,13.0,6.0,average,,d8bedc27f4ab4c3803749ee323dae7248f753536,2015-04-22 17:54:42+00:00,0.08378099650144577
1.5,1.5,1.5,1.0,11.5,1.0,8.5,1.5,2.5,1.5,0.0,0.0,,0.0,2.0,,,,6.0,2.0,6.0,18.0,0.0,1.0,2.5,2.5,,109.5,15.5,76.0,19.5,48.5,18.0,,,,35.0,48.0,13.5,34.5,,,,,,3.5,2.5,3.5,1.0,,2.0,1.5,,28.0,22.5,0.175,12.5,11.5,13.0,6.0,median,,d8bedc27f4ab4c3803749ee323dae7248f753536,2015-04-22 17:54:42+00:00,0.08378099650144577
,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,2.0,d8bedc27f4ab4c3803749ee323dae7248f753536,2015-04-22 17:54:42+00:00,0.08378099650144577
1.5,1.5,1.5,1.0,11.5,1.0,8.5,1.5,2.5,1.5,0.0,0.0,,0.0,2.0,,,,6.0,2.0,6.0,18.0,0.0,1.0,2.5,2.5,,109.5,15.5,76.0,19.5,48.5,18.0,,,,35.0,48.0,13.5,34.5,,,,,,3.5,2.5,3.5,1.0,,2.0,1.5,,28.0,22.5,0.175,12.5,11.5,13.0,6.0,average,,413fd8efde67800ce85d311eeaac4d9e2dfd4831,2015-04-22 21:04:57+00:00,0.08378099650144577
1.5,1.5,1.5,1.0,11.5,1.0,8.5,1.5,2.5,1.5,0.0,0.0,,0.0,2.0,,,,6.0,2.0,6.0,18.0,0.0,1.0,2.5,2.5,,109.5,15.5,76.0,19.5,48.5,18.0,,,,35.0,48.0,13.5,34.5,,,,,,3.5,2.5,3.5,1.0,,2.0,1.5,,28.0,22.5,0.175,12.5,11.5,13.0,6.0,median,,413fd8efde67800ce85d311eeaac4d9e2dfd4831,2015-04-22 21:04:57+00:00,0.08378099650144577
,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,2.0,413fd8efde67800ce85d311eeaac4d9e2dfd4831,2015-04-22 21:04:57+00:00,0.08378099650144577
