AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,level,numberJavaFiles,packages,commitSha,commitDate
,,,,,,,,,,,,,,,,,,,,,,,,,,4.666666666666667,12.666666666666666,0.75,10.166666666666666,2.3333333333333335,6.916666666666667,1.75,5.833333333333333,2.0833333333333335,0.08333333333333333,4.5,6.5,2.0,5.5,2.0,2.0,2.0,1.0,0.5833333333333334,,,,,0.0,,0.75,0.0,,,0.27,2.0,2.0,2.0,1.0,method,,,72d5a0928c5c59d04a99a4b54cd6f76314e7152c,2015-03-04 11:34:49+00:00
2.2,2.2,2.2,1.0,15.8,1.6,12.2,1.6,1.4,8.4,6.6,0.0,,0.2,0.4,,,,2.2,0.6,2.4,15.4,0.0,0.4,0.4,1.6,,42.8,5.8,29.2,9.4,17.0,7.8,,,,11.8,17.6,6.8,13.2,,,,,,2.6,2.6,2.6,1.0,,2.0,1.2,,0.0,0.0,0.35600000000000004,4.8,4.8,4.8,2.4,class,,,72d5a0928c5c59d04a99a4b54cd6f76314e7152c,2015-03-04 11:34:49+00:00
,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,5.0,5.0,72d5a0928c5c59d04a99a4b54cd6f76314e7152c,2015-03-04 11:34:49+00:00
,,,,,,,,,,,,,,,,,,,,,,,,,,6.382352941176471,14.764705882352942,0.5588235294117647,13.088235294117647,2.0294117647058822,10.058823529411764,1.1176470588235294,5.411764705882353,4.088235294117647,0.2647058823529412,6.411764705882353,8.647058823529411,2.0588235294117645,7.352941176470588,2.2941176470588234,2.0294117647058822,2.3529411764705883,1.0294117647058822,1.1764705882352942,,,,,0.058823529411764705,,0.5588235294117647,0.058823529411764705,,,0.1420588235294118,2.2941176470588234,2.0294117647058822,2.3529411764705883,1.0294117647058822,method,,,8190a1b84d6880d8ad35d16a4499a5357d3c5d2f,2015-03-04 21:14:20+00:00
2.2,1.9,2.2,1.0,13.6,0.5,12.0,0.8,1.5,9.4,7.1,0.1,,0.1,0.9,,,,3.1,1.9,3.2,17.0,0.0,0.8,0.5,1.9,,73.2,8.1,56.8,13.3,40.7,8.3,,,,24.6,33.0,10.6,25.3,,,,,,3.3,2.9,3.3,1.2,,2.1,1.1,,19.7,18.2,0.198,7.6,6.7,7.8,3.3,class,,,8190a1b84d6880d8ad35d16a4499a5357d3c5d2f,2015-03-04 21:14:20+00:00
,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,7.0,7.0,8190a1b84d6880d8ad35d16a4499a5357d3c5d2f,2015-03-04 21:14:20+00:00
,,,,,,,,,,,,,,,,,,,,,,,,,,6.361111111111111,14.555555555555555,0.5555555555555556,12.916666666666666,2.0833333333333335,9.916666666666666,1.0833333333333333,5.388888888888889,3.9444444444444446,0.25,6.361111111111111,8.555555555555555,2.0833333333333335,7.25,2.25,2.0,2.3055555555555554,1.0277777777777777,1.1388888888888888,,,,,0.05555555555555555,,0.5555555555555556,0.05555555555555555,,,0.1363888888888889,2.25,2.0,2.3055555555555554,1.0277777777777777,method,,,d41d4c1c10aedd3f4fbd13121e18aee69436b715,2015-03-05 11:09:47+00:00
2.2,1.9,2.2,1.0,13.2,0.4,11.7,0.7,1.6,9.6,7.2,0.1,,0.1,1.0,,,,3.3,2.0,3.4,17.2,0.0,0.9,0.5,2.0,,76.5,8.6,59.2,14.3,42.3,8.7,,,,25.9,34.6,11.3,26.4,,,,,,3.3,2.9,3.3,1.2,,2.1,1.1,,20.0,18.2,0.198,7.9,7.0,8.1,3.5,class,,,d41d4c1c10aedd3f4fbd13121e18aee69436b715,2015-03-05 11:09:47+00:00
,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,7.0,7.0,d41d4c1c10aedd3f4fbd13121e18aee69436b715,2015-03-05 11:09:47+00:00
,,,,,,,,,,,,,,,,,,,,,,,,,,6.405405405405405,14.54054054054054,0.5675675675675675,12.891891891891891,2.108108108108108,9.91891891891892,1.0810810810810811,5.405405405405405,3.891891891891892,0.24324324324324326,6.4324324324324325,8.621621621621621,2.108108108108108,7.297297297297297,2.2432432432432434,2.0,2.2972972972972974,1.0810810810810811,1.135135135135135,,,,,0.10810810810810811,,0.5405405405405406,0.10810810810810811,,,0.13351351351351354,2.2432432432432434,2.0,2.2972972972972974,1.0810810810810811,method,,,3b8b0594bc247c4ceb41f606dd82e9363de95c3f,2015-03-05 11:30:15+00:00
2.2,1.9,2.2,1.0,13.2,0.4,11.7,0.7,1.6,9.6,7.2,0.1,,0.1,1.1,,,,3.4,2.1,3.5,17.3,0.0,1.0,0.5,2.0,,78.6,9.0,60.6,14.8,43.4,9.0,,,,27.0,35.9,11.8,27.3,,,,,,3.3,2.9,3.3,1.2,,2.1,1.1,,20.3,18.3,0.199,8.1,7.2,8.3,3.8,class,,,3b8b0594bc247c4ceb41f606dd82e9363de95c3f,2015-03-05 11:30:15+00:00
,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,7.0,7.0,3b8b0594bc247c4ceb41f606dd82e9363de95c3f,2015-03-05 11:30:15+00:00
,,,,,,,,,,,,,,,,,,,,,,,,,,6.54054054054054,14.81081081081081,0.5675675675675675,13.108108108108109,2.108108108108108,10.135135135135135,1.135135135135135,5.513513513513513,3.918918918918919,0.2702702702702703,6.594594594594595,8.81081081081081,2.108108108108108,7.486486486486487,2.27027027027027,2.027027027027027,2.324324324324324,1.0810810810810811,1.135135135135135,,,,,0.10810810810810811,,0.5405405405405406,0.10810810810810811,,,0.13621621621621624,2.27027027027027,2.027027027027027,2.324324324324324,1.0810810810810811,method,,,8a2f3929323dcf6adc74c86e9444a1f77e6b9e8d,2015-03-05 11:52:47+00:00
2.2,1.9,2.2,1.0,13.4,0.4,11.8,0.8,1.6,9.6,7.2,0.1,,0.1,1.2,,,,3.4,2.2,3.5,17.3,0.0,1.0,0.5,2.0,,80.1,9.2,61.6,15.0,44.3,9.3,,,,27.8,36.8,12.0,28.0,,,,,,3.4,3.0,3.4,1.2,,2.1,1.1,,20.4,18.5,0.20000000000000004,8.2,7.3,8.4,3.8,class,,,8a2f3929323dcf6adc74c86e9444a1f77e6b9e8d,2015-03-05 11:52:47+00:00
,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,7.0,7.0,8a2f3929323dcf6adc74c86e9444a1f77e6b9e8d,2015-03-05 11:52:47+00:00
,,,,,,,,,,,,,,,,,,,,,,,,,,6.681818181818182,15.659090909090908,0.5,13.818181818181818,2.4318181818181817,10.772727272727273,1.3636363636363635,6.136363636363637,3.7045454545454546,0.25,6.818181818181818,9.136363636363637,2.3863636363636362,7.795454545454546,2.2954545454545454,2.090909090909091,2.409090909090909,1.1363636363636365,1.1818181818181819,,,,,0.20454545454545456,,0.5227272727272727,0.20454545454545456,,,0.13113636363636363,2.2954545454545454,2.090909090909091,2.409090909090909,1.1363636363636365,method,,,baa0795018a9f84ffe3956844ad87155af259abc,2015-03-06 10:17:34+00:00
2.0,1.7692307692307692,2.0,1.0,12.692307692307692,0.23076923076923078,11.307692307692308,0.6923076923076923,1.4615384615384615,9.692307692307692,7.0,0.07692307692307693,,0.07692307692307693,1.0769230769230769,,,,3.230769230769231,1.9230769230769231,3.3076923076923075,16.923076923076923,0.0,1.0,0.38461538461538464,1.9230769230769231,,75.3076923076923,8.0,58.23076923076923,14.538461538461538,42.30769230769231,9.153846153846153,,,,26.23076923076923,34.84615384615385,11.846153846153847,26.76923076923077,,,,,,3.1538461538461537,2.8461538461538463,3.1538461538461537,1.3846153846153846,,2.076923076923077,1.0,,16.923076923076923,15.538461538461538,0.17076923076923078,7.6923076923076925,7.0,8.076923076923077,3.769230769230769,class,,,baa0795018a9f84ffe3956844ad87155af259abc,2015-03-06 10:17:34+00:00
,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,8.0,7.0,baa0795018a9f84ffe3956844ad87155af259abc,2015-03-06 10:17:34+00:00
,,,,,,,,,,,,,,,,,,,,,,,,,,6.6440677966101696,16.06779661016949,0.3898305084745763,14.35593220338983,2.3559322033898304,11.186440677966102,1.3389830508474576,6.288135593220339,4.423728813559322,0.2542372881355932,7.0,9.542372881355933,2.5254237288135593,8.11864406779661,2.3389830508474576,2.1864406779661016,2.457627118644068,1.1355932203389831,1.0847457627118644,,,,,0.22033898305084745,,0.576271186440678,0.22033898305084745,,,0.12305084745762712,2.3389830508474576,2.1864406779661016,2.457627118644068,1.1355932203389831,method,,,d5141f7403a74db3a9ffdcbd33008dcd0f78a885,2015-03-06 15:53:16+00:00
1.85,1.7,1.85,1.0,11.5,0.15,10.45,0.6,1.3,8.7,6.05,0.1,,0.05,0.8,,,,3.15,1.35,3.2,17.0,0.0,0.8,0.35,2.05,,65.95,6.3,52.05,12.1,37.7,7.65,,,,23.2,31.6,10.5,24.5,,,,,,3.0,2.8,3.0,1.35,,2.1,1.0,,11.25,10.4,0.129,7.15,6.7,7.5,3.6,class,,,d5141f7403a74db3a9ffdcbd33008dcd0f78a885,2015-03-06 15:53:16+00:00
,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,10.0,8.0,d5141f7403a74db3a9ffdcbd33008dcd0f78a885,2015-03-06 15:53:16+00:00
,,,,,,,,,,,,,,,,,,,,,,,,,,6.458333333333333,15.833333333333334,0.3611111111111111,14.180555555555555,2.513888888888889,11.097222222222221,1.3055555555555556,6.513888888888889,3.9722222222222223,0.2222222222222222,6.819444444444445,9.305555555555555,2.6944444444444446,7.875,2.263888888888889,2.138888888888889,2.388888888888889,1.1527777777777777,0.9722222222222222,,,,,0.2361111111111111,,0.5416666666666666,0.2361111111111111,,,0.11763888888888888,2.263888888888889,2.138888888888889,2.388888888888889,1.1527777777777777,method,,,1fe1957ee03b785ea12ddfe041e7800486b94072,2015-03-09 11:52:29+00:00
1.7407407407407407,1.6296296296296295,1.7407407407407407,1.0,10.851851851851851,0.1111111111111111,9.962962962962964,0.5185185185185185,1.2592592592592593,8.25925925925926,5.7407407407407405,0.07407407407407407,,0.037037037037037035,0.6666666666666666,,,,2.8518518518518516,1.2592592592592593,2.888888888888889,16.48148148148148,0.0,0.7037037037037037,0.25925925925925924,1.9259259259259258,,57.96296296296296,4.888888888888889,46.48148148148148,11.222222222222221,33.851851851851855,6.62962962962963,,,,20.666666666666668,28.11111111111111,9.962962962962964,21.703703703703702,,,,,,2.7037037037037037,2.5555555555555554,2.740740740740741,1.3703703703703705,,2.074074074074074,0.8518518518518519,,11.962962962962964,11.333333333333334,0.10666666666666667,6.296296296296297,5.962962962962963,6.62962962962963,3.2962962962962963,class,,,1fe1957ee03b785ea12ddfe041e7800486b94072,2015-03-09 11:52:29+00:00
,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,12.0,10.0,1fe1957ee03b785ea12ddfe041e7800486b94072,2015-03-09 11:52:29+00:00
,,,,,,,,,,,,,,,,,,,,,,,,,,6.552631578947368,15.789473684210526,0.34210526315789475,14.18421052631579,2.5526315789473686,11.105263157894736,1.2763157894736843,6.4868421052631575,3.8947368421052633,0.21052631578947367,6.855263157894737,9.31578947368421,2.6973684210526314,7.881578947368421,2.276315789473684,2.1315789473684212,2.3947368421052633,1.1710526315789473,0.9868421052631579,,,,,0.25,,0.5526315789473685,0.25,,,0.1193421052631579,2.276315789473684,2.1315789473684212,2.3947368421052633,1.1710526315789473,method,,,0426890e623d831409af91eb1413e2221ec78997,2015-03-09 14:41:46+00:00
1.7407407407407407,1.6296296296296295,1.7407407407407407,1.0,10.777777777777779,0.1111111111111111,9.925925925925926,0.5555555555555556,1.2962962962962963,8.592592592592593,6.0,0.07407407407407407,,0.037037037037037035,0.7407407407407407,,,,3.0,1.3703703703703705,3.037037037037037,16.62962962962963,0.0,0.8148148148148148,0.25925925925925924,1.962962962962963,,60.629629629629626,4.962962962962963,48.888888888888886,12.0,35.592592592592595,6.814814814814815,,,,21.962962962962962,29.703703703703702,10.555555555555555,22.88888888888889,,,,,,2.7037037037037037,2.5555555555555554,2.740740740740741,1.3703703703703705,,2.074074074074074,0.8518518518518519,,12.25925925925926,11.074074074074074,0.10592592592592594,6.666666666666667,6.2592592592592595,7.0,3.5185185185185186,class,,,0426890e623d831409af91eb1413e2221ec78997,2015-03-09 14:41:46+00:00
,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,12.0,10.0,0426890e623d831409af91eb1413e2221ec78997,2015-03-09 14:41:46+00:00
,,,,,,,,,,,,,,,,,,,,,,,,,,6.565217391304348,16.065217391304348,0.2826086956521739,14.434782608695652,2.630434782608696,11.228260869565217,1.3695652173913044,6.586956521739131,3.869565217391304,0.21739130434782608,6.891304347826087,9.5,2.7717391304347827,8.0,2.4347826086956523,2.3152173913043477,2.652173913043478,1.184782608695652,1.1195652173913044,,,,,0.29347826086956524,,0.6413043478260869,0.29347826086956524,,,0.13673913043478264,2.4347826086956523,2.3152173913043477,2.652173913043478,1.184782608695652,method,,,59d5c9d93f90aa7424a5fb985be4977e93d992e5,2015-03-09 15:09:32+00:00
1.65625,1.5625,1.6875,1.0,9.875,0.0625,9.1875,0.46875,1.25,8.6875,5.65625,0.0625,,0.03125,0.84375,,,,3.03125,1.34375,3.0625,16.5625,0.0,0.9375,0.3125,1.8125,,62.34375,4.46875,51.15625,12.5625,37.25,6.78125,,,,22.9375,31.46875,11.21875,24.15625,,,,,,2.65625,2.53125,2.6875,1.4375,,2.0625,0.875,,10.59375,9.625,0.08687500000000001,7.21875,6.875,7.84375,3.59375,class,,,59d5c9d93f90aa7424a5fb985be4977e93d992e5,2015-03-09 15:09:32+00:00
,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,12.0,10.0,59d5c9d93f90aa7424a5fb985be4977e93d992e5,2015-03-09 15:09:32+00:00
,,,,,,,,,,,,,,,,,,,,,,,,,,6.887096774193548,16.653225806451612,0.25,15.21774193548387,2.774193548387097,11.887096774193548,1.2096774193548387,6.798387096774194,3.9596774193548385,0.24193548387096775,7.395161290322581,10.088709677419354,2.903225806451613,8.57258064516129,2.6370967741935485,2.4193548387096775,2.911290322580645,1.1693548387096775,1.282258064516129,,,,,0.25806451612903225,,0.782258064516129,0.25,,,0.12540322580645163,2.6370967741935485,2.4193548387096775,2.911290322580645,1.1693548387096775,method,,,7601761960637cbd5075df94895ddb7fe2fa088a,2015-03-09 15:24:42+00:00
2.0425531914893615,1.8936170212765957,2.297872340425532,0.9787234042553191,12.191489361702128,0.0425531914893617,11.53191489361702,0.46808510638297873,1.2127659574468086,9.340425531914894,6.382978723404255,0.0425531914893617,,0.02127659574468085,0.7446808510638298,,,,2.8085106382978724,1.5106382978723405,2.8297872340425534,16.170212765957448,0.0,0.8297872340425532,0.2127659574468085,1.7872340425531914,,64.48936170212765,4.638297872340425,54.08510638297872,13.340425531914894,39.851063829787236,5.829787234042553,,,,24.97872340425532,33.851063829787236,12.0,26.361702127659573,,,,,,3.2127659574468086,2.9148936170212765,3.4893617021276597,1.3617021276595744,,2.0,1.148936170212766,,14.02127659574468,11.76595744680851,0.07765957446808511,7.191489361702128,6.617021276595745,7.914893617021277,3.276595744680851,class,,,7601761960637cbd5075df94895ddb7fe2fa088a,2015-03-09 15:24:42+00:00
,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,16.0,11.0,7601761960637cbd5075df94895ddb7fe2fa088a,2015-03-09 15:24:42+00:00
,,,,,,,,,,,,,,,,,,,,,,,,,,6.887096774193548,16.653225806451612,0.25,15.21774193548387,2.774193548387097,11.887096774193548,1.2096774193548387,6.798387096774194,3.9596774193548385,0.24193548387096775,7.395161290322581,10.088709677419354,2.903225806451613,8.57258064516129,2.6370967741935485,2.4193548387096775,2.911290322580645,1.1693548387096775,1.282258064516129,,,,,0.25806451612903225,,0.782258064516129,0.25,,,0.12540322580645163,2.6370967741935485,2.4193548387096775,2.911290322580645,1.1693548387096775,method,,,cdb54f23b32468201049ba9874c325dfc1027146,2015-03-09 19:18:05+00:00
2.0425531914893615,1.8936170212765957,2.297872340425532,0.9787234042553191,12.191489361702128,0.0425531914893617,11.53191489361702,0.46808510638297873,1.2127659574468086,9.340425531914894,6.382978723404255,0.0425531914893617,,0.02127659574468085,0.7446808510638298,,,,2.8085106382978724,1.5106382978723405,2.8297872340425534,16.170212765957448,0.0,0.8297872340425532,0.2127659574468085,1.7872340425531914,,64.48936170212765,4.638297872340425,54.08510638297872,13.340425531914894,39.851063829787236,5.829787234042553,,,,24.97872340425532,33.851063829787236,12.0,26.361702127659573,,,,,,3.2127659574468086,2.9148936170212765,3.4893617021276597,1.3617021276595744,,2.0,1.148936170212766,,14.02127659574468,11.76595744680851,0.07765957446808511,7.191489361702128,6.617021276595745,7.914893617021277,3.276595744680851,class,,,cdb54f23b32468201049ba9874c325dfc1027146,2015-03-09 19:18:05+00:00
,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,16.0,11.0,cdb54f23b32468201049ba9874c325dfc1027146,2015-03-09 19:18:05+00:00
,,,,,,,,,,,,,,,,,,,,,,,,,,6.767857142857143,16.553571428571427,0.31547619047619047,14.94047619047619,2.8095238095238093,11.660714285714286,1.3214285714285714,6.386904761904762,3.5416666666666665,0.19642857142857142,7.339285714285714,9.910714285714286,2.9464285714285716,8.380952380952381,2.6011904761904763,2.2797619047619047,2.9226190476190474,1.119047619047619,2.0357142857142856,,,,,0.21428571428571427,,0.7440476190476191,0.20833333333333334,,,0.21857142857142847,2.6011904761904763,2.2797619047619047,2.9226190476190474,1.119047619047619,method,,,95f9c6b8e60d80c2ef780a7cad35bac71667997c,2015-03-11 13:48:05+00:00
1.96875,1.828125,2.1875,1.015625,11.359375,0.046875,10.765625,0.40625,1.15625,8.75,6.0,0.078125,,0.046875,0.71875,,,,2.796875,1.40625,2.84375,16.421875,0.0,0.734375,0.390625,1.71875,,63.53125,4.546875,52.921875,13.53125,38.875,6.125,,,,24.5,32.9375,12.015625,25.515625,,,,,,3.046875,2.71875,3.421875,1.328125,,2.046875,1.0,,14.5,12.875,0.0765625,7.0625,6.21875,7.90625,3.15625,class,,,95f9c6b8e60d80c2ef780a7cad35bac71667997c,2015-03-11 13:48:05+00:00
,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,19.0,13.0,95f9c6b8e60d80c2ef780a7cad35bac71667997c,2015-03-11 13:48:05+00:00
,,,,,,,,,,,,,,,,,,,,,,,,,,6.767857142857143,16.553571428571427,0.31547619047619047,14.94047619047619,2.8095238095238093,11.660714285714286,1.3214285714285714,6.386904761904762,3.5416666666666665,0.19642857142857142,7.339285714285714,9.910714285714286,2.9464285714285716,8.380952380952381,2.6011904761904763,2.2797619047619047,2.9226190476190474,1.119047619047619,2.0357142857142856,,,,,0.21428571428571427,,0.7440476190476191,0.20833333333333334,,,0.21857142857142847,2.6011904761904763,2.2797619047619047,2.9226190476190474,1.119047619047619,method,,,8d275bf7f08085be57111ecc2b5b861531ee772d,2015-03-11 14:29:21+00:00
1.96875,1.828125,2.1875,1.015625,11.359375,0.046875,10.765625,0.40625,1.15625,8.75,6.0,0.078125,,0.046875,0.71875,,,,2.796875,1.40625,2.84375,16.421875,0.0,0.734375,0.390625,1.71875,,63.53125,4.546875,52.921875,13.53125,38.875,6.125,,,,24.5,32.9375,12.015625,25.515625,,,,,,3.046875,2.71875,3.421875,1.328125,,2.046875,1.0,,14.5,12.875,0.0765625,7.0625,6.21875,7.90625,3.15625,class,,,8d275bf7f08085be57111ecc2b5b861531ee772d,2015-03-11 14:29:21+00:00
,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,19.0,13.0,8d275bf7f08085be57111ecc2b5b861531ee772d,2015-03-11 14:29:21+00:00
,,,,,,,,,,,,,,,,,,,,,,,,,,6.730337078651686,16.53370786516854,0.33707865168539325,14.910112359550562,2.808988764044944,11.629213483146067,1.3258426966292134,6.365168539325842,3.455056179775281,0.19101123595505617,7.174157303370786,9.741573033707866,2.9775280898876404,8.207865168539326,2.567415730337079,2.252808988764045,2.8820224719101124,1.1123595505617978,2.067415730337079,,,,,0.20224719101123595,,0.7247191011235955,0.19662921348314608,,,0.20887640449438194,2.567415730337079,2.252808988764045,2.8820224719101124,1.1123595505617978,method,,,1f299e90d60c7f713f2ec0488392ad564863b546,2015-03-12 11:40:56+00:00
1.9,1.7714285714285714,2.1,1.0,10.957142857142857,0.04285714285714286,10.414285714285715,0.37142857142857144,1.1428571428571428,8.514285714285714,5.857142857142857,0.08571428571428572,,0.04285714285714286,0.6857142857142857,,,,2.7142857142857144,1.3285714285714285,2.757142857142857,16.385714285714286,0.0,0.7,0.38571428571428573,1.6714285714285715,,61.114285714285714,4.385714285714286,50.857142857142854,13.0,37.27142857142857,5.9714285714285715,,,,23.142857142857142,31.271428571428572,11.642857142857142,24.1,,,,,,2.9285714285714284,2.6,3.2714285714285714,1.2857142857142858,,2.0428571428571427,0.9571428571428572,,13.271428571428572,11.814285714285715,0.08285714285714288,6.757142857142857,5.957142857142857,7.557142857142857,3.0428571428571427,class,,,1f299e90d60c7f713f2ec0488392ad564863b546,2015-03-12 11:40:56+00:00
,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,20.0,14.0,1f299e90d60c7f713f2ec0488392ad564863b546,2015-03-12 11:40:56+00:00
,,,,,,,,,,,,,,,,,,,,,,,,,,6.497237569060774,16.03867403314917,0.24861878453038674,14.458563535911603,2.707182320441989,11.220994475138122,1.3756906077348066,6.138121546961326,3.3812154696132595,0.1878453038674033,6.762430939226519,9.232044198895027,2.856353591160221,7.707182320441989,2.541436464088398,2.165745856353591,2.8729281767955803,1.0552486187845305,2.712707182320442,,,,,0.1270718232044199,,0.7182320441988951,0.12154696132596685,,,0.21077348066298338,2.541436464088398,2.165745856353591,2.8729281767955803,1.0552486187845305,method,,,f3dda353ac23dfd3d9a62127367daec8cae7076e,2015-03-13 12:29:22+00:00
