AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,type,numberJavaFiles,commitSha,commitDate,readability
1.4,1.3,1.5,1.1,12.5,0.8,8.2,2.9,1.4,5.4,1.5,0.1,,2.7,1.7,,,,3.3,0.8,6.0,18.3,0.0,1.1,0.4,4.5,,106.6,15.6,58.0,19.1,32.4,33.1,,,,26.1,38.2,16.5,21.7,,,,,,3.3,2.7,3.3,1.8,,1.6,0.9,,29.4,17.5,0.611,9.4,8.8,9.5,6.8,average,,51f4e3a3993fc4a2941ac93e4e8db0a0e13cd4cf,2016-08-17 14:55:58+10:00,9.79313812091608e-05
1.0,1.0,1.0,1.0,12.5,1.0,8.0,3.0,1.0,4.5,1.0,0.0,,0.0,1.0,,,,3.0,0.5,4.5,17.0,0.0,0.0,0.0,3.0,,91.5,16.0,56.0,16.0,29.5,23.5,,,,26.0,39.0,15.5,18.5,,,,,,2.5,2.0,2.5,1.0,,1.5,1.0,,9.5,0.0,0.39,8.0,7.5,8.0,6.0,median,,51f4e3a3993fc4a2941ac93e4e8db0a0e13cd4cf,2016-08-17 14:55:58+10:00,9.79313812091608e-05
,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,11.0,51f4e3a3993fc4a2941ac93e4e8db0a0e13cd4cf,2016-08-17 14:55:58+10:00,9.79313812091608e-05
1.4,1.3,1.5,1.1,12.5,0.8,8.2,2.9,1.4,5.4,1.5,0.1,,2.7,1.7,,,,3.3,0.8,6.0,18.3,0.0,1.1,0.4,4.5,,106.6,15.6,58.0,19.1,32.4,33.1,,,,26.1,38.2,16.5,21.7,,,,,,3.3,2.7,3.3,1.8,,1.6,0.9,,29.4,17.5,0.611,9.4,8.8,9.5,6.8,average,,d1f36b177a6669ee977ba149dbae1e46fef44900,2016-10-05 17:37:08+11:00,9.79313812091608e-05
1.0,1.0,1.0,1.0,12.5,1.0,8.0,3.0,1.0,4.5,1.0,0.0,,0.0,1.0,,,,3.0,0.5,4.5,17.0,0.0,0.0,0.0,3.0,,91.5,16.0,56.0,16.0,29.5,23.5,,,,26.0,39.0,15.5,18.5,,,,,,2.5,2.0,2.5,1.0,,1.5,1.0,,9.5,0.0,0.39,8.0,7.5,8.0,6.0,median,,d1f36b177a6669ee977ba149dbae1e46fef44900,2016-10-05 17:37:08+11:00,9.79313812091608e-05
,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,11.0,d1f36b177a6669ee977ba149dbae1e46fef44900,2016-10-05 17:37:08+11:00,9.79313812091608e-05
1.4,1.3,1.5,1.1,12.5,0.8,8.2,3.0,1.4,5.4,1.5,0.1,,2.7,1.7,,,,3.3,0.8,6.0,18.3,0.0,1.1,0.4,4.5,,107.0,15.6,58.0,19.1,32.4,33.5,,,,26.1,38.2,16.5,21.7,,,,,,3.3,2.7,3.3,1.8,,1.6,0.9,,29.4,17.5,0.6159999999999999,9.4,8.8,9.5,6.8,average,,2b5b2d11fcf20a07e8d48b7ff880822dfc688394,2016-10-14 15:49:31+09:00,9.79313812091608e-05
1.0,1.0,1.0,1.0,12.5,1.0,8.0,3.0,1.0,4.5,1.0,0.0,,0.0,1.0,,,,3.0,0.5,4.5,17.0,0.0,0.0,0.0,3.0,,93.5,16.0,56.0,16.0,29.5,23.5,,,,26.0,39.0,15.5,18.5,,,,,,2.5,2.0,2.5,1.0,,1.5,1.0,,9.5,0.0,0.395,8.0,7.5,8.0,6.0,median,,2b5b2d11fcf20a07e8d48b7ff880822dfc688394,2016-10-14 15:49:31+09:00,9.79313812091608e-05
,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,11.0,2b5b2d11fcf20a07e8d48b7ff880822dfc688394,2016-10-14 15:49:31+09:00,9.79313812091608e-05
1.4,1.3,1.5,1.1,13.0,0.8,8.3,3.3,1.4,5.8,1.5,0.1,,2.7,1.7,,,,3.3,0.8,6.0,18.3,0.0,1.1,0.4,4.5,,110.1,15.8,58.8,19.3,33.1,35.6,,,,26.6,38.8,16.7,22.1,,,,,,3.3,2.7,3.3,1.8,,1.6,0.9,,29.4,17.5,0.6379999999999999,9.5,8.9,9.6,6.8,average,,356d4d8e0d1d66007183ea6c9ef266d06a3b548c,2016-10-27 16:52:18+11:00,9.79313812091608e-05
1.0,1.0,1.0,1.0,12.5,1.0,8.0,3.0,1.0,4.5,1.0,0.0,,0.0,1.0,,,,3.0,0.5,4.5,17.0,0.0,0.0,0.0,3.0,,93.5,16.5,56.0,16.0,29.5,23.5,,,,26.0,40.0,15.5,18.5,,,,,,2.5,2.0,2.5,1.0,,1.5,1.0,,9.5,0.0,0.395,8.5,8.0,8.5,6.0,median,,356d4d8e0d1d66007183ea6c9ef266d06a3b548c,2016-10-27 16:52:18+11:00,9.79313812091608e-05
,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,11.0,356d4d8e0d1d66007183ea6c9ef266d06a3b548c,2016-10-27 16:52:18+11:00,9.79313812091608e-05
1.4,1.3,1.5,1.1,13.0,0.8,8.3,3.3,1.4,5.8,1.5,0.1,,2.7,1.7,,,,3.3,0.8,6.0,18.3,0.0,1.1,0.4,4.5,,110.1,15.8,58.8,19.3,33.1,35.6,,,,26.6,38.8,16.7,22.1,,,,,,3.3,2.7,3.3,1.8,,1.6,0.9,,29.4,17.5,0.6379999999999999,9.5,8.9,9.6,6.8,average,,4b7f010d6993e2450564838f46633c776c755059,2016-10-28 14:32:19+11:00,9.79313812091608e-05
1.0,1.0,1.0,1.0,12.5,1.0,8.0,3.0,1.0,4.5,1.0,0.0,,0.0,1.0,,,,3.0,0.5,4.5,17.0,0.0,0.0,0.0,3.0,,93.5,16.5,56.0,16.0,29.5,23.5,,,,26.0,40.0,15.5,18.5,,,,,,2.5,2.0,2.5,1.0,,1.5,1.0,,9.5,0.0,0.395,8.5,8.0,8.5,6.0,median,,4b7f010d6993e2450564838f46633c776c755059,2016-10-28 14:32:19+11:00,9.79313812091608e-05
,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,11.0,4b7f010d6993e2450564838f46633c776c755059,2016-10-28 14:32:19+11:00,9.79313812091608e-05
1.4,1.3,1.5,1.1,13.0,0.8,8.3,3.3,1.4,5.8,1.5,0.1,,2.7,1.7,,,,3.3,0.8,6.0,18.3,0.0,1.1,0.4,4.5,,110.1,15.8,58.8,19.3,33.1,35.6,,,,26.6,38.8,16.7,22.1,,,,,,3.3,2.7,3.3,1.8,,1.6,0.9,,29.4,17.5,0.6379999999999999,9.5,8.9,9.6,6.8,average,,3a8a4b48b98f82129ac7a18d337a6e85fb685379,2016-11-10 18:25:51+08:00,9.79313812091608e-05
