,,Java,Classes,LOC,PL,RFC,CLOC,CBO,NOC,LCOM,WMC,Readability,DIT,questions
2017,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,10,0.0,0.0,0.14223512336719885,0.14350282485875707,0.11538461538461539,0.14615384615384616,1.0,0.0,1.0,0.2,0.0,0.0,0.5
2017,11,0.0,0.0,0.20609579100145137,0.20677966101694914,0.19230769230769232,0.2076923076923077,1.0,0.0,1.0,0.248,0.0,0.0,0.5
2017,12,0.0,0.0,0.204644412191582,0.20564971751412428,0.19230769230769232,0.2076923076923077,1.0,0.0,1.0,0.248,0.0,0.0,1.0
2018,1,0.0,0.0,0.204644412191582,0.20564971751412428,0.19230769230769232,0.2076923076923077,1.0,0.0,1.0,0.248,0.0,0.0,1.0
2018,2,0.0,0.0,0.33599419448476053,0.33502824858757063,0.3076923076923077,0.3384615384615385,1.0,0.0,1.0,0.388,0.0,0.0,1.0
2018,3,0.0,0.0,0.5798258345428157,0.5971751412429378,0.7115384615384616,0.7192307692307692,1.0,0.0,1.0,0.564,0.0,0.0,1.0
2018,4,0.0,0.0,0.5798258345428157,0.5971751412429378,0.7115384615384616,0.7192307692307692,1.0,0.0,1.0,0.564,0.0,0.0,1.0
2018,5,0.0,0.0,0.5798258345428157,0.5971751412429378,0.7115384615384616,0.7192307692307692,1.0,0.0,1.0,0.564,0.0,0.0,1.0
2018,6,0.0,0.0,0.7474600870827286,0.7604519774011299,0.8846153846153846,0.8692307692307693,1.0,0.0,1.0,0.704,0.0,0.0,1.0
2018,7,0.0,0.0,0.7474600870827286,0.7604519774011299,0.8846153846153846,0.8692307692307693,1.0,0.0,1.0,0.704,0.0,0.0,1.0
2018,8,0.0,0.0,0.7474600870827286,0.7604519774011299,0.8846153846153846,0.8692307692307693,1.0,0.0,1.0,0.704,0.0,0.0,1.0
2018,9,0.0,0.0,0.9782293178519593,0.9785310734463277,1.0,0.9846153846153847,1.0,0.0,1.0,0.984,0.0,0.0,1.0
2018,10,0.0,0.0,0.9782293178519593,0.9785310734463277,1.0,0.9846153846153847,1.0,0.0,1.0,0.984,0.0,0.0,1.0
2018,11,0.0,0.0,0.9782293178519593,0.9785310734463277,1.0,0.9846153846153847,1.0,0.0,1.0,0.984,0.0,0.0,1.0
2018,12,0.0,0.0,0.9782293178519593,0.9785310734463277,1.0,0.9846153846153847,1.0,0.0,1.0,0.984,0.0,0.0,1.0
2019,1,0.0,0.0,0.9782293178519593,0.9785310734463277,1.0,0.9846153846153847,1.0,0.0,1.0,0.984,0.0,0.0,1.0
2019,2,0.0,0.0,0.9782293178519593,0.9785310734463277,1.0,0.9846153846153847,1.0,0.0,1.0,0.984,0.0,0.0,1.0
2019,3,0.0,0.0,0.9782293178519593,0.9785310734463277,1.0,0.9846153846153847,1.0,0.0,1.0,0.984,0.0,0.0,1.0
2019,4,0.0,0.0,0.9782293178519593,0.9785310734463277,1.0,0.9846153846153847,1.0,0.0,1.0,0.984,0.0,0.0,1.0
2019,5,0.0,0.0,0.9782293178519593,0.9785310734463277,1.0,0.9846153846153847,1.0,0.0,1.0,0.984,0.0,0.0,1.0
2019,6,0.0,0.0,0.9782293178519593,0.9785310734463277,1.0,0.9846153846153847,1.0,0.0,1.0,0.984,0.0,0.0,1.0
2019,7,0.0,0.0,0.9782293178519593,0.9785310734463277,1.0,0.9846153846153847,1.0,0.0,1.0,0.984,0.0,0.0,1.0
2019,8,0.0,0.0,0.9782293178519593,0.9785310734463277,1.0,0.9846153846153847,1.0,0.0,1.0,0.984,0.0,0.0,1.0
2019,9,0.0,0.0,0.9782293178519593,0.9785310734463277,1.0,0.9846153846153847,1.0,0.0,1.0,0.984,0.0,0.0,1.0
2019,10,0.0,0.0,0.9782293178519593,0.9785310734463277,1.0,0.9846153846153847,1.0,0.0,1.0,0.984,0.0,0.0,1.0
2019,11,0.0,0.0,0.9782293178519593,0.9785310734463277,1.0,0.9846153846153847,1.0,0.0,1.0,0.984,0.0,0.0,1.0
2019,12,0.0,0.0,0.9782293178519593,0.9785310734463277,1.0,0.9846153846153847,1.0,0.0,1.0,0.984,0.0,0.0,1.0
2020,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2020,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2020,3,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2020,4,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2020,5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2020,6,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2020,7,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2020,8,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2020,9,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
