,,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,numberJavaFiles,readability,questions
2015,9,0.33090909090909093,0.33090909090909093,0.33090909090909093,0.0,0.6653658536585366,0.963076923076923,0.46545454545454545,1.0,0.0,0.30022471910112375,0.0,0.0,0.008000000000000007,0.07913043478260873,1.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.20235690235690248,0.0,0.0,0.0,0.0,0.06833333333333336,0.06833333333333336,0.023703703703703564,0.0,1.0,0.0,0.96,0.96,1.0,0.0,0.0,0.0,0.0,0.008000000000000007,1.0,0.0
2015,10,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,0.7804878048780488,0.7692307692307693,0.7272727272727273,0.8035714285714286,0.0,0.7303370786516854,0.0,0.0,0.0,0.4782608695652174,0.9900990099009901,0.0,0.0,0.43019943019943024,0.4301994301994302,0.0,0.4318181818181818,0.0,0.9803921568627451,0.3979491428867368,0.3991602721876357,0.40623013350286075,0.46357989836250707,0.4013534617386777,0.49831649831649844,0.403800770090672,0.39780051830686425,0.4408121128699243,0.38750720579757886,0.39583333333333337,0.39583333333333337,0.31481481481481477,0.0,0.0,0.31640625000000006,1.0,1.0,0.22607694837224585,0.38509874326750443,0.38509874326750443,0.3717504332755633,0.43019943019943024,0.0,0.0,0.0
2015,11,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,0.7804878048780488,0.7692307692307693,0.7272727272727273,0.8035714285714286,0.0,0.7303370786516854,0.0,0.0,0.0,0.4782608695652174,0.9900990099009901,0.0,0.0,0.43019943019943024,0.4301994301994302,0.0,0.4318181818181818,0.0,0.9803921568627451,0.3979491428867368,0.3991602721876357,0.40623013350286075,0.46357989836250707,0.4013534617386777,0.49831649831649844,0.403800770090672,0.39780051830686425,0.4408121128699243,0.38750720579757886,0.39583333333333337,0.39583333333333337,0.31481481481481477,0.0,0.0,0.31640625000000006,1.0,1.0,0.22607694837224585,0.38509874326750443,0.38509874326750443,0.3717504332755633,0.43019943019943024,0.0,0.0,0.0
2015,12,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,0.9024390243902439,1.0,0.8441558441558441,0.8928571428571429,0.0,0.7303370786516854,0.0,0.0,0.0,0.7391304347826088,0.0,0.0,0.0,0.715099715099715,0.715099715099715,0.0,0.7159090909090909,0.0,0.9803921568627451,0.6737272774353928,0.6814825539307948,0.6770502225047679,0.717673630717109,0.674648620510151,0.7306397306397308,0.6770587504657807,0.6644295302013423,0.6730901582931865,0.6623569134480771,0.5833333333333334,0.5833333333333334,0.48148148148148145,0.0,0.0,0.6093750000000001,0.0,0.0,0.06576783952647143,0.6409335727109514,0.6409335727109514,0.6187175043327556,0.715099715099715,0.0,0.0,0.0
2016,1,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,0.9024390243902439,1.0,0.8441558441558441,0.8928571428571429,0.0,0.7303370786516854,0.0,0.0,0.0,0.7391304347826088,0.0,0.0,0.0,0.715099715099715,0.715099715099715,0.0,0.7159090909090909,0.0,0.9803921568627451,0.6737272774353928,0.6814825539307948,0.6770502225047679,0.717673630717109,0.674648620510151,0.7306397306397308,0.6770587504657807,0.6644295302013423,0.6730901582931865,0.6623569134480771,0.5833333333333334,0.5833333333333334,0.48148148148148145,0.0,0.0,0.6093750000000001,0.0,0.0,0.06576783952647143,0.6409335727109514,0.6409335727109514,0.6187175043327556,0.715099715099715,0.0,0.0,0.0
2016,2,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,0.9024390243902439,1.0,0.8441558441558441,0.8928571428571429,0.0,0.7303370786516854,0.0,0.0,0.0,0.7391304347826088,0.0,0.0,0.0,0.715099715099715,0.715099715099715,0.0,0.7159090909090909,0.0,0.9803921568627451,0.6737272774353928,0.6814825539307948,0.6770502225047679,0.717673630717109,0.674648620510151,0.7306397306397308,0.6770587504657807,0.6644295302013423,0.6730901582931865,0.6623569134480771,0.5833333333333334,0.5833333333333334,0.48148148148148145,0.0,0.0,0.6093750000000001,0.0,0.0,0.06576783952647143,0.6409335727109514,0.6409335727109514,0.6187175043327556,0.715099715099715,0.0,0.0,0.0
2016,3,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,0.9024390243902439,1.0,0.8441558441558441,0.8928571428571429,0.0,0.7303370786516854,0.0,0.0,0.0,0.7391304347826088,0.0,0.0,0.0,0.715099715099715,0.715099715099715,0.0,0.7159090909090909,0.0,0.9803921568627451,0.6737272774353928,0.6814825539307948,0.6770502225047679,0.717673630717109,0.674648620510151,0.7306397306397308,0.6770587504657807,0.6644295302013423,0.6730901582931865,0.6623569134480771,0.5833333333333334,0.5833333333333334,0.48148148148148145,0.0,0.0,0.6093750000000001,0.0,0.0,0.06576783952647143,0.6409335727109514,0.6409335727109514,0.6187175043327556,0.715099715099715,0.0,0.0,0.0
2016,4,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,0.9024390243902439,1.0,0.8441558441558441,0.8928571428571429,0.0,0.7303370786516854,0.0,0.0,0.0,0.7391304347826088,0.0,0.0,0.0,0.715099715099715,0.715099715099715,0.0,0.7159090909090909,0.0,0.9803921568627451,0.6737272774353928,0.6814825539307948,0.6770502225047679,0.717673630717109,0.674648620510151,0.7306397306397308,0.6770587504657807,0.6644295302013423,0.6730901582931865,0.6623569134480771,0.5833333333333334,0.5833333333333334,0.48148148148148145,0.0,0.0,0.6093750000000001,0.0,0.0,0.06576783952647143,0.6409335727109514,0.6409335727109514,0.6187175043327556,0.715099715099715,0.0,0.0,0.0
2016,5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8928571428571429,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.9803921568627451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2016,6,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8928571428571429,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.9803921568627451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
