,,Java,Classes,LOC,PL,RFC,CLOC,CBO,NOC,LCOM,WMC,Readability,DIT,questions
2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,3,0.0,0.0,0.3674469243331519,0.39432443879711987,0.5833333333333334,0.5755813953488372,0.0,0.0,0.0,0.28524590163934427,0.0,0.0,0.0
2018,4,0.0,0.0,0.3674469243331519,0.39432443879711987,0.5833333333333334,0.5755813953488372,0.0,0.0,0.0,0.28524590163934427,0.0,0.0,0.0
2018,5,0.0,0.0,0.3674469243331519,0.39432443879711987,0.5833333333333334,0.5755813953488372,0.0,0.0,0.0,0.28524590163934427,0.0,0.0,0.0
2018,6,0.0,0.0,0.6211213935764834,0.640830156713257,0.8333333333333334,0.8023255813953488,0.0,0.0,0.0,0.5147540983606558,0.0,0.0,0.0
2018,7,0.0,0.0,0.6211213935764834,0.640830156713257,0.8333333333333334,0.8023255813953488,0.0,0.0,0.0,0.5147540983606558,0.0,0.0,0.0
2018,8,0.0,0.0,0.6211213935764834,0.640830156713257,0.8333333333333334,0.8023255813953488,0.0,0.0,0.0,0.5147540983606558,0.0,0.0,0.0
2018,9,0.0,0.0,0.9673380511703865,0.9678102498941127,1.0,0.9767441860465116,0.0,0.0,0.0,0.9737704918032787,0.0,0.0,0.0
2018,10,0.0,0.0,0.9673380511703865,0.9678102498941127,1.0,0.9767441860465116,0.0,0.0,0.0,0.9737704918032787,0.0,0.0,0.0
2018,11,0.0,0.0,0.9673380511703865,0.9678102498941127,1.0,0.9767441860465116,0.0,0.0,0.0,0.9737704918032787,0.0,0.0,0.0
2018,12,0.0,0.0,0.9673380511703865,0.9678102498941127,1.0,0.9767441860465116,0.0,0.0,0.0,0.9737704918032787,0.0,0.0,0.0
2019,1,0.0,0.0,0.9673380511703865,0.9678102498941127,1.0,0.9767441860465116,0.0,0.0,0.0,0.9737704918032787,0.0,0.0,0.0
2019,2,0.0,0.0,0.9673380511703865,0.9678102498941127,1.0,0.9767441860465116,0.0,0.0,0.0,0.9737704918032787,0.0,0.0,0.0
2019,3,0.0,0.0,0.9673380511703865,0.9678102498941127,1.0,0.9767441860465116,0.0,0.0,0.0,0.9737704918032787,0.0,0.0,0.0
2019,4,0.0,0.0,0.9673380511703865,0.9678102498941127,1.0,0.9767441860465116,0.0,0.0,0.0,0.9737704918032787,0.0,0.0,1.0
2019,5,0.0,0.0,0.9673380511703865,0.9678102498941127,1.0,0.9767441860465116,0.0,0.0,0.0,0.9737704918032787,0.0,0.0,1.0
2019,6,0.0,0.0,0.9673380511703865,0.9678102498941127,1.0,0.9767441860465116,0.0,0.0,0.0,0.9737704918032787,0.0,0.0,1.0
2019,7,0.0,0.0,0.9673380511703865,0.9678102498941127,1.0,0.9767441860465116,0.0,0.0,0.0,0.9737704918032787,0.0,0.0,1.0
2019,8,0.0,0.0,0.9673380511703865,0.9678102498941127,1.0,0.9767441860465116,0.0,0.0,0.0,0.9737704918032787,0.0,0.0,1.0
2019,9,0.0,0.0,0.9673380511703865,0.9678102498941127,1.0,0.9767441860465116,0.0,0.0,0.0,0.9737704918032787,0.0,0.0,1.0
2019,10,0.0,0.0,0.9673380511703865,0.9678102498941127,1.0,0.9767441860465116,0.0,0.0,0.0,0.9737704918032787,0.0,0.0,1.0
2019,11,0.0,0.0,0.9673380511703865,0.9678102498941127,1.0,0.9767441860465116,0.0,0.0,0.0,0.9737704918032787,0.0,0.0,1.0
2019,12,0.0,0.0,0.9673380511703865,0.9678102498941127,1.0,0.9767441860465116,0.0,0.0,0.0,0.9737704918032787,0.0,0.0,1.0
2020,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2020,2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2020,3,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2020,4,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2020,5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2020,6,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2020,7,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2020,8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2020,9,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
