,,Java,Classes,LOC,PL,RFC,CLOC,CBO,NOC,LCOM,WMC,Readability,DIT,questions
2019,11,0.0,0.0,0.3963860053825452,0.3155573648144378,0.0,0.028397565922920885,0.4,0.0,0.0,0.022058823529411686,0.0,0.0,0.0
2019,12,0.13768115942028986,0.13768115942028986,0.4074074074074075,0.3233371780084582,0.0,0.011494252873563208,0.6,0.0,0.0,0.125,0.0,0.0,0.0
2020,1,0.26086956521739124,0.26086956521739124,0.43790849673202614,0.34486735870818913,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0
2020,2,0.26086956521739124,0.26086956521739124,0.43790849673202614,0.34486735870818913,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.25
2020,3,1.0,1.0,0.0,0.0,0.0,0.21120689655172414,0.0,0.0,0.25,0.0,0.0,0.0,0.25
2020,4,1.0,1.0,0.0,0.0,0.0,0.21120689655172414,0.0,0.0,0.25,0.0,0.0,0.0,0.5
2020,5,1.0,1.0,0.0,0.0,0.0,0.21120689655172414,0.0,0.0,0.25,0.0,0.0,0.0,0.75
2020,6,0.26086956521739124,0.26086956521739124,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2020,7,0.26086956521739124,0.26086956521739124,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2020,8,0.26086956521739124,0.26086956521739124,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2020,9,0.26086956521739124,0.26086956521739124,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
